"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia LUYA (000)",15614,65,920,172,153,720,7499,423,396,4525,41,549,151
"Agric., ganadería, caza y silvicultura (001)",11056,,2,7,,,7499,,3,3545,,,
"Explotación de minas y canteras (003)",6,,,,,,,5,,1,,,
"Industrias manufactureras (004)",419,,3,9,2,1,,372,23,9,,,
"Suministro de electricidad, gas y agua (005)",9,,,1,1,,,4,1,2,,,
"Construcción (006)",411,,3,2,3,,,12,231,160,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",728,,1,6,,606,,27,2,86,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",21,,,,,8,,13,,,,,
"Comercio al por mayor (009)",38,,,1,,36,,,,1,,,
"Comercio al por menor (010)",669,,1,5,,562,,14,2,85,,,
"Hoteles y restaurantes (011)",142,,2,4,1,101,,,,34,,,
"Trans., almac. y comunicaciones (012)",160,,,5,3,4,,,130,18,,,
"Activid.inmobil., empres. y alquileres (014)",30,,7,2,8,2,,,,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",285,51,13,29,102,1,,3,5,40,41,,
"Enseñanza (016)",802,14,768,4,11,,,,,5,,,
"Servicios sociales y de salud (017)",177,,76,87,9,3,,,,2,,,
"Otras activ. serv.comun.soc y personales (018)",201,,45,16,11,2,,,1,126,,,
"Hogares privados con servicio doméstico (019)",486,,,,,,,,,486,,,
"Actividad economica no especificada (021)",551,,,,2,,,,,,,549,
"Desocupado (022)",151,,,,,,,,,,,,151
"Hombres (023)",12540,49,476,90,71,253,7269,243,379,3465,41,99,105
"Agric., ganadería, caza y silvicultura (024)",10401,,2,7,,,7269,,3,3120,,,
"Explotación de minas y canteras (026)",6,,,,,,,5,,1,,,
"Industrias manufactureras (027)",220,,3,5,1,1,,193,11,6,,,
"Suministro de electricidad, gas y agua (028)",9,,,1,1,,,4,1,2,,,
"Construcción (029)",407,,3,2,1,,,12,230,159,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",315,,1,6,,230,,26,2,50,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",17,,,,,4,,13,,,,,
"Comercio al por mayor (032)",25,,,1,,23,,,,1,,,
"Comercio al por menor (033)",273,,1,5,,203,,13,2,49,,,
"Hoteles y restaurantes (034)",19,,,,,15,,,,4,,,
"Trans., almac. y comunicaciones (035)",142,,,3,,3,,,126,10,,,
"Activid.inmobil., empres. y alquileres (037)",18,,6,1,1,2,,,,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",195,37,8,17,50,1,,3,5,33,41,,
"Enseñanza (039)",400,12,380,,5,,,,,3,,,
"Servicios sociales y de salud (040)",69,,31,34,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (041)",121,,42,14,9,1,,,1,54,,,
"Hogares privados con servicio doméstico (042)",14,,,,,,,,,14,,,
"Actividad economica no especificada (044)",99,,,,,,,,,,,99,
"Desocupado (045)",105,,,,,,,,,,,,105
"Mujeres (046)",3074,16,444,82,82,467,230,180,17,1060,,450,46
"Agric., ganadería, caza y silvicultura (047)",655,,,,,,230,,,425,,,
"Industrias manufactureras (050)",199,,,4,1,,,179,12,3,,,
"Construcción (052)",4,,,,2,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",413,,,,,376,,1,,36,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,,,4,,,,,,,
"Comercio al por mayor (055)",13,,,,,13,,,,,,,
"Comercio al por menor (056)",396,,,,,359,,1,,36,,,
"Hoteles y restaurantes (057)",123,,2,4,1,86,,,,30,,,
"Trans., almac. y comunicaciones (058)",18,,,2,3,1,,,4,8,,,
"Activid.inmobil., empres. y alquileres (060)",12,,1,1,7,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",90,14,5,12,52,,,,,7,,,
"Enseñanza (062)",402,2,388,4,6,,,,,2,,,
"Servicios sociales y de salud (063)",108,,45,53,6,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (064)",80,,3,2,2,1,,,,72,,,
"Hogares privados con servicio doméstico (065)",472,,,,,,,,,472,,,
"Actividad economica no especificada (067)",452,,,,2,,,,,,,450,
"Desocupado (068)",46,,,,,,,,,,,,46
,,,,,,,,,,,,,
"URBANA (069)",6773,58,594,133,138,548,2736,255,266,1700,41,208,96
"Agric., ganadería, caza y silvicultura (070)",3869,,2,5,,,2736,,3,1123,,,
"Explotación de minas y canteras (072)",2,,,,,,,1,,1,,,
"Industrias manufactureras (073)",241,,3,9,2,1,,216,6,4,,,
"Suministro de electricidad, gas y agua (074)",6,,,,1,,,3,,2,,,
"Construcción (075)",255,,2,2,3,,,10,137,101,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",549,,1,6,,463,,22,2,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",19,,,,,8,,11,,,,,
"Comercio al por mayor (078)",27,,,1,,26,,,,,,,
"Comercio al por menor (079)",503,,1,5,,429,,11,2,55,,,
"Hoteles y restaurantes (080)",108,,2,4,1,73,,,,28,,,
"Trans., almac. y comunicaciones (081)",141,,,5,3,3,,,113,17,,,
"Activid.inmobil., empres. y alquileres (083)",23,,6,1,8,2,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",245,45,13,15,97,1,,3,4,26,41,,
"Enseñanza (085)",518,13,487,4,10,,,,,4,,,
"Servicios sociales y de salud (086)",138,,62,67,4,3,,,,2,,,
"Otras activ. serv.comun.soc y personales (087)",119,,16,15,7,2,,,1,78,,,
"Hogares privados con servicio doméstico (088)",253,,,,,,,,,253,,,
"Actividad economica no especificada (090)",210,,,,2,,,,,,,208,
"Desocupado (091)",96,,,,,,,,,,,,96
"Hombres (092)",4950,45,294,69,62,182,2620,150,262,1109,41,44,72
"Agric., ganadería, caza y silvicultura (093)",3534,,2,5,,,2620,,3,904,,,
"Explotación de minas y canteras (095)",2,,,,,,,1,,1,,,
"Industrias manufactureras (096)",130,,3,5,1,1,,112,6,2,,,
"Suministro de electricidad, gas y agua (097)",6,,,,1,,,3,,2,,,
"Construcción (098)",252,,2,2,1,,,10,137,100,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",223,,1,6,,164,,21,2,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",15,,,,,4,,11,,,,,
"Comercio al por mayor (101)",18,,,1,,17,,,,,,,
"Comercio al por menor (102)",190,,1,5,,143,,10,2,29,,,
"Hoteles y restaurantes (103)",13,,,,,10,,,,3,,,
"Trans., almac. y comunicaciones (104)",124,,,3,,3,,,109,9,,,
"Activid.inmobil., empres. y alquileres (106)",13,,5,1,1,2,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",170,34,8,8,48,1,,3,4,23,41,,
"Enseñanza (108)",251,11,232,,5,,,,,3,,,
"Servicios sociales y de salud (109)",53,,26,26,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (110)",59,,15,13,5,1,,,1,24,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,,,,4,,,
"Actividad economica no especificada (113)",44,,,,,,,,,,,44,
"Desocupado (114)",72,,,,,,,,,,,,72
"Mujeres (115)",1823,13,300,64,76,366,116,105,4,591,,164,24
"Agric., ganadería, caza y silvicultura (116)",335,,,,,,116,,,219,,,
"Industrias manufactureras (119)",111,,,4,1,,,104,,2,,,
"Construcción (121)",3,,,,2,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",326,,,,,299,,1,,26,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,,,4,,,,,,,
"Comercio al por mayor (124)",9,,,,,9,,,,,,,
"Comercio al por menor (125)",313,,,,,286,,1,,26,,,
"Hoteles y restaurantes (126)",95,,2,4,1,63,,,,25,,,
"Trans., almac. y comunicaciones (127)",17,,,2,3,,,,4,8,,,
"Activid.inmobil., empres. y alquileres (129)",10,,1,,7,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",75,11,5,7,49,,,,,3,,,
"Enseñanza (131)",267,2,255,4,5,,,,,1,,,
"Servicios sociales y de salud (132)",85,,36,41,4,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",60,,1,2,2,1,,,,54,,,
"Hogares privados con servicio doméstico (134)",249,,,,,,,,,249,,,
"Actividad economica no especificada (136)",166,,,,2,,,,,,,164,
"Desocupado (137)",24,,,,,,,,,,,,24
,,,,,,,,,,,,,
"RURAL (138)",8841,7,326,39,15,172,4763,168,130,2825,,341,55
"Agric., ganadería, caza y silvicultura (139)",7187,,,2,,,4763,,,2422,,,
"Explotación de minas y canteras (141)",4,,,,,,,4,,,,,
"Industrias manufactureras (142)",178,,,,,,,156,17,5,,,
"Suministro de electricidad, gas y agua (143)",3,,,1,,,,1,1,,,,
"Construcción (144)",156,,1,,,,,2,94,59,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",179,,,,,143,,5,,31,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,,,,,2,,,,,
"Comercio al por mayor (147)",11,,,,,10,,,,1,,,
"Comercio al por menor (148)",166,,,,,133,,3,,30,,,
"Hoteles y restaurantes (149)",34,,,,,28,,,,6,,,
"Trans., almac. y comunicaciones (150)",19,,,,,1,,,17,1,,,
"Activid.inmobil., empres. y alquileres (152)",7,,1,1,,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",40,6,,14,5,,,,1,14,,,
"Enseñanza (154)",284,1,281,,1,,,,,1,,,
"Servicios sociales y de salud (155)",39,,14,20,5,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",82,,29,1,4,,,,,48,,,
"Hogares privados con servicio doméstico (157)",233,,,,,,,,,233,,,
"Actividad economica no especificada (159)",341,,,,,,,,,,,341,
"Desocupado (160)",55,,,,,,,,,,,,55
"Hombres (161)",7590,4,182,21,9,71,4649,93,117,2356,,55,33
"Agric., ganadería, caza y silvicultura (162)",6867,,,2,,,4649,,,2216,,,
"Explotación de minas y canteras (164)",4,,,,,,,4,,,,,
"Industrias manufactureras (165)",90,,,,,,,81,5,4,,,
"Suministro de electricidad, gas y agua (166)",3,,,1,,,,1,1,,,,
