"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",10,,,,1,3,3,3
"De 40 a 44 años (057)",5,,,,,4,,1
"De 45 a 49 años (058)",2,,,,,,1,1
"De 50 y más años (059)",3,,,,3,,,
"Sup. no Univ. completa (060)",94,,,,5,26,38,25
"De 20 a 24 años (063)",10,,,,,,6,4
"De 25 a 29 años (064)",8,,,,,,5,3
"De 30 a 34 años (065)",22,,,,,4,11,7
"De 35 a 39 años (066)",21,,,,,5,11,5
"De 40 a 44 años (067)",12,,,,1,2,5,4
"De 45 a 49 años (068)",6,,,,1,4,,1
"De 50 y más años (069)",15,,,,3,11,,1
"Sup. Univ. incompleta (070)",44,,,,1,,27,16
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",15,,,,,,9,6
"De 25 a 29 años (074)",15,,,,,,10,5
"De 30 a 34 años (075)",7,,,,,,4,3
"De 35 a 39 años (076)",3,,,,,,2,1
"De 40 a 44 años (077)",1,,,,,,1,
"De 50 y más años (079)",1,,,,1,,,
"Sup. Univ. completa (080)",111,,,1,5,21,50,34
"De 20 a 24 años (083)",8,,,,,,6,2
"De 25 a 29 años (084)",28,,,,,,14,14
"De 30 a 34 años (085)",18,,,,,1,12,5
"De 35 a 39 años (086)",23,,,,,6,14,3
"De 40 a 44 años (087)",13,,,,,7,3,3
"De 45 a 49 años (088)",9,,,,2,4,1,2
"De 50 y más años (089)",12,,,1,3,3,,5
,,,,,,,,
"URBANA (100)",1898,8,32,61,156,341,775,525
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",54,,,,,,36,18
"De 20 a 24 años (103)",205,,,,,,118,87
"De 25 a 29 años (104)",261,,,,,7,176,78
"De 30 a 34 años (105)",238,,,,,26,152,60
"De 35 a 39 años (106)",228,,,,1,48,133,46
"De 40 a 44 años (107)",207,,,,7,64,99,37
"De 45 a 49 años (108)",172,,,,15,79,49,29
"De 50 y más años (109)",531,8,32,61,133,117,12,168
"Sin nivel (110)",394,3,20,37,67,75,79,113
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",4,,,,,,3,1
"De 25 a 29 años (114)",9,,,,,,7,2
"De 30 a 34 años (115)",21,,,,,,16,5
"De 35 a 39 años (116)",23,,,,,3,15,5
"De 40 a 44 años (117)",30,,,,2,9,16,3
"De 45 a 49 años (118)",40,,,,2,17,15,6
"De 50 y más años (119)",265,3,20,37,63,46,5,91
"Educacion Inicial (120)",2,,,,,,2,
"De 30 a 34 años (125)",2,,,,,,2,
"Primaria (130)",813,5,11,22,68,156,354,197
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",17,,,,,,8,9
"De 20 a 24 años (133)",60,,,,,,36,24
"De 25 a 29 años (134)",99,,,,,1,70,28
"De 30 a 34 años (135)",110,,,,,14,76,20
"De 35 a 39 años (136)",98,,,,,18,61,19
"De 40 a 44 años (137)",121,,,,4,31,67,19
"De 45 a 49 años (138)",90,,,,7,41,29,13
"De 50 y más años (139)",217,5,11,22,57,51,7,64
"Secundaria (140)",500,,1,2,10,75,263,149
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",34,,,,,,25,9
"De 20 a 24 años (143)",120,,,,,,68,52
"De 25 a 29 años (144)",108,,,,,6,76,26
"De 30 a 34 años (145)",73,,,,,8,43,22
"De 35 a 39 años (146)",69,,,,,20,36,13
"De 40 a 44 años (147)",37,,,,1,15,11,10
"De 45 a 49 años (148)",31,,,,3,16,4,8
"De 50 y más años (149)",27,,1,2,6,10,,8
"Sup. no Univ. incompleta (150)",28,,,,3,6,8,11
"De 20 a 24 años (153)",4,,,,,,2,2
"De 25 a 29 años (154)",7,,,,,,2,5
"De 30 a 34 años (155)",3,,,,,1,1,1
"De 35 a 39 años (156)",7,,,,1,2,2,2
"De 40 a 44 años (157)",3,,,,,3,,
"De 45 a 49 años (158)",2,,,,,,1,1
"De 50 y más años (159)",2,,,,2,,,
"Sup. no Univ. completa (160)",57,,,,3,15,21,18
"De 20 a 24 años (163)",5,,,,,,2,3
"De 25 a 29 años (164)",4,,,,,,3,1
"De 30 a 34 años (165)",13,,,,,2,6,5
"De 35 a 39 años (166)",15,,,,,3,8,4
"De 40 a 44 años (167)",7,,,,,2,2,3
"De 45 a 49 años (168)",3,,,,1,1,,1
"De 50 y más años (169)",10,,,,2,7,,1
"Sup. Univ. incompleta (170)",26,,,,1,,16,9
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",9,,,,,,5,4
"De 25 a 29 años (174)",8,,,,,,6,2
"De 30 a 34 años (175)",3,,,,,,1,2
"De 35 a 39 años (176)",3,,,,,,2,1
"De 40 a 44 años (177)",1,,,,,,1,
"De 50 y más años (179)",1,,,,1,,,
"Sup. Univ. completa (180)",78,,,,4,14,32,28
"De 20 a 24 años (183)",3,,,,,,2,1
"De 25 a 29 años (184)",26,,,,,,12,14
"De 30 a 34 años (185)",13,,,,,1,7,5
"De 35 a 39 años (186)",13,,,,,2,9,2
"De 40 a 44 años (187)",8,,,,,4,2,2
"De 45 a 49 años (188)",6,,,,2,4,,
"De 50 y más años (189)",9,,,,2,3,,4
,,,,,,,,
"RURAL (200)",5787,11,98,337,633,1049,2532,1127
"De 12 a 14 años (201)",9,,,,,,,9
"De 15 a 19 años (202)",176,,,,,,113,63
"De 20 a 24 años (203)",571,,,,,2,377,192
"De 25 a 29 años (204)",614,,,,,17,480,117
"De 30 a 34 años (205)",657,,,,,56,497,104
"De 35 a 39 años (206)",612,,,,,113,429,70
"De 40 a 44 años (207)",592,,,,7,130,367,88
"De 45 a 49 años (208)",518,,,1,24,228,220,45
"De 50 y más años (209)",2038,11,98,336,602,503,49,439
"Sin nivel (210)",2131,11,81,266,400,413,519,441
"De 15 a 19 años (212)",3,,,,,,1,2
"De 20 a 24 años (213)",35,,,,,,23,12
"De 25 a 29 años (214)",54,,,,,,45,9
"De 30 a 34 años (215)",113,,,,,4,92,17
"De 35 a 39 años (216)",139,,,,,14,105,20
"De 40 a 44 años (217)",206,,,,1,42,133,30
"De 45 a 49 años (218)",207,,,,7,82,96,22
"De 50 y más años (219)",1374,11,81,266,392,271,24,329
"Educacion Inicial (220)",18,,,,,3,9,6
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",4,,,,,,,4
"De 25 a 29 años (224)",5,,,,,2,2,1
"De 30 a 34 años (225)",6,,,,,1,4,1
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",2680,,16,70,219,531,1432,412
"De 12 a 14 años (231)",7,,,,,,,7
"De 15 a 19 años (232)",77,,,,,,45,32
"De 20 a 24 años (233)",231,,,,,1,165,65
"De 25 a 29 años (234)",356,,,,,3,294,59
"De 30 a 34 años (235)",396,,,,,32,310,54
"De 35 a 39 años (236)",366,,,,,72,263,31
"De 40 a 44 años (237)",332,,,,4,72,213,43
"De 45 a 49 años (238)",285,,,1,15,132,119,18
"De 50 y más años (239)",630,,16,69,200,219,23,103
"Secundaria (240)",841,,1,,10,79,512,239
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",94,,,,,,66,28
"De 20 a 24 años (243)",275,,,,,1,172,102
"De 25 a 29 años (244)",177,,,,,11,124,42
"De 30 a 34 años (245)",120,,,,,15,77,28
"De 35 a 39 años (246)",86,,,,,20,50,16
"De 40 a 44 años (247)",42,,,,1,12,17,12
"De 45 a 49 años (248)",20,,,,2,11,4,3
"De 50 y más años (249)",25,,1,,7,9,2,6
"Sup. no Univ. incompleta (250)",29,,,,1,5,14,9
"De 20 a 24 años (253)",10,,,,,,5,5
"De 25 a 29 años (254)",9,,,,,1,7,1
"De 30 a 34 años (255)",4,,,,,2,1,1
"De 35 a 39 años (256)",3,,,,,1,1,1
"De 40 a 44 años (257)",2,,,,,1,,1
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",37,,,,2,11,17,7
"De 20 a 24 años (263)",5,,,,,,4,1
"De 25 a 29 años (264)",4,,,,,,2,2
"De 30 a 34 años (265)",9,,,,,2,5,2
"De 35 a 39 años (266)",6,,,,,2,3,1
"De 40 a 44 años (267)",5,,,,1,,3,1
"De 45 a 49 años (268)",3,,,,,3,,
"De 50 y más años (269)",5,,,,1,4,,
"Sup. Univ. incompleta (270)",18,,,,,,11,7
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",6,,,,,,4,2
"De 25 a 29 años (274)",7,,,,,,4,3
"De 30 a 34 años (275)",4,,,,,,3,1
"Sup. Univ. completa (280)",33,,,1,1,7,18,6
"De 20 a 24 años (283)",5,,,,,,4,1
"De 25 a 29 años (284)",2,,,,,,2,
"De 30 a 34 años (285)",5,,,,,,5,
"De 35 a 39 años (286)",10,,,,,4,5,1
"De 40 a 44 años (287)",5,,,,,3,1,1
"De 45 a 49 años (288)",3,,,,,,1,2
"De 50 y más años (289)",3,,,1,1,,,1
