"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 40 a 44 años (027)",10,10,,1,1,1,2,5,,,,46
"De 45 a 49 años (028)",11,11,,2,4,1,,3,1,,,41
"De 50 y más años (029)",43,42,,5,8,4,14,8,3,,1,169
"Casado(a) (030)",885,880,3,39,92,141,248,190,129,38,5,4457
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 20 a 24 años (033)",18,17,,6,8,2,1,,,,1,32
"De 25 a 29 años (034)",35,35,,7,9,14,5,,,,,89
"De 30 a 34 años (035)",73,71,,6,11,23,23,6,2,,2,250
"De 35 a 39 años (036)",104,104,,6,14,23,36,16,9,,,429
"De 40 a 44 años (037)",99,99,,2,13,13,37,25,7,2,,473
"De 45 a 49 años (038)",108,108,1,2,9,17,35,26,14,4,,556
"De 50 y más años (039)",447,445,2,10,27,49,111,117,97,32,2,2626
"Viudo(a) (040)",256,255,2,15,17,20,82,69,31,19,1,1386
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",2,2,,2,,,,,,,,2
"De 30 a 34 años (045)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (046)",1,1,,1,,,,,,,,1
"De 40 a 44 años (047)",7,6,,1,1,,2,2,,,1,24
"De 45 a 49 años (048)",9,9,,,1,1,3,4,,,,43
"De 50 y más años (049)",234,234,2,10,14,18,77,63,31,19,,1310
"Divorciado(a) (050)",6,6,,,2,1,1,1,1,,,26
"De 25 a 29 años (054)",1,1,,,,1,,,,,,3
"De 40 a 44 años (057)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",4,4,,,1,,1,1,1,,,21
"Soltero(a) (060)",214,169,4,90,34,30,11,,,,45,292
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",20,20,1,19,,,,,,,,19
"De 20 a 24 años (063)",44,28,,20,6,2,,,,,16,38
"De 25 a 29 años (064)",43,28,1,19,2,6,,,,,15,41
"De 30 a 34 años (065)",22,19,,9,6,4,,,,,3,33
"De 35 a 39 años (066)",19,16,,3,6,4,3,,,,3,39
"De 40 a 44 años (067)",16,15,,6,2,4,3,,,,1,34
"De 45 a 49 años (068)",12,10,,5,1,1,3,,,,2,22
"De 50 y más años (069)",37,32,2,8,11,9,2,,,,5,65
,,,,,,,,,,,,
"URBANA (080)",744,725,4,122,125,132,170,99,53,20,19,2808
"De 15 a 19 años (082)",10,10,1,7,2,,,,,,,11
"De 20 a 24 años (083)",56,46,,31,11,3,1,,,,10,66
"De 25 a 29 años (084)",76,72,1,31,25,11,3,1,,,4,132
"De 30 a 34 años (085)",74,73,,15,23,21,12,2,,,1,187
"De 35 a 39 años (086)",74,73,,12,17,21,18,3,2,,1,218
"De 40 a 44 años (087)",68,67,,4,12,18,21,11,1,,1,251
"De 45 a 49 años (088)",67,67,,8,6,13,23,10,6,1,,287
"De 50 y más años (089)",319,317,2,14,29,45,92,72,44,19,2,1656
"Conviviente (090)",234,230,,54,61,49,40,16,7,3,4,694
"De 15 a 19 años (092)",7,7,,5,2,,,,,,,9
"De 20 a 24 años (093)",26,23,,14,6,3,,,,,3,35
"De 25 a 29 años (094)",45,44,,16,18,6,3,1,,,1,88
"De 30 a 34 años (095)",30,30,,6,12,8,4,,,,,72
"De 35 a 39 años (096)",30,30,,6,7,10,7,,,,,79
"De 40 a 44 años (097)",24,24,,2,4,10,7,1,,,,77
"De 45 a 49 años (098)",23,23,,1,4,4,9,3,2,,,98
"De 50 y más años (099)",49,49,,4,8,8,10,11,5,3,,236
"Separado(a) (100)",37,37,,9,10,4,8,5,1,,,114
"De 20 a 24 años (103)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (104)",4,4,,,3,1,,,,,,9
"De 30 a 34 años (105)",5,5,,1,3,,1,,,,,11
"De 35 a 39 años (106)",3,3,,1,1,,,1,,,,9
"De 40 a 44 años (107)",5,5,,,,1,1,3,,,,26
"De 45 a 49 años (108)",4,4,,2,,1,,,1,,,14
"De 50 y más años (109)",11,11,,1,2,1,6,1,,,,39
"Casado(a) (110)",302,300,1,20,37,58,86,56,33,9,2,1374
"De 20 a 24 años (113)",9,8,,4,3,,1,,,,1,14
"De 25 a 29 años (114)",9,9,,4,3,2,,,,,,16
"De 30 a 34 años (115)",31,30,,4,6,11,7,2,,,1,90
"De 35 a 39 años (116)",32,32,,3,5,10,10,2,2,,,113
"De 40 a 44 años (117)",31,31,,,8,5,11,6,1,,,126
"De 45 a 49 años (118)",32,32,,2,2,7,10,7,3,1,,153
"De 50 y más años (119)",158,158,1,3,10,23,47,39,27,8,,862
"Viudo(a) (120)",91,91,1,4,4,9,31,22,12,8,,509
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"De 40 a 44 años (127)",2,2,,,,,1,1,,,,10
"De 45 a 49 años (128)",1,1,,,,,1,,,,,4
"De 50 y más años (129)",85,85,1,2,4,8,29,21,12,8,,490
"Divorciado(a) (130)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",1,1,,,1,,,,,,,2
"Soltero(a) (140)",79,66,2,35,12,12,5,,,,13,115
"De 15 a 19 años (142)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (143)",16,10,,9,1,,,,,,6,11
"De 25 a 29 años (144)",17,14,1,10,1,2,,,,,3,18
"De 30 a 34 años (145)",7,7,,4,2,1,,,,,,11
"De 35 a 39 años (146)",8,7,,1,4,1,1,,,,1,16
"De 40 a 44 años (147)",6,5,,2,,2,1,,,,1,12
"De 45 a 49 años (148)",7,7,,3,,1,3,,,,,18
"De 50 y más años (149)",15,13,,4,4,5,,,,,2,27
,,,,,,,,,,,,
"RURAL (160)",1441,1396,8,193,225,194,351,246,134,45,45,5978
"De 12 a 14 años (161)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (162)",41,40,,39,1,,,,,,1,41
"De 20 a 24 años (163)",152,138,1,66,51,17,3,,,,14,231
"De 25 a 29 años (164)",134,120,,28,33,33,24,2,,,14,312
"De 30 a 34 años (165)",140,135,,12,27,36,49,8,3,,5,466
"De 35 a 39 años (166)",157,155,1,9,34,29,54,19,9,,2,597
"De 40 a 44 años (167)",120,119,,9,16,13,42,30,7,2,1,541
"De 45 a 49 años (168)",132,130,1,3,15,14,39,39,13,6,2,672
"De 50 y más años (169)",563,557,5,26,47,52,140,148,102,37,6,3115
"Conviviente (170)",476,469,3,94,113,71,117,51,15,5,7,1561
"De 15 a 19 años (172)",21,20,,19,1,,,,,,1,21
"De 20 a 24 años (173)",107,103,1,46,40,13,3,,,,4,177
"De 25 a 29 años (174)",73,71,,15,23,14,18,1,,,2,190
"De 30 a 34 años (175)",69,69,,5,12,17,30,4,1,,,246
"De 35 a 39 años (176)",71,71,1,4,22,12,25,5,2,,,248
"De 40 a 44 años (177)",31,31,,1,6,3,12,8,1,,,136
"De 45 a 49 años (178)",36,36,,1,2,3,12,13,2,3,,199
"De 50 y más años (179)",68,68,1,3,7,9,17,20,9,2,,344
"Separado(a) (180)",77,75,,14,21,10,14,13,3,,2,256
"De 15 a 19 años (182)",3,3,,3,,,,,,,,3
"De 20 a 24 años (183)",7,7,,6,1,,,,,,,8
"De 25 a 29 años (184)",7,7,,,3,2,1,1,,,,22
"De 30 a 34 años (185)",13,12,,,5,4,3,,,,1,36
"De 35 a 39 años (186)",3,3,,,1,1,1,,,,,10
"De 40 a 44 años (187)",5,5,,1,1,,1,2,,,,20
"De 45 a 49 años (188)",7,7,,,4,,,3,,,,27
"De 50 y más años (189)",32,31,,4,6,3,8,7,3,,1,130
"Casado(a) (190)",583,580,2,19,55,83,162,134,96,29,3,3083
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 20 a 24 años (193)",9,9,,2,5,2,,,,,,18
"De 25 a 29 años (194)",26,26,,3,6,12,5,,,,,73
"De 30 a 34 años (195)",42,41,,2,5,12,16,4,2,,1,160
"De 35 a 39 años (196)",72,72,,3,9,13,26,14,7,,,316
"De 40 a 44 años (197)",68,68,,2,5,8,26,19,6,2,,347
"De 45 a 49 años (198)",76,76,1,,7,10,25,19,11,3,,403
"De 50 y más años (199)",289,287,1,7,17,26,64,78,70,24,2,1764
"Viudo(a) (200)",165,164,1,11,13,11,51,47,19,11,1,877
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 40 a 44 años (207)",5,4,,1,1,,1,1,,,1,14
"De 45 a 49 años (208)",8,8,,,1,1,2,4,,,,39
"De 50 y más años (209)",149,149,1,8,10,10,48,42,19,11,,820
"Divorciado(a) (210)",5,5,,,1,1,1,1,1,,,24
"De 25 a 29 años (214)",1,1,,,,1,,,,,,3
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",3,3,,,,,1,1,1,,,19
"Soltero(a) (220)",135,103,2,55,22,18,6,,,,32,177
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",17,17,,17,,,,,,,,17
"De 20 a 24 años (223)",28,18,,11,5,2,,,,,10,27
"De 25 a 29 años (224)",26,14,,9,1,4,,,,,12,23
"De 30 a 34 años (225)",15,12,,5,4,3,,,,,3,22
"De 35 a 39 años (226)",11,9,,2,2,3,2,,,,2,23
"De 40 a 44 años (227)",10,10,,4,2,2,2,,,,,22
"De 45 a 49 años (228)",5,3,,2,1,,,,,,2,4
"De 50 y más años (229)",22,19,2,4,7,4,2,,,,3,38
