"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",300,,,,,19,168,113
"De 30 a 34 años (055)",279,,,,,40,155,84
"De 35 a 39 años (056)",256,,,,3,85,103,65
"De 40 a 44 años (057)",168,,,,11,82,41,34
"De 45 a 49 años (058)",128,,,,34,55,10,29
"De 50 y más años (059)",187,,12,43,71,27,1,33
"Sup. no Univ. completa (060)",3148,2,31,130,279,651,1099,956
"De 20 a 24 años (063)",268,,,,,1,125,142
"De 25 a 29 años (064)",549,,,,,27,287,235
"De 30 a 34 años (065)",539,,,,,76,298,165
"De 35 a 39 años (066)",543,,,,5,160,247,131
"De 40 a 44 años (067)",439,,,,27,181,118,113
"De 45 a 49 años (068)",303,,,5,71,141,22,64
"De 50 y más años (069)",507,2,31,125,176,65,2,106
"Sup. Univ. incompleta (070)",1084,,13,38,106,208,339,380
"De 15 a 19 años (072)",37,,,,,,22,15
"De 20 a 24 años (073)",166,,,,,,63,103
"De 25 a 29 años (074)",183,,,,,4,87,92
"De 30 a 34 años (075)",149,,,,,20,73,56
"De 35 a 39 años (076)",163,,,,3,52,63,45
"De 40 a 44 años (077)",110,,,,7,62,23,18
"De 45 a 49 años (078)",85,,,2,17,47,8,11
"De 50 y más años (079)",191,,13,36,79,23,,40
"Sup. Univ. completa (080)",2433,12,30,122,257,430,692,890
"De 20 a 24 años (083)",119,,,,,,46,73
"De 25 a 29 años (084)",370,,,,,13,130,227
"De 30 a 34 años (085)",453,,,,,43,233,177
"De 35 a 39 años (086)",398,,,,3,95,175,125
"De 40 a 44 años (087)",306,,,,14,116,86,90
"De 45 a 49 años (088)",256,,,3,65,97,19,72
"De 50 y más años (089)",531,12,30,119,175,66,3,126
,,,,,,,,
"URBANA (100)",18089,85,397,1258,2234,3494,5312,5309
"De 12 a 14 años (101)",29,,,,,,1,28
"De 15 a 19 años (102)",317,,,,,,164,153
"De 20 a 24 años (103)",1564,,,,,8,822,734
"De 25 a 29 años (104)",2423,,,,,125,1296,1002
"De 30 a 34 años (105)",2561,,,,3,413,1371,774
"De 35 a 39 años (106)",2472,,,,42,801,1010,619
"De 40 a 44 años (107)",2013,,,,179,867,492,475
"De 45 a 49 años (108)",1770,,,19,505,736,137,373
"De 50 y más años (109)",4940,85,397,1239,1505,544,19,1151
"Sin nivel (110)",927,14,61,165,201,121,70,295
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",6,,,,,,,6
"De 25 a 29 años (114)",13,,,,,,9,4
"De 30 a 34 años (115)",58,,,,,11,30,17
"De 35 a 39 años (116)",43,,,,,12,15,16
"De 40 a 44 años (117)",51,,,,12,17,10,12
"De 45 a 49 años (118)",63,,,,14,27,5,17
"De 50 y más años (119)",690,14,61,165,175,54,,221
"Educacion Inicial (120)",25,,,,1,4,15,5
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",7,,,,,,5,2
"De 30 a 34 años (125)",7,,,,,3,4,
"De 35 a 39 años (126)",8,,,,1,1,4,2
"Primaria (130)",3112,40,193,487,637,568,453,734
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",13,,,,,,7,6
"De 20 a 24 años (133)",69,,,,,1,48,20
"De 25 a 29 años (134)",168,,,,,11,107,50
"De 30 a 34 años (135)",219,,,,,43,116,60
"De 35 a 39 años (136)",252,,,,8,107,81,56
"De 40 a 44 años (137)",300,,,,34,122,57,87
"De 45 a 49 años (138)",384,,,7,140,140,31,66
"De 50 y más años (139)",1702,40,193,480,455,144,6,384
"Secundaria (140)",5811,18,57,276,636,1208,2046,1570
"De 12 a 14 años (141)",24,,,,,,1,23
"De 15 a 19 años (142)",225,,,,,,116,109
"De 20 a 24 años (143)",719,,,,,5,434,280
"De 25 a 29 años (144)",836,,,,,51,504,281
"De 30 a 34 años (145)",858,,,,3,177,463,215
"De 35 a 39 años (146)",810,,,,19,290,322,179
"De 40 a 44 años (147)",642,,,,74,288,157,123
"De 45 a 49 años (148)",554,,,2,164,232,42,114
"De 50 y más años (149)",1143,18,57,274,376,165,7,246
"Sup. no Univ. incompleta (150)",1575,,12,43,119,309,602,490
"De 15 a 19 años (152)",37,,,,,,17,20
"De 20 a 24 años (153)",221,,,,,1,107,113
"De 25 a 29 años (154)",300,,,,,19,168,113
"De 30 a 34 años (155)",279,,,,,40,155,84
"De 35 a 39 años (156)",256,,,,3,85,103,65
"De 40 a 44 años (157)",168,,,,11,82,41,34
"De 45 a 49 años (158)",128,,,,34,55,10,29
"De 50 y más años (159)",186,,12,43,71,27,1,32
"Sup. no Univ. completa (160)",3139,2,31,130,279,649,1096,952
"De 20 a 24 años (163)",265,,,,,1,124,140
"De 25 a 29 años (164)",546,,,,,27,286,233
"De 30 a 34 años (165)",538,,,,,76,297,165
"De 35 a 39 años (166)",542,,,,5,159,247,131
"De 40 a 44 años (167)",439,,,,27,181,118,113
"De 45 a 49 años (168)",302,,,5,71,140,22,64
"De 50 y más años (169)",507,2,31,125,176,65,2,106
"Sup. Univ. incompleta (170)",1080,,13,37,105,208,339,378
"De 15 a 19 años (172)",37,,,,,,22,15
"De 20 a 24 años (173)",166,,,,,,63,103
"De 25 a 29 años (174)",183,,,,,4,87,92
"De 30 a 34 años (175)",149,,,,,20,73,56
"De 35 a 39 años (176)",163,,,,3,52,63,45
"De 40 a 44 años (177)",109,,,,7,62,23,17
"De 45 a 49 años (178)",85,,,2,17,47,8,11
"De 50 y más años (179)",188,,13,35,78,23,,39
"Sup. Univ. completa (180)",2420,11,30,120,256,427,691,885
"De 20 a 24 años (183)",117,,,,,,45,72
"De 25 a 29 años (184)",370,,,,,13,130,227
"De 30 a 34 años (185)",453,,,,,43,233,177
"De 35 a 39 años (186)",398,,,,3,95,175,125
"De 40 a 44 años (187)",304,,,,14,115,86,89
"De 45 a 49 años (188)",254,,,3,65,95,19,72
"De 50 y más años (189)",524,11,30,117,174,66,3,123
,,,,,,,,
"RURAL (200)",75,4,7,8,5,13,13,25
"De 20 a 24 años (203)",7,,,,,,4,3
"De 25 a 29 años (204)",9,,,,,,5,4
"De 30 a 34 años (205)",3,,,,,,2,1
"De 35 a 39 años (206)",4,,,,,4,,
"De 40 a 44 años (207)",6,,,,1,1,2,2
"De 45 a 49 años (208)",6,,,,,5,,1
"De 50 y más años (209)",40,4,7,8,4,3,,14
"Sin nivel (210)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,,1,
"Primaria (230)",18,2,6,1,,3,3,3
"De 25 a 29 años (234)",2,,,,,,2,
"De 35 a 39 años (236)",1,,,,,1,,
"De 40 a 44 años (237)",1,,,,,,1,
"De 50 y más años (239)",14,2,6,1,,2,,3
"Secundaria (240)",29,1,1,4,3,5,5,10
"De 20 a 24 años (243)",2,,,,,,2,
"De 25 a 29 años (244)",4,,,,,,2,2
"De 30 a 34 años (245)",2,,,,,,1,1
"De 35 a 39 años (246)",2,,,,,2,,
"De 40 a 44 años (247)",1,,,,1,,,
"De 45 a 49 años (248)",3,,,,,2,,1
"De 50 y más años (249)",15,1,1,4,2,1,,6
"Sup. no Univ. incompleta (250)",1,,,,,,,1
"De 50 y más años (259)",1,,,,,,,1
"Sup. no Univ. completa (260)",9,,,,,2,3,4
"De 20 a 24 años (263)",3,,,,,,1,2
"De 25 a 29 años (264)",3,,,,,,1,2
"De 30 a 34 años (265)",1,,,,,,1,
"De 35 a 39 años (266)",1,,,,,1,,
"De 45 a 49 años (268)",1,,,,,1,,
"Sup. Univ. incompleta (270)",4,,,1,1,,,2
"De 40 a 44 años (277)",1,,,,,,,1
"De 50 y más años (279)",3,,,1,1,,,1
"Sup. Univ. completa (280)",13,1,,2,1,3,1,5
"De 20 a 24 años (283)",2,,,,,,1,1
"De 40 a 44 años (287)",2,,,,,1,,1
"De 45 a 49 años (288)",2,,,,,2,,
"De 50 y más años (289)",7,1,,2,1,,,3
