"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",39,5,27,7,,
"Actividad economica no especificada (043)",450,4,195,156,73,22
"Mujeres (045)",3396,94,1221,1199,692,190
"Agric., ganadería, caza y silvicultura (046)",615,40,183,137,165,90
"Explotación de minas y canteras (048)",94,1,53,32,7,1
"Industrias manufactureras (049)",77,,23,24,24,6
"Suministro de electricidad, gas y agua (050)",2,,,2,,
"Construcción (051)",8,,3,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",543,12,154,219,133,25
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,1,1,,
"Comercio al por mayor (054)",35,,11,12,11,1
"Comercio al por menor (055)",506,12,142,206,122,24
"Hoteles y restaurantes (056)",327,8,137,104,71,7
"Trans., almac. y comunicaciones (057)",24,2,15,3,4,
"Intermediación financiera (058)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (059)",82,,49,23,10,
"Admin.pub. y defensa; p. segur.soc.afil (060)",103,,57,30,15,1
"Enseñanza (061)",569,,142,327,97,3
"Servicios sociales y de salud (062)",73,,22,42,8,1
"Otras activ. serv.comun.soc y personales (063)",111,3,35,45,23,5
"Hogares privados con servicio doméstico (064)",390,27,236,77,41,9
"Actividad economica no especificada (066)",374,1,110,129,92,42
,,,,,,
"URBANA (067)",7062,95,2602,2738,1336,291
"Agric., ganadería, caza y silvicultura (068)",934,23,209,279,279,144
"Pesca (069)",1,,1,,,
"Explotación de minas y canteras (070)",2240,12,1105,884,225,14
"Industrias manufactureras (071)",223,8,71,73,46,25
"Suministro de electricidad, gas y agua (072)",16,,2,6,7,1
"Construcción (073)",373,,141,136,89,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",816,22,219,324,201,50
"Venta, mant.y rep. veh.autom.y motoc. (075)",37,,18,14,5,
"Comercio al por mayor (076)",66,2,20,24,17,3
"Comercio al por menor (077)",713,20,181,286,179,47
"Hoteles y restaurantes (078)",252,6,91,95,55,5
"Trans., almac. y comunicaciones (079)",232,1,113,80,38,
"Intermediación financiera (080)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (081)",155,,66,56,27,6
"Admin.pub. y defensa; p. segur.soc.afil (082)",309,,105,124,72,8
"Enseñanza (083)",744,,134,430,176,4
"Servicios sociales y de salud (084)",90,,21,51,18,
"Otras activ. serv.comun.soc y personales (085)",148,3,44,64,30,7
"Hogares privados con servicio doméstico (086)",232,18,155,40,16,3
"Actividad economica no especificada (088)",294,2,123,95,57,17
"Hombres (089)",5299,60,1978,2050,975,236
"Agric., ganadería, caza y silvicultura (090)",879,20,198,264,260,137
"Pesca (091)",1,,1,,,
"Explotación de minas y canteras (092)",2197,12,1079,869,223,14
"Industrias manufactureras (093)",179,8,59,61,30,21
"Suministro de electricidad, gas y agua (094)",16,,2,6,7,1
"Construcción (095)",365,,138,133,87,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",416,12,108,165,98,33
"Venta, mant.y rep. veh.autom.y motoc. (097)",35,,17,13,5,
"Comercio al por mayor (098)",38,2,11,15,8,2
"Comercio al por menor (099)",343,10,80,137,85,31
"Hoteles y restaurantes (100)",38,1,12,18,6,1
"Trans., almac. y comunicaciones (101)",214,,100,77,37,
"Intermediación financiera (102)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (103)",103,,37,43,17,6
"Admin.pub. y defensa; p. segur.soc.afil (104)",225,,62,98,58,7
"Enseñanza (105)",381,,65,213,102,1
"Servicios sociales y de salud (106)",36,,8,18,10,
"Otras activ. serv.comun.soc y personales (107)",66,1,19,32,12,2
"Hogares privados con servicio doméstico (108)",25,5,17,3,,
"Actividad economica no especificada (110)",156,1,72,49,28,6
"Mujeres (112)",1763,35,624,688,361,55
"Agric., ganadería, caza y silvicultura (113)",55,3,11,15,19,7
"Explotación de minas y canteras (115)",43,,26,15,2,
"Industrias manufactureras (116)",44,,12,12,16,4
"Construcción (118)",8,,3,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",400,10,111,159,103,17
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,1,1,,
"Comercio al por mayor (121)",28,,9,9,9,1
"Comercio al por menor (122)",370,10,101,149,94,16
"Hoteles y restaurantes (123)",214,5,79,77,49,4
"Trans., almac. y comunicaciones (124)",18,1,13,3,1,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",52,,29,13,10,
"Admin.pub. y defensa; p. segur.soc.afil (127)",84,,43,26,14,1
"Enseñanza (128)",363,,69,217,74,3
"Servicios sociales y de salud (129)",54,,13,33,8,
"Otras activ. serv.comun.soc y personales (130)",82,2,25,32,18,5
"Hogares privados con servicio doméstico (131)",207,13,138,37,16,3
"Actividad economica no especificada (133)",138,1,51,46,29,11
,,,,,,
"RURAL (134)",15490,244,5483,5402,3198,1163
"Agric., ganadería, caza y silvicultura (135)",9005,195,2717,2787,2295,1011
"Pesca (136)",7,,3,2,2,
"Explotación de minas y canteras (137)",3043,11,1437,1299,279,17
"Industrias manufactureras (138)",315,4,101,116,70,24
"Suministro de electricidad, gas y agua (139)",40,,18,16,6,
"Construcción (140)",582,2,243,203,116,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",416,8,136,153,94,25
"Venta, mant.y rep. veh.autom.y motoc. (142)",49,,20,17,11,1
"Comercio al por mayor (143)",23,1,10,8,3,1
"Comercio al por menor (144)",344,7,106,128,80,23
"Hoteles y restaurantes (145)",216,5,113,60,35,3
"Trans., almac. y comunicaciones (146)",276,1,122,115,34,4
"Intermediación financiera (147)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (148)",175,,74,75,26,
"Admin.pub. y defensa; p. segur.soc.afil (149)",142,,64,54,24,
"Enseñanza (150)",423,,119,235,67,2
"Servicios sociales y de salud (151)",44,,12,24,5,3
"Otras activ. serv.comun.soc y personales (152)",76,1,33,27,12,3
"Hogares privados con servicio doméstico (153)",197,14,108,44,25,6
"Actividad economica no especificada (155)",530,3,182,190,108,47
"Hombres (156)",13857,185,4886,4891,2867,1028
"Agric., ganadería, caza y silvicultura (157)",8445,158,2545,2665,2149,928
"Pesca (158)",7,,3,2,2,
"Explotación de minas y canteras (159)",2992,10,1410,1282,274,16
"Industrias manufactureras (160)",282,4,90,104,62,22
"Suministro de electricidad, gas y agua (161)",38,,18,14,6,
"Construcción (162)",582,2,243,203,116,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",273,6,93,93,64,17
"Venta, mant.y rep. veh.autom.y motoc. (164)",49,,20,17,11,1
"Comercio al por mayor (165)",16,1,8,5,1,1
"Comercio al por menor (166)",208,5,65,71,52,15
"Hoteles y restaurantes (167)",103,2,55,33,13,
"Trans., almac. y comunicaciones (168)",270,,120,115,31,4
"Activid.inmobil., empres. y alquileres (170)",145,,54,65,26,
"Admin.pub. y defensa; p. segur.soc.afil (171)",123,,50,50,23,
"Enseñanza (172)",217,,46,125,44,2
"Servicios sociales y de salud (173)",25,,3,15,5,2
"Otras activ. serv.comun.soc y personales (174)",47,,23,14,7,3
"Hogares privados con servicio doméstico (175)",14,,10,4,,
"Actividad economica no especificada (177)",294,3,123,107,45,16
"Mujeres (179)",1633,59,597,511,331,135
"Agric., ganadería, caza y silvicultura (180)",560,37,172,122,146,83
"Explotación de minas y canteras (182)",51,1,27,17,5,1
"Industrias manufactureras (183)",33,,11,12,8,2
"Suministro de electricidad, gas y agua (184)",2,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",143,2,43,60,30,8
"Comercio al por mayor (188)",7,,2,3,2,
"Comercio al por menor (189)",136,2,41,57,28,8
"Hoteles y restaurantes (190)",113,3,58,27,22,3
"Trans., almac. y comunicaciones (191)",6,1,2,,3,
"Intermediación financiera (192)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (193)",30,,20,10,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",19,,14,4,1,
"Enseñanza (195)",206,,73,110,23,
"Servicios sociales y de salud (196)",19,,9,9,,1
"Otras activ. serv.comun.soc y personales (197)",29,1,10,13,5,
"Hogares privados con servicio doméstico (198)",183,14,98,40,25,6
"Actividad economica no especificada (200)",236,,59,83,63,31
