"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",1,1,,,,1,,,,,,3
"Primaria (030)",1503,1474,6,159,203,202,386,299,161,58,29,6790
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",39,38,,33,5,,,,,,1,43
"De 20 a 24 años (033)",143,130,1,50,52,25,2,,,,13,237
"De 25 a 29 años (034)",167,163,1,28,47,46,37,4,,,4,446
"De 30 a 34 años (035)",165,164,1,9,29,29,67,26,3,,1,644
"De 35 a 39 años (036)",202,201,,7,16,38,87,39,12,2,1,911
"De 40 a 44 años (037)",179,178,1,2,9,22,50,54,29,11,1,1019
"De 45 a 49 años (038)",172,172,1,2,8,10,46,54,40,11,,1053
"De 50 y más años (039)",433,428,1,28,37,32,97,122,77,34,5,2437
"Secundaria (040)",844,816,4,234,200,148,146,57,23,4,28,2322
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",55,51,2,39,9,1,,,,,4,60
"De 20 a 24 años (043)",193,179,,109,50,19,,1,,,14,272
"De 25 a 29 años (044)",194,185,,55,61,46,23,,,,9,413
"De 30 a 34 años (045)",125,125,,14,46,27,31,7,,,,362
"De 35 a 39 años (046)",91,91,,8,10,26,26,17,4,,,366
"De 40 a 44 años (047)",75,74,,4,12,13,30,10,4,1,1,311
"De 45 a 49 años (048)",58,58,,1,7,8,17,12,11,2,,305
"De 50 y más años (049)",52,52,2,4,4,8,19,10,4,1,,231
"Sup. no Univ. incompleta (050)",70,67,,29,20,10,6,2,,,3,140
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",19,17,,16,1,,,,,,2,18
"De 25 a 29 años (054)",19,18,,11,7,,,,,,1,25
"De 30 a 34 años (055)",14,14,,,8,4,2,,,,,37
"De 35 a 39 años (056)",8,8,,,2,3,3,,,,,28
"De 40 a 44 años (057)",4,4,,,1,1,1,1,,,,15
"De 45 a 49 años (058)",2,2,,,1,1,,,,,,5
"De 50 y más años (059)",3,3,,1,,1,,1,,,,11
"Sup. no Univ. completa (060)",139,128,,40,44,25,10,6,2,1,11,310
"De 20 a 24 años (063)",18,13,,10,3,,,,,,5,16
"De 25 a 29 años (064)",30,28,,12,11,5,,,,,2,49
"De 30 a 34 años (065)",25,23,,5,9,8,1,,,,2,52
"De 35 a 39 años (066)",23,23,,4,11,2,5,1,,,,59
"De 40 a 44 años (067)",19,17,,3,6,5,1,2,,,2,47
"De 45 a 49 años (068)",12,12,,5,2,2,2,1,,,,30
"De 50 y más años (069)",12,12,,1,2,3,1,2,2,1,,57
"Sup. Univ. incompleta (070)",29,27,,8,10,3,4,2,,,2,67
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (074)",8,6,,4,2,,,,,,2,8
"De 30 a 34 años (075)",2,2,,,1,,1,,,,,6
"De 35 a 39 años (076)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (077)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (078)",3,3,,1,,,2,,,,,9
"De 50 y más años (079)",5,5,,,3,1,,1,,,,16
"Sup. Univ. completa (080)",88,84,,14,35,16,13,5,1,,4,227
"De 20 a 24 años (083)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (084)",7,7,,3,4,,,,,,,11
"De 30 a 34 años (085)",12,9,,1,5,1,2,,,,3,23
"De 35 a 39 años (086)",17,17,,3,6,7,,1,,,,42
"De 40 a 44 años (087)",14,14,,1,5,3,4,,1,,,45
"De 45 a 49 años (088)",15,15,,2,6,3,2,2,,,,43
"De 50 y más años (089)",21,21,,3,9,2,5,2,,,,62
,,,,,,,,,,,,
"URBANA (100)",1139,1110,9,204,228,162,257,163,70,17,29,4087
"De 15 a 19 años (102)",22,22,1,18,3,,,,,,,24
"De 20 a 24 años (103)",105,100,,65,23,11,1,,,,5,148
"De 25 a 29 años (104)",152,138,1,53,52,18,14,,,,14,273
"De 30 a 34 años (105)",115,111,1,12,45,25,23,5,,,4,310
"De 35 a 39 años (106)",122,122,,10,22,33,45,10,2,,,438
"De 40 a 44 años (107)",111,109,,5,23,18,38,17,5,3,2,453
"De 45 a 49 años (108)",95,95,1,10,14,12,30,15,11,2,,408
"De 50 y más años (109)",417,413,5,31,46,45,106,116,52,12,4,2033
"Sin nivel (110)",212,211,2,19,21,22,59,54,29,5,1,1026
"De 20 a 24 años (113)",4,4,,,2,2,,,,,,10
"De 25 a 29 años (114)",1,1,,,,1,,,,,,3
"De 30 a 34 años (115)",4,4,,1,,1,1,1,,,,16
"De 35 a 39 años (116)",7,7,,,,1,5,,1,,,36
"De 40 a 44 años (117)",6,6,,1,,1,3,1,,,,25
"De 45 a 49 años (118)",10,10,,3,1,1,2,,3,,,41
"De 50 y más años (119)",180,179,2,14,18,15,48,52,25,5,1,895
"Educacion Inicial (120)",1,1,,,,,1,,,,,5
"De 25 a 29 años (124)",1,1,,,,,1,,,,,5
"Primaria (130)",334,330,4,30,37,41,95,80,34,9,4,1547
"De 15 a 19 años (132)",5,5,,5,,,,,,,,5
"De 20 a 24 años (133)",16,16,,7,4,4,1,,,,,31
"De 25 a 29 años (134)",25,24,1,6,8,4,5,,,,1,56
"De 30 a 34 años (135)",18,18,1,1,4,3,6,3,,,,65
"De 35 a 39 años (136)",30,30,,,2,7,17,3,1,,,130
"De 40 a 44 años (137)",37,37,,1,2,5,11,12,4,2,,200
"De 45 a 49 años (138)",36,36,1,1,3,3,12,9,5,2,,185
"De 50 y más años (139)",167,164,1,9,14,15,43,53,24,5,3,875
"Secundaria (140)",345,334,3,90,85,54,76,19,5,2,11,939
"De 15 a 19 años (142)",15,15,1,11,3,,,,,,,17
"De 20 a 24 años (143)",62,60,,41,14,5,,,,,2,84
"De 25 a 29 años (144)",79,70,,25,27,10,8,,,,9,144
"De 30 a 34 años (145)",50,50,,5,22,10,12,1,,,,135
"De 35 a 39 años (146)",43,43,,2,3,15,17,6,,,,169
"De 40 a 44 años (147)",36,36,,2,8,4,19,2,,1,,135
"De 45 a 49 años (148)",24,24,,1,4,2,10,4,3,,,110
"De 50 y más años (149)",36,36,2,3,4,8,10,6,2,1,,145
"Sup. no Univ. incompleta (150)",41,39,,16,11,8,3,1,,,2,82
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",8,7,,7,,,,,,,1,7
"De 25 a 29 años (154)",12,11,,7,4,,,,,,1,15
"De 30 a 34 años (155)",10,10,,,6,3,1,,,,,26
"De 35 a 39 años (156)",3,3,,,,2,1,,,,,11
"De 40 a 44 años (157)",4,4,,,1,1,1,1,,,,15
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",2,2,,1,,1,,,,,,4
"Sup. no Univ. completa (160)",105,98,,29,35,21,8,3,1,1,7,232
"De 20 a 24 años (163)",12,10,,8,2,,,,,,2,12
"De 25 a 29 años (164)",20,19,,9,7,3,,,,,1,32
"De 30 a 34 años (165)",21,19,,4,8,7,,,,,2,41
"De 35 a 39 años (166)",18,18,,4,9,1,4,,,,,41
"De 40 a 44 años (167)",14,12,,,6,5,1,,,,2,31
"De 45 a 49 años (168)",9,9,,3,1,2,2,1,,,,26
"De 50 y más años (169)",11,11,,1,2,3,1,2,1,1,,49
"Sup. Univ. incompleta (170)",27,25,,7,9,3,4,2,,,2,64
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (174)",7,5,,3,2,,,,,,2,7
"De 30 a 34 años (175)",2,2,,,1,,1,,,,,6
"De 35 a 39 años (176)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (177)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (178)",3,3,,1,,,2,,,,,9
"De 50 y más años (179)",4,4,,,2,1,,1,,,,14
"Sup. Univ. completa (180)",74,72,,13,30,13,11,4,1,,2,192
"De 20 a 24 años (183)",1,1,,1,,,,,,,,1
"De 25 a 29 años (184)",7,7,,3,4,,,,,,,11
"De 30 a 34 años (185)",10,8,,1,4,1,2,,,,2,21
"De 35 a 39 años (186)",15,15,,3,6,5,,1,,,,36
"De 40 a 44 años (187)",12,12,,1,5,2,3,,1,,,38
"De 45 a 49 años (188)",12,12,,1,5,3,2,1,,,,34
"De 50 y más años (189)",17,17,,3,6,2,4,2,,,,51
,,,,,,,,,,,,
"RURAL (200)",3054,2992,11,379,400,381,729,618,354,120,62,13832
"De 12 a 14 años (201)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (202)",76,71,1,57,12,1,,,,,5,84
"De 20 a 24 años (203)",298,268,2,130,92,39,2,3,,,30,458
"De 25 a 29 años (204)",308,303,,63,84,93,58,5,,,5,791
"De 30 a 34 años (205)",290,288,1,20,62,55,109,36,5,,2,1061
"De 35 a 39 años (206)",319,318,,19,30,55,109,68,30,7,1,1495
"De 40 a 44 años (207)",276,269,1,9,16,31,70,75,53,14,7,1528
"De 45 a 49 años (208)",271,271,,7,15,20,68,78,61,22,,1661
"De 50 y más años (209)",1212,1203,6,74,88,87,313,353,205,77,9,6752
"Sin nivel (210)",1301,1288,8,79,95,114,359,356,208,69,13,7013
"De 15 a 19 años (212)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (213)",21,21,1,7,6,4,1,2,,,,48
"De 25 a 29 años (214)",31,30,,3,4,12,10,1,,,1,97
"De 30 a 34 años (215)",56,56,1,2,9,9,26,7,2,,,223
"De 35 a 39 años (216)",86,86,,6,5,8,27,20,15,5,,473
"De 40 a 44 años (217)",88,83,,3,5,4,19,23,24,5,5,510
"De 45 a 49 años (218)",94,94,,3,4,7,27,24,18,11,,583
"De 50 y más años (219)",923,916,6,54,61,70,249,279,149,48,7,5076
"Educacion Inicial (220)",6,6,,1,,3,2,,,,,19
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 25 a 29 años (224)",2,2,,,,1,1,,,,,7
"De 30 a 34 años (225)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",1169,1144,2,129,166,161,291,219,127,49,25,5243
"De 12 a 14 años (231)",3,,,,,,,,,,3,
"De 15 a 19 años (232)",34,33,,28,5,,,,,,1,38
"De 20 a 24 años (233)",127,114,1,43,48,21,1,,,,13,206
"De 25 a 29 años (234)",142,139,,22,39,42,32,4,,,3,390
"De 30 a 34 años (235)",147,146,,8,25,26,61,23,3,,1,579
"De 35 a 39 años (236)",172,171,,7,14,31,70,36,11,2,1,781
"De 40 a 44 años (237)",142,141,1,1,7,17,39,42,25,9,1,819
"De 45 a 49 años (238)",136,136,,1,5,7,34,45,35,9,,868
"De 50 y más años (239)",266,264,,19,23,17,54,69,53,29,2,1562
"Secundaria (240)",499,482,1,144,115,94,70,38,18,2,17,1383
"De 12 a 14 años (241)",1,1,,,1,,,,,,,2
"De 15 a 19 años (242)",40,36,1,28,6,1,,,,,4,43
"De 20 a 24 años (243)",131,119,,68,36,14,,1,,,12,188
"De 25 a 29 años (244)",115,115,,30,34,36,15,,,,,269
"De 30 a 34 años (245)",75,75,,9,24,17,19,6,,,,227
"De 35 a 39 años (246)",48,48,,6,7,11,9,11,4,,,197
"De 40 a 44 años (247)",39,38,,2,4,9,11,8,4,,1,176
"De 45 a 49 años (248)",34,34,,,3,6,7,8,8,2,,195
"De 50 y más años (249)",16,16,,1,,,9,4,2,,,86
"Sup. no Univ. incompleta (250)",29,28,,13,9,2,3,1,,,1,58
"De 20 a 24 años (253)",11,10,,9,1,,,,,,1,11
"De 25 a 29 años (254)",7,7,,4,3,,,,,,,10
"De 30 a 34 años (255)",4,4,,,2,1,1,,,,,11
"De 35 a 39 años (256)",5,5,,,2,1,2,,,,,17
"De 45 a 49 años (258)",1,1,,,1,,,,,,,2
"De 50 y más años (259)",1,1,,,,,,1,,,,7
"Sup. no Univ. completa (260)",34,30,,11,9,4,2,3,1,,4,78
"De 20 a 24 años (263)",6,3,,2,1,,,,,,3,4
"De 25 a 29 años (264)",10,9,,3,4,2,,,,,1,17
"De 30 a 34 años (265)",4,4,,1,1,1,1,,,,,11
"De 35 a 39 años (266)",5,5,,,2,1,1,1,,,,18
"De 40 a 44 años (267)",5,5,,3,,,,2,,,,16
"De 45 a 49 años (268)",3,3,,2,1,,,,,,,4
"De 50 y más años (269)",1,1,,,,,,,1,,,8
"Sup. Univ. incompleta (270)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (274)",1,1,,1,,,,,,,,1
"De 50 y más años (279)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",14,12,,1,5,3,2,1,,,2,35
"De 20 a 24 años (283)",1,,,,,,,,,,1,
"De 30 a 34 años (285)",2,1,,,1,,,,,,1,2
"De 35 a 39 años (286)",2,2,,,,2,,,,,,6
"De 40 a 44 años (287)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (288)",3,3,,1,1,,,1,,,,9
"De 50 y más años (289)",4,4,,,3,,1,,,,,11
