"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (118)",2,1,1,,,,,
"Industrias manufactureras (119)",135,5,6,116,,8,,
"Suministro de electricidad, gas y agua (120)",2,2,,,,,,
"Construcción (121)",10,1,3,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1795,50,,1440,14,291,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",23,2,,15,,6,,
"Comercio al por mayor (124)",36,1,,28,1,6,,
"Comercio al por menor (125)",1736,47,,1397,13,279,,
"Hoteles y restaurantes (126)",303,35,1,235,5,27,,
"Trans., almac. y comunicaciones (127)",33,18,1,10,,4,,
"Intermediación financiera (128)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (129)",32,23,1,6,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",99,89,10,,,,,
"Enseñanza (131)",254,243,,10,,1,,
"Servicios sociales y de salud (132)",77,77,,,,,,
"Otras activ. serv.comun.soc y personales (133)",40,11,3,25,,1,,
"Hogares privados con servicio doméstico (134)",61,,,,,,61,
"Actividad economica no especificada (136)",170,30,20,105,1,14,,
"Desocupado (137)",258,,,,,,,258
,,,,,,,,
"RURAL (138)",23443,541,588,14672,51,6358,41,1192
"Agric., ganadería, caza y silvicultura (139)",19467,7,311,12982,34,6133,,
"Pesca (140)",158,,19,64,1,74,,
"Explotación de minas y canteras (141)",9,2,5,2,,,,
"Industrias manufactureras (142)",296,,18,256,3,19,,
"Suministro de electricidad, gas y agua (143)",2,,2,,,,,
"Construcción (144)",300,3,178,106,3,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",716,12,13,620,5,66,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",61,,11,47,2,1,,
"Comercio al por mayor (147)",8,,,6,1,1,,
"Comercio al por menor (148)",647,12,2,567,2,64,,
"Hoteles y restaurantes (149)",77,6,1,60,1,9,,
"Trans., almac. y comunicaciones (150)",244,23,16,192,3,10,,
"Activid.inmobil., empres. y alquileres (152)",52,38,,13,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",145,137,8,,,,,
"Enseñanza (154)",264,248,,14,,2,,
"Servicios sociales y de salud (155)",41,38,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",26,6,1,16,,3,,
"Hogares privados con servicio doméstico (157)",41,,,,,,41,
"Actividad economica no especificada (159)",413,21,16,344,1,31,,
"Desocupado (160)",1192,,,,,,,1192
"Hombres (161)",14327,458,512,10386,42,1966,2,961
"Agric., ganadería, caza y silvicultura (162)",11601,5,243,9485,27,1841,,
"Pesca (163)",129,,18,49,1,61,,
"Explotación de minas y canteras (164)",9,2,5,2,,,,
"Industrias manufactureras (165)",109,,14,85,2,8,,
"Suministro de electricidad, gas y agua (166)",2,,2,,,,,
"Construcción (167)",298,3,177,105,3,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",312,6,13,269,5,19,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",60,,11,47,2,,,
"Comercio al por mayor (170)",7,,,5,1,1,,
"Comercio al por menor (171)",245,6,2,217,2,18,,
"Hoteles y restaurantes (172)",22,1,1,17,1,2,,
"Trans., almac. y comunicaciones (173)",240,23,16,189,3,9,,
"Activid.inmobil., empres. y alquileres (175)",46,34,,12,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",134,127,7,,,,,
"Enseñanza (177)",222,210,,10,,2,,
"Servicios sociales y de salud (178)",30,28,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",24,6,1,15,,2,,
"Hogares privados con servicio doméstico (180)",2,,,,,,2,
"Actividad economica no especificada (182)",186,13,15,146,,12,,
"Desocupado (183)",961,,,,,,,961
"Mujeres (184)",9116,83,76,4286,9,4392,39,231
"Agric., ganadería, caza y silvicultura (185)",7866,2,68,3497,7,4292,,
"Pesca (186)",29,,1,15,,13,,
"Industrias manufactureras (188)",187,,4,171,1,11,,
"Construcción (190)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",404,6,,351,,47,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",402,6,,350,,46,,
"Hoteles y restaurantes (195)",55,5,,43,,7,,
"Trans., almac. y comunicaciones (196)",4,,,3,,1,,
"Activid.inmobil., empres. y alquileres (198)",6,4,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,10,1,,,,,
"Enseñanza (200)",42,38,,4,,,,
"Servicios sociales y de salud (201)",11,10,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,1,,1,,
"Hogares privados con servicio doméstico (203)",39,,,,,,39,
"Actividad economica no especificada (205)",227,8,1,198,1,19,,
"Desocupado (206)",231,,,,,,,231
