"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hombres (161)",1862,2,39,13,13,22,1147,43,43,486,1,25,28
"Agric., ganadería, caza y silvicultura (162)",1535,,,,,,1147,,2,386,,,
"Explotación de minas y canteras (164)",29,,1,,1,,,20,,7,,,
"Industrias manufactureras (165)",17,,,,,,,17,,,,,
"Suministro de electricidad, gas y agua (166)",6,,,,,,,,,6,,,
"Construcción (167)",98,,,,1,,,5,33,59,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",28,,,3,,18,,1,1,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por mayor (170)",1,,,,,1,,,,,,,
"Comercio al por menor (171)",26,,,3,,17,,,1,5,,,
"Hoteles y restaurantes (172)",4,,,,,3,,,,1,,,
"Trans., almac. y comunicaciones (173)",12,,,1,1,,,,6,4,,,
"Activid.inmobil., empres. y alquileres (175)",12,,1,4,4,1,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,2,,,5,,,,1,4,1,,
"Enseñanza (177)",37,,36,,1,,,,,,,,
"Servicios sociales y de salud (178)",6,,1,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",8,,,,,,,,,8,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",25,,,,,,,,,,,25,
"Desocupado (183)",28,,,,,,,,,,,,28
"Mujeres (184)",1013,,37,8,5,42,306,4,2,571,,33,5
"Agric., ganadería, caza y silvicultura (185)",833,,,,,,306,,,527,,,
"Industrias manufactureras (188)",6,,,,1,,,4,1,,,,
"Construcción (190)",2,,,1,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",28,,,1,,24,,,,3,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",26,,,1,,22,,,,3,,,
"Hoteles y restaurantes (195)",19,,,,,16,,,,3,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,,2,1,3,,,,,,,,
"Enseñanza (200)",34,,33,,1,,,,,,,,
"Servicios sociales y de salud (201)",6,,1,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,1,,1,,,,,,,
"Hogares privados con servicio doméstico (203)",37,,,,,,,,,37,,,
"Actividad economica no especificada (205)",33,,,,,,,,,,,33,
"Desocupado (206)",5,,,,,,,,,,,,5
