"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",49,,18,21,4,2,,1,2,1,,
"Otras activ. serv.comun.soc y personales (018)",127,,13,11,10,7,,3,5,78,,
"Hogares privados con servicio doméstico (019)",40,,,,,,,,,40,,
"Actividad economica no especificada (021)",118,,,,,,,,,,,118
"Hombres (022)",3899,25,280,120,111,204,1308,315,482,972,36,46
"Agric., ganadería, caza y silvicultura (023)",1779,,2,2,,,1297,,,478,,
"Pesca (024)",12,,,,,,11,,,1,,
"Explotación de minas y canteras (025)",256,1,18,38,12,,,113,13,61,,
"Industrias manufactureras (026)",140,,3,11,1,,,118,5,2,,
"Suministro de electricidad, gas y agua (027)",13,,,3,,,,3,,7,,
"Construcción (028)",358,,6,8,1,,,12,162,169,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",298,1,1,4,,166,,55,5,66,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",68,,,2,,9,,45,5,7,,
"Comercio al por mayor (031)",7,,,,,5,,,,2,,
"Comercio al por menor (032)",223,1,1,2,,152,,10,,57,,
"Hoteles y restaurantes (033)",47,,,5,,24,,,,18,,
"Trans., almac. y comunicaciones (034)",325,,2,6,6,2,,5,253,51,,
"Activid.inmobil., empres. y alquileres (036)",80,,21,16,14,11,,3,9,6,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",222,20,17,12,52,1,,2,26,56,36,
"Enseñanza (038)",228,3,193,3,18,,,,2,9,,
"Servicios sociales y de salud (039)",14,,5,3,2,,,1,2,1,,
"Otras activ. serv.comun.soc y personales (040)",81,,12,9,5,,,3,5,47,,
"Actividad economica no especificada (043)",46,,,,,,,,,,,46
"Mujeres (044)",1548,13,210,44,84,365,199,29,6,525,1,72
"Agric., ganadería, caza y silvicultura (045)",437,,,,2,,199,,,236,,
"Explotación de minas y canteras (047)",5,,2,,,,,1,,2,,
"Industrias manufactureras (048)",34,,1,1,,2,,28,1,1,,
"Construcción (050)",8,,1,,,,,,1,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",382,1,4,2,2,277,,,,96,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,,3,,,,,,
"Comercio al por mayor (053)",5,,1,1,,3,,,,,,
"Comercio al por menor (054)",374,1,3,1,2,271,,,,96,,
"Hoteles y restaurantes (055)",160,,,1,3,72,,,,84,,
"Trans., almac. y comunicaciones (056)",24,,,4,4,4,,,3,9,,
"Intermediación financiera (057)",2,,1,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",37,,10,5,16,1,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",77,11,10,10,32,,,,1,12,1,
"Enseñanza (060)",189,1,167,1,17,,,,,3,,
"Servicios sociales y de salud (061)",35,,13,18,2,2,,,,,,
"Otras activ. serv.comun.soc y personales (062)",46,,1,2,5,7,,,,31,,
"Hogares privados con servicio doméstico (063)",40,,,,,,,,,40,,
"Actividad economica no especificada (065)",72,,,,,,,,,,,72
,,,,,,,,,,,,
"URBANA (066)",3223,32,389,133,168,449,555,212,351,823,35,76
"Agric., ganadería, caza y silvicultura (067)",863,,1,1,,,554,,,307,,
"Pesca (068)",1,,,,,,1,,,,,
"Explotación de minas y canteras (069)",135,1,15,30,7,,,40,8,34,,
"Industrias manufactureras (070)",118,,3,2,1,2,,105,2,3,,
"Suministro de electricidad, gas y agua (071)",8,,,3,,,,2,,3,,
"Construcción (072)",258,,7,8,1,,,9,117,116,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",537,2,5,6,2,359,,44,2,117,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",54,,,2,,10,,36,2,4,,
"Comercio al por mayor (075)",9,,1,1,,5,,,,2,,
"Comercio al por menor (076)",474,2,4,3,2,344,,8,,111,,
"Hoteles y restaurantes (077)",137,,,6,3,67,,,,61,,
"Trans., almac. y comunicaciones (078)",251,,2,7,9,6,,4,184,39,,
"Intermediación financiera (079)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",82,,22,17,21,8,,2,6,6,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",265,26,24,21,79,1,,2,25,52,35,
"Enseñanza (082)",337,3,286,3,32,,,,2,11,,
"Servicios sociales y de salud (083)",40,,14,18,2,2,,1,2,1,,
"Otras activ. serv.comun.soc y personales (084)",82,,10,11,10,4,,3,3,41,,
"Hogares privados con servicio doméstico (085)",32,,,,,,,,,32,,
"Actividad economica no especificada (087)",76,,,,,,,,,,,76
"Hombres (088)",2158,20,215,94,94,158,472,189,348,504,34,30
"Agric., ganadería, caza y silvicultura (089)",668,,1,1,,,471,,,195,,
"Pesca (090)",1,,,,,,1,,,,,
"Explotación de minas y canteras (091)",130,1,13,30,7,,,39,8,32,,
"Industrias manufactureras (092)",91,,3,1,1,,,83,1,2,,
"Suministro de electricidad, gas y agua (093)",8,,,3,,,,2,,3,,
"Construcción (094)",252,,6,8,1,,,9,117,111,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",222,1,1,4,,128,,44,2,42,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",51,,,2,,7,,36,2,4,,
"Comercio al por mayor (097)",5,,,,,3,,,,2,,
"Comercio al por menor (098)",166,1,1,2,,118,,8,,36,,
"Hoteles y restaurantes (099)",35,,,5,,20,,,,10,,
"Trans., almac. y comunicaciones (100)",231,,2,4,5,2,,4,182,32,,
"Activid.inmobil., empres. y alquileres (102)",52,,13,12,10,7,,2,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",195,16,15,12,48,1,,2,25,42,34,
"Enseñanza (104)",177,2,146,3,16,,,,2,8,,
"Servicios sociales y de salud (105)",12,,5,2,1,,,1,2,1,,
"Otras activ. serv.comun.soc y personales (106)",54,,10,9,5,,,3,3,24,,
"Actividad economica no especificada (109)",30,,,,,,,,,,,30
"Mujeres (110)",1065,12,174,39,74,291,83,23,3,319,1,46
"Agric., ganadería, caza y silvicultura (111)",195,,,,,,83,,,112,,
"Explotación de minas y canteras (113)",5,,2,,,,,1,,2,,
"Industrias manufactureras (114)",27,,,1,,2,,22,1,1,,
"Construcción (116)",6,,1,,,,,,,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",315,1,4,2,2,231,,,,75,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,,,3,,,,,,
"Comercio al por mayor (119)",4,,1,1,,2,,,,,,
"Comercio al por menor (120)",308,1,3,1,2,226,,,,75,,
"Hoteles y restaurantes (121)",102,,,1,3,47,,,,51,,
"Trans., almac. y comunicaciones (122)",20,,,3,4,4,,,2,7,,
"Intermediación financiera (123)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",30,,9,5,11,1,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",70,10,9,9,31,,,,,10,1,
"Enseñanza (126)",160,1,140,,16,,,,,3,,
"Servicios sociales y de salud (127)",28,,9,16,1,2,,,,,,
"Otras activ. serv.comun.soc y personales (128)",28,,,2,5,4,,,,17,,
"Hogares privados con servicio doméstico (129)",32,,,,,,,,,32,,
"Actividad economica no especificada (131)",46,,,,,,,,,,,46
,,,,,,,,,,,,
"RURAL (132)",2224,6,101,31,27,120,952,132,137,674,2,42
"Agric., ganadería, caza y silvicultura (133)",1353,,1,1,2,,942,,,407,,
"Pesca (134)",11,,,,,,10,,,1,,
"Explotación de minas y canteras (135)",126,,5,8,5,,,74,5,29,,
"Industrias manufactureras (136)",56,,1,10,,,,41,4,,,
"Suministro de electricidad, gas y agua (137)",5,,,,,,,1,,4,,
"Construcción (138)",108,,,,,,,3,46,59,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",143,,,,,84,,11,3,45,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,,,,,2,,9,3,3,,
"Comercio al por mayor (141)",3,,,,,3,,,,,,
"Comercio al por menor (142)",123,,,,,79,,2,,42,,
"Hoteles y restaurantes (143)",70,,,,,29,,,,41,,
"Trans., almac. y comunicaciones (144)",98,,,3,1,,,1,72,21,,
"Intermediación financiera (145)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",35,,9,4,9,4,,1,3,5,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",34,5,3,1,5,,,,2,16,2,
"Enseñanza (148)",80,1,74,1,3,,,,,1,,
"Servicios sociales y de salud (149)",9,,4,3,2,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",45,,3,,,3,,,2,37,,
"Hogares privados con servicio doméstico (151)",8,,,,,,,,,8,,
"Actividad economica no especificada (153)",42,,,,,,,,,,,42
"Hombres (154)",1741,5,65,26,17,46,836,126,134,468,2,16
"Agric., ganadería, caza y silvicultura (155)",1111,,1,1,,,826,,,283,,
"Pesca (156)",11,,,,,,10,,,1,,
"Explotación de minas y canteras (157)",126,,5,8,5,,,74,5,29,,
"Industrias manufactureras (158)",49,,,10,,,,35,4,,,
"Suministro de electricidad, gas y agua (159)",5,,,,,,,1,,4,,
"Construcción (160)",106,,,,,,,3,45,58,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",76,,,,,38,,11,3,24,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",17,,,,,2,,9,3,3,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",57,,,,,34,,2,,21,,
"Hoteles y restaurantes (165)",12,,,,,4,,,,8,,
"Trans., almac. y comunicaciones (166)",94,,,2,1,,,1,71,19,,
"Activid.inmobil., empres. y alquileres (168)",28,,8,4,4,4,,1,3,4,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,4,2,,4,,,,1,14,2,
"Enseñanza (170)",51,1,47,,2,,,,,1,,
"Servicios sociales y de salud (171)",2,,,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",27,,2,,,,,,2,23,,
"Actividad economica no especificada (175)",16,,,,,,,,,,,16
"Mujeres (176)",483,1,36,5,10,74,116,6,3,206,,26
"Agric., ganadería, caza y silvicultura (177)",242,,,,2,,116,,,124,,
"Industrias manufactureras (180)",7,,1,,,,,6,,,,
"Construcción (182)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,,,,,46,,,,21,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",66,,,,,45,,,,21,,
"Hoteles y restaurantes (187)",58,,,,,25,,,,33,,
"Trans., almac. y comunicaciones (188)",4,,,1,,,,,1,2,,
"Intermediación financiera (189)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",7,,1,,5,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,1,1,1,1,,,,1,2,,
"Enseñanza (192)",29,,27,1,1,,,,,,,
"Servicios sociales y de salud (193)",7,,4,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",18,,1,,,3,,,,14,,
"Hogares privados con servicio doméstico (195)",8,,,,,,,,,8,,
"Actividad economica no especificada (197)",26,,,,,,,,,,,26
