"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (037)",37,,8,6,15,8
"Desocupado (038)",10,1,4,2,,3
,,,,,,
"URBANA (039)",1789,47,435,630,478,199
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",13,,1,6,6,
"Profes., científicos e intelectuales (041)",261,,41,164,55,1
"Técnicos de nivel medio y trab.asimilados (042)",34,,13,8,13,
"Jefes y empleados de oficina (043)",70,,26,26,16,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",171,3,42,58,51,17
"Agricult.trabaj. calif. agrop. y pesqueros (045)",471,7,67,138,158,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",67,2,24,15,20,6
"Obreros construc., conf., papel, fab., instr. (047)",61,,19,25,15,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",517,33,159,156,117,52
"Otra (049)",12,,1,10,1,
"Ocupación no especificada (050)",57,,12,14,19,12
"Desocupado (051)",55,2,30,10,7,6
"Hombres (052)",1190,26,299,412,320,133
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",10,,,5,5,
"Profes., científicos e intelectuales (054)",142,,19,88,35,
"Técnicos de nivel medio y trab.asimilados (055)",26,,10,5,11,
"Jefes y empleados de oficina (056)",34,,5,16,11,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",60,2,18,18,14,8
"Agricult.trabaj. calif. agrop. y pesqueros (058)",388,6,57,113,128,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",61,1,21,14,19,6
"Obreros construc., conf., papel, fab., instr. (060)",61,,19,25,15,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",323,16,115,100,68,24
"Otra (062)",11,,1,9,1,
"Ocupación no especificada (063)",26,,6,10,6,4
"Desocupado (064)",48,1,28,9,7,3
"Mujeres (065)",599,21,136,218,158,66
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,1,1,1,
"Profes., científicos e intelectuales (067)",119,,22,76,20,1
"Técnicos de nivel medio y trab.asimilados (068)",8,,3,3,2,
"Jefes y empleados de oficina (069)",36,,21,10,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",111,1,24,40,37,9
"Agricult.trabaj. calif. agrop. y pesqueros (071)",83,1,10,25,30,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",6,1,3,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",194,17,44,56,49,28
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",31,,6,4,13,8
"Desocupado (077)",7,1,2,1,,3
,,,,,,
"RURAL (078)",1167,20,317,377,313,140
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,,2,1,1
"Profes., científicos e intelectuales (080)",87,,15,61,11,
"Técnicos de nivel medio y trab.asimilados (081)",12,,1,3,8,
"Jefes y empleados de oficina (082)",12,,2,4,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",39,,5,14,11,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",503,4,87,151,177,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",98,1,37,39,18,3
"Obreros construc., conf., papel, fab., instr. (086)",29,,7,8,9,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",330,14,137,80,66,33
"Ocupación no especificada (089)",16,,4,6,2,4
"Desocupado (090)",37,1,22,9,4,1
"Hombres (091)",977,13,265,310,269,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,,2,1,1
"Profes., científicos e intelectuales (093)",44,,6,32,6,
"Técnicos de nivel medio y trab.asimilados (094)",10,,1,2,7,
"Jefes y empleados de oficina (095)",11,,2,3,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",21,,3,9,5,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",470,2,79,146,163,80
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",96,1,36,39,18,2
"Obreros construc., conf., papel, fab., instr. (099)",29,,7,8,9,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",248,9,109,57,50,23
"Ocupación no especificada (102)",10,,2,4,,4
"Desocupado (103)",34,1,20,8,4,1
"Mujeres (104)",190,7,52,67,44,20
"Profes., científicos e intelectuales (106)",43,,9,29,5,
"Técnicos de nivel medio y trab.asimilados (107)",2,,,1,1,
"Jefes y empleados de oficina (108)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,,2,5,6,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",33,2,8,5,14,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",2,,1,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",82,5,28,23,16,10
"Ocupación no especificada (115)",6,,2,2,2,
"Desocupado (116)",3,,2,1,,
