"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Organiz. y organos extraterritoriales (108)",2,2,,,,,
"Actividad economica no especificada (109)",1716,711,278,617,57,53,
"Mujeres (110)",45616,17252,1813,19973,851,2531,3196
"Agric., ganadería, caza y silvicultura (111)",2109,28,750,844,58,429,
"Pesca (112)",50,14,28,7,,1,
"Explotación de minas y canteras (113)",21,15,2,1,3,,
"Industrias manufactureras (114)",1983,214,532,1080,85,72,
"Suministro de electricidad, gas y agua (115)",56,49,4,3,,,
"Construcción (116)",226,55,113,49,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",17545,3243,31,12257,363,1651,
"Venta, mant.y rep. veh.autom y motoc. (118)",466,228,14,155,19,50,
"Comercio al por mayor (119)",728,317,8,322,26,55,
"Comercio al por menor (120)",16351,2698,9,11780,318,1546,
"Hoteles y restaurantes (121)",5066,1459,94,3177,162,174,
"Trans., almac. y comunicaciones (122)",1154,828,48,235,23,20,
"Intermediación financiera (123)",376,359,,17,,,
"Activid.inmobil., empres. y alquileres (124)",1801,1296,31,411,49,14,
"Admin.pub. y defensa; p. segur soc.afil (125)",1784,1697,87,,,,
"Enseñanza (126)",4907,4469,,409,15,14,
"Servicios sociales y de salud (127)",1960,1773,13,147,17,10,
"Otras activ. serv.comun.soc y personales (128)",1486,686,29,728,30,13,
"Hogares privados con servicio doméstico (129)",3196,,,,,,3196
"Organiz. y organos extraterritoriales (130)",2,2,,,,,
"Actividad economica no especificada (131)",1894,1065,51,608,43,127,
,,,,,,,
"RURAL (132)",8343,727,2710,3184,509,1158,55
"Agric., ganadería, caza y silvicultura (133)",5831,23,1977,2304,468,1059,
"Pesca (134)",106,,95,11,,,
"Explotación de minas y canteras (135)",15,1,12,2,,,
"Industrias manufactureras (136)",170,9,75,78,4,4,
"Suministro de electricidad, gas y agua (137)",9,3,5,1,,,
"Construcción (138)",385,11,343,27,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",590,59,19,434,19,59,
"Venta, mant.y rep. veh.autom y motoc. (140)",68,7,18,34,8,1,
"Comercio al por mayor (141)",20,6,1,10,2,1,
"Comercio al por menor (142)",502,46,,390,9,57,
"Hoteles y restaurantes (143)",197,44,11,120,6,16,
"Trans., almac. y comunicaciones (144)",238,53,56,126,2,1,
"Intermediación financiera (145)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (146)",108,82,5,19,2,,
"Admin.pub. y defensa; p. segur soc.afil (147)",283,204,79,,,,
"Enseñanza (148)",139,124,,15,,,
"Servicios sociales y de salud (149)",56,50,1,5,,,
"Otras activ. serv.comun.soc y personales (150)",50,30,3,15,,2,
"Hogares privados con servicio doméstico (151)",55,,,,,,55
"Actividad economica no especificada (153)",103,26,29,27,6,15,
"Hombres (154)",5533,450,1999,2232,394,452,6
"Agric., ganadería, caza y silvicultura (155)",3911,22,1359,1746,364,420,
"Pesca (156)",100,,91,9,,,
"Explotación de minas y canteras (157)",15,1,12,2,,,
"Industrias manufactureras (158)",122,7,49,60,3,3,
"Suministro de electricidad, gas y agua (159)",8,2,5,1,,,
"Construcción (160)",353,9,315,27,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",267,27,19,194,12,15,
"Venta, mant.y rep. veh.autom y motoc. (162)",61,4,18,32,7,,
"Comercio al por mayor (163)",12,4,1,6,1,,
"Comercio al por menor (164)",194,19,,156,4,15,
"Hoteles y restaurantes (165)",74,16,7,40,4,7,
"Trans., almac. y comunicaciones (166)",216,46,46,122,2,,
"Intermediación financiera (167)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (168)",80,64,3,11,2,,
"Admin.pub. y defensa; p. segur soc.afil (169)",213,143,70,,,,
"Enseñanza (170)",61,56,,5,,,
"Servicios sociales y de salud (171)",17,14,1,2,,,
"Otras activ. serv.comun.soc y personales (172)",29,22,1,5,,1,
"Hogares privados con servicio doméstico (173)",6,,,,,,6
"Actividad economica no especificada (175)",56,16,21,8,5,6,
"Mujeres (176)",2810,277,711,952,115,706,49
"Agric., ganadería, caza y silvicultura (177)",1920,1,618,558,104,639,
"Pesca (178)",6,,4,2,,,
"Industrias manufactureras (180)",48,2,26,18,1,1,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",32,2,28,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",323,32,,240,7,44,
"Venta, mant.y rep. veh.autom y motoc. (184)",7,3,,2,1,1,
"Comercio al por mayor (185)",8,2,,4,1,1,
"Comercio al por menor (186)",308,27,,234,5,42,
"Hoteles y restaurantes (187)",123,28,4,80,2,9,
"Trans., almac. y comunicaciones (188)",22,7,10,4,,1,
"Intermediación financiera (189)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (190)",28,18,2,8,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",70,61,9,,,,
"Enseñanza (192)",78,68,,10,,,
"Servicios sociales y de salud (193)",39,36,,3,,,
"Otras activ. serv.comun.soc y personales (194)",21,8,2,10,,1,
"Hogares privados con servicio doméstico (195)",49,,,,,,49
"Actividad economica no especificada (197)",47,10,8,19,1,9,
