"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1674,7908,7397,60,93.5,0.8,
"De 45 a 49 años (038)",1480,8160,7504,11,92,0.1,
"De 50 y más años (039)",4195,28476,24753,,86.9,,
"Viudo(a) (040)",2539,16115,13159,4,81.7,,
"De 15 a 19 años (042)",2,2,2,,100,,
"De 20 a 24 años (043)",10,13,13,,100,,
"De 25 a 29 años (044)",13,34,30,1,88.2,2.9,
"De 30 a 34 años (045)",42,117,110,1,94,0.9,
"De 35 a 39 años (046)",55,207,199,1,96.1,0.5,
"De 40 a 44 años (047)",106,548,499,1,91.1,0.2,
"De 45 a 49 años (048)",120,637,570,,89.5,,
"De 50 y más años (049)",2191,14557,11736,,80.6,,
"Divorciado(a) (050)",218,797,725,1,91,0.1,
"De 15 a 19 años (052)",4,1,1,1,100,100,
"De 20 a 24 años (053)",8,5,5,,100,,
"De 25 a 29 años (054)",11,21,20,,95.2,,
"De 30 a 34 años (055)",14,26,25,,96.2,,
"De 35 a 39 años (056)",26,72,68,,94.4,,
"De 40 a 44 años (057)",27,104,99,,95.2,,
"De 45 a 49 años (058)",23,87,85,,97.7,,
"De 50 y más años (059)",105,481,422,,87.7,,
"Soltero(a) (060)",12265,1634,1600,87,97.9,5.3,
"De 12 a 14 años (061)",3831,6,6,1,100,16.7,
"De 15 a 19 años (062)",4344,75,74,21,98.7,28,
"De 20 a 24 años (063)",2107,278,270,40,97.1,14.4,
"De 25 a 29 años (064)",848,264,263,10,99.6,3.8,
"De 30 a 34 años (065)",411,269,268,9,99.6,3.3,
"De 35 a 39 años (066)",229,197,191,4,97,2,
"De 40 a 44 años (067)",150,173,171,2,98.8,1.2,
"De 45 a 49 años (068)",102,119,116,,97.5,,
"De 50 y más años (069)",243,253,241,,95.3,,
,,,,,,,
"URBANA (080)",23854,51971,48203,938,92.7,1.8,
"De 12 a 14 años (081)",2552,14,14,3,100,21.4,
"De 15 a 19 años (082)",3839,373,364,96,97.6,25.7,
"De 20 a 24 años (083)",3213,1745,1709,224,97.9,12.8,
"De 25 a 29 años (084)",2568,3258,3211,249,98.6,7.6,
"De 30 a 34 años (085)",2365,4936,4841,196,98.1,4,
"De 35 a 39 años (086)",2097,6096,5936,113,97.4,1.9,
"De 40 a 44 años (087)",1782,6482,6223,49,96,0.8,
"De 45 a 49 años (088)",1368,5842,5508,8,94.3,0.1,
"De 50 y más años (089)",4070,23225,20397,,87.8,,
"Conviviente (090)",5574,11670,11271,605,96.6,5.2,
"De 12 a 14 años (091)",27,5,5,,100,,
"De 15 a 19 años (092)",468,264,257,71,97.3,26.9,
"De 20 a 24 años (093)",1157,1198,1174,163,98,13.6,
"De 25 a 29 años (094)",1311,2090,2062,181,98.7,8.7,
"De 30 a 34 años (095)",1047,2311,2277,119,98.5,5.1,
"De 35 a 39 años (096)",715,2158,2106,54,97.6,2.5,
"De 40 a 44 años (097)",386,1403,1350,15,96.2,1.1,
"De 45 a 49 años (098)",207,870,820,2,94.3,0.2,
"De 50 y más años (099)",256,1371,1220,,89,,
"Separado(a) (100)",1119,3403,3231,49,94.9,1.4,
"De 12 a 14 años (101)",3,2,2,2,100,100,
"De 15 a 19 años (102)",35,33,32,9,97,27.3,
"De 20 a 24 años (103)",113,144,144,16,100,11.1,
"De 25 a 29 años (104)",160,255,253,10,99.2,3.9,
"De 30 a 34 años (105)",155,362,344,6,95,1.7,
"De 35 a 39 años (106)",149,408,396,3,97.1,0.7,
"De 40 a 44 años (107)",140,522,495,3,94.8,0.6,
"De 45 a 49 años (108)",125,496,478,,96.4,,
"De 50 y más años (109)",239,1181,1087,,92,,
"Casado(a) (110)",6338,27073,25202,213,93.1,0.8,
"De 12 a 14 años (111)",4,2,2,,100,,
"De 15 a 19 años (112)",21,20,19,,95,,
"De 20 a 24 años (113)",123,170,166,14,97.6,8.2,
"De 25 a 29 años (114)",358,660,645,49,97.7,7.4,
"De 30 a 34 años (115)",771,1955,1919,62,98.2,3.2,
"De 35 a 39 años (116)",989,3202,3115,54,97.3,1.7,
"De 40 a 44 años (117)",1037,4052,3894,28,96.1,0.7,
"De 45 a 49 años (118)",858,3982,3739,6,93.9,0.2,
"De 50 y más años (119)",2177,13030,11703,,89.8,,
"Viudo(a) (120)",1336,7842,6593,3,84.1,,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 20 a 24 años (123)",3,5,5,,100,,
"De 25 a 29 años (124)",8,22,20,1,90.9,4.5,
"De 30 a 34 años (125)",25,62,56,1,90.3,1.6,
"De 35 a 39 años (126)",34,112,109,,97.3,,
"De 40 a 44 años (127)",57,252,237,1,94,0.4,
"De 45 a 49 años (128)",72,323,304,,94.1,,
"De 50 y más años (129)",1136,7064,5860,,83,,
"Divorciado(a) (130)",170,602,551,,91.5,,
"De 15 a 19 años (132)",2,,,,,,
"De 20 a 24 años (133)",6,4,4,,100,,
"De 25 a 29 años (134)",7,12,12,,100,,
"De 30 a 34 años (135)",9,12,12,,100,,
"De 35 a 39 años (136)",20,58,54,,93.1,,
"De 40 a 44 años (137)",22,85,81,,95.3,,
"De 45 a 49 años (138)",20,67,66,,98.5,,
"De 50 y más años (139)",84,364,322,,88.5,,
"Soltero(a) (140)",9317,1381,1355,68,98.1,4.9,
"De 12 a 14 años (141)",2518,5,5,1,100,20,
"De 15 a 19 años (142)",3312,54,54,16,100,29.6,
"De 20 a 24 años (143)",1811,224,216,31,96.4,13.8,
"De 25 a 29 años (144)",724,219,219,8,100,3.7,
"De 30 a 34 años (145)",358,234,233,8,99.6,3.4,
"De 35 a 39 años (146)",190,158,156,2,98.7,1.3,
"De 40 a 44 años (147)",140,168,166,2,98.8,1.2,
"De 45 a 49 años (148)",86,104,101,,97.1,,
"De 50 y más años (149)",178,215,205,,95.3,,
,,,,,,,
"RURAL (160)",12186,47844,41949,623,87.7,1.3,
"De 12 a 14 años (161)",1334,5,5,,100,,
"De 15 a 19 años (162)",1357,292,290,84,99.3,28.8,
"De 20 a 24 años (163)",1143,1342,1322,150,98.5,11.2,
"De 25 a 29 años (164)",1057,2190,2141,130,97.8,5.9,
"De 30 a 34 años (165)",1043,3535,3383,106,95.7,3,
"De 35 a 39 años (166)",1041,4724,4458,102,94.4,2.2,
"De 40 a 44 años (167)",906,5311,4822,42,90.8,0.8,
"De 45 a 49 años (168)",827,5317,4786,9,90,0.2,
"De 50 y más años (169)",3478,25128,20742,,82.5,,
"Conviviente (170)",2855,8555,7971,380,93.2,4.4,
"De 12 a 14 años (171)",20,4,4,,100,,
"De 15 a 19 años (172)",271,221,220,68,99.5,30.8,
"De 20 a 24 años (173)",665,983,967,117,98.4,11.9,
"De 25 a 29 años (174)",601,1294,1277,87,98.7,6.7,
"De 30 a 34 años (175)",443,1458,1403,59,96.2,4,
"De 35 a 39 años (176)",313,1259,1208,35,95.9,2.8,
"De 40 a 44 años (177)",177,1007,914,10,90.8,1,
"De 45 a 49 años (178)",115,679,617,4,90.9,0.6,
"De 50 y más años (179)",250,1650,1361,,82.5,,
"Separado(a) (180)",341,1046,956,28,91.4,2.7,
"De 15 a 19 años (182)",32,31,31,8,100,25.8,
"De 20 a 24 años (183)",57,77,76,10,98.7,13,
"De 25 a 29 años (184)",52,98,97,8,99,8.2,
"De 30 a 34 años (185)",43,97,93,1,95.9,1,
"De 35 a 39 años (186)",37,120,116,1,96.7,0.8,
"De 40 a 44 años (187)",28,128,120,,93.8,,
"De 45 a 49 años (188)",23,111,104,,93.7,,
"De 50 y más años (189)",69,384,319,,83.1,,
"Casado(a) (190)",4791,29522,26037,194,88.2,0.7,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",19,18,18,2,100,11.1,
"De 20 a 24 años (193)",116,219,216,14,98.6,6.4,
"De 25 a 29 años (194)",271,732,705,33,96.3,4.5,
"De 30 a 34 años (195)",482,1876,1785,45,95.1,2.4,
"De 35 a 39 años (196)",625,3197,2995,63,93.7,2,
"De 40 a 44 años (197)",637,3856,3503,32,90.8,0.8,
"De 45 a 49 años (198)",622,4178,3765,5,90.1,0.1,
"De 50 y más años (199)",2018,15446,13050,,84.5,,
"Viudo(a) (200)",1203,8273,6566,1,79.4,,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",7,8,8,,100,,
"De 25 a 29 años (204)",5,12,10,,83.3,,
"De 30 a 34 años (205)",17,55,54,,98.2,,
"De 35 a 39 años (206)",21,95,90,1,94.7,1.1,
"De 40 a 44 años (207)",49,296,262,,88.5,,
"De 45 a 49 años (208)",48,314,266,,84.7,,
"De 50 y más años (209)",1055,7493,5876,,78.4,,
"Divorciado(a) (210)",48,195,174,1,89.2,0.5,
"De 15 a 19 años (212)",2,1,1,1,100,100,
"De 20 a 24 años (213)",2,1,1,,100,,
"De 25 a 29 años (214)",4,9,8,,88.9,,
"De 30 a 34 años (215)",5,14,13,,92.9,,
"De 35 a 39 años (216)",6,14,14,,100,,
"De 40 a 44 años (217)",5,19,18,,94.7,,
"De 45 a 49 años (218)",3,20,19,,95,,
"De 50 y más años (219)",21,117,100,,85.5,,
"Soltero(a) (220)",2948,253,245,19,96.8,7.5,
"De 12 a 14 años (221)",1313,1,1,,100,,
"De 15 a 19 años (222)",1032,21,20,5,95.2,23.8,
"De 20 a 24 años (223)",296,54,54,9,100,16.7,
"De 25 a 29 años (224)",124,45,44,2,97.8,4.4,
"De 30 a 34 años (225)",53,35,35,1,100,2.9,
"De 35 a 39 años (226)",39,39,35,2,89.7,5.1,
"De 40 a 44 años (227)",10,5,5,,100,,
"De 45 a 49 años (228)",16,15,15,,100,,
"De 50 y más años (229)",65,38,36,,94.7,,
