"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",2987,428,7,1377,931,86,81,33,44
"Pesca (046)",8,,,,2,,2,1,3
"Explotación de minas y canteras (047)",24,,,,5,2,8,,9
"Industrias manufactureras (048)",272,9,,48,104,32,45,14,20
"Suministro de electricidad, gas y agua (049)",3,,,,,,1,1,1
"Construcción (050)",22,1,,4,6,,2,,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1163,60,2,259,446,104,153,63,76
"Venta, mant.y rep. veh.autom.y motoc. (052)",24,,,,13,5,5,,1
"Comercio al por mayor (053)",40,2,,6,12,4,5,6,5
"Comercio al por menor (054)",1099,58,2,253,421,95,143,57,70
"Hoteles y restaurantes (055)",366,20,,94,157,27,36,19,13
"Trans., almac. y comunicaciones (056)",71,1,,2,33,11,12,7,5
"Intermediación financiera (057)",12,,,,,1,3,2,6
"Activid.inmobil., empres. y de alquiler (058)",152,,,8,22,17,29,15,61
"Admin.pub. y defensa; p. segur.soc.afil (059)",109,,,1,16,13,29,12,38
"Enseñanza (060)",459,,,1,9,27,179,20,223
"Servicios sociales y de salud (061)",149,,,4,6,9,44,16,70
"Otras activ. serv.comun.soc y personales (062)",153,11,,36,58,18,21,5,4
"Hogares privados con servicio doméstico (063)",240,17,,72,110,22,10,4,5
"Actividad economica no especificada (065)",305,44,,127,83,16,18,8,9
,,,,,,,,,
"URBANA (066)",11123,395,8,2509,4381,802,1280,545,1203
"Agric., ganadería, caza y silvicultura (067)",4397,254,5,1602,1916,176,185,103,156
"Pesca (068)",16,,,1,6,2,4,1,2
"Explotación de minas y canteras (069)",91,2,,3,51,8,11,2,14
"Industrias manufactureras (070)",654,8,,97,325,56,88,36,44
"Suministro de electricidad, gas y agua (071)",16,,,3,1,1,7,2,2
"Construcción (072)",536,2,,86,275,49,55,23,46
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1861,60,3,330,747,178,270,124,149
"Venta, mant.y rep. veh.autom.y motoc. (074)",236,,,17,91,40,55,15,18
"Comercio al por mayor (075)",78,2,,11,26,8,10,12,9
"Comercio al por menor (076)",1547,58,3,302,630,130,205,97,122
"Hoteles y restaurantes (077)",454,19,,99,189,40,54,31,22
"Trans., almac. y comunicaciones (078)",728,3,,71,405,77,75,57,40
"Intermediación financiera (079)",22,,,,1,1,4,5,11
"Activid.inmobil., empres. y de alquiler (080)",337,1,,14,66,38,63,34,121
"Admin.pub. y defensa; p. segur.soc.afil (081)",310,,,10,69,24,86,26,95
"Enseñanza (082)",694,1,,,21,42,229,35,366
"Servicios sociales y de salud (083)",205,,,6,10,13,56,28,92
"Otras activ. serv.comun.soc y personales (084)",291,12,,52,100,52,42,11,22
"Hogares privados con servicio doméstico (085)",207,16,,58,90,21,11,5,6
"Actividad economica no especificada (087)",304,17,,77,109,24,40,22,15
"Hombres (088)",6458,100,2,1266,2894,477,685,346,688
"Agric., ganadería, caza y silvicultura (089)",2678,80,1,843,1325,115,120,77,117
"Pesca (090)",10,,,1,4,2,2,1,
"Explotación de minas y canteras (091)",90,2,,3,51,8,10,2,14
"Industrias manufactureras (092)",435,,,70,236,29,48,22,30
"Suministro de electricidad, gas y agua (093)",13,,,3,1,1,6,1,1
"Construcción (094)",517,1,,82,269,49,54,23,39
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",829,5,1,112,359,85,124,67,76
"Venta, mant.y rep. veh.autom.y motoc. (096)",214,,,17,79,35,50,15,18
"Comercio al por mayor (097)",44,,,7,16,4,6,7,4
"Comercio al por menor (098)",571,5,1,88,264,46,68,45,54
"Hoteles y restaurantes (099)",126,1,,18,53,13,19,13,9
"Trans., almac. y comunicaciones (100)",662,2,,69,374,68,63,50,36
"Intermediación financiera (101)",11,,,,1,1,1,3,5
"Activid.inmobil., empres. y de alquiler (102)",210,1,,10,47,24,40,21,67
"Admin.pub. y defensa; p. segur.soc.afil (103)",209,,,9,56,13,58,15,58
"Enseñanza (104)",309,1,,,16,21,78,18,175
"Servicios sociales y de salud (105)",74,,,2,4,4,18,12,34
"Otras activ. serv.comun.soc y personales (106)",148,2,,20,47,34,21,6,18
"Hogares privados con servicio doméstico (107)",18,1,,6,7,1,1,1,1
"Actividad economica no especificada (109)",119,4,,18,44,9,22,14,8
"Mujeres (110)",4665,295,6,1243,1487,325,595,199,515
"Agric., ganadería, caza y silvicultura (111)",1719,174,4,759,591,61,65,26,39
"Pesca (112)",6,,,,2,,2,,2
"Explotación de minas y canteras (113)",1,,,,,,1,,
"Industrias manufactureras (114)",219,8,,27,89,27,40,14,14
"Suministro de electricidad, gas y agua (115)",3,,,,,,1,1,1
"Construcción (116)",19,1,,4,6,,1,,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1032,55,2,218,388,93,146,57,73
"Venta, mant.y rep. veh.autom.y motoc. (118)",22,,,,12,5,5,,
"Comercio al por mayor (119)",34,2,,4,10,4,4,5,5
"Comercio al por menor (120)",976,53,2,214,366,84,137,52,68
"Hoteles y restaurantes (121)",328,18,,81,136,27,35,18,13
"Trans., almac. y comunicaciones (122)",66,1,,2,31,9,12,7,4
"Intermediación financiera (123)",11,,,,,,3,2,6
"Activid.inmobil., empres. y de alquiler (124)",127,,,4,19,14,23,13,54
"Admin.pub. y defensa; p. segur.soc.afil (125)",101,,,1,13,11,28,11,37
"Enseñanza (126)",385,,,,5,21,151,17,191
"Servicios sociales y de salud (127)",131,,,4,6,9,38,16,58
"Otras activ. serv.comun.soc y personales (128)",143,10,,32,53,18,21,5,4
"Hogares privados con servicio doméstico (129)",189,15,,52,83,20,10,4,5
"Actividad economica no especificada (131)",185,13,,59,65,15,18,8,7
,,,,,,,,,
"RURAL (132)",7838,620,5,3213,3029,236,359,120,256
"Agric., ganadería, caza y silvicultura (133)",5913,568,5,2902,2152,102,111,31,42
"Pesca (134)",7,,,1,4,,,1,1
"Explotación de minas y canteras (135)",408,,,12,229,36,54,17,60
"Industrias manufactureras (136)",163,1,,46,78,9,16,4,9
"Construcción (138)",190,2,,31,106,10,16,11,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",251,7,,52,108,26,35,13,10
"Venta, mant.y rep. veh.autom.y motoc. (140)",45,,,,12,7,19,4,3
"Comercio al por mayor (141)",7,,,2,3,,1,1,
"Comercio al por menor (142)",199,7,,50,93,19,15,8,7
"Hoteles y restaurantes (143)",61,2,,15,31,,6,4,3
"Trans., almac. y comunicaciones (144)",210,,,18,141,16,19,9,7
"Intermediación financiera (145)",3,,,,,1,,1,1
"Activid.inmobil., empres. y de alquiler (146)",133,1,,9,55,14,25,12,17
"Admin.pub. y defensa; p. segur.soc.afil (147)",64,1,,9,30,4,8,4,8
"Enseñanza (148)",138,,,1,8,9,50,9,61
"Servicios sociales y de salud (149)",31,,,,,,11,2,18
"Otras activ. serv.comun.soc y personales (150)",25,1,,7,15,1,1,,
"Hogares privados con servicio doméstico (151)",56,3,,22,29,2,,,
"Actividad economica no especificada (153)",185,34,,88,43,6,7,2,5
"Hombres (154)",6008,324,2,2423,2528,176,281,99,175
"Agric., ganadería, caza y silvicultura (155)",4645,314,2,2284,1812,77,95,24,37
"Pesca (156)",5,,,1,4,,,,
"Explotación de minas y canteras (157)",385,,,12,224,34,47,17,51
"Industrias manufactureras (158)",110,,,25,63,4,11,4,3
"Construcción (160)",187,2,,31,106,10,15,11,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",120,2,,11,50,15,28,7,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",43,,,,11,7,19,4,2
"Comercio al por mayor (163)",1,,,,1,,,,
"Comercio al por menor (164)",76,2,,11,38,8,9,3,5
"Hoteles y restaurantes (165)",23,,,2,10,,5,3,3
"Trans., almac. y comunicaciones (166)",205,,,18,139,14,19,9,6
"Intermediación financiera (167)",2,,,,,,,1,1
"Activid.inmobil., empres. y de alquiler (168)",108,1,,5,52,11,19,10,10
"Admin.pub. y defensa; p. segur.soc.afil (169)",56,1,,9,27,2,7,3,7
"Enseñanza (170)",64,,,,4,3,22,6,29
"Servicios sociales y de salud (171)",13,,,,,,5,2,6
"Otras activ. serv.comun.soc y personales (172)",15,,,3,10,1,1,,
"Hogares privados con servicio doméstico (173)",5,1,,2,2,,,,
"Actividad economica no especificada (175)",65,3,,20,25,5,7,2,3
"Mujeres (176)",1830,296,3,790,501,60,78,21,81
"Agric., ganadería, caza y silvicultura (177)",1268,254,3,618,340,25,16,7,5
"Pesca (178)",2,,,,,,,1,1
"Explotación de minas y canteras (179)",23,,,,5,2,7,,9
"Industrias manufactureras (180)",53,1,,21,15,5,5,,6
"Construcción (182)",3,,,,,,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",131,5,,41,58,11,7,6,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,1,,,,1
"Comercio al por mayor (185)",6,,,2,2,,1,1,
"Comercio al por menor (186)",123,5,,39,55,11,6,5,2
"Hoteles y restaurantes (187)",38,2,,13,21,,1,1,
"Trans., almac. y comunicaciones (188)",5,,,,2,2,,,1
"Intermediación financiera (189)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (190)",25,,,4,3,3,6,2,7
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,,,,3,2,1,1,1
"Enseñanza (192)",74,,,1,4,6,28,3,32
"Servicios sociales y de salud (193)",18,,,,,,6,,12
"Otras activ. serv.comun.soc y personales (194)",10,1,,4,5,,,,
"Hogares privados con servicio doméstico (195)",51,2,,20,27,2,,,
"Actividad economica no especificada (197)",120,31,,68,18,1,,,2
