"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",4,1,,,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",522,15,,199,211,29,44,12,12
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,1,2,,1,,
"Comercio al por mayor (053)",24,,,6,7,2,5,1,3
"Comercio al por menor (054)",494,15,,192,202,27,38,11,9
"Hoteles y restaurantes (055)",285,26,,132,102,7,12,3,3
"Trans., almac. y comunicaciones (056)",4,,,,1,1,2,,
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",14,,,,7,,2,,5
"Admin.pub. y defensa; p. segur.soc.afil (059)",62,,,4,19,6,25,2,6
"Enseñanza (060)",431,,,,11,23,205,20,172
"Servicios sociales y de salud (061)",83,,,,3,6,28,6,40
"Otras activ. serv.comun.soc y personales (062)",95,19,1,47,16,3,5,,4
"Hogares privados con servicio doméstico (063)",274,45,3,136,79,5,6,,
"Actividad economica no especificada (065)",311,60,,155,75,9,7,1,4
,,,,,,,,,
"URBANA (066)",5290,270,10,1928,1623,201,645,126,487
"Agric., ganadería, caza y silvicultura (067)",2439,185,4,1339,799,41,39,15,17
"Explotación de minas y canteras (069)",18,,,1,13,,2,2,
"Industrias manufactureras (070)",165,4,1,46,87,5,15,2,5
"Suministro de electricidad, gas y agua (071)",6,,,1,2,,1,1,1
"Construcción (072)",179,5,,67,75,7,13,5,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",679,13,3,199,316,43,61,16,28
"Venta, mant.y rep. veh.autom.y motoc. (074)",26,1,,1,15,1,6,2,
"Comercio al por mayor (075)",38,,,12,10,2,7,2,5
"Comercio al por menor (076)",615,12,3,186,291,40,48,12,23
"Hoteles y restaurantes (077)",211,15,,89,77,6,16,5,3
"Trans., almac. y comunicaciones (078)",107,2,,16,56,15,12,6,
"Intermediación financiera (079)",5,,,,1,,,,4
"Activid.inmobil., empres. y de alquiler (080)",50,,,,16,10,5,2,17
"Admin.pub. y defensa; p. segur.soc.afil (081)",196,,,18,40,11,52,30,45
"Enseñanza (082)",718,,,,21,35,357,28,277
"Servicios sociales y de salud (083)",134,,,,6,8,47,7,66
"Otras activ. serv.comun.soc y personales (084)",78,10,,24,20,5,8,4,7
"Hogares privados con servicio doméstico (085)",161,19,2,74,57,5,4,,
"Actividad economica no especificada (087)",144,17,,54,37,10,13,3,10
"Hombres (088)",3655,134,8,1390,1226,126,372,93,306
"Agric., ganadería, caza y silvicultura (089)",2103,118,4,1142,735,37,37,15,15
"Explotación de minas y canteras (091)",18,,,1,13,,2,2,
"Industrias manufactureras (092)",129,2,1,37,73,2,8,2,4
"Suministro de electricidad, gas y agua (093)",5,,,1,1,,1,1,1
"Construcción (094)",177,4,,67,75,6,13,5,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",316,4,3,76,168,17,23,8,17
"Venta, mant.y rep. veh.autom.y motoc. (096)",22,1,,,13,1,5,2,
"Comercio al por mayor (097)",18,,,7,5,1,2,1,2
"Comercio al por menor (098)",276,3,3,69,150,15,16,5,15
"Hoteles y restaurantes (099)",34,1,,8,17,1,4,3,
"Trans., almac. y comunicaciones (100)",103,2,,16,55,14,10,6,
"Intermediación financiera (101)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (102)",38,,,,10,10,3,2,13
"Admin.pub. y defensa; p. segur.soc.afil (103)",160,,,17,34,8,34,28,39
"Enseñanza (104)",410,,,,13,20,200,13,164
"Servicios sociales y de salud (105)",70,,,,4,3,27,2,34
"Otras activ. serv.comun.soc y personales (106)",24,,,4,7,3,3,4,3
"Hogares privados con servicio doméstico (107)",26,3,,11,12,,,,
"Actividad economica no especificada (109)",38,,,10,8,5,7,2,6
"Mujeres (110)",1635,136,2,538,397,75,273,33,181
"Agric., ganadería, caza y silvicultura (111)",336,67,,197,64,4,2,,2
"Industrias manufactureras (114)",36,2,,9,14,3,7,,1
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,
"Construcción (116)",2,1,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",363,9,,123,148,26,38,8,11
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,1,2,,1,,
"Comercio al por mayor (119)",20,,,5,5,1,5,1,3
"Comercio al por menor (120)",339,9,,117,141,25,32,7,8
"Hoteles y restaurantes (121)",177,14,,81,60,5,12,2,3
"Trans., almac. y comunicaciones (122)",4,,,,1,1,2,,
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",12,,,,6,,2,,4
"Admin.pub. y defensa; p. segur.soc.afil (125)",36,,,1,6,3,18,2,6
"Enseñanza (126)",308,,,,8,15,157,15,113
"Servicios sociales y de salud (127)",64,,,,2,5,20,5,32
"Otras activ. serv.comun.soc y personales (128)",54,10,,20,13,2,5,,4
"Hogares privados con servicio doméstico (129)",135,16,2,63,45,5,4,,
"Actividad economica no especificada (131)",106,17,,44,29,5,6,1,4
,,,,,,,,,
"RURAL (132)",13078,1451,12,7223,3804,139,209,57,183
"Agric., ganadería, caza y silvicultura (133)",11251,1313,10,6483,3271,81,50,31,12
"Explotación de minas y canteras (135)",13,,,6,7,,,,
"Industrias manufactureras (136)",125,4,,71,41,3,4,2,
"Suministro de electricidad, gas y agua (137)",6,,,1,3,1,,,1
"Construcción (138)",228,11,,143,67,2,3,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",289,7,,125,125,12,11,5,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",6,,,1,5,,,,
"Comercio al por mayor (141)",13,,,4,7,1,1,,
"Comercio al por menor (142)",270,7,,120,113,11,10,5,4
"Hoteles y restaurantes (143)",125,13,,59,48,2,1,2,
"Trans., almac. y comunicaciones (144)",57,1,,9,39,3,1,2,2
"Activid.inmobil., empres. y de alquiler (146)",17,,,1,7,2,3,1,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",96,1,,16,49,12,14,2,2
"Enseñanza (148)",273,,,1,5,13,99,10,145
"Servicios sociales y de salud (149)",34,,,,3,2,16,2,11
"Otras activ. serv.comun.soc y personales (150)",47,9,1,27,8,1,1,,
"Hogares privados con servicio doméstico (151)",204,42,1,102,56,,3,,
"Actividad economica no especificada (153)",313,50,,179,75,5,3,,1
"Hombres (154)",10531,886,7,5925,3311,110,135,44,113
"Agric., ganadería, caza y silvicultura (155)",9549,851,7,5538,2990,74,49,29,11
"Explotación de minas y canteras (157)",12,,,5,7,,,,
"Industrias manufactureras (158)",105,,,60,37,3,3,2,
"Suministro de electricidad, gas y agua (159)",6,,,1,3,1,,,1
"Construcción (160)",226,11,,143,65,2,3,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",130,1,,49,62,9,5,1,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,1,5,,,,
"Comercio al por mayor (163)",9,,,3,5,,1,,
"Comercio al por menor (164)",115,1,,45,52,9,4,1,3
"Hoteles y restaurantes (165)",17,1,,8,6,,1,1,
"Trans., almac. y comunicaciones (166)",57,1,,9,39,3,1,2,2
"Activid.inmobil., empres. y de alquiler (168)",15,,,1,6,2,3,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",70,1,,13,36,9,7,2,2
"Enseñanza (170)",150,,,1,2,5,51,5,86
"Servicios sociales y de salud (171)",15,,,,2,1,8,1,3
"Otras activ. serv.comun.soc y personales (172)",6,,,,5,,1,,
"Hogares privados con servicio doméstico (173)",65,13,,29,22,,1,,
"Actividad economica no especificada (175)",108,7,,68,29,1,2,,1
"Mujeres (176)",2547,565,5,1298,493,29,74,13,70
"Agric., ganadería, caza y silvicultura (177)",1702,462,3,945,281,7,1,2,1
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",20,4,,11,4,,1,,
"Construcción (182)",2,,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",159,6,,76,63,3,6,4,1
"Comercio al por mayor (185)",4,,,1,2,1,,,
"Comercio al por menor (186)",155,6,,75,61,2,6,4,1
"Hoteles y restaurantes (187)",108,12,,51,42,2,,1,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,1,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",26,,,3,13,3,7,,
"Enseñanza (192)",123,,,,3,8,48,5,59
"Servicios sociales y de salud (193)",19,,,,1,1,8,1,8
"Otras activ. serv.comun.soc y personales (194)",41,9,1,27,3,1,,,
"Hogares privados con servicio doméstico (195)",139,29,1,73,34,,2,,
"Actividad economica no especificada (197)",205,43,,111,46,4,1,,
