"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",99,13,,33,40,3,3,1,6
"Comercio al por mayor (053)",2,,,,,,1,,1
"Comercio al por menor (054)",97,13,,33,40,3,2,1,5
"Hoteles y restaurantes (055)",44,3,,14,24,1,1,1,
"Trans., almac. y comunicaciones (056)",3,,,,3,,,,
"Activid.inmobil., empres. y de alquiler (058)",11,1,,2,2,,,,6
"Admin.pub. y defensa; p. segur.soc.afil (059)",28,2,,4,12,3,3,1,3
"Enseñanza (060)",110,,,,18,12,27,3,50
"Servicios sociales y de salud (061)",21,,,1,,1,7,,12
"Otras activ. serv.comun.soc y personales (062)",4,,,,2,,,,2
"Hogares privados con servicio doméstico (063)",11,1,,2,8,,,,
"Actividad economica no especificada (065)",58,9,,23,16,4,4,,2
,,,,,,,,,
"URBANA (066)",2639,215,,872,1064,93,142,80,173
"Agric., ganadería, caza y silvicultura (067)",1589,179,,666,613,28,43,35,25
"Pesca (068)",4,,,,2,1,,1,
"Explotación de minas y canteras (069)",1,,,,1,,,,
"Industrias manufactureras (070)",80,10,,25,39,2,,1,3
"Suministro de electricidad, gas y agua (071)",13,,,2,3,2,3,1,2
"Construcción (072)",278,2,,58,167,20,15,9,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",151,11,,46,67,7,8,5,7
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,,3,1,1,,1
"Comercio al por mayor (075)",4,,,,1,,1,1,1
"Comercio al por menor (076)",141,11,,46,63,6,6,4,5
"Hoteles y restaurantes (077)",49,2,,16,26,1,2,1,1
"Trans., almac. y comunicaciones (078)",45,1,,10,22,1,3,3,5
"Intermediación financiera (079)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (080)",26,,,1,4,4,1,3,13
"Admin.pub. y defensa; p. segur.soc.afil (081)",144,1,,20,61,9,13,11,29
"Enseñanza (082)",134,,,,13,12,39,4,66
"Servicios sociales y de salud (083)",22,,,1,,2,9,1,9
"Otras activ. serv.comun.soc y personales (084)",4,,,,1,,,1,2
"Hogares privados con servicio doméstico (085)",10,,,3,6,,,1,
"Actividad economica no especificada (087)",88,9,,24,39,4,6,2,4
"Hombres (088)",1628,68,,512,728,65,90,68,97
"Agric., ganadería, caza y silvicultura (089)",977,61,,400,419,18,31,29,19
"Pesca (090)",4,,,,2,1,,1,
"Industrias manufactureras (092)",25,2,,4,13,2,,1,3
"Suministro de electricidad, gas y agua (093)",13,,,2,3,2,3,1,2
"Construcción (094)",256,1,,52,153,20,15,9,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",62,1,,16,30,5,5,4,1
"Venta, mant.y rep. veh.autom.y motoc. (096)",6,,,,3,1,1,,1
"Comercio al por mayor (097)",2,,,,1,,,1,
"Comercio al por menor (098)",54,1,,16,26,4,4,3,
"Hoteles y restaurantes (099)",10,,,4,4,,1,,1
"Trans., almac. y comunicaciones (100)",43,1,,10,20,1,3,3,5
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",18,,,,2,4,1,3,8
"Admin.pub. y defensa; p. segur.soc.afil (103)",127,1,,19,53,8,10,10,26
"Enseñanza (104)",46,,,,3,2,17,1,23
"Servicios sociales y de salud (105)",5,,,,,1,2,1,1
"Otras activ. serv.comun.soc y personales (106)",1,,,,,,,1,
"Hogares privados con servicio doméstico (107)",2,,,1,,,,1,
"Actividad economica no especificada (109)",38,1,,4,26,1,2,2,2
"Mujeres (110)",1011,147,,360,336,28,52,12,76
"Agric., ganadería, caza y silvicultura (111)",612,118,,266,194,10,12,6,6
"Explotación de minas y canteras (113)",1,,,,1,,,,
"Industrias manufactureras (114)",55,8,,21,26,,,,
"Construcción (116)",22,1,,6,14,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",89,10,,30,37,2,3,1,6
"Comercio al por mayor (119)",2,,,,,,1,,1
"Comercio al por menor (120)",87,10,,30,37,2,2,1,5
"Hoteles y restaurantes (121)",39,2,,12,22,1,1,1,
"Trans., almac. y comunicaciones (122)",2,,,,2,,,,
"Activid.inmobil., empres. y de alquiler (124)",8,,,1,2,,,,5
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,,,1,8,1,3,1,3
"Enseñanza (126)",88,,,,10,10,22,3,43
"Servicios sociales y de salud (127)",17,,,1,,1,7,,8
"Otras activ. serv.comun.soc y personales (128)",3,,,,1,,,,2
"Hogares privados con servicio doméstico (129)",8,,,2,6,,,,
"Actividad economica no especificada (131)",50,8,,20,13,3,4,,2
,,,,,,,,,
"RURAL (132)",1424,167,2,532,582,39,42,10,50
"Agric., ganadería, caza y silvicultura (133)",1086,152,2,452,426,20,22,1,11
"Pesca (134)",6,,,5,,1,,,
"Industrias manufactureras (136)",31,1,,4,19,4,2,1,
"Suministro de electricidad, gas y agua (137)",6,,,3,2,,,,1
"Construcción (138)",73,,,22,39,3,4,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",22,4,,7,8,1,1,1,
"Comercio al por mayor (141)",1,,,,,,,1,
"Comercio al por menor (142)",21,4,,7,8,1,1,,
"Hoteles y restaurantes (143)",6,1,,2,3,,,,
"Trans., almac. y comunicaciones (144)",13,1,,1,7,1,,2,1
"Activid.inmobil., empres. y de alquiler (146)",11,1,,3,5,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",104,5,,26,52,6,4,2,9
"Enseñanza (148)",38,,,1,10,2,7,1,17
"Servicios sociales y de salud (149)",8,,,,1,,2,,5
"Otras activ. serv.comun.soc y personales (150)",2,,,1,1,,,,
"Hogares privados con servicio doméstico (151)",4,1,,,3,,,,
"Actividad economica no especificada (153)",14,1,,5,6,1,,,1
"Hombres (154)",922,61,,337,416,27,35,10,36
"Agric., ganadería, caza y silvicultura (155)",663,55,,272,290,16,20,1,9
"Pesca (156)",6,,,5,,1,,,
"Industrias manufactureras (158)",20,1,,1,13,2,2,1,
"Suministro de electricidad, gas y agua (159)",6,,,3,2,,,,1
"Construcción (160)",73,,,22,39,3,4,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",12,1,,4,5,,1,1,
"Comercio al por mayor (163)",1,,,,,,,1,
"Comercio al por menor (164)",11,1,,4,5,,1,,
"Hoteles y restaurantes (165)",1,,,,1,,,,
"Trans., almac. y comunicaciones (166)",12,1,,1,6,1,,2,1
"Activid.inmobil., empres. y de alquiler (168)",8,,,2,5,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",93,3,,23,48,4,4,2,9
"Enseñanza (170)",16,,,1,2,,2,1,10
"Servicios sociales y de salud (171)",4,,,,1,,2,,1
"Otras activ. serv.comun.soc y personales (172)",1,,,1,,,,,
"Hogares privados con servicio doméstico (173)",1,,,,1,,,,
"Actividad economica no especificada (175)",6,,,2,3,,,,1
"Mujeres (176)",502,106,2,195,166,12,7,,14
"Agric., ganadería, caza y silvicultura (177)",423,97,2,180,136,4,2,,2
"Industrias manufactureras (180)",11,,,3,6,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",10,3,,3,3,1,,,
"Comercio al por menor (186)",10,3,,3,3,1,,,
"Hoteles y restaurantes (187)",5,1,,2,2,,,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",3,1,,1,,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,2,,3,4,2,,,
"Enseñanza (192)",22,,,,8,2,5,,7
"Servicios sociales y de salud (193)",4,,,,,,,,4
"Otras activ. serv.comun.soc y personales (194)",1,,,,1,,,,
"Hogares privados con servicio doméstico (195)",3,1,,,2,,,,
"Actividad economica no especificada (197)",8,1,,3,3,1,,,
