"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",4367,4043,241,48,35
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",147,127,15,5,
,,,,,
"URBANA (036)",9491,6043,994,977,1477
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",20,,3,1,16
"Profes., científicos e intelectuales (038)",1203,280,254,402,267
"Técnicos de nivel medio y trab. asimilados (039)",493,261,55,63,114
"Jefes y empleados de oficina (040)",291,79,20,31,161
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1842,1671,84,22,65
"Agricult.trabaj.calif.agrop.y pesqueros (042)",739,651,87,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1196,606,110,90,390
"Obreros construc.,conf.,papel, fab., instr. (044)",1249,753,144,194,158
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2236,1634,207,157,238
"Otra (046)",50,,,,50
"Ocupación no especificada (047)",172,108,30,16,18
"Hombres (048)",5914,3234,672,737,1271
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",17,,3,1,13
"Profes., científicos e intelectuales (050)",713,136,147,251,179
"Técnicos de nivel medio y trab. asimilados (051)",333,160,40,46,87
"Jefes y empleados de oficina (052)",181,43,12,15,111
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",548,448,33,9,58
"Agricult.trabaj.calif.agrop.y pesqueros (054)",487,445,42,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",1053,491,94,85,383
"Obreros construc.,conf.,papel, fab., instr. (056)",1209,729,140,183,157
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1216,724,141,135,216
"Otra (058)",49,,,,49
"Ocupación no especificada (059)",108,58,20,12,18
"Mujeres (060)",3577,2809,322,240,206
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,,,,3
"Profes., científicos e intelectuales (062)",490,144,107,151,88
"Técnicos de nivel medio y trab. asimilados (063)",160,101,15,17,27
"Jefes y empleados de oficina (064)",110,36,8,16,50
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1294,1223,51,13,7
"Agricult.trabaj.calif.agrop.y pesqueros (066)",252,206,45,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",143,115,16,5,7
"Obreros construc.,conf.,papel, fab., instr. (068)",40,24,4,11,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1020,910,66,22,22
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",64,50,10,4,
,,,,,
"RURAL (072)",13373,11840,965,315,253
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",11,,1,,10
"Profes., científicos e intelectuales (074)",127,59,37,25,6
"Técnicos de nivel medio y trab. asimilados (075)",68,33,11,13,11
"Jefes y empleados de oficina (076)",60,16,4,6,34
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",217,199,9,7,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",6236,5958,277,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",452,334,52,53,13
"Obreros construc.,conf.,papel, fab., instr. (080)",562,320,103,82,57
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",5491,4793,458,127,113
"Otra (082)",4,,,,4
"Ocupación no especificada (083)",145,128,13,1,3
"Hombres (084)",7512,6307,697,278,230
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",10,,1,,9
"Profes., científicos e intelectuales (086)",86,35,24,23,4
"Técnicos de nivel medio y trab. asimilados (087)",62,28,11,12,11
"Jefes y empleados de oficina (088)",53,16,3,6,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",100,87,5,6,2
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4098,3887,211,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",353,236,52,52,13
"Obreros construc.,conf.,papel, fab., instr. (092)",540,307,99,78,56
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2144,1660,283,101,100
"Otra (094)",4,,,,4
"Ocupación no especificada (095)",62,51,8,,3
"Mujeres (096)",5861,5533,268,37,23
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",41,24,13,2,2
"Técnicos de nivel medio y trab. asimilados (099)",6,5,,1,
"Jefes y empleados de oficina (100)",7,,1,,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",117,112,4,1,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",2138,2071,66,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",99,98,,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",22,13,4,4,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",3347,3133,175,26,13
"Ocupación no especificada (107)",83,77,5,1,
