"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (104)",404,381,8,14,1,,,
"Activid.inmobil., empres. y alquileres (105)",6906,4671,779,1337,98,21,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",2673,2411,262,,,,,
"Enseñanza (107)",3218,2916,11,261,20,10,,
"Servicios sociales y de salud (108)",1078,790,26,239,21,2,,
"Otras activ. serv.comun.soc y personales (109)",2910,1144,531,1169,38,28,,
"Hogares privados con servicio doméstico (110)",118,,,,,,118,
"Organiz. y organos extraterritoriales (111)",2,2,,,,,,
"Actividad economica no especificada (112)",2425,661,1119,535,31,79,,
"Desocupado (113)",5062,,,,,,,5062
"Mujeres (114)",49127,18494,5290,17566,706,2052,2936,2083
"Agric., ganadería, caza y silvicultura (115)",1474,48,902,324,30,170,,
"Pesca (116)",332,130,169,21,11,1,,
"Explotación de minas y canteras (117)",11,7,3,1,,,,
"Industrias manufactureras (118)",4935,630,2913,1314,45,33,,
"Suministro de electricidad, gas y agua (119)",52,45,5,2,,,,
"Construcción (120)",251,91,98,51,10,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",15068,3203,57,10001,326,1481,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",206,112,14,61,8,11,,
"Comercio al por mayor (123)",542,265,16,204,13,44,,
"Comercio al por menor (124)",14320,2826,27,9736,305,1426,,
"Hoteles y restaurantes (125)",5486,1642,304,3215,144,181,,
"Trans., almac. y comunicaciones (126)",1364,1004,116,186,21,37,,
"Intermediación financiera (127)",329,301,2,25,1,,,
"Activid.inmobil., empres. y alquileres (128)",2613,2043,104,414,38,14,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",1242,1138,104,,,,,
"Enseñanza (130)",5270,4886,1,353,16,14,,
"Servicios sociales y de salud (131)",2113,1863,45,186,10,9,,
"Otras activ. serv.comun.soc y personales (132)",2164,914,151,1063,23,13,,
"Hogares privados con servicio doméstico (133)",2936,,,,,,2936,
"Actividad economica no especificada (135)",1404,549,316,410,31,98,,
,,,,,,,,
"RURAL (136)",9364,335,3320,3838,379,1043,87,362
"Agric., ganadería, caza y silvicultura (137)",7156,19,2742,3052,360,983,,
"Pesca (138)",144,5,109,21,6,3,,
"Explotación de minas y canteras (139)",15,,15,,,,,
"Industrias manufactureras (140)",326,9,178,128,2,9,,
"Suministro de electricidad, gas y agua (141)",10,4,6,,,,,
"Construcción (142)",129,2,95,29,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",454,57,29,342,4,22,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",24,4,12,8,,,,
"Comercio al por mayor (145)",22,5,2,11,2,2,,
"Comercio al por menor (146)",408,48,15,323,2,20,,
"Hoteles y restaurantes (147)",81,21,8,43,1,8,,
"Trans., almac. y comunicaciones (148)",217,33,43,138,1,2,,
"Intermediación financiera (149)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (150)",75,54,12,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",59,22,37,,,,,
"Enseñanza (152)",69,59,,10,,,,
"Servicios sociales y de salud (153)",19,15,2,2,,,,
"Otras activ. serv.comun.soc y personales (154)",54,20,18,16,,,,
"Hogares privados con servicio doméstico (155)",87,,,,,,87,
"Actividad economica no especificada (157)",103,12,25,48,3,15,,
"Desocupado (158)",362,,,,,,,362
"Hombres (159)",7776,208,2821,3327,348,753,2,317
"Agric., ganadería, caza y silvicultura (160)",6282,18,2332,2866,334,732,,
"Pesca (161)",141,5,107,20,6,3,,
"Explotación de minas y canteras (162)",15,,15,,,,,
"Industrias manufactureras (163)",238,6,134,93,1,4,,
"Suministro de electricidad, gas y agua (164)",9,3,6,,,,,
"Construcción (165)",128,1,95,29,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",202,31,29,134,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",23,4,12,7,,,,
"Comercio al por mayor (168)",15,4,2,6,2,1,,
"Comercio al por menor (169)",164,23,15,121,,5,,
"Hoteles y restaurantes (170)",23,9,4,9,,1,,
"Trans., almac. y comunicaciones (171)",211,28,43,137,1,2,,
"Intermediación financiera (172)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",66,45,12,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",30,17,13,,,,,
"Enseñanza (175)",24,23,,1,,,,
"Servicios sociales y de salud (176)",9,6,1,2,,,,
"Otras activ. serv.comun.soc y personales (177)",34,11,14,9,,,,
"Hogares privados con servicio doméstico (178)",2,,,,,,2,
"Actividad economica no especificada (180)",43,4,15,18,2,4,,
"Desocupado (181)",317,,,,,,,317
"Mujeres (182)",1588,127,499,511,31,290,85,45
"Agric., ganadería, caza y silvicultura (183)",874,1,410,186,26,251,,
"Pesca (184)",3,,2,1,,,,
"Industrias manufactureras (186)",88,3,44,35,1,5,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",252,26,,208,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",7,1,,5,,1,,
"Comercio al por menor (192)",244,25,,202,2,15,,
"Hoteles y restaurantes (193)",58,12,4,34,1,7,,
"Trans., almac. y comunicaciones (194)",6,5,,1,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",9,9,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",29,5,24,,,,,
"Enseñanza (198)",45,36,,9,,,,
"Servicios sociales y de salud (199)",10,9,1,,,,,
"Otras activ. serv.comun.soc y personales (200)",20,9,4,7,,,,
"Hogares privados con servicio doméstico (201)",85,,,,,,85,
"Actividad economica no especificada (203)",60,8,10,30,1,11,,
