"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",8,8,,1,3,1,2,1,,,,24
"De 35 a 39 años (026)",4,4,,,,3,1,,,,,14
"Primaria (030)",1419,1369,9,270,302,291,328,129,34,6,50,4368
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",60,51,1,44,4,2,,,,,9,58
"De 20 a 24 años (033)",216,209,1,118,60,24,5,1,,,7,339
"De 25 a 29 años (034)",228,219,,48,85,58,25,2,1,,9,519
"De 30 a 34 años (035)",220,214,3,25,44,77,53,11,1,,6,647
"De 35 a 39 años (036)",240,235,,13,50,52,78,38,3,1,5,892
"De 40 a 44 años (037)",180,179,,6,29,36,73,25,9,1,1,741
"De 45 a 49 años (038)",126,120,,8,15,19,49,19,10,,6,526
"De 50 y más años (039)",147,142,4,8,15,23,45,33,10,4,5,646
"Secundaria (040)",1633,1503,19,606,418,245,159,46,8,2,130,3244
"De 12 a 14 años (041)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (042)",190,156,2,140,11,3,,,,,34,171
"De 20 a 24 años (043)",518,465,8,301,137,17,2,,,,53,634
"De 25 a 29 años (044)",351,325,3,105,127,73,17,,,,26,652
"De 30 a 34 años (045)",214,204,,32,69,64,36,2,1,,10,537
"De 35 a 39 años (046)",152,149,4,10,37,49,42,7,,,3,457
"De 40 a 44 años (047)",106,105,2,11,23,18,31,17,2,1,1,379
"De 45 a 49 años (048)",55,54,,2,8,11,20,11,2,,1,225
"De 50 y más años (049)",44,43,,3,6,10,11,9,3,1,1,187
"Sup. no Univ. incompleta (050)",249,232,3,99,64,36,26,3,1,,17,475
"De 15 a 19 años (052)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (053)",59,54,,44,8,2,,,,,5,66
"De 25 a 29 años (054)",67,64,1,30,24,5,4,,,,3,110
"De 30 a 34 años (055)",53,47,,8,21,12,6,,,,6,111
"De 35 a 39 años (056)",28,28,1,7,6,7,6,1,,,,71
"De 40 a 44 años (057)",12,12,,1,2,5,3,,1,,,41
"De 45 a 49 años (058)",10,10,1,1,1,4,3,,,,,29
"De 50 y más años (059)",10,9,,,2,1,4,2,,,1,39
"Sup. no Univ. completa (060)",271,238,3,95,70,37,24,5,4,,33,523
"De 20 a 24 años (063)",47,36,,29,6,1,,,,,11,44
"De 25 a 29 años (064)",67,56,3,27,17,7,1,1,,,11,93
"De 30 a 34 años (065)",70,67,,24,26,12,5,,,,3,134
"De 35 a 39 años (066)",37,32,,9,9,8,4,1,1,,5,83
"De 40 a 44 años (067)",27,27,,4,6,7,7,1,2,,,94
"De 45 a 49 años (068)",10,10,,,5,,5,,,,,34
"De 50 y más años (069)",13,10,,2,1,2,2,2,1,,3,41
"Sup. Univ. incompleta (070)",95,83,2,28,34,10,7,1,1,,12,173
"De 15 a 19 años (072)",3,3,,3,,,,,,,,3
"De 20 a 24 años (073)",17,11,1,7,3,,,,,,6,13
"De 25 a 29 años (074)",23,20,,12,7,1,,,,,3,29
"De 30 a 34 años (075)",21,19,,4,14,1,,,,,2,35
"De 35 a 39 años (076)",7,7,1,1,2,2,1,,,,,16
"De 40 a 44 años (077)",18,18,,,7,4,6,1,,,,59
"De 45 a 49 años (078)",4,4,,1,1,1,,,1,,,15
"De 50 y más años (079)",2,1,,,,1,,,,,1,3
"Sup. Univ. completa (080)",141,116,2,47,39,16,7,2,2,1,25,243
"De 20 a 24 años (083)",27,19,,13,4,2,,,,,8,27
"De 25 a 29 años (084)",43,30,,17,10,1,2,,,,13,48
"De 30 a 34 años (085)",22,18,1,8,4,4,,1,,,4,35
"De 35 a 39 años (086)",26,26,1,5,14,5,1,,,,,52
"De 40 a 44 años (087)",8,8,,3,1,1,2,1,,,,22
"De 45 a 49 años (088)",7,7,,,3,2,1,,,1,,28
"De 50 y más años (089)",8,8,,1,3,1,1,,2,,,31
,,,,,,,,,,,,
"URBANA (100)",1773,1661,18,464,439,310,293,108,23,6,112,4504
"De 12 a 14 años (101)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (102)",74,60,1,55,2,2,,,,,14,65
"De 20 a 24 años (103)",313,276,3,181,74,17,1,,,,37,384
"De 25 a 29 años (104)",323,294,5,97,114,61,16,1,,,29,583
"De 30 a 34 años (105)",329,316,3,63,109,87,43,11,,,13,791
"De 35 a 39 años (106)",256,250,2,28,69,61,69,19,1,1,6,790
"De 40 a 44 años (107)",190,188,1,18,37,44,65,17,5,1,2,671
"De 45 a 49 años (108)",130,129,1,12,20,18,51,22,5,,1,521
"De 50 y más años (109)",155,146,2,8,14,20,48,38,12,4,9,697
"Sin nivel (110)",189,182,,18,28,38,57,30,8,3,7,722
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",6,5,,2,2,1,,,,,1,9
"De 25 a 29 años (114)",5,5,,1,1,3,,,,,,12
"De 30 a 34 años (115)",44,41,,5,13,12,10,1,,,3,113
"De 35 a 39 años (116)",25,25,,,5,6,10,3,,1,,101
"De 40 a 44 años (117)",16,15,,1,2,3,6,2,,1,1,64
"De 45 a 49 años (118)",28,28,,4,1,4,11,8,,,,118
"De 50 y más años (119)",64,62,,4,4,9,20,16,8,1,2,304
"Educacion Inicial (120)",2,2,,,2,,,,,,,4
"De 25 a 29 años (124)",2,2,,,2,,,,,,,4
"Primaria (130)",539,524,5,91,111,113,136,55,10,3,15,1723
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (133)",62,59,1,34,20,4,,,,,3,86
"De 25 a 29 años (134)",81,76,,17,26,27,6,,,,5,174
"De 30 a 34 años (135)",90,90,2,14,20,31,16,7,,,,258
"De 35 a 39 años (136)",96,95,,7,21,20,35,11,1,,1,343
"De 40 a 44 años (137)",78,78,,4,11,18,32,10,3,,,310
"De 45 a 49 años (138)",62,61,,5,8,6,27,11,4,,1,267
"De 50 y más años (139)",59,57,2,2,5,7,20,16,2,3,2,277
"Secundaria (140)",639,595,7,223,181,102,63,18,1,,44,1289
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",60,48,1,43,2,2,,,,,12,53
"De 20 a 24 años (143)",185,166,1,107,47,10,1,,,,19,235
"De 25 a 29 años (144)",140,132,3,42,57,24,6,,,,8,256
"De 30 a 34 años (145)",91,89,,17,35,25,10,2,,,2,218
"De 35 a 39 años (146)",75,74,1,6,21,23,18,5,,,1,226
"De 40 a 44 años (147)",54,53,1,6,12,12,18,4,,,1,170
"De 45 a 49 años (148)",18,18,,1,4,4,6,3,,,,66
"De 50 y más años (149)",15,14,,,3,2,4,4,1,,1,64
"Sup. no Univ. incompleta (150)",133,124,2,41,37,25,17,1,1,,9,279
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",19,18,,15,2,1,,,,,1,22
"De 25 a 29 años (154)",30,29,1,12,11,2,3,,,,1,53
"De 30 a 34 años (155)",36,30,,5,14,8,3,,,,6,69
"De 35 a 39 años (156)",18,18,,4,6,5,3,,,,,43
"De 40 a 44 años (157)",9,9,,1,2,4,1,,1,,,30
"De 45 a 49 años (158)",10,10,1,1,1,4,3,,,,,29
"De 50 y más años (159)",8,7,,,1,1,4,1,,,1,30
"Sup. no Univ. completa (160)",143,127,1,51,38,21,12,2,2,,16,274
"De 20 a 24 años (163)",19,14,,12,2,,,,,,5,16
"De 25 a 29 años (164)",30,27,1,15,7,3,,1,,,3,44
"De 30 a 34 años (165)",44,43,,14,16,9,4,,,,1,90
"De 35 a 39 años (166)",22,18,,6,7,3,2,,,,4,38
"De 40 a 44 años (167)",16,16,,3,4,5,3,,1,,,49
"De 45 a 49 años (168)",5,5,,,2,,3,,,,,18
"De 50 y más años (169)",7,4,,1,,1,,1,1,,3,19
"Sup. Univ. incompleta (170)",48,42,2,16,15,4,3,1,1,,6,86
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",8,5,1,4,,,,,,,3,4
"De 25 a 29 años (174)",11,8,,6,1,1,,,,,3,11
"De 30 a 34 años (175)",11,11,,4,7,,,,,,,18
"De 35 a 39 años (176)",4,4,1,,1,2,,,,,,8
"De 40 a 44 años (177)",10,10,,,5,1,3,1,,,,32
"De 45 a 49 años (178)",3,3,,1,1,,,,1,,,12
"Sup. Univ. completa (180)",80,65,1,24,27,7,5,1,,,15,127
"De 20 a 24 años (183)",14,9,,7,1,1,,,,,5,12
"De 25 a 29 años (184)",24,15,,4,9,1,1,,,,9,29
"De 30 a 34 años (185)",13,12,1,4,4,2,,1,,,1,25
"De 35 a 39 años (186)",16,16,,5,8,2,1,,,,,31
"De 40 a 44 años (187)",7,7,,3,1,1,2,,,,,16
"De 45 a 49 años (188)",4,4,,,3,,1,,,,,11
"De 50 y más años (189)",2,2,,1,1,,,,,,,3
,,,,,,,,,,,,
"RURAL (200)",2627,2455,22,741,581,429,424,185,56,17,172,6885
"De 12 a 14 años (201)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (202)",196,164,2,144,14,4,,,,,32,184
"De 20 a 24 años (203)",605,549,8,342,158,33,7,1,,,56,795
"De 25 a 29 años (204)",487,451,2,148,166,95,35,4,1,,36,948
"De 30 a 34 años (205)",376,355,1,48,95,107,88,12,4,,21,1047
"De 35 a 39 años (206)",315,307,5,20,60,78,98,39,4,3,8,1116
"De 40 a 44 años (207)",230,229,1,11,35,43,81,42,11,5,1,980
"De 45 a 49 años (208)",156,150,1,6,19,29,46,31,16,2,6,693
"De 50 y más años (209)",259,249,2,21,34,40,69,56,20,7,10,1121
"Sin nivel (210)",372,362,2,36,52,59,106,75,21,11,10,1563
"De 15 a 19 años (212)",6,5,,3,1,1,,,,,1,8
"De 20 a 24 años (213)",21,19,1,7,7,3,1,,,,2,35
"De 25 a 29 años (214)",15,15,,3,4,5,2,1,,,,41
"De 30 a 34 años (215)",53,53,,4,10,11,19,7,2,,,202
"De 35 a 39 años (216)",52,51,,3,6,7,24,8,1,2,1,220
"De 40 a 44 años (217)",53,53,,3,2,13,18,12,2,3,,251
"De 45 a 49 años (218)",46,46,1,2,5,6,8,15,8,1,,239
"De 50 y más años (219)",126,120,,11,17,13,34,32,8,5,6,567
"Educacion Inicial (220)",29,29,,6,11,7,3,2,,,,74
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",7,7,,2,5,,,,,,,12
"De 25 a 29 años (224)",9,9,,2,3,3,,1,,,,23
"De 30 a 34 años (225)",8,8,,1,3,1,2,1,,,,24
"De 35 a 39 años (226)",4,4,,,,3,1,,,,,14
"Primaria (230)",880,845,4,179,191,178,192,74,24,3,35,2645
"De 12 a 14 años (231)",1,,,,,,,,,,1,
"De 15 a 19 años (232)",50,43,1,36,4,2,,,,,7,50
"De 20 a 24 años (233)",154,150,,84,40,20,5,1,,,4,253
"De 25 a 29 años (234)",147,143,,31,59,31,19,2,1,,4,345
"De 30 a 34 años (235)",130,124,1,11,24,46,37,4,1,,6,389
"De 35 a 39 años (236)",144,140,,6,29,32,43,27,2,1,4,549
"De 40 a 44 años (237)",102,101,,2,18,18,41,15,6,1,1,431
"De 45 a 49 años (238)",64,59,,3,7,13,22,8,6,,5,259
"De 50 y más años (239)",88,85,2,6,10,16,25,17,8,1,3,369
"Secundaria (240)",994,908,12,383,237,143,96,28,7,2,86,1955
"De 12 a 14 años (241)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (242)",130,108,1,97,9,1,,,,,22,118
"De 20 a 24 años (243)",333,299,7,194,90,7,1,,,,34,399
"De 25 a 29 años (244)",211,193,,63,70,49,11,,,,18,396
"De 30 a 34 años (245)",123,115,,15,34,39,26,,1,,8,319
"De 35 a 39 años (246)",77,75,3,4,16,26,24,2,,,2,231
"De 40 a 44 años (247)",52,52,1,5,11,6,13,13,2,1,,209
"De 45 a 49 años (248)",37,36,,1,4,7,14,8,2,,1,159
"De 50 y más años (249)",29,29,,3,3,8,7,5,2,1,,123
"Sup. no Univ. incompleta (250)",116,108,1,58,27,11,9,2,,,8,196
"De 15 a 19 años (252)",7,5,,5,,,,,,,2,5
"De 20 a 24 años (253)",40,36,,29,6,1,,,,,4,44
"De 25 a 29 años (254)",37,35,,18,13,3,1,,,,2,57
"De 30 a 34 años (255)",17,17,,3,7,4,3,,,,,42
"De 35 a 39 años (256)",10,10,1,3,,2,3,1,,,,28
"De 40 a 44 años (257)",3,3,,,,1,2,,,,,11
"De 50 y más años (259)",2,2,,,1,,,1,,,,9
"Sup. no Univ. completa (260)",128,111,2,44,32,16,12,3,2,,17,249
"De 20 a 24 años (263)",28,22,,17,4,1,,,,,6,28
"De 25 a 29 años (264)",37,29,2,12,10,4,1,,,,8,49
"De 30 a 34 años (265)",26,24,,10,10,3,1,,,,2,44
"De 35 a 39 años (266)",15,14,,3,2,5,2,1,1,,1,45
"De 40 a 44 años (267)",11,11,,1,2,2,4,1,1,,,45
"De 45 a 49 años (268)",5,5,,,3,,2,,,,,16
"De 50 y más años (269)",6,6,,1,1,1,2,1,,,,22
"Sup. Univ. incompleta (270)",47,41,,12,19,6,4,,,,6,87
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",9,6,,3,3,,,,,,3,9
"De 25 a 29 años (274)",12,12,,6,6,,,,,,,18
"De 30 a 34 años (275)",10,8,,,7,1,,,,,2,17
"De 35 a 39 años (276)",3,3,,1,1,,1,,,,,8
"De 40 a 44 años (277)",8,8,,,2,3,3,,,,,27
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"De 50 y más años (279)",2,1,,,,1,,,,,1,3
"Sup. Univ. completa (280)",61,51,1,23,12,9,2,1,2,1,10,116
"De 20 a 24 años (283)",13,10,,6,3,1,,,,,3,15
"De 25 a 29 años (284)",19,15,,13,1,,1,,,,4,19
"De 30 a 34 años (285)",9,6,,4,,2,,,,,3,10
"De 35 a 39 años (286)",10,10,1,,6,3,,,,,,21
"De 40 a 44 años (287)",1,1,,,,,,1,,,,6
"De 45 a 49 años (288)",3,3,,,,2,,,,1,,17
"De 50 y más años (289)",6,6,,,2,1,1,,2,,,28
