"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",9,8,1,3,3,,1,,,,1,13
"De 25 a 29 años (024)",15,15,2,2,5,4,2,,,,,32
"De 30 a 34 años (025)",11,10,,1,2,,6,,1,,1,39
"De 35 a 39 años (026)",8,8,1,,1,,2,4,,,,36
"Primaria (030)",7357,7227,2738,812,877,740,1024,620,276,140,130,17148
"De 12 a 14 años (031)",1319,1312,1306,6,,,,,,,7,6
"De 15 a 19 años (032)",996,978,834,126,15,2,1,,,,18,166
"De 20 a 24 años (033)",925,884,338,295,170,67,14,,,,41,894
"De 25 a 29 años (034)",769,743,97,173,226,154,83,9,1,,26,1501
"De 30 a 34 años (035)",768,758,45,84,202,162,205,53,7,,10,2256
"De 35 a 39 años (036)",627,622,27,42,102,140,192,98,17,4,5,2307
"De 40 a 44 años (037)",484,474,26,25,45,69,150,113,40,6,10,2116
"De 45 a 49 años (038)",366,360,16,17,36,44,100,84,45,18,6,1793
"De 50 y más años (039)",1103,1096,49,44,81,102,279,263,166,112,7,6109
"Secundaria (040)",3688,3600,2209,522,383,211,197,52,21,5,88,3327
"De 12 a 14 años (041)",616,615,614,1,,,,,,,1,1
"De 15 a 19 años (042)",1371,1360,1261,87,11,1,,,,,11,112
"De 20 a 24 años (043)",584,551,239,214,87,9,2,,,,33,423
"De 25 a 29 años (044)",377,353,50,126,113,45,17,1,1,,24,572
"De 30 a 34 años (045)",222,217,14,49,78,43,30,2,,1,5,483
"De 35 a 39 años (046)",182,178,11,19,51,43,44,6,3,1,4,513
"De 40 a 44 años (047)",110,109,3,12,18,31,37,6,2,,1,354
"De 45 a 49 años (048)",72,69,8,6,8,14,21,9,2,1,3,237
"De 50 y más años (049)",154,148,9,8,17,25,46,28,13,2,6,632
"Sup. no Univ. incompleta (050)",506,472,268,86,64,24,25,2,3,,34,430
"De 15 a 19 años (052)",104,104,101,3,,,,,,,,3
"De 20 a 24 años (053)",199,178,137,35,5,1,,,,,21,48
"De 25 a 29 años (054)",76,67,22,24,17,2,2,,,,9,72
"De 30 a 34 años (055)",32,29,2,8,15,3,1,,,,3,51
"De 35 a 39 años (056)",33,33,2,8,12,6,5,,,,,71
"De 40 a 44 años (057)",21,21,3,3,7,2,6,,,,,50
"De 45 a 49 años (058)",12,12,,,4,4,4,,,,,37
"De 50 y más años (059)",29,28,1,5,4,6,7,2,3,,1,98
"Sup. no Univ. completa (060)",932,874,211,210,232,116,69,27,6,3,58,1572
"De 20 a 24 años (063)",159,137,88,39,9,1,,,,,22,60
"De 25 a 29 años (064)",173,158,64,60,31,2,1,,,,15,132
"De 30 a 34 años (065)",189,179,27,53,74,16,8,1,,,10,288
"De 35 a 39 años (066)",159,153,13,33,54,39,13,1,,,6,318
"De 40 a 44 años (067)",86,84,9,12,28,18,13,3,1,,2,206
"De 45 a 49 años (068)",62,60,,3,23,15,15,4,,,2,187
"De 50 y más años (069)",104,103,10,10,13,25,19,18,5,3,1,381
"Sup. Univ. incompleta (070)",237,212,145,33,23,7,3,1,,,25,119
"De 15 a 19 años (072)",60,59,55,4,,,,,,,1,4
"De 20 a 24 años (073)",96,80,66,13,1,,,,,,16,15
"De 25 a 29 años (074)",37,32,20,6,5,1,,,,,5,19
"De 30 a 34 años (075)",18,17,,8,5,3,1,,,,1,32
"De 35 a 39 años (076)",11,11,4,,7,,,,,,,14
"De 40 a 44 años (077)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (078)",5,3,,1,1,,1,,,,2,7
"De 50 y más años (079)",7,7,,1,2,2,1,1,,,,21
"Sup. Univ. completa (080)",351,316,74,84,88,33,30,4,2,1,35,543
"De 20 a 24 años (083)",29,21,14,6,1,,,,,,8,8
"De 25 a 29 años (084)",73,60,26,22,11,,1,,,,13,49
"De 30 a 34 años (085)",73,68,18,27,20,2,1,,,,5,77
"De 35 a 39 años (086)",61,56,9,14,22,7,4,,,,5,95
"De 40 a 44 años (087)",39,36,2,9,12,8,5,,,,3,77
"De 45 a 49 años (088)",31,30,1,5,12,8,4,,,,1,71
"De 50 y más años (089)",45,45,4,1,10,8,15,4,2,1,,166
,,,,,,,,,,,,
"URBANA (100)",5167,4969,1610,714,780,515,668,381,185,116,198,12035
"De 12 a 14 años (101)",405,403,401,2,,,,,,,2,2
"De 15 a 19 años (102)",689,680,620,53,6,,1,,,,9,69
"De 20 a 24 años (103)",617,547,286,184,56,17,3,1,,,70,366
"De 25 a 29 años (104)",526,476,121,156,144,36,17,2,,,50,634
"De 30 a 34 años (105)",499,481,50,124,184,59,55,9,,,18,957
"De 35 a 39 años (106)",501,490,38,71,142,115,99,21,3,1,11,1286
"De 40 a 44 años (107)",372,363,20,41,71,77,108,39,7,,9,1198
"De 45 a 49 años (108)",308,298,14,25,58,54,78,50,15,4,10,1135
"De 50 y más años (109)",1250,1231,60,58,119,157,307,259,160,111,19,6388
"Sin nivel (110)",822,807,93,52,99,96,170,139,93,65,15,3688
"De 12 a 14 años (111)",14,14,13,1,,,,,,,,1
"De 15 a 19 años (112)",25,25,19,4,2,,,,,,,8
"De 20 a 24 años (113)",36,34,11,6,8,6,2,1,,,2,54
"De 25 a 29 años (114)",38,35,8,8,9,7,3,,,,3,59
"De 30 a 34 años (115)",50,49,5,2,20,8,10,4,,,1,134
"De 35 a 39 años (116)",54,54,4,4,9,13,17,3,3,1,,189
"De 40 a 44 años (117)",62,62,2,5,6,8,24,15,2,,,259
"De 45 a 49 años (118)",53,52,4,5,4,4,12,14,7,2,1,247
"De 50 y más años (119)",490,482,27,17,41,50,102,102,81,62,8,2737
"Educacion Inicial (120)",6,6,2,1,1,,1,1,,,,13
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"De 35 a 39 años (126)",2,2,1,,,,,1,,,,6
"Primaria (130)",1457,1432,316,153,204,168,292,182,72,45,25,4627
"De 12 a 14 años (131)",166,164,163,1,,,,,,,2,1
"De 15 a 19 años (132)",105,102,78,20,3,,1,,,,3,30
"De 20 a 24 años (133)",105,101,25,42,24,9,1,,,,4,122
"De 25 a 29 años (134)",96,92,17,19,34,12,8,2,,,4,168
"De 30 a 34 años (135)",117,117,5,24,43,18,24,3,,,,283
"De 35 a 39 años (136)",140,140,2,10,32,39,43,14,,,,463
"De 40 a 44 años (137)",123,119,5,10,15,21,45,20,3,,4,458
"De 45 a 49 años (138)",116,113,5,6,15,17,32,29,8,1,3,492
"De 50 y más años (139)",489,484,16,21,38,52,138,114,61,44,5,2610
"Secundaria (140)",1414,1371,755,204,156,107,109,28,10,2,43,1594
"De 12 a 14 años (141)",224,224,224,,,,,,,,,
"De 15 a 19 años (142)",452,447,424,22,1,,,,,,5,24
"De 20 a 24 años (143)",185,168,70,81,16,1,,,,,17,116
"De 25 a 29 años (144)",139,129,14,45,53,14,3,,,,10,205
"De 30 a 34 años (145)",91,88,4,25,30,15,13,1,,,3,191
"De 35 a 39 años (146)",99,97,7,12,27,25,24,2,,,2,254
"De 40 a 44 años (147)",66,65,2,7,9,24,19,2,2,,1,209
"De 45 a 49 años (148)",42,41,4,5,5,9,14,3,,1,1,132
"De 50 y más años (149)",116,112,6,7,15,19,36,20,8,1,4,463
"Sup. no Univ. incompleta (150)",316,294,158,51,46,20,15,1,3,,22,297
"De 15 a 19 años (152)",61,61,58,3,,,,,,,,3
"De 20 a 24 años (153)",110,99,81,16,2,,,,,,11,20
"De 25 a 29 años (154)",52,45,13,17,13,1,1,,,,7,50
"De 30 a 34 años (155)",26,23,2,6,12,2,1,,,,3,40
"De 35 a 39 años (156)",19,19,1,4,7,5,2,,,,,41
"De 40 a 44 años (157)",16,16,2,2,6,2,4,,,,,38
"De 45 a 49 años (158)",9,9,,,3,4,2,,,,,26
"De 50 y más años (159)",23,22,1,3,3,6,5,1,3,,1,79
"Sup. no Univ. completa (160)",685,642,126,155,184,90,54,25,5,3,43,1259
"De 20 a 24 años (163)",91,76,47,25,3,1,,,,,15,34
"De 25 a 29 años (164)",113,101,35,42,22,1,1,,,,12,93
"De 30 a 34 años (165)",139,132,18,41,56,12,4,1,,,7,212
"De 35 a 39 años (166)",128,124,12,27,46,28,10,1,,,4,250
"De 40 a 44 años (167)",69,67,8,9,23,14,11,2,,,2,158
"De 45 a 49 años (168)",55,53,,3,21,12,13,4,,,2,166
"De 50 y más años (169)",90,89,6,8,13,22,15,17,5,3,1,346
"Sup. Univ. incompleta (170)",178,156,102,25,19,6,3,1,,,22,100
"De 15 a 19 años (172)",46,45,41,4,,,,,,,1,4
"De 20 a 24 años (173)",69,55,45,9,1,,,,,,14,11
"De 25 a 29 años (174)",27,23,13,5,4,1,,,,,4,16
"De 30 a 34 años (175)",15,14,,5,5,3,1,,,,1,29
"De 35 a 39 años (176)",8,8,3,,5,,,,,,,10
"De 40 a 44 años (177)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (178)",5,3,,1,1,,1,,,,2,7
"De 50 y más años (179)",5,5,,1,1,1,1,1,,,,16
"Sup. Univ. completa (180)",289,261,58,73,71,28,24,4,2,1,28,457
"De 20 a 24 años (183)",19,12,7,4,1,,,,,,7,6
"De 25 a 29 años (184)",61,51,21,20,9,,1,,,,10,43
"De 30 a 34 años (185)",60,57,16,21,18,1,1,,,,3,64
"De 35 a 39 años (186)",51,46,8,14,16,5,3,,,,5,73
"De 40 a 44 años (187)",33,31,1,8,10,7,5,,,,2,69
"De 45 a 49 años (188)",28,27,1,5,9,8,4,,,,1,65
"De 50 y más años (189)",37,37,4,1,8,7,10,4,2,1,,137
,,,,,,,,,,,,
"RURAL (200)",15127,14863,4900,1631,1627,1313,2152,1543,938,759,264,44809
"De 12 a 14 años (201)",1634,1628,1620,8,,,,,,,6,8
"De 15 a 19 años (202)",2107,2083,1833,213,31,6,,,,,24,293
"De 20 a 24 años (203)",1836,1749,752,564,302,105,25,1,,,87,1590
"De 25 a 29 años (204)",1511,1455,226,368,399,255,183,21,3,,56,2862
"De 30 a 34 años (205)",1422,1397,105,170,345,291,368,101,15,2,25,4133
"De 35 a 39 años (206)",1220,1205,60,88,192,225,356,216,55,13,15,4690
"De 40 a 44 años (207)",1011,999,54,53,91,106,291,240,123,41,12,4875
"De 45 a 49 años (208)",899,889,46,36,69,83,211,219,133,92,10,4951
"De 50 y más años (209)",3487,3458,204,131,198,242,718,745,609,611,29,21407
"Sin nivel (210)",6342,6267,753,539,630,597,1291,1075,721,661,75,29896
"De 12 a 14 años (211)",80,80,78,2,,,,,,,,2
"De 15 a 19 años (212)",234,231,178,41,9,3,,,,,3,68
"De 20 a 24 años (213)",416,403,144,137,74,38,9,1,,,13,441
"De 25 a 29 años (214)",479,468,58,103,126,76,91,13,1,,11,1060
"De 30 a 34 años (215)",558,551,44,62,113,113,161,50,7,1,7,1730
"De 35 a 39 años (216)",586,580,27,39,76,92,178,125,35,8,6,2433
"De 40 a 44 años (217)",578,573,29,28,44,46,164,142,85,35,5,3004
"De 45 a 49 años (218)",606,601,31,24,39,48,132,158,94,75,5,3507
"De 50 y más años (219)",2805,2780,164,103,149,181,556,586,499,542,25,17651
"Educacion Inicial (220)",53,51,17,6,10,4,10,3,1,,2,108
"De 12 a 14 años (221)",9,9,9,,,,,,,,,
"De 15 a 19 años (222)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (223)",7,6,1,2,2,,1,,,,1,10
"De 25 a 29 años (224)",15,15,2,2,5,4,2,,,,,32
"De 30 a 34 años (225)",10,9,,1,2,,5,,1,,1,35
"De 35 a 39 años (226)",6,6,,,1,,2,3,,,,30
"Primaria (230)",5900,5795,2422,659,673,572,732,438,204,95,105,12521
"De 12 a 14 años (231)",1153,1148,1143,5,,,,,,,5,5
"De 15 a 19 años (232)",891,876,756,106,12,2,,,,,15,136
"De 20 a 24 años (233)",820,783,313,253,146,58,13,,,,37,772
"De 25 a 29 años (234)",673,651,80,154,192,142,75,7,1,,22,1333
"De 30 a 34 años (235)",651,641,40,60,159,144,181,50,7,,10,1973
"De 35 a 39 años (236)",487,482,25,32,70,101,149,84,17,4,5,1844
"De 40 a 44 años (237)",361,355,21,15,30,48,105,93,37,6,6,1658
"De 45 a 49 años (238)",250,247,11,11,21,27,68,55,37,17,3,1301
"De 50 y más años (239)",614,612,33,23,43,50,141,149,105,68,2,3499
"Secundaria (240)",2274,2229,1454,318,227,104,88,24,11,3,45,1733
"De 12 a 14 años (241)",392,391,390,1,,,,,,,1,1
"De 15 a 19 años (242)",919,913,837,65,10,1,,,,,6,88
"De 20 a 24 años (243)",399,383,169,133,71,8,2,,,,16,307
"De 25 a 29 años (244)",238,224,36,81,60,31,14,1,1,,14,367
"De 30 a 34 años (245)",131,129,10,24,48,28,17,1,,1,2,292
"De 35 a 39 años (246)",83,81,4,7,24,18,20,4,3,1,2,259
"De 40 a 44 años (247)",44,44,1,5,9,7,18,4,,,,145
"De 45 a 49 años (248)",30,28,4,1,3,5,7,6,2,,2,105
"De 50 y más años (249)",38,36,3,1,2,6,10,8,5,1,2,169
"Sup. no Univ. incompleta (250)",190,178,110,35,18,4,10,1,,,12,133
"De 15 a 19 años (252)",43,43,43,,,,,,,,,
"De 20 a 24 años (253)",89,79,56,19,3,1,,,,,10,28
"De 25 a 29 años (254)",24,22,9,7,4,1,1,,,,2,22
"De 30 a 34 años (255)",6,6,,2,3,1,,,,,,11
"De 35 a 39 años (256)",14,14,1,4,5,1,3,,,,,30
"De 40 a 44 años (257)",5,5,1,1,1,,2,,,,,12
"De 45 a 49 años (258)",3,3,,,1,,2,,,,,11
"De 50 y más años (259)",6,6,,2,1,,2,1,,,,19
"Sup. no Univ. completa (260)",247,232,85,55,48,26,15,2,1,,15,313
"De 20 a 24 años (263)",68,61,41,14,6,,,,,,7,26
"De 25 a 29 años (264)",60,57,29,18,9,1,,,,,3,39
"De 30 a 34 años (265)",50,47,9,12,18,4,4,,,,3,76
"De 35 a 39 años (266)",31,29,1,6,8,11,3,,,,2,68
"De 40 a 44 años (267)",17,17,1,3,5,4,2,1,1,,,48
"De 45 a 49 años (268)",7,7,,,2,3,2,,,,,21
"De 50 y más años (269)",14,14,4,2,,3,4,1,,,,35
"Sup. Univ. incompleta (270)",59,56,43,8,4,1,,,,,3,19
"De 15 a 19 años (272)",14,14,14,,,,,,,,,
"De 20 a 24 años (273)",27,25,21,4,,,,,,,2,4
"De 25 a 29 años (274)",10,9,7,1,1,,,,,,1,3
"De 30 a 34 años (275)",3,3,,3,,,,,,,,3
"De 35 a 39 años (276)",3,3,1,,2,,,,,,,4
"De 50 y más años (279)",2,2,,,1,1,,,,,,5
"Sup. Univ. completa (280)",62,55,16,11,17,5,6,,,,7,86
"De 20 a 24 años (283)",10,9,7,2,,,,,,,1,2
"De 25 a 29 años (284)",12,9,5,2,2,,,,,,3,6
"De 30 a 34 años (285)",13,11,2,6,2,1,,,,,2,13
"De 35 a 39 años (286)",10,10,1,,6,2,1,,,,,22
"De 40 a 44 años (287)",6,5,1,1,2,1,,,,,1,8
"De 45 a 49 años (288)",3,3,,,3,,,,,,,6
"De 50 y más años (289)",8,8,,,2,1,5,,,,,29
