"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",44,,,,,7,28,9
"De 35 a 39 años (056)",43,,,,,14,18,11
"De 40 a 44 años (057)",29,,,,3,17,5,4
"De 45 a 49 años (058)",16,,,,5,5,5,1
"De 50 y más años (059)",36,,2,8,10,1,,15
"Sup. no Univ. completa (060)",504,,3,15,35,80,208,163
"De 20 a 24 años (063)",51,,,,,,22,29
"De 25 a 29 años (064)",132,,,,,3,73,56
"De 30 a 34 años (065)",102,,,,,12,63,27
"De 35 a 39 años (066)",65,,,,,17,32,16
"De 40 a 44 años (067)",47,,,,3,19,15,10
"De 45 a 49 años (068)",44,,,,11,23,3,7
"De 50 y más años (069)",63,,3,15,21,6,,18
"Sup. Univ. incompleta (070)",170,,1,6,19,33,54,57
"De 15 a 19 años (072)",2,,,,,,2,
"De 20 a 24 años (073)",26,,,,,,7,19
"De 25 a 29 años (074)",25,,,,,1,14,10
"De 30 a 34 años (075)",24,,,,,3,13,8
"De 35 a 39 años (076)",26,,,,,11,7,8
"De 40 a 44 años (077)",24,,,,1,12,8,3
"De 45 a 49 años (078)",10,,,,4,2,1,3
"De 50 y más años (079)",33,,1,6,14,4,2,6
"Sup. Univ. completa (080)",422,1,10,12,29,77,135,158
"De 20 a 24 años (083)",10,,,,,,3,7
"De 25 a 29 años (084)",52,,,,,3,24,25
"De 30 a 34 años (085)",86,,,,,6,42,38
"De 35 a 39 años (086)",85,,,,,20,40,25
"De 40 a 44 años (087)",57,,,,2,16,19,20
"De 45 a 49 años (088)",45,,,,8,19,6,12
"De 50 y más años (089)",87,1,10,12,19,13,1,31
,,,,,,,,
"URBANA (100)",2985,25,89,203,385,553,835,895
"De 12 a 14 años (101)",5,,,,,,2,3
"De 15 a 19 años (102)",55,,,,,,39,16
"De 20 a 24 años (103)",289,,,,,,162,127
"De 25 a 29 años (104)",361,,,,,21,195,145
"De 30 a 34 años (105)",362,,,,,70,182,110
"De 35 a 39 años (106)",342,,,,6,107,146,83
"De 40 a 44 años (107)",261,,,,24,96,76,65
"De 45 a 49 años (108)",244,,,1,52,114,24,53
"De 50 y más años (109)",1066,25,89,202,303,145,9,293
"Sin nivel (110)",356,13,26,50,56,56,22,133
"De 20 a 24 años (113)",1,,,,,,1,
"De 25 a 29 años (114)",1,,,,,,,1
"De 30 a 34 años (115)",20,,,,,2,6,12
"De 35 a 39 años (116)",22,,,,,8,9,5
"De 40 a 44 años (117)",16,,,,,4,6,6
"De 45 a 49 años (118)",16,,,,2,9,,5
"De 50 y más años (119)",280,13,26,50,54,33,,104
"Educacion Inicial (120)",3,,,,,,2,1
"De 20 a 24 años (123)",2,,,,,,2,
"De 35 a 39 años (126)",1,,,,,,,1
"Primaria (130)",988,9,44,100,205,212,186,232
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",7,,,,,,4,3
"De 20 a 24 años (133)",27,,,,,,19,8
"De 25 a 29 años (134)",69,,,,,2,45,22
"De 30 a 34 años (135)",66,,,,,15,37,14
"De 35 a 39 años (136)",96,,,,4,33,39,20
"De 40 a 44 años (137)",96,,,,14,38,27,17
"De 45 a 49 años (138)",108,,,1,26,51,9,21
"De 50 y más años (139)",517,9,44,99,161,73,6,125
"Secundaria (140)",778,2,9,28,67,147,310,215
"De 12 a 14 años (141)",3,,,,,,2,1
"De 15 a 19 años (142)",37,,,,,,26,11
"De 20 a 24 años (143)",138,,,,,,88,50
"De 25 a 29 años (144)",135,,,,,13,69,53
"De 30 a 34 años (145)",121,,,,,37,57,27
"De 35 a 39 años (146)",91,,,,2,29,43,17
"De 40 a 44 años (147)",60,,,,3,20,17,20
"De 45 a 49 años (148)",54,,,,12,24,6,12
"De 50 y más años (149)",139,2,9,28,50,24,2,24
"Sup. no Univ. incompleta (150)",180,,,2,4,22,74,78
"De 15 a 19 años (152)",11,,,,,,9,2
"De 20 a 24 años (153)",66,,,,,,30,36
"De 25 a 29 años (154)",38,,,,,3,13,22
"De 30 a 34 años (155)",19,,,,,4,10,5
"De 35 a 39 años (156)",20,,,,,5,8,7
"De 40 a 44 años (157)",12,,,,2,7,2,1
"De 45 a 49 años (158)",5,,,,,3,2,
"De 50 y más años (159)",9,,,2,2,,,5
"Sup. no Univ. completa (160)",290,,1,10,21,44,121,93
"De 20 a 24 años (163)",31,,,,,,14,17
"De 25 a 29 años (164)",75,,,,,2,46,27
"De 30 a 34 años (165)",61,,,,,8,35,18
"De 35 a 39 años (166)",37,,,,,11,16,10
"De 40 a 44 años (167)",24,,,,2,8,8,6
"De 45 a 49 años (168)",24,,,,5,12,2,5
"De 50 y más años (169)",38,,1,10,14,3,,10
"Sup. Univ. incompleta (170)",89,,1,2,8,19,29,30
"De 20 a 24 años (173)",17,,,,,,6,11
"De 25 a 29 años (174)",14,,,,,,9,5
"De 30 a 34 años (175)",10,,,,,,6,4
"De 35 a 39 años (176)",16,,,,,8,3,5
"De 40 a 44 años (177)",14,,,,1,8,3,2
"De 45 a 49 años (178)",4,,,,2,,1,1
"De 50 y más años (179)",14,,1,2,5,3,1,2
"Sup. Univ. completa (180)",301,1,8,11,24,53,91,113
"De 20 a 24 años (183)",7,,,,,,2,5
"De 25 a 29 años (184)",29,,,,,1,13,15
"De 30 a 34 años (185)",65,,,,,4,31,30
"De 35 a 39 años (186)",59,,,,,13,28,18
"De 40 a 44 años (187)",39,,,,2,11,13,13
"De 45 a 49 años (188)",33,,,,5,15,4,9
"De 50 y más años (189)",69,1,8,11,17,9,,23
,,,,,,,,
"RURAL (200)",3747,38,134,265,534,735,1012,1029
"De 12 a 14 años (201)",4,,,,,,,4
"De 15 a 19 años (202)",81,,,,,,44,37
"De 20 a 24 años (203)",311,,,,,,159,152
"De 25 a 29 años (204)",422,,,,,21,259,142
"De 30 a 34 años (205)",394,,,,,64,225,105
"De 35 a 39 años (206)",363,,,,7,114,160,82
"De 40 a 44 años (207)",382,,,,34,175,108,65
"De 45 a 49 años (208)",330,,,,91,146,41,52
"De 50 y más años (209)",1460,38,134,265,402,215,16,390
"Sin nivel (210)",780,19,50,102,150,129,85,245
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",6,,,,,,2,4
"De 25 a 29 años (214)",13,,,,,1,5,7
"De 30 a 34 años (215)",34,,,,,7,21,6
"De 35 a 39 años (216)",38,,,,,8,24,6
"De 40 a 44 años (217)",49,,,,6,16,15,12
"De 45 a 49 años (218)",57,,,,12,24,15,6
"De 50 y más años (219)",582,19,50,102,132,73,2,204
"Educacion Inicial (220)",6,,,,,,5,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",3,,,,,,3,
"De 30 a 34 años (225)",2,,,,,,2,
"Primaria (230)",1397,18,71,126,248,330,307,297
"De 15 a 19 años (232)",19,,,,,,8,11
"De 20 a 24 años (233)",67,,,,,,41,26
"De 25 a 29 años (234)",88,,,,,7,63,18
"De 30 a 34 años (235)",120,,,,,20,64,36
"De 35 a 39 años (236)",142,,,,6,51,59,26
"De 40 a 44 años (237)",170,,,,17,82,45,26
"De 45 a 49 años (238)",137,,,,33,66,17,21
"De 50 y más años (239)",654,18,71,126,192,104,10,133
"Secundaria (240)",946,1,7,21,92,176,372,277
"De 12 a 14 años (241)",4,,,,,,,4
"De 15 a 19 años (242)",48,,,,,,29,19
"De 20 a 24 años (243)",153,,,,,,79,74
"De 25 a 29 años (244)",191,,,,,8,123,60
"De 30 a 34 años (245)",137,,,,,25,74,38
"De 35 a 39 años (246)",96,,,,1,30,35,30
"De 40 a 44 años (247)",95,,,,9,47,27,12
"De 45 a 49 años (248)",87,,,,30,37,3,17
"De 50 y más años (249)",135,1,7,21,52,29,2,23
"Sup. no Univ. incompleta (250)",202,,2,6,14,26,87,67
"De 15 a 19 años (252)",11,,,,,,4,7
"De 20 a 24 años (253)",52,,,,,,27,25
"De 25 a 29 años (254)",36,,,,,1,22,13
"De 30 a 34 años (255)",25,,,,,3,18,4
"De 35 a 39 años (256)",23,,,,,9,10,4
"De 40 a 44 años (257)",17,,,,1,10,3,3
"De 45 a 49 años (258)",11,,,,5,2,3,1
"De 50 y más años (259)",27,,2,6,8,1,,10
"Sup. no Univ. completa (260)",214,,2,5,14,36,87,70
"De 20 a 24 años (263)",20,,,,,,8,12
"De 25 a 29 años (264)",57,,,,,1,27,29
"De 30 a 34 años (265)",41,,,,,4,28,9
"De 35 a 39 años (266)",28,,,,,6,16,6
"De 40 a 44 años (267)",23,,,,1,11,7,4
"De 45 a 49 años (268)",20,,,,6,11,1,2
"De 50 y más años (269)",25,,2,5,7,3,,8
"Sup. Univ. incompleta (270)",81,,,4,11,14,25,27
"De 15 a 19 años (272)",2,,,,,,2,
"De 20 a 24 años (273)",9,,,,,,1,8
"De 25 a 29 años (274)",11,,,,,1,5,5
"De 30 a 34 años (275)",14,,,,,3,7,4
"De 35 a 39 años (276)",10,,,,,3,4,3
"De 40 a 44 años (277)",10,,,,,4,5,1
"De 45 a 49 años (278)",6,,,,2,2,,2
"De 50 y más años (279)",19,,,4,9,1,1,4
"Sup. Univ. completa (280)",121,,2,1,5,24,44,45
"De 20 a 24 años (283)",3,,,,,,1,2
"De 25 a 29 años (284)",23,,,,,2,11,10
"De 30 a 34 años (285)",21,,,,,2,11,8
"De 35 a 39 años (286)",26,,,,,7,12,7
"De 40 a 44 años (287)",18,,,,,5,6,7
"De 45 a 49 años (288)",12,,,,3,4,2,3
"De 50 y más años (289)",18,,2,1,2,4,1,8
