"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",5,5,,,,1,4,,,,,21
"Primaria (030)",3958,3878,6,639,767,637,973,537,245,74,80,14661
"De 12 a 14 años (031)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (032)",147,132,1,105,23,2,1,,,,15,161
"De 20 a 24 años (033)",391,372,,215,120,29,7,1,,,19,578
"De 25 a 29 años (034)",454,445,,115,183,92,52,3,,,9,999
"De 30 a 34 años (035)",477,468,,52,144,137,113,22,,,9,1367
"De 35 a 39 años (036)",523,517,2,47,110,103,176,60,16,3,6,1881
"De 40 a 44 años (037)",443,436,1,26,58,91,150,77,31,2,7,1844
"De 45 a 49 años (038)",343,343,,14,29,56,124,75,34,11,,1672
"De 50 y más años (039)",1174,1163,2,63,100,127,350,299,164,58,11,6157
"Secundaria (040)",1253,1192,10,460,325,185,163,41,8,,61,2711
"De 12 a 14 años (041)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (042)",112,94,2,83,7,2,,,,,18,103
"De 20 a 24 años (043)",276,253,2,179,56,15,1,,,,23,341
"De 25 a 29 años (044)",237,230,1,106,90,25,7,1,,,7,395
"De 30 a 34 años (045)",185,182,,38,70,45,28,1,,,3,436
"De 35 a 39 años (046)",151,148,2,28,47,37,29,4,1,,3,397
"De 40 a 44 años (047)",98,96,2,8,20,25,33,7,1,,2,322
"De 45 a 49 años (048)",89,87,,6,23,15,25,14,4,,2,331
"De 50 y más años (049)",102,100,,11,12,21,40,14,2,,2,385
"Sup. no Univ. incompleta (050)",115,103,1,56,26,14,4,2,,,12,179
"De 15 a 19 años (052)",5,5,,5,,,,,,,,5
"De 20 a 24 años (053)",22,17,,16,1,,,,,,5,18
"De 25 a 29 años (054)",21,17,,12,2,3,,,,,4,25
"De 30 a 34 años (055)",22,22,,13,7,1,,1,,,,36
"De 35 a 39 años (056)",18,18,1,4,9,3,1,,,,,35
"De 40 a 44 años (057)",13,11,,3,3,4,1,,,,2,25
"De 45 a 49 años (058)",5,4,,,2,1,1,,,,1,12
"De 50 y más años (059)",9,9,,3,2,2,1,1,,,,23
"Sup. no Univ. completa (060)",304,282,,123,85,51,19,2,2,,22,558
"De 20 a 24 años (063)",21,10,,10,,,,,,,11,10
"De 25 a 29 años (064)",57,52,,45,4,3,,,,,5,62
"De 30 a 34 años (065)",62,60,,23,28,6,3,,,,2,109
"De 35 a 39 años (066)",71,70,,23,28,18,1,,,,1,137
"De 40 a 44 años (067)",41,39,,11,11,12,5,,,,2,92
"De 45 a 49 años (068)",23,23,,5,7,6,5,,,,,58
"De 50 y más años (069)",29,28,,6,7,6,5,2,2,,1,90
"Sup. Univ. incompleta (070)",97,86,,25,26,16,14,5,,,11,219
"De 20 a 24 años (073)",18,12,,8,2,2,,,,,6,18
"De 25 a 29 años (074)",18,14,,9,5,,,,,,4,19
"De 30 a 34 años (075)",16,16,,5,5,2,4,,,,,38
"De 35 a 39 años (076)",14,14,,2,6,4,1,1,,,,36
"De 40 a 44 años (077)",12,12,,1,4,1,6,,,,,39
"De 45 a 49 años (078)",8,8,,,2,4,1,1,,,,27
"De 50 y más años (079)",11,10,,,2,3,2,3,,,1,42
"Sup. Univ. completa (080)",193,163,,51,56,30,18,4,3,1,30,389
"De 20 a 24 años (083)",15,3,,2,1,,,,,,12,4
"De 25 a 29 años (084)",22,13,,8,2,2,1,,,,9,22
"De 30 a 34 años (085)",31,28,,13,11,3,1,,,,3,48
"De 35 a 39 años (086)",42,39,,11,20,5,3,,,,3,78
"De 40 a 44 años (087)",26,24,,4,12,4,4,,,,2,57
"De 45 a 49 años (088)",21,21,,9,2,6,2,1,1,,,53
"De 50 y más años (089)",36,35,,4,8,10,7,3,2,1,1,127
,,,,,,,,,,,,
"URBANA (100)",4425,4271,15,942,912,709,938,492,201,62,154,14540
"De 12 a 14 años (101)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (102)",126,112,2,95,11,3,1,,,,14,130
"De 20 a 24 años (103)",422,369,2,254,85,24,3,1,,,53,515
"De 25 a 29 años (104)",523,495,,209,179,77,29,1,,,28,930
"De 30 a 34 años (105)",562,547,,121,201,131,77,17,,,15,1346
"De 35 a 39 años (106)",600,589,5,97,174,132,136,35,9,1,11,1728
"De 40 a 44 años (107)",495,483,2,47,80,103,162,69,20,,12,1836
"De 45 a 49 años (108)",392,389,,26,56,77,129,71,22,8,3,1667
"De 50 y más años (109)",1301,1285,3,92,126,162,401,298,150,53,16,6387
"Sin nivel (110)",434,422,2,36,32,50,136,101,40,25,12,2104
"De 15 a 19 años (112)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (113)",7,5,,1,1,2,1,,,,2,13
"De 25 a 29 años (114)",15,15,,4,4,2,5,,,,,41
"De 30 a 34 años (115)",22,21,,4,4,5,4,4,,,1,69
"De 35 a 39 años (116)",30,28,,2,4,4,12,4,2,,2,115
"De 40 a 44 años (117)",31,31,,2,2,2,15,9,1,,,145
"De 45 a 49 años (118)",43,43,,1,2,8,9,15,5,3,,242
"De 50 y más años (119)",281,275,2,18,15,27,90,69,32,22,6,1475
"Educacion Inicial (120)",9,8,,3,,2,3,,,,1,22
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",3,2,,2,,,,,,,1,2
"De 35 a 39 años (126)",4,4,,,,1,3,,,,,16
"Primaria (130)",2440,2401,3,354,458,410,636,351,152,37,39,9236
"De 12 a 14 años (131)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (132)",50,46,,39,5,1,1,,,,4,56
"De 20 a 24 años (133)",173,163,,101,47,13,1,1,,,10,244
"De 25 a 29 años (134)",234,230,,69,98,45,18,,,,4,479
"De 30 a 34 años (135)",275,269,,33,94,81,50,11,,,6,744
"De 35 a 39 años (136)",310,307,2,31,75,68,97,26,7,1,3,1029
"De 40 a 44 años (137)",299,294,,20,34,61,108,53,18,,5,1232
"De 45 a 49 años (138)",225,225,,8,22,42,91,44,13,5,,1025
"De 50 y más años (139)",872,866,1,52,83,99,270,216,114,31,6,4426
"Secundaria (140)",971,927,9,332,261,154,131,34,6,,44,2162
"De 12 a 14 años (141)",2,1,1,,,,,,,,1,
"De 15 a 19 años (142)",66,57,2,48,6,1,,,,,9,63
"De 20 a 24 años (143)",191,173,2,126,36,8,1,,,,18,227
"De 25 a 29 años (144)",181,174,,77,69,22,5,1,,,7,307
"De 30 a 34 años (145)",148,146,,33,58,35,19,1,,,2,340
"De 35 a 39 años (146)",127,124,2,26,39,33,20,4,,,3,318
"De 40 a 44 años (147)",91,90,2,8,19,23,30,7,1,,1,301
"De 45 a 49 años (148)",79,77,,5,22,14,21,12,3,,2,287
"De 50 y más años (149)",86,85,,9,12,18,35,9,2,,1,319
"Sup. no Univ. incompleta (150)",105,93,1,48,25,13,4,2,,,12,166
"De 15 a 19 años (152)",4,4,,4,,,,,,,,4
"De 20 a 24 años (153)",19,14,,13,1,,,,,,5,15
"De 25 a 29 años (154)",18,14,,10,1,3,,,,,4,21
"De 30 a 34 años (155)",21,21,,12,7,1,,1,,,,35
"De 35 a 39 años (156)",17,17,1,3,9,3,1,,,,,34
"De 40 a 44 años (157)",13,11,,3,3,4,1,,,,2,25
"De 45 a 49 años (158)",5,4,,,2,1,1,,,,1,12
"De 50 y más años (159)",8,8,,3,2,1,1,1,,,,20
"Sup. no Univ. completa (160)",260,242,,108,75,44,13,1,1,,18,460
"De 20 a 24 años (163)",16,9,,9,,,,,,,7,9
"De 25 a 29 años (164)",46,41,,34,4,3,,,,,5,51
"De 30 a 34 años (165)",57,55,,22,25,5,3,,,,2,99
"De 35 a 39 años (166)",65,64,,23,25,15,1,,,,1,122
"De 40 a 44 años (167)",34,32,,9,10,10,3,,,,2,72
"De 45 a 49 años (168)",19,19,,5,5,5,4,,,,,47
"De 50 y más años (169)",23,22,,6,6,6,2,1,1,,1,60
"Sup. Univ. incompleta (170)",62,54,,16,17,13,6,2,,,8,129
"De 20 a 24 años (173)",8,3,,2,,1,,,,,5,5
"De 25 a 29 años (174)",11,9,,6,3,,,,,,2,12
"De 30 a 34 años (175)",10,10,,5,4,1,,,,,,16
"De 35 a 39 años (176)",13,13,,2,5,4,1,1,,,,34
"De 40 a 44 años (177)",9,9,,1,3,1,4,,,,,29
"De 45 a 49 años (178)",6,6,,,1,4,1,,,,,18
"De 50 y más años (179)",5,4,,,1,2,,1,,,1,15
"Sup. Univ. completa (180)",144,124,,45,44,23,9,1,2,,20,261
"De 20 a 24 años (183)",8,2,,2,,,,,,,6,2
"De 25 a 29 años (184)",17,11,,8,,2,1,,,,6,18
"De 30 a 34 años (185)",26,23,,10,9,3,1,,,,3,41
"De 35 a 39 años (186)",34,32,,10,17,4,1,,,,2,60
"De 40 a 44 años (187)",18,16,,4,9,2,1,,,,2,32
"De 45 a 49 años (188)",15,15,,7,2,3,2,,1,,,36
"De 50 y más años (189)",26,25,,4,7,9,3,1,1,,1,72
,,,,,,,,,,,,
"RURAL (200)",2649,2556,8,496,483,367,593,341,191,77,93,9802
"De 12 a 14 años (201)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (202)",147,126,1,103,19,3,,,,,21,150
"De 20 a 24 años (203)",355,328,,190,103,28,7,,,,27,510
"De 25 a 29 años (204)",331,321,1,97,120,56,43,4,,,10,714
"De 30 a 34 años (205)",309,305,,32,81,82,94,16,,,4,939
"De 35 a 39 años (206)",327,320,,24,62,55,116,47,13,3,7,1262
"De 40 a 44 años (207)",261,256,1,13,41,51,84,39,24,3,5,1105
"De 45 a 49 años (208)",213,212,,10,14,26,65,53,36,8,1,1134
"De 50 y más años (209)",700,686,5,25,43,66,184,182,118,63,14,3986
"Sin nivel (210)",709,691,4,45,78,91,200,140,94,39,18,3487
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",3,2,,1,,1,,,,,1,4
"De 20 a 24 años (213)",27,25,,13,7,4,1,,,,2,43
"De 25 a 29 años (214)",29,29,,6,9,6,7,1,,,,80
"De 30 a 34 años (215)",52,52,,3,13,14,18,4,,,,173
"De 35 a 39 años (216)",73,70,,4,12,12,25,13,3,1,3,290
"De 40 a 44 años (217)",92,90,,5,11,15,32,15,11,1,2,417
"De 45 a 49 años (218)",73,72,,1,3,7,27,18,14,2,1,406
"De 50 y más años (219)",359,351,4,12,23,32,90,89,66,35,8,2074
"Educacion Inicial (220)",2,2,,,,,1,1,,,,12
"De 30 a 34 años (225)",1,1,,,,,,1,,,,7
"De 35 a 39 años (226)",1,1,,,,,1,,,,,5
"Primaria (230)",1518,1477,3,285,309,227,337,186,93,37,41,5425
"De 12 a 14 años (231)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (232)",97,86,1,66,18,1,,,,,11,105
"De 20 a 24 años (233)",218,209,,114,73,16,6,,,,9,334
"De 25 a 29 años (234)",220,215,,46,85,47,34,3,,,5,520
"De 30 a 34 años (235)",202,199,,19,50,56,63,11,,,3,623
"De 35 a 39 años (236)",213,210,,16,35,35,79,34,9,2,3,852
"De 40 a 44 años (237)",144,142,1,6,24,30,42,24,13,2,2,612
"De 45 a 49 años (238)",118,118,,6,7,14,33,31,21,6,,647
"De 50 y más años (239)",302,297,1,11,17,28,80,83,50,27,5,1731
"Secundaria (240)",282,265,1,128,64,31,32,7,2,,17,549
"De 12 a 14 años (241)",1,1,,1,,,,,,,,1
"De 15 a 19 años (242)",46,37,,35,1,1,,,,,9,40
"De 20 a 24 años (243)",85,80,,53,20,7,,,,,5,114
"De 25 a 29 años (244)",56,56,1,29,21,3,2,,,,,88
"De 30 a 34 años (245)",37,36,,5,12,10,9,,,,1,96
"De 35 a 39 años (246)",24,24,,2,8,4,9,,1,,,79
"De 40 a 44 años (247)",7,6,,,1,2,3,,,,1,21
"De 45 a 49 años (248)",10,10,,1,1,1,4,2,1,,,44
"De 50 y más años (249)",16,15,,2,,3,5,5,,,1,66
"Sup. no Univ. incompleta (250)",10,10,,8,1,1,,,,,,13
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",3,3,,3,,,,,,,,3
"De 25 a 29 años (254)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (255)",1,1,,1,,,,,,,,1
"De 35 a 39 años (256)",1,1,,1,,,,,,,,1
"De 50 y más años (259)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",44,40,,15,10,7,6,1,1,,4,98
"De 20 a 24 años (263)",5,1,,1,,,,,,,4,1
"De 25 a 29 años (264)",11,11,,11,,,,,,,,11
"De 30 a 34 años (265)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (266)",6,6,,,3,3,,,,,,15
"De 40 a 44 años (267)",7,7,,2,1,2,2,,,,,20
"De 45 a 49 años (268)",4,4,,,2,1,1,,,,,11
"De 50 y más años (269)",6,6,,,1,,3,1,1,,,30
"Sup. Univ. incompleta (270)",35,32,,9,9,3,8,3,,,3,90
"De 20 a 24 años (273)",10,9,,6,2,1,,,,,1,13
"De 25 a 29 años (274)",7,5,,3,2,,,,,,2,7
"De 30 a 34 años (275)",6,6,,,1,1,4,,,,,22
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",3,3,,,1,,2,,,,,10
"De 45 a 49 años (278)",2,2,,,1,,,1,,,,9
"De 50 y más años (279)",6,6,,,1,1,2,2,,,,27
"Sup. Univ. completa (280)",49,39,,6,12,7,9,3,1,1,10,128
"De 20 a 24 años (283)",7,1,,,1,,,,,,6,2
"De 25 a 29 años (284)",5,2,,,2,,,,,,3,4
"De 30 a 34 años (285)",5,5,,3,2,,,,,,,7
"De 35 a 39 años (286)",8,7,,1,3,1,2,,,,1,18
"De 40 a 44 años (287)",8,8,,,3,2,3,,,,,25
"De 45 a 49 años (288)",6,6,,2,,3,,1,,,,17
"De 50 y más años (289)",10,10,,,1,1,4,2,1,1,,55
