"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",178,166,,10,2,,,
"Jefes y empleados de oficina (095)",113,113,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",172,69,27,65,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4051,2,1,3930,118,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",906,,838,58,5,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",866,91,549,211,7,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2763,126,1274,32,,1316,15,
"Otra (101)",2,2,,,,,,
"Ocupaciñn no especificada (102)",182,22,91,59,2,8,,
"Desocupado (103)",575,,,,,,,575
"Mujeres (104)",2260,239,286,772,17,673,62,211
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",117,110,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",33,29,,2,,2,,
"Jefes y empleados de oficina (108)",37,37,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",163,34,5,101,4,18,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",523,,,510,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",40,,22,18,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",13,,10,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",940,12,210,49,,608,61,
"Ocupaciñn no especificada (115)",181,15,39,82,,45,,
"Desocupado (116)",211,,,,,,,211
