"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CHINCHA (000)",77956,164,6996,4198,2930,10000,4430,13833,10333,19314,526,2115,3117
"Agric., ganadería, caza y silvicultura (001)",12566,3,78,239,70,1,4124,37,159,7855,,,
"Pesca (002)",439,,12,16,11,1,306,14,7,72,,,
"Explotación de minas y canteras (003)",471,1,38,43,28,,,274,32,55,,,
"Industrias manufactureras (004)",15127,19,155,943,433,31,,11591,936,1019,,,
"Suministro de electricidad, gas y agua (005)",160,,8,25,18,,,51,10,48,,,
"Construcción (006)",5449,4,83,146,25,,,343,3548,1300,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",13391,10,126,639,209,7547,,1432,151,3277,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1519,2,11,64,20,205,,1099,76,42,,,
"Comercio al por mayor (009)",1313,6,39,241,91,711,,23,52,150,,,
"Comercio al por menor (010)",10559,2,76,334,98,6631,,310,23,3085,,,
"Hoteles y restaurantes (011)",2581,1,10,119,78,1161,,2,2,1208,,,
"Trans., almac. y comunicaciones (012)",6643,2,19,112,244,6,,21,5349,890,,,
"Intermediación financiera (013)",369,8,33,82,234,,,,1,11,,,
"Activid.inmobil., empres. y alquileres (014)",3510,3,621,768,529,832,,35,61,661,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1886,57,152,109,675,34,,3,51,279,526,,
"Enseñanza (016)",5132,51,4821,36,133,,,,2,89,,,
"Servicios sociales y de salud (017)",1559,1,741,590,77,65,,7,9,69,,,
"Otras activ. serv.comun.soc y personales (018)",1748,3,97,302,134,285,,23,15,889,,,
"Hogares privados con servicio doméstico (019)",1593,,,4,,4,,,,1585,,,
"Organiz. y organos extraterritoriales (020)",3,,,,3,,,,,,,,
"Actividad economica no especificada (021)",2212,1,2,25,29,33,,,,7,,2115,
"Desocupado (022)",3117,,,,,,,,,,,,3117
"Hombres (023)",50506,119,3352,2729,1615,4619,3629,8894,9858,11974,510,1245,1962
"Agric., ganadería, caza y silvicultura (024)",9535,2,72,201,56,,3326,32,152,5694,,,
"Pesca (025)",422,,8,12,11,1,303,14,7,66,,,
"Explotación de minas y canteras (026)",447,1,31,38,26,,,267,32,52,,,
"Industrias manufactureras (027)",8943,17,113,627,304,15,,6704,593,570,,,
"Suministro de electricidad, gas y agua (028)",145,,7,22,12,,,50,10,44,,,
"Construcción (029)",5353,3,69,136,20,,,341,3504,1280,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",6895,8,74,417,111,3226,,1401,141,1517,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1417,1,9,55,10,151,,1080,72,39,,,
"Comercio al por mayor (032)",835,5,22,141,61,404,,20,48,134,,,
"Comercio al por menor (033)",4643,2,43,221,40,2671,,301,21,1344,,,
"Hoteles y restaurantes (034)",888,,5,70,34,400,,2,1,376,,,
"Trans., almac. y comunicaciones (035)",6386,2,14,83,180,5,,20,5289,793,,,
"Intermediación financiera (036)",192,4,20,39,117,,,,1,11,,,
"Activid.inmobil., empres. y alquileres (037)",2727,2,458,557,245,811,,34,55,565,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1361,42,101,79,336,33,,3,47,210,510,,
"Enseñanza (039)",2177,36,1983,23,65,,,,2,68,,,
"Servicios sociales y de salud (040)",589,,320,182,30,11,,7,9,30,,,
"Otras activ. serv.comun.soc y personales (041)",1031,1,75,226,57,107,,19,15,531,,,
"Hogares privados con servicio doméstico (042)",162,,,1,,,,,,161,,,
"Organiz. y organos extraterritoriales (043)",2,,,,2,,,,,,,,
"Actividad economica no especificada (044)",1289,1,2,16,9,10,,,,6,,1245,
"Desocupado (045)",1962,,,,,,,,,,,,1962
"Mujeres (046)",27450,45,3644,1469,1315,5381,801,4939,475,7340,16,870,1155
"Agric., ganadería, caza y silvicultura (047)",3031,1,6,38,14,1,798,5,7,2161,,,
"Pesca (048)",17,,4,4,,,3,,,6,,,
"Explotación de minas y canteras (049)",24,,7,5,2,,,7,,3,,,
"Industrias manufactureras (050)",6184,2,42,316,129,16,,4887,343,449,,,
"Suministro de electricidad, gas y agua (051)",15,,1,3,6,,,1,,4,,,
"Construcción (052)",96,1,14,10,5,,,2,44,20,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",6496,2,52,222,98,4321,,31,10,1760,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",102,1,2,9,10,54,,19,4,3,,,
"Comercio al por mayor (055)",478,1,17,100,30,307,,3,4,16,,,
"Comercio al por menor (056)",5916,,33,113,58,3960,,9,2,1741,,,
"Hoteles y restaurantes (057)",1693,1,5,49,44,761,,,1,832,,,
"Trans., almac. y comunicaciones (058)",257,,5,29,64,1,,1,60,97,,,
"Intermediación financiera (059)",177,4,13,43,117,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",783,1,163,211,284,21,,1,6,96,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",525,15,51,30,339,1,,,4,69,16,,
"Enseñanza (062)",2955,15,2838,13,68,,,,,21,,,
"Servicios sociales y de salud (063)",970,1,421,408,47,54,,,,39,,,
"Otras activ. serv.comun.soc y personales (064)",717,2,22,76,77,178,,4,,358,,,
"Hogares privados con servicio doméstico (065)",1431,,,3,,4,,,,1424,,,
"Organiz. y organos extraterritoriales (066)",1,,,,1,,,,,,,,
"Actividad economica no especificada (067)",923,,,9,20,23,,,,1,,870,
"Desocupado (068)",1155,,,,,,,,,,,,1155
,,,,,,,,,,,,,
"URBANA (069)",69943,154,6790,4012,2822,9599,2694,13155,9848,15487,518,1976,2888
"Agric., ganadería, caza y silvicultura (070)",7397,2,69,180,54,,2404,30,81,4577,,,
"Pesca (071)",415,,12,16,10,1,290,14,7,65,,,
"Explotación de minas y canteras (072)",444,1,36,40,28,,,262,32,45,,,
"Industrias manufactureras (073)",14337,16,151,909,411,28,,11005,889,928,,,
"Suministro de electricidad, gas y agua (074)",158,,8,25,18,,,50,9,48,,,
"Construcción (075)",5275,4,81,140,25,,,335,3442,1248,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",12990,9,122,619,201,7340,,1370,139,3190,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1461,2,11,63,20,200,,1050,74,41,,,
"Comercio al por mayor (078)",1241,5,37,232,86,684,,22,43,132,,,
"Comercio al por menor (079)",10288,2,74,324,95,6456,,298,22,3017,,,
"Hoteles y restaurantes (080)",2474,1,10,115,76,1085,,2,2,1183,,,
"Trans., almac. y comunicaciones (081)",6364,2,19,111,237,6,,21,5126,842,,,
"Intermediación financiera (082)",368,8,33,81,234,,,,1,11,,,
"Activid.inmobil., empres. y alquileres (083)",3267,3,605,741,515,733,,33,48,589,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1826,53,151,105,645,34,,3,49,268,518,,
"Enseñanza (085)",4972,50,4670,36,129,,,,1,86,,,
"Servicios sociales y de salud (086)",1519,1,727,571,76,64,,7,9,64,,,
"Otras activ. serv.comun.soc y personales (087)",1676,3,94,294,132,273,,23,13,844,,,
"Hogares privados con servicio doméstico (088)",1501,,,4,,4,,,,1493,,,
"Organiz. y organos extraterritoriales (089)",3,,,,3,,,,,,,,
"Actividad economica no especificada (090)",2069,1,2,25,28,31,,,,6,,1976,
"Desocupado (091)",2888,,,,,,,,,,,,2888
"Hombres (092)",44832,111,3250,2592,1537,4421,2302,8440,9388,9327,502,1161,1801
"Agric., ganadería, caza y silvicultura (093)",5778,2,63,147,41,,2015,26,74,3410,,,
"Pesca (094)",398,,8,12,10,1,287,14,7,59,,,
"Explotación de minas y canteras (095)",424,1,30,35,26,,,256,32,44,,,
"Industrias manufactureras (096)",8434,14,110,604,286,15,,6339,558,508,,,
"Suministro de electricidad, gas y agua (097)",143,,7,22,12,,,49,9,44,,,
"Construcción (098)",5180,3,68,130,20,,,333,3398,1228,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",6675,7,72,404,106,3148,,1339,129,1470,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1361,1,9,55,10,147,,1031,70,38,,,
"Comercio al por mayor (101)",779,4,20,134,56,388,,19,39,119,,,
"Comercio al por menor (102)",4535,2,43,215,40,2613,,289,20,1313,,,
"Hoteles y restaurantes (103)",851,,5,68,32,378,,2,1,365,,,
"Trans., almac. y comunicaciones (104)",6112,2,14,82,174,5,,20,5069,746,,,
"Intermediación financiera (105)",191,4,20,38,117,,,,1,11,,,
"Activid.inmobil., empres. y alquileres (106)",2508,2,449,537,236,714,,33,42,495,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1323,39,100,75,319,33,,3,45,207,502,,
"Enseñanza (108)",2104,35,1916,23,63,,,,1,66,,,
"Servicios sociales y de salud (109)",575,,314,178,29,11,,7,9,27,,,
"Otras activ. serv.comun.soc y personales (110)",983,1,72,220,56,106,,19,13,496,,,
"Hogares privados con servicio doméstico (111)",147,,,1,,,,,,146,,,
"Organiz. y organos extraterritoriales (112)",2,,,,2,,,,,,,,
"Actividad economica no especificada (113)",1203,1,2,16,8,10,,,,5,,1161,
"Desocupado (114)",1801,,,,,,,,,,,,1801
"Mujeres (115)",25111,43,3540,1420,1285,5178,392,4715,460,6160,16,815,1087
"Agric., ganadería, caza y silvicultura (116)",1619,,6,33,13,,389,4,7,1167,,,
"Pesca (117)",17,,4,4,,,3,,,6,,,
"Explotación de minas y canteras (118)",20,,6,5,2,,,6,,1,,,
"Industrias manufactureras (119)",5903,2,41,305,125,13,,4666,331,420,,,
"Suministro de electricidad, gas y agua (120)",15,,1,3,6,,,1,,4,,,
"Construcción (121)",95,1,13,10,5,,,2,44,20,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",6315,2,50,215,95,4192,,31,10,1720,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",100,1,2,8,10,53,,19,4,3,,,
"Comercio al por mayor (124)",462,1,17,98,30,296,,3,4,13,,,
"Comercio al por menor (125)",5753,,31,109,55,3843,,9,2,1704,,,
"Hoteles y restaurantes (126)",1623,1,5,47,44,707,,,1,818,,,
"Trans., almac. y comunicaciones (127)",252,,5,29,63,1,,1,57,96,,,
"Intermediación financiera (128)",177,4,13,43,117,,,,,,,,
