"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",466,15,55,110,110,39,2,135
"Divorciado(a) (050)",24,,1,4,2,6,4,7
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",1,,,,,,1,
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",2,,,,,2,,
"De 35 a 39 años (056)",2,,,,,1,,1
"De 45 a 49 años (058)",3,,,,,2,,1
"De 50 y más años (059)",12,,1,4,2,1,,4
"Soltero(a) (060)",1110,1,1,4,16,83,483,522
"De 12 a 14 años (061)",17,,,,,,2,15
"De 15 a 19 años (062)",232,,,,,,163,69
"De 20 a 24 años (063)",357,,,,,,153,204
"De 25 a 29 años (064)",214,,,,,11,90,113
"De 30 a 34 años (065)",108,,,,,16,48,44
"De 35 a 39 años (066)",76,,,,1,31,19,25
"De 40 a 44 años (067)",41,,,,4,16,8,13
"De 45 a 49 años (068)",20,,,,5,6,,9
"De 50 y más años (069)",45,1,1,4,6,3,,30
,,,,,,,,
"URBANA (080)",8746,19,84,272,596,1622,3970,2183
"De 12 a 14 años (081)",42,,,,,,4,38
"De 15 a 19 años (082)",637,,,,,,376,261
"De 20 a 24 años (083)",1276,,,,,1,834,441
"De 25 a 29 años (084)",1217,,,,,32,878,307
"De 30 a 34 años (085)",1138,,,,,129,789,220
"De 35 a 39 años (086)",1075,,,,9,270,608,188
"De 40 a 44 años (087)",842,,,,28,347,317,150
"De 45 a 49 años (088)",679,,,2,73,358,136,110
"De 50 y más años (089)",1840,19,84,270,486,485,28,468
"Conviviente (090)",4847,3,8,45,168,774,2729,1120
"De 12 a 14 años (091)",24,,,,,,2,22
"De 15 a 19 años (092)",403,,,,,,230,173
"De 20 a 24 años (093)",872,,,,,1,627,244
"De 25 a 29 años (094)",860,,,,,23,661,176
"De 30 a 34 años (095)",773,,,,,80,560,133
"De 35 a 39 años (096)",619,,,,6,141,376,96
"De 40 a 44 años (097)",454,,,,16,175,185,78
"De 45 a 49 años (098)",318,,,,26,163,72,57
"De 50 y más años (099)",524,3,8,45,120,191,16,141
"Separado(a) (100)",335,,4,14,28,63,132,94
"De 12 a 14 años (101)",2,,,,,,2,
"De 15 a 19 años (102)",37,,,,,,20,17
"De 20 a 24 años (103)",57,,,,,,35,22
"De 25 a 29 años (104)",38,,,,,1,29,8
"De 30 a 34 años (105)",36,,,,,8,20,8
"De 35 a 39 años (106)",42,,,,1,13,19,9
"De 40 a 44 años (107)",23,,,,,13,4,6
"De 45 a 49 años (108)",26,,,,2,17,3,4
"De 50 y más años (109)",74,,4,14,25,11,,20
"Casado(a) (110)",2335,8,33,143,319,671,717,444
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",31,,,,,,13,18
"De 20 a 24 años (113)",71,,,,,,56,15
"De 25 a 29 años (114)",139,,,,,2,109,28
"De 30 a 34 años (115)",231,,,,,28,164,39
"De 35 a 39 años (116)",332,,,,1,85,189,57
"De 40 a 44 años (117)",317,,,,8,140,116,53
"De 45 a 49 años (118)",296,,,2,38,160,60,36
"De 50 y más años (119)",917,8,33,141,272,256,10,197
"Viudo(a) (120)",347,8,37,66,64,44,26,102
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",4,,,,,,3,1
"De 30 a 34 años (125)",10,,,,,,6,4
"De 35 a 39 años (126)",14,,,,,3,8,3
"De 40 a 44 años (127)",13,,,,,5,5,3
"De 45 a 49 años (128)",22,,,,3,12,1,6
"De 50 y más años (129)",280,8,37,66,61,24,2,82
"Divorciado(a) (130)",14,,1,1,2,4,1,5
"De 25 a 29 años (134)",2,,,,,,1,1
"De 30 a 34 años (135)",1,,,,,1,,
"De 35 a 39 años (136)",2,,,,,1,,1
"De 45 a 49 años (138)",2,,,,,2,,
"De 50 y más años (139)",7,,1,1,2,,,3
"Soltero(a) (140)",868,,1,3,15,66,365,418
"De 12 a 14 años (141)",13,,,,,,,13
"De 15 a 19 años (142)",164,,,,,,112,52
"De 20 a 24 años (143)",272,,,,,,113,159
"De 25 a 29 años (144)",178,,,,,6,78,94
"De 30 a 34 años (145)",87,,,,,12,39,36
"De 35 a 39 años (146)",66,,,,1,27,16,22
"De 40 a 44 años (147)",35,,,,4,14,7,10
"De 45 a 49 años (148)",15,,,,4,4,,7
"De 50 y más años (149)",38,,1,3,6,3,,25
,,,,,,,,
"RURAL (160)",6045,11,52,172,394,911,3300,1205
"De 12 a 14 años (161)",31,,,,,,5,26
"De 15 a 19 años (162)",629,,,,,,423,206
"De 20 a 24 años (163)",981,,,,,2,729,250
"De 25 a 29 años (164)",882,,,,,18,723,141
"De 30 a 34 años (165)",696,,,,,70,543,83
"De 35 a 39 años (166)",657,,,,4,122,450,81
"De 40 a 44 años (167)",496,,,,6,155,261,74
"De 45 a 49 años (168)",437,,,3,19,213,147,55
"De 50 y más años (169)",1236,11,52,169,365,331,19,289
"Conviviente (170)",3950,1,15,58,159,492,2446,779
"De 12 a 14 años (171)",27,,,,,,3,24
"De 15 a 19 años (172)",508,,,,,,339,169
"De 20 a 24 años (173)",783,,,,,1,596,186
"De 25 a 29 años (174)",681,,,,,12,568,101
"De 30 a 34 años (175)",494,,,,,46,396,52
"De 35 a 39 años (176)",438,,,,3,81,297,57
"De 40 a 44 años (177)",294,,,,3,88,158,45
"De 45 a 49 años (178)",230,,,1,8,116,76,29
"De 50 y más años (179)",495,1,15,57,145,148,13,116
"Separado(a) (180)",161,,3,2,12,21,88,35
"De 15 a 19 años (182)",29,,,,,,19,10
"De 20 a 24 años (183)",27,,,,,,20,7
"De 25 a 29 años (184)",21,,,,,,16,5
"De 30 a 34 años (185)",15,,,,,1,13,1
"De 35 a 39 años (186)",16,,,,1,5,10,
"De 40 a 44 años (187)",13,,,,,4,4,5
"De 45 a 49 años (188)",10,,,,1,3,6,
"De 50 y más años (189)",30,,3,2,10,8,,7
"Casado(a) (190)",1459,2,16,64,173,351,630,223
"De 15 a 19 años (192)",21,,,,,,13,8
"De 20 a 24 años (193)",84,,,,,1,71,12
"De 25 a 29 años (194)",140,,,,,1,123,16
"De 30 a 34 años (195)",165,,,,,18,125,22
"De 35 a 39 años (196)",184,,,,,31,134,19
"De 40 a 44 años (197)",173,,,,3,55,95,20
"De 45 a 49 años (198)",179,,,2,9,86,63,19
"De 50 y más años (199)",513,2,16,62,161,159,6,107
"Viudo(a) (200)",223,7,18,44,49,28,15,62
"De 15 a 19 años (202)",2,,,,,,,2
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",3,,,,,,3,
"De 35 a 39 años (206)",9,,,,,1,6,2
"De 40 a 44 años (207)",10,,,,,6,3,1
"De 45 a 49 años (208)",12,,,,,6,2,4
"De 50 y más años (209)",186,7,18,44,49,15,,53
"Divorciado(a) (210)",10,,,3,,2,3,2
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",1,,,,,1,,
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",5,,,3,,1,,1
"Soltero(a) (220)",242,1,,1,1,17,118,104
"De 12 a 14 años (221)",4,,,,,,2,2
"De 15 a 19 años (222)",68,,,,,,51,17
"De 20 a 24 años (223)",85,,,,,,40,45
"De 25 a 29 años (224)",36,,,,,5,12,19
"De 30 a 34 años (225)",21,,,,,4,9,8
"De 35 a 39 años (226)",10,,,,,4,3,3
"De 40 a 44 años (227)",6,,,,,2,1,3
"De 45 a 49 años (228)",5,,,,1,2,,2
"De 50 y más años (229)",7,1,,1,,,,5
