"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4005,303,1694,1215,681,112
"Otra (034)",10,,1,8,1,
"Ocupación no especificada (035)",670,5,287,220,119,39
,,,,,,
"URBANA (036)",26273,654,8883,9707,5963,1066
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",77,,6,36,33,2
"Profes., científicos e intelectuales (038)",2843,,539,1723,559,22
"Técnicos de nivel medio y trab. asimilados (039)",1074,1,402,430,221,20
"Jefes y empleados de oficina (040)",1315,,569,455,287,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",3906,51,1305,1445,952,153
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5501,55,1412,1824,1702,508
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1574,33,583,582,327,49
"Obreros construc., conf., papel, fab., instr. (044)",2726,15,998,1098,570,45
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6444,488,2807,1803,1125,221
"Otra (046)",177,,16,116,45,
"Ocupación no especificada (047)",636,11,246,195,142,42
"Hombres (048)",17457,468,5789,6231,4181,788
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",52,,6,21,23,2
"Profes., científicos e intelectuales (050)",1546,,274,910,346,16
"Técnicos de nivel medio y trab. asimilados (051)",670,1,248,263,142,16
"Jefes y empleados de oficina (052)",583,,200,208,173,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1601,24,541,563,405,68
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5003,53,1265,1648,1568,469
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1293,30,524,464,239,36
"Obreros construc., conf., papel, fab., instr. (056)",2672,15,974,1082,560,41
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3584,338,1635,882,605,124
"Otra (058)",167,,15,108,44,
"Ocupación no especificada (059)",286,7,107,82,76,14
"Mujeres (060)",8816,186,3094,3476,1782,278
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",25,,,15,10,
"Profes., científicos e intelectuales (062)",1297,,265,813,213,6
"Técnicos de nivel medio y trab. asimilados (063)",404,,154,167,79,4
"Jefes y empleados de oficina (064)",732,,369,247,114,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2305,27,764,882,547,85
"Agricult. trabaj. calif.agrop. y pesqueros (066)",498,2,147,176,134,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",281,3,59,118,88,13
"Obreros construc., conf., papel, fab., instr. (068)",54,,24,16,10,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2860,150,1172,921,520,97
"Otra (070)",10,,1,8,1,
"Ocupación no especificada (071)",350,4,139,113,66,28
,,,,,,
"RURAL (072)",15352,732,6782,4623,2593,622
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,1,1,,
"Profes., científicos e intelectuales (074)",96,,34,49,11,2
"Técnicos de nivel medio y trab. asimilados (075)",26,,13,8,5,
"Jefes y empleados de oficina (076)",25,,11,13,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",367,5,133,161,64,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8784,97,3149,3080,1929,529
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",116,1,48,47,19,1
"Obreros construc., conf., papel, fab., instr. (080)",179,1,90,59,29,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5372,627,3121,1076,476,72
"Ocupación no especificada (083)",385,1,182,129,59,14
"Hombres (084)",13195,555,5818,4018,2238,566
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,1,1,,
"Profes., científicos e intelectuales (086)",63,,19,34,8,2
"Técnicos de nivel medio y trab. asimilados (087)",20,,10,6,4,
"Jefes y empleados de oficina (088)",20,,7,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",156,,40,82,33,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8362,79,2978,2978,1824,503
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",107,1,43,44,19,
"Obreros construc., conf., papel, fab., instr. (092)",173,1,87,57,28,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4227,474,2599,782,315,57
"Ocupación no especificada (095)",65,,34,22,6,3
"Mujeres (096)",2157,177,964,605,355,56
"Profes., científicos e intelectuales (098)",33,,15,15,3,
"Técnicos de nivel medio y trab. asimilados (099)",6,,3,2,1,
"Jefes y empleados de oficina (100)",5,,4,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",211,5,93,79,31,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",422,18,171,102,105,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,,5,3,,1
"Obreros construc., conf., papel, fab., instr. (104)",6,,3,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1145,153,522,294,161,15
"Ocupación no especificada (107)",320,1,148,107,53,11
