"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"URBANA (036)",66155,2002,90,12332,21833,3248,8365,3876,14409
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",260,,,1,19,7,46,16,171
"Profes., científicos e intelectuales (038)",12309,,,,301,236,2268,539,8965
"Técnicos de nivel medio ytrab.asimilados (039)",4950,10,,85,786,511,1635,719,1204
"Jefes y empleados de oficina (040)",4073,2,,44,1018,318,949,518,1224
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",10395,423,15,2277,4596,650,928,678,828
"Agricult.trabaj. calif.agrop. y pesquros (042)",2119,181,4,1163,543,44,38,48,98
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",6620,100,8,1184,2983,472,1014,338,521
"Obreros. construc., conf., papel, fab., instr (044)",8779,99,8,1992,4998,377,502,381,422
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",12956,1052,51,4928,5261,425,482,384,373
"Otra (046)",530,,,,116,18,230,51,115
"Ocupación no especificada (047)",3164,135,4,658,1212,190,273,204,488
"Hombres (048)",41102,554,46,7519,15255,2053,4551,2556,8568
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",182,,,1,15,3,28,12,123
"Profes., científicos e intelectuales (050)",6490,,,,95,107,852,334,5102
"Técnicos de nivel medio ytrab.asimilados (051)",3212,,,44,555,341,994,487,791
"Jefes y empleados de oficina (052)",1827,1,,26,552,135,291,234,588
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",4445,50,3,796,2111,306,378,394,407
"Agricult.trabaj. calif.agrop. y pesquros (054)",1861,128,3,1053,483,39,31,41,83
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",5811,43,7,1011,2676,415,908,298,453
"Obreros. construc., conf., papel, fab., instr (056)",8523,86,8,1943,4894,364,475,359,394
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",6676,231,24,2378,3110,227,248,233,225
"Otra (058)",483,,,,106,16,209,42,110
"Ocupación no especificada (059)",1592,15,1,267,658,100,137,122,292
"Mujeres (060)",25053,1448,44,4813,6578,1195,3814,1320,5841
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",78,,,,4,4,18,4,48
"Profes., científicos e intelectuales (062)",5819,,,,206,129,1416,205,3863
"Técnicos de nivel medio ytrab.asimilados (063)",1738,10,,41,231,170,641,232,413
"Jefes y empleados de oficina (064)",2246,1,,18,466,183,658,284,636
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",5950,373,12,1481,2485,344,550,284,421
"Agricult.trabaj. calif.agrop. y pesquros (066)",258,53,1,110,60,5,7,7,15
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",809,57,1,173,307,57,106,40,68
"Obreros. construc., conf., papel, fab., instr (068)",256,13,,49,104,13,27,22,28
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",6280,821,27,2550,2151,198,234,151,148
"Otra (070)",47,,,,10,2,21,9,5
"Ocupación no especificada (071)",1572,120,3,391,554,90,136,82,196
,,,,,,,,,
"RURAL (072)",40041,5058,59,22598,9293,587,1360,312,774
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",27,,,5,5,1,9,1,6
"Profes., científicos e intelectuales (074)",656,,,,75,35,182,18,346
"Técnicos de nivel medio ytrab.asimilados (075)",542,3,,23,81,86,216,36,97
"Jefes y empleados de oficina (076)",366,,,11,146,31,90,24,64
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1361,139,3,573,484,39,55,28,40
"Agricult.trabaj. calif.agrop. y pesquros (078)",15599,2476,10,10732,2283,27,25,15,31
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",3756,243,7,1398,1303,147,470,94,94
"Obreros. construc., conf., papel, fab., instr (080)",3585,109,7,1383,1705,117,170,54,40
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",13362,1891,30,8109,3040,97,118,33,44
"Otra (082)",31,,,,10,1,13,,7
"Ocupación no especificada (083)",756,197,2,364,161,6,12,9,5
"Hombres (084)",33021,3076,38,19241,8202,488,1114,269,593
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",19,,,4,3,1,6,1,4
"Profes., científicos e intelectuales (086)",391,,,,31,14,97,13,236
"Técnicos de nivel medio ytrab.asimilados (087)",438,1,,18,65,67,173,30,84
"Jefes y empleados de oficina (088)",223,,,9,99,18,38,17,42
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",672,21,1,251,292,28,38,17,24
"Agricult.trabaj. calif.agrop. y pesquros (090)",14489,1975,9,10227,2188,25,23,14,28
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",3309,123,5,1200,1209,141,452,91,88
"Obreros. construc., conf., papel, fab., instr (092)",3524,102,7,1357,1687,114,167,52,38
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",9622,824,15,6024,2516,78,101,27,37
"Otra (094)",30,,,,10,1,12,,7
"Ocupación no especificada (095)",304,30,1,151,102,1,7,7,5
"Mujeres (096)",7020,1982,21,3357,1091,99,246,43,181
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",8,,,1,2,,3,,2
"Profes., científicos e intelectuales (098)",265,,,,44,21,85,5,110
"Técnicos de nivel medio ytrab.asimilados (099)",104,2,,5,16,19,43,6,13
"Jefes y empleados de oficina (100)",143,,,2,47,13,52,7,22
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",689,118,2,322,192,11,17,11,16
"Agricult.trabaj. calif.agrop. y pesquros (102)",1110,501,1,505,95,2,2,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",447,120,2,198,94,6,18,3,6
"Obreros. construc., conf., papel, fab., instr (104)",61,7,,26,18,3,3,2,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3740,1067,15,2085,524,19,17,6,7
"Otra (106)",1,,,,,,1,,
"Ocupación no especificada (107)",452,167,1,213,59,5,5,2,
