"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia ASCOPE (000)",40636,71,2598,1710,1580,5601,3163,3574,4888,13776,127,665,2883
"Agric., ganadería, caza y silvicultura (001)",11319,1,51,83,42,,3078,31,120,7913,,,
"Pesca (002)",405,,3,5,10,,85,58,20,224,,,
"Explotación de minas y canteras (003)",68,,7,9,2,,,32,6,12,,,
"Industrias manufactureras (004)",4022,,110,248,221,63,,2440,289,651,,,
"Suministro de electricidad, gas y agua (005)",86,,2,7,12,,,22,18,25,,,
"Construcción (006)",2427,,28,39,17,,,190,1530,623,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",6358,,53,267,54,3964,,720,53,1247,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",704,,9,28,7,86,,521,29,24,,,
"Comercio al por mayor (009)",394,,8,50,18,247,,4,6,61,,,
"Comercio al por menor (010)",5260,,36,189,29,3631,,195,18,1162,,,
"Hoteles y restaurantes (011)",1626,,9,66,30,819,,1,1,700,,,
"Trans., almac. y comunicaciones (012)",3596,2,18,105,135,11,,34,2751,540,,,
"Intermediación financiera (013)",128,,11,28,76,,,,,13,,,
"Activid.inmobil., empres. y alquileres (014)",1660,3,257,358,243,501,,26,39,233,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1145,30,56,68,516,62,,5,52,229,127,,
"Enseñanza (016)",1971,35,1744,21,92,,,,1,78,,,
"Servicios sociales y de salud (017)",536,,178,238,57,22,,4,5,32,,,
"Otras activ. serv.comun.soc y personales (018)",815,,68,161,40,158,,10,3,375,,,
"Hogares privados con servicio doméstico (019)",876,,1,4,,1,,,,870,,,
"Actividad economica no especificada (021)",715,,2,3,33,,,1,,11,,665,
"Desocupado (022)",2883,,,,,,,,,,,,2883
"Hombres (023)",29909,48,1255,1160,793,2322,3017,3234,4801,10649,124,306,2200
"Agric., ganadería, caza y silvicultura (024)",10513,1,49,66,32,,2935,31,117,7282,,,
"Pesca (025)",393,,1,5,10,,82,57,20,218,,,
"Explotación de minas y canteras (026)",59,,3,6,2,,,32,6,10,,,
"Industrias manufactureras (027)",3514,,92,215,181,41,,2117,263,605,,,
"Suministro de electricidad, gas y agua (028)",70,,1,6,5,,,22,14,22,,,
"Construcción (029)",2378,,26,34,13,,,189,1512,604,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",3088,,35,158,22,1493,,709,51,620,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",659,,8,24,3,59,,516,28,21,,,
"Comercio al por mayor (032)",247,,3,22,7,146,,4,6,59,,,
"Comercio al por menor (033)",2182,,24,112,12,1288,,189,17,540,,,
"Hoteles y restaurantes (034)",359,,7,29,6,165,,1,1,150,,,
"Trans., almac. y comunicaciones (035)",3391,2,14,69,80,7,,31,2725,463,,,
"Intermediación financiera (036)",76,,7,17,41,,,,,11,,,
"Activid.inmobil., empres. y alquileres (037)",1306,3,196,283,88,493,,26,38,179,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",746,20,38,44,235,59,,5,45,176,124,,
"Enseñanza (039)",778,22,654,15,35,,,,1,51,,,
"Servicios sociales y de salud (040)",198,,74,80,14,1,,4,5,20,,,
"Otras activ. serv.comun.soc y personales (041)",480,,56,130,14,63,,9,3,205,,,
"Hogares privados con servicio doméstico (042)",24,,,,,,,,,24,,,
"Actividad economica no especificada (044)",336,,2,3,15,,,1,,9,,306,
"Desocupado (045)",2200,,,,,,,,,,,,2200
"Mujeres (046)",10727,23,1343,550,787,3279,146,340,87,3127,3,359,683
"Agric., ganadería, caza y silvicultura (047)",806,,2,17,10,,143,,3,631,,,
"Pesca (048)",12,,2,,,,3,1,,6,,,
"Explotación de minas y canteras (049)",9,,4,3,,,,,,2,,,
"Industrias manufactureras (050)",508,,18,33,40,22,,323,26,46,,,
"Suministro de electricidad, gas y agua (051)",16,,1,1,7,,,,4,3,,,
"Construcción (052)",49,,2,5,4,,,1,18,19,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",3270,,18,109,32,2471,,11,2,627,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",45,,1,4,4,27,,5,1,3,,,
"Comercio al por mayor (055)",147,,5,28,11,101,,,,2,,,
"Comercio al por menor (056)",3078,,12,77,17,2343,,6,1,622,,,
"Hoteles y restaurantes (057)",1267,,2,37,24,654,,,,550,,,
"Trans., almac. y comunicaciones (058)",205,,4,36,55,4,,3,26,77,,,
"Intermediación financiera (059)",52,,4,11,35,,,,,2,,,
"Activid.inmobil., empres. y alquileres (060)",354,,61,75,155,8,,,1,54,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",399,10,18,24,281,3,,,7,53,3,,
"Enseñanza (062)",1193,13,1090,6,57,,,,,27,,,
"Servicios sociales y de salud (063)",338,,104,158,43,21,,,,12,,,
"Otras activ. serv.comun.soc y personales (064)",335,,12,31,26,95,,1,,170,,,
"Hogares privados con servicio doméstico (065)",852,,1,4,,1,,,,846,,,
"Actividad economica no especificada (067)",379,,,,18,,,,,2,,359,
"Desocupado (068)",683,,,,,,,,,,,,683
,,,,,,,,,,,,,
"URBANA (069)",35650,67,2520,1651,1521,5307,2159,3442,4575,10960,127,638,2683
"Agric., ganadería, caza y silvicultura (070)",7726,1,47,77,41,,2074,27,105,5354,,,
"Pesca (071)",393,,3,4,10,,85,58,20,213,,,
"Explotación de minas y canteras (072)",64,,7,8,2,,,30,6,11,,,
"Industrias manufactureras (073)",3879,,109,239,215,57,,2363,279,617,,,
"Suministro de electricidad, gas y agua (074)",86,,2,7,12,,,22,18,25,,,
"Construcción (075)",2333,,28,37,16,,,185,1463,604,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",6061,,51,257,53,3763,,680,53,1204,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",659,,9,26,7,80,,486,29,22,,,
"Comercio al por mayor (078)",371,,8,49,18,225,,4,6,61,,,
"Comercio al por menor (079)",5031,,34,182,28,3458,,190,18,1121,,,
"Hoteles y restaurantes (080)",1579,,9,66,28,786,,1,1,688,,,
"Trans., almac. y comunicaciones (081)",3346,2,17,105,132,9,,33,2533,515,,,
"Intermediación financiera (082)",124,,11,27,73,,,,,13,,,
"Activid.inmobil., empres. y alquileres (083)",1581,3,251,349,235,458,,25,38,222,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1096,28,56,64,491,61,,4,50,215,127,,
"Enseñanza (085)",1903,33,1686,21,88,,,,1,74,,,
"Servicios sociales y de salud (086)",518,,174,228,55,21,,4,5,31,,,
"Otras activ. serv.comun.soc y personales (087)",782,,66,157,39,151,,9,3,357,,,
"Hogares privados con servicio doméstico (088)",813,,1,4,,1,,,,807,,,
"Actividad economica no especificada (090)",683,,2,1,31,,,1,,10,,638,
"Desocupado (091)",2683,,,,,,,,,,,,2683
"Hombres (092)",25653,45,1218,1128,773,2194,2064,3118,4493,8148,124,292,2056
"Agric., ganadería, caza y silvicultura (093)",7178,1,45,62,32,,1982,27,102,4927,,,
"Pesca (094)",381,,1,4,10,,82,57,20,207,,,
"Explotación de minas y canteras (095)",56,,3,6,2,,,30,6,9,,,
"Industrias manufactureras (096)",3392,,92,208,175,36,,2054,254,573,,,
"Suministro de electricidad, gas y agua (097)",70,,1,6,5,,,22,14,22,,,
"Construcción (098)",2289,,26,33,13,,,185,1446,586,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",2948,,33,152,22,1419,,670,51,601,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",617,,8,22,3,56,,481,28,19,,,
"Comercio al por mayor (101)",234,,3,22,7,133,,4,6,59,,,
"Comercio al por menor (102)",2097,,22,108,12,1230,,185,17,523,,,
"Hoteles y restaurantes (103)",351,,7,29,6,161,,1,1,146,,,
"Trans., almac. y comunicaciones (104)",3148,2,13,69,78,5,,30,2510,441,,,
"Intermediación financiera (105)",73,,7,17,38,,,,,11,,,
"Activid.inmobil., empres. y alquileres (106)",1239,3,191,279,84,451,,25,37,169,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",726,19,38,44,232,58,,4,43,164,124,,
"Enseñanza (108)",749,20,632,15,33,,,,1,48,,,
"Servicios sociales y de salud (109)",192,,73,76,14,1,,4,5,19,,,
"Otras activ. serv.comun.soc y personales (110)",462,,54,127,14,63,,8,3,193,,,
"Hogares privados con servicio doméstico (111)",24,,,,,,,,,24,,,
"Actividad economica no especificada (113)",319,,2,1,15,,,1,,8,,292,
"Desocupado (114)",2056,,,,,,,,,,,,2056
"Mujeres (115)",9997,22,1302,523,748,3113,95,324,82,2812,3,346,627
"Agric., ganadería, caza y silvicultura (116)",548,,2,15,9,,92,,3,427,,,
"Pesca (117)",12,,2,,,,3,1,,6,,,
"Explotación de minas y canteras (118)",8,,4,2,,,,,,2,,,
"Industrias manufactureras (119)",487,,17,31,40,21,,309,25,44,,,
"Suministro de electricidad, gas y agua (120)",16,,1,1,7,,,,4,3,,,
"Construcción (121)",44,,2,4,3,,,,17,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",3113,,18,105,31,2344,,10,2,603,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",42,,1,4,4,24,,5,1,3,,,
"Comercio al por mayor (124)",137,,5,27,11,92,,,,2,,,
"Comercio al por menor (125)",2934,,12,74,16,2228,,5,1,598,,,
"Hoteles y restaurantes (126)",1228,,2,37,22,625,,,,542,,,
"Trans., almac. y comunicaciones (127)",198,,4,36,54,4,,3,23,74,,,
"Intermediación financiera (128)",51,,4,10,35,,,,,2,,,
"Activid.inmobil., empres. y alquileres (129)",342,,60,70,151,7,,,1,53,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",370,9,18,20,259,3,,,7,51,3,,
"Enseñanza (131)",1154,13,1054,6,55,,,,,26,,,
"Servicios sociales y de salud (132)",326,,101,152,41,20,,,,12,,,
"Otras activ. serv.comun.soc y personales (133)",320,,12,30,25,88,,1,,164,,,
"Hogares privados con servicio doméstico (134)",789,,1,4,,1,,,,783,,,
"Actividad economica no especificada (136)",364,,,,16,,,,,2,,346,
"Desocupado (137)",627,,,,,,,,,,,,627
,,,,,,,,,,,,,
