"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",122,1,39,38,27,17
,,,,,,
"URBANA (036)",6061,128,1845,2124,1506,458
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",37,,5,19,13,
"Profes., científicos e intelectuales (038)",1036,,156,562,311,7
"Técnicos de nivel medio y trab. asimilados (039)",226,,68,76,77,5
"Jefes y empleados de oficina (040)",229,,80,78,70,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",631,9,184,238,153,47
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1009,8,159,261,357,224
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",820,10,418,263,105,24
"Obreros construc., conf., papel, fab., instr. (044)",277,,103,112,52,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1554,99,575,431,328,121
"Otra (046)",19,,3,13,3,
"Ocupación no especificada (047)",223,2,94,71,37,19
"Hombres (048)",3920,84,1237,1345,949,305
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",28,,3,14,11,
"Profes., científicos e intelectuales (050)",553,,64,290,193,6
"Técnicos de nivel medio y trab. asimilados (051)",128,,46,41,37,4
"Jefes y empleados de oficina (052)",117,,29,40,48,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",233,7,56,82,66,22
"Agricult. trabaj. calif.agrop. y pesqueros (054)",801,7,129,206,277,182
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",717,8,376,233,83,17
"Obreros construc., conf., papel, fab., instr. (056)",271,,102,110,49,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",908,61,362,270,159,56
"Otra (058)",19,,3,13,3,
"Ocupación no especificada (059)",145,1,67,46,23,8
"Mujeres (060)",2141,44,608,779,557,153
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,2,5,2,
"Profes., científicos e intelectuales (062)",483,,92,272,118,1
"Técnicos de nivel medio y trab. asimilados (063)",98,,22,35,40,1
"Jefes y empleados de oficina (064)",112,,51,38,22,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",398,2,128,156,87,25
"Agricult. trabaj. calif.agrop. y pesqueros (066)",208,1,30,55,80,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",103,2,42,30,22,7
"Obreros construc., conf., papel, fab., instr. (068)",6,,1,2,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",646,38,213,161,169,65
"Ocupación no especificada (071)",78,1,27,25,14,11
,,,,,,
"RURAL (072)",3940,70,1147,1207,1039,477
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,,6,3,
"Profes., científicos e intelectuales (074)",149,,43,72,32,2
"Técnicos de nivel medio y trab. asimilados (075)",62,,23,27,11,1
"Jefes y empleados de oficina (076)",39,,19,15,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",164,1,59,59,31,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1510,3,271,442,504,290
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",328,2,159,117,43,7
"Obreros construc., conf., papel, fab., instr. (080)",122,1,31,62,26,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1433,63,495,372,358,145
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",123,,47,34,26,16
"Hombres (084)",2868,42,848,900,752,326
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,4,3,
"Profes., científicos e intelectuales (086)",92,,24,38,28,2
"Técnicos de nivel medio y trab. asimilados (087)",50,,20,19,11,
"Jefes y empleados de oficina (088)",31,,13,13,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",66,,25,24,13,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1202,2,209,370,399,222
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",296,2,149,107,33,5
"Obreros construc., conf., papel, fab., instr. (092)",113,1,27,59,24,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",931,37,346,244,223,81
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",79,,35,21,13,10
"Mujeres (096)",1072,28,299,307,287,151
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,2,,
"Profes., científicos e intelectuales (098)",57,,19,34,4,
"Técnicos de nivel medio y trab. asimilados (099)",12,,3,8,,1
"Jefes y empleados de oficina (100)",8,,6,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",98,1,34,35,18,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",308,1,62,72,105,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",32,,10,10,10,2
"Obreros construc., conf., papel, fab., instr. (104)",9,,4,3,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",502,26,149,128,135,64
"Ocupación no especificada (107)",44,,12,13,13,6
