"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,,1,,
"Ocupación no especificada (035)",130,3,61,42,18,6
,,,,,,
"URBANA (036)",4116,188,1547,1426,833,122
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",14,,3,8,3,
"Profes., científicos e intelectuales (038)",392,,94,229,66,3
"Técnicos de nivel medio y trab. asimilados (039)",74,,25,42,6,1
"Jefes y empleados de oficina (040)",96,,46,32,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",579,16,212,225,116,10
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1128,,337,377,341,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",197,,73,79,41,4
"Obreros construc., conf., papel, fab., instr. (044)",187,2,83,69,29,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1232,162,581,292,178,19
"Otra (046)",5,,1,3,1,
"Ocupación no especificada (047)",212,8,92,70,34,8
"Hombres (048)",2632,101,950,913,572,96
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",10,,1,7,2,
"Profes., científicos e intelectuales (050)",248,,47,145,54,2
"Técnicos de nivel medio y trab. asimilados (051)",49,,16,27,5,1
"Jefes y empleados de oficina (052)",66,,23,26,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",286,7,97,105,67,10
"Agricult. trabaj. calif.agrop. y pesqueros (054)",865,,237,292,271,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",172,,66,71,32,3
"Obreros construc., conf., papel, fab., instr. (056)",183,2,81,68,28,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",624,86,329,129,73,7
"Otra (058)",5,,1,3,1,
"Ocupación no especificada (059)",124,6,52,40,22,4
"Mujeres (060)",1484,87,597,513,261,26
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,2,1,1,
"Profes., científicos e intelectuales (062)",144,,47,84,12,1
"Técnicos de nivel medio y trab. asimilados (063)",25,,9,15,1,
"Jefes y empleados de oficina (064)",30,,23,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",293,9,115,120,49,
"Agricult. trabaj. calif.agrop. y pesqueros (066)",263,,100,85,70,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",25,,7,8,9,1
"Obreros construc., conf., papel, fab., instr. (068)",4,,2,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",608,76,252,163,105,12
"Ocupación no especificada (071)",88,2,40,30,12,4
,,,,,,
"RURAL (072)",11734,949,5023,3480,1944,338
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",23,,3,18,2,
"Profes., científicos e intelectuales (074)",399,,128,214,57,
"Técnicos de nivel medio y trab. asimilados (075)",78,,27,36,14,1
"Jefes y empleados de oficina (076)",36,,12,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",98,1,39,36,18,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5692,2,2157,1968,1303,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",117,2,55,37,21,2
"Obreros construc., conf., papel, fab., instr. (080)",52,,18,18,15,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5032,943,2486,1066,475,62
"Otra (082)",22,,5,14,3,
"Ocupación no especificada (083)",185,1,93,59,26,6
"Hombres (084)",7122,475,2815,2269,1328,235
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",22,,3,17,2,
"Profes., científicos e intelectuales (086)",309,,82,174,53,
"Técnicos de nivel medio y trab. asimilados (087)",64,,19,30,14,1
"Jefes y empleados de oficina (088)",33,,9,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",78,,27,30,17,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4389,,1551,1602,1045,191
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",105,2,47,35,19,2
"Obreros construc., conf., papel, fab., instr. (092)",52,,18,18,15,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1906,473,982,289,130,32
"Otra (094)",21,,5,13,3,
"Ocupación no especificada (095)",143,,72,47,20,4
"Mujeres (096)",4612,474,2208,1211,616,103
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",90,,46,40,4,
"Técnicos de nivel medio y trab. asimilados (099)",14,,8,6,,
"Jefes y empleados de oficina (100)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",20,1,12,6,1,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1303,2,606,366,258,71
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",12,,8,2,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3126,470,1504,777,345,30
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",42,1,21,12,6,2
