"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CASMA (000)",42368,21724,20644,29458,14883,14575,12910,6841,6069
"Menores de 1 año (001)",810,433,377,558,284,274,252,149,103
"Menores de 1 mes (002)",69,38,31,58,32,26,11,6,5
"De 1 a 11 meses (003)",741,395,346,500,252,248,241,143,98
"De 1 a 4 años (004)",3290,1727,1563,2239,1199,1040,1051,528,523
"1 año (005)",792,404,388,573,296,277,219,108,111
"2 años (006)",858,458,400,557,296,261,301,162,139
"3 años (007)",834,430,404,560,294,266,274,136,138
"4 años (008)",806,435,371,549,313,236,257,122,135
"De 5 a 9 años (009)",3761,1985,1776,2561,1348,1213,1200,637,563
"5 años (010)",763,395,368,520,260,260,243,135,108
"6 años (011)",715,372,343,498,258,240,217,114,103
"7 años (012)",772,422,350,521,283,238,251,139,112
"8 años (013)",723,394,329,491,283,208,232,111,121
"9 años (014)",788,402,386,531,264,267,257,138,119
"De 10 a 14 años (015)",4842,2459,2383,3218,1618,1600,1624,841,783
"10 años (016)",971,486,485,650,321,329,321,165,156
"11 años (017)",947,495,452,642,321,321,305,174,131
"12 años (018)",996,498,498,654,308,346,342,190,152
"13 años (019)",946,497,449,631,342,289,315,155,160
"14 años (020)",982,483,499,641,326,315,341,157,184
"De 15 a 19 años (021)",4311,2229,2082,2945,1510,1435,1366,719,647
"15 años (022)",951,489,462,655,333,322,296,156,140
"16 años (023)",868,435,433,566,295,271,302,140,162
"17 años (024)",820,440,380,550,288,262,270,152,118
"18 años (025)",841,441,400,593,304,289,248,137,111
"19 años (026)",831,424,407,581,290,291,250,134,116
"De 20 a 24 años (027)",3643,1894,1749,2541,1272,1269,1102,622,480
"20 años (028)",820,411,409,566,267,299,254,144,110
"21 años (029)",601,311,290,426,211,215,175,100,75
"22 años (030)",731,412,319,500,278,222,231,134,97
"23 años (031)",762,386,376,538,260,278,224,126,98
"24 años (032)",729,374,355,511,256,255,218,118,100
"De 25 a 29 años (033)",3407,1723,1684,2454,1199,1255,953,524,429
"25 años (034)",762,392,370,544,265,279,218,127,91
"26 años (035)",638,326,312,478,236,242,160,90,70
"27 años (036)",760,363,397,521,243,278,239,120,119
"28 años (037)",625,332,293,451,233,218,174,99,75
"29 años (038)",622,310,312,460,222,238,162,88,74
"De 30 a 34 años (039)",3175,1598,1577,2247,1110,1137,928,488,440
"30 años (040)",744,395,349,500,270,230,244,125,119
"31 años (041)",565,275,290,423,198,225,142,77,65
"32 años (042)",638,313,325,445,206,239,193,107,86
"33 años (043)",649,329,320,454,233,221,195,96,99
"34 años (044)",579,286,293,425,203,222,154,83,71
"De 35 a 39 años (045)",2980,1480,1500,2154,1054,1100,826,426,400
