"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SAN IGNACIO (000)",43848,3263,7388,22202,886,8868,436,805
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",33,32,,,1,,,
"Profes., científicos e intelectuales (002)",1918,1712,,192,4,10,,
"Técnicos de nivel medio y trab. asimilados (003)",388,290,,87,6,5,,
"Jefes y empleados de oficina (004)",325,321,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1845,235,2,1332,39,237,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",19192,2,,18417,772,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",757,,197,499,25,36,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1134,159,338,597,13,26,1,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",16059,209,6756,334,4,8321,435,
"Otra (010)",127,127,,,,,,
"Ocupación no especificada (011)",1265,176,95,743,22,229,,
"Desocupado (012)",805,,,,,,,805
"Hombres (013)",35159,1785,6460,19335,816,6121,28,614
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",25,24,,,1,,,
"Profes., científicos e intelectuales (015)",942,848,,87,4,3,,
"Técnicos de nivel medio y trab. asimilados (016)",251,184,,59,6,2,,
"Jefes y empleados de oficina (017)",143,141,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",936,122,1,742,18,53,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",17915,1,,17174,740,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",603,,174,382,24,23,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1121,158,335,588,13,26,1,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",12206,123,5895,169,3,5989,27,
"Otra (023)",126,126,,,,,,
"Ocupación no especificada (024)",277,58,55,133,7,24,,
"Desocupado (025)",614,,,,,,,614
"Mujeres (026)",8689,1478,928,2867,70,2747,408,191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",8,8,,,,,,
"Profes., científicos e intelectuales (028)",976,864,,105,,7,,
"Técnicos de nivel medio y trab. asimilados (029)",137,106,,28,,3,,
"Jefes y empleados de oficina (030)",182,180,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",909,113,1,590,21,184,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1277,1,,1243,32,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",154,,23,117,1,13,,
"Obreros construc.,conf.,papel, fab., instr. (034)",13,1,3,9,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",3853,86,861,165,1,2332,408,
"Otra (036)",1,1,,,,,,
"Ocupación no especificada (037)",988,118,40,610,15,205,,
"Desocupado (038)",191,,,,,,,191
,,,,,,,,
"URBANA (039)",7697,1955,1089,3396,188,645,175,249
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,18,,,1,,,
"Profes., científicos e intelectuales (041)",996,894,,94,4,4,,
"Técnicos de nivel medio y trab. asimilados (042)",270,196,,65,5,4,,
"Jefes y empleados de oficina (043)",257,253,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1030,176,1,686,30,137,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1634,,,1531,103,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",448,,107,303,19,19,,
"Obreros construc.,conf.,papel, fab., instr. (047)",660,87,189,366,9,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1714,159,748,204,4,424,175,
"Otra (049)",113,113,,,,,,
"Ocupación no especificada (050)",307,59,44,146,13,45,,
"Desocupado (051)",249,,,,,,,249
"Hombres (052)",5328,1082,990,2590,150,343,6,167
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",14,13,,,1,,,
"Profes., científicos e intelectuales (054)",494,440,,49,4,1,,
"Técnicos de nivel medio y trab. asimilados (055)",177,126,,45,5,1,,
"Jefes y empleados de oficina (056)",104,102,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",509,89,1,377,13,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1482,,,1389,93,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",366,,100,232,18,16,,
"Obreros construc.,conf.,papel, fab., instr. (060)",649,86,187,358,9,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",1141,89,667,98,3,278,6,
"Otra (062)",112,112,,,,,,
"Ocupación no especificada (063)",113,25,35,41,4,8,,
"Desocupado (064)",167,,,,,,,167
"Mujeres (065)",2369,873,99,806,38,302,169,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,5,,,,,,
"Profes., científicos e intelectuales (067)",502,454,,45,,3,,
"Técnicos de nivel medio y trab. asimilados (068)",93,70,,20,,3,,
"Jefes y empleados de oficina (069)",153,151,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",521,87,,309,17,108,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",152,,,142,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",82,,7,71,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",11,1,2,8,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",573,70,81,106,1,146,169,
"Otra (075)",1,1,,,,,,
"Ocupación no especificada (076)",194,34,9,105,9,37,,
"Desocupado (077)",82,,,,,,,82
,,,,,,,,
"RURAL (078)",36151,1308,6299,18806,698,8223,261,556
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,14,,,,,,
"Profes., científicos e intelectuales (080)",922,818,,98,,6,,
"Técnicos de nivel medio y trab. asimilados (081)",118,94,,22,1,1,,
"Jefes y empleados de oficina (082)",68,68,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",815,59,1,646,9,100,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",17558,2,,16886,669,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",309,,90,196,6,17,,
"Obreros construc.,conf.,papel, fab., instr. (086)",474,72,149,231,4,17,1,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",14345,50,6008,130,,7897,260,
"Otra (088)",14,14,,,,,,
"Ocupación no especificada (089)",958,117,51,597,9,184,,
"Desocupado (090)",556,,,,,,,556
"Hombres (091)",29831,703,5470,16745,666,5778,22,447
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",11,11,,,,,,
"Profes., científicos e intelectuales (093)",448,408,,38,,2,,
"Técnicos de nivel medio y trab. asimilados (094)",74,58,,14,1,1,,
"Jefes y empleados de oficina (095)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",427,33,,365,5,24,,
