"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",1080,6,2,163,454,97,89,108,161
"Mujeres (044)",37801,2663,40,10267,12879,1972,3104,2102,4774
"Agric., ganadería, caza y silvicultura (045)",3548,952,7,1736,722,45,31,30,25
"Pesca (046)",1,,,,1,,,,
"Explotación de minas y canteras (047)",61,4,,16,23,2,2,6,8
"Industrias manufactureras (048)",4816,393,6,1555,1992,262,222,214,172
"Suministro de electricidad, gas y agua (049)",19,,,1,4,3,3,1,7
"Construcción (050)",153,8,,41,61,6,5,5,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",15380,874,16,4640,6210,887,880,922,951
"Venta, mant.y rep. veh.autom.y motoc. (052)",336,15,,67,128,20,32,39,35
"Comercio al por mayor (053)",719,23,,171,312,51,37,56,69
"Comercio al por menor (054)",14325,836,16,4402,5770,816,811,827,847
"Hoteles y restaurantes (055)",3642,209,2,1224,1620,159,141,187,100
"Trans., almac. y comunicaciones (056)",819,6,1,55,375,83,88,98,113
"Intermediación financiera (057)",199,,,2,20,8,22,34,113
"Activid.inmobil., empres. y de alquiler (058)",813,3,,17,122,78,116,87,390
"Admin.pub. y defensa; p. segur.soc.afil (059)",683,2,,29,96,56,136,82,282
"Enseñanza (060)",2986,,1,1,64,114,985,128,1693
"Servicios sociales y de salud (061)",1063,5,,23,74,47,213,66,635
"Otras activ. serv.comun.soc y personales (062)",1160,67,1,257,438,99,114,90,94
"Hogares privados con servicio doméstico (063)",1145,52,4,342,608,52,32,40,15
"Actividad economica no especificada (065)",1313,88,2,328,449,71,114,112,149
,,,,,,,,,
"URBANA (066)",81535,2126,53,15940,32866,5099,7222,5969,12260
"Agric., ganadería, caza y silvicultura (067)",2943,262,2,1188,1074,87,82,109,139
"Pesca (068)",19,,,6,5,,,2,6
"Explotación de minas y canteras (069)",948,7,1,105,528,57,68,81,101
"Industrias manufactureras (070)",10450,264,9,2034,5380,767,633,780,583
"Suministro de electricidad, gas y agua (071)",151,1,,7,40,12,25,13,53
"Construcción (072)",5413,63,1,1255,2721,321,295,300,457
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",26042,984,21,6350,11256,1718,1757,1994,1962
"Venta, mant.y rep. veh.autom.y motoc. (074)",2456,27,1,246,1118,259,352,224,229
"Comercio al por mayor (075)",1404,35,,262,620,103,95,135,154
"Comercio al por menor (076)",22182,922,20,5842,9518,1356,1310,1635,1579
"Hoteles y restaurantes (077)",4866,222,2,1429,2261,257,208,301,186
"Trans., almac. y comunicaciones (078)",10343,101,5,2216,5682,611,494,693,541
"Intermediación financiera (079)",436,1,,5,53,20,45,66,246
"Activid.inmobil., empres. y de alquiler (080)",2916,7,,59,543,263,332,386,1326
"Admin.pub. y defensa; p. segur.soc.afil (081)",2652,2,,78,651,201,441,350,929
"Enseñanza (082)",6924,1,2,6,170,270,2077,312,4086
"Servicios sociales y de salud (083)",1782,5,,37,129,81,337,119,1074
"Otras activ. serv.comun.soc y personales (084)",2051,71,2,332,801,208,196,198,243
"Hogares privados con servicio doméstico (085)",1249,51,4,359,678,59,33,46,19
"Actividad economica no especificada (087)",2350,84,4,474,894,167,199,219,309
"Hombres (088)",47389,427,20,7439,20767,3165,4144,3890,7537
"Agric., ganadería, caza y silvicultura (089)",1828,68,,679,761,57,61,84,118
"Pesca (090)",18,,,6,4,,,2,6
"Explotación de minas y canteras (091)",889,3,1,91,505,55,66,75,93
"Industrias manufactureras (092)",6440,43,5,882,3607,509,414,566,414
"Suministro de electricidad, gas y agua (093)",132,1,,6,36,9,22,12,46
"Construcción (094)",5268,55,1,1217,2664,315,291,295,430
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",10843,120,5,1784,5126,840,879,1075,1014
"Venta, mant.y rep. veh.autom.y motoc. (096)",2123,12,1,181,991,239,320,185,194
"Comercio al por mayor (097)",692,13,,92,313,52,58,79,85
"Comercio al por menor (098)",8028,95,4,1511,3822,549,501,811,735
"Hoteles y restaurantes (099)",1288,20,,232,667,98,67,117,87
"Trans., almac. y comunicaciones (100)",9532,95,4,2163,5313,528,406,595,428
"Intermediación financiera (101)",238,1,,3,33,12,23,33,133
"Activid.inmobil., empres. y de alquiler (102)",2108,4,,43,421,185,216,301,938
"Admin.pub. y defensa; p. segur.soc.afil (103)",1977,,,49,558,147,305,270,648
"Enseñanza (104)",3993,1,1,5,114,160,1098,188,2426
"Servicios sociales y de salud (105)",723,,,14,55,35,126,53,440
"Otras activ. serv.comun.soc y personales (106)",913,7,1,80,373,109,83,109,151
"Hogares privados con servicio doméstico (107)",133,4,,27,80,9,1,8,4
"Actividad economica no especificada (109)",1066,5,2,158,450,97,86,107,161
"Mujeres (110)",34146,1699,33,8501,12099,1934,3078,2079,4723
"Agric., ganadería, caza y silvicultura (111)",1115,194,2,509,313,30,21,25,21
"Pesca (112)",1,,,,1,,,,
"Explotación de minas y canteras (113)",59,4,,14,23,2,2,6,8
"Industrias manufactureras (114)",4010,221,4,1152,1773,258,219,214,169
"Suministro de electricidad, gas y agua (115)",19,,,1,4,3,3,1,7
"Construcción (116)",145,8,,38,57,6,4,5,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",15199,864,16,4566,6130,878,878,919,948
"Venta, mant.y rep. veh.autom.y motoc. (118)",333,15,,65,127,20,32,39,35
"Comercio al por mayor (119)",712,22,,170,307,51,37,56,69
"Comercio al por menor (120)",14154,827,16,4331,5696,807,809,824,844
"Hoteles y restaurantes (121)",3578,202,2,1197,1594,159,141,184,99
"Trans., almac. y comunicaciones (122)",811,6,1,53,369,83,88,98,113
"Intermediación financiera (123)",198,,,2,20,8,22,33,113
"Activid.inmobil., empres. y de alquiler (124)",808,3,,16,122,78,116,85,388
"Admin.pub. y defensa; p. segur.soc.afil (125)",675,2,,29,93,54,136,80,281
"Enseñanza (126)",2931,,1,1,56,110,979,124,1660
"Servicios sociales y de salud (127)",1059,5,,23,74,46,211,66,634
"Otras activ. serv.comun.soc y personales (128)",1138,64,1,252,428,99,113,89,92
"Hogares privados con servicio doméstico (129)",1116,47,4,332,598,50,32,38,15
"Actividad economica no especificada (131)",1284,79,2,316,444,70,113,112,148
,,,,,,,,,
"RURAL (132)",8475,1330,10,3907,2756,108,120,95,149
"Agric., ganadería, caza y silvicultura (133)",5005,1061,8,2578,1209,39,44,34,32
"Pesca (134)",2,,,,2,,,,
"Explotación de minas y canteras (135)",104,,,22,76,3,1,,2
"Industrias manufactureras (136)",1856,212,2,789,809,17,9,10,8
"Suministro de electricidad, gas y agua (137)",4,,,2,1,1,,,
"Construcción (138)",348,12,,143,168,8,11,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",374,12,,144,178,16,12,8,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,,,7,19,2,4,2,
"Comercio al por mayor (141)",28,1,,10,15,1,1,,
"Comercio al por menor (142)",312,11,,127,144,13,7,6,4
"Hoteles y restaurantes (143)",86,7,,36,39,,,3,1
"Trans., almac. y comunicaciones (144)",372,8,,149,190,7,7,7,4
"Intermediación financiera (145)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (146)",28,,,3,14,1,1,5,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",43,,,5,20,3,1,4,10
"Enseñanza (148)",130,,,,13,7,21,11,78
"Servicios sociales y de salud (149)",15,,,1,3,2,7,1,1
"Otras activ. serv.comun.soc y personales (150)",34,3,,8,14,1,2,3,3
"Hogares privados con servicio doméstico (151)",30,5,,10,11,2,,2,
"Actividad economica no especificada (153)",43,10,,17,9,1,4,1,1
"Hombres (154)",4820,366,3,2141,1976,70,94,72,98
"Agric., ganadería, caza y silvicultura (155)",2572,303,3,1351,800,24,34,29,28
"Pesca (156)",2,,,,2,,,,
"Explotación de minas y canteras (157)",102,,,20,76,3,1,,2
"Industrias manufactureras (158)",1050,40,,386,590,13,6,10,5
"Suministro de electricidad, gas y agua (159)",4,,,2,1,1,,,
"Construcción (160)",340,12,,140,164,8,10,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",193,2,,70,98,7,10,5,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",31,,,5,18,2,4,2,
"Comercio al por mayor (163)",21,,,9,10,1,1,,
"Comercio al por menor (164)",141,2,,56,70,4,5,3,1
"Hoteles y restaurantes (165)",22,,,9,13,,,,
"Trans., almac. y comunicaciones (166)",364,8,,147,184,7,7,7,4
"Activid.inmobil., empres. y de alquiler (168)",23,,,2,14,1,1,3,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",35,,,5,17,1,1,2,9
"Enseñanza (170)",75,,,,5,3,15,7,45
"Servicios sociales y de salud (171)",11,,,1,3,1,5,1,
"Otras activ. serv.comun.soc y personales (172)",12,,,3,4,1,1,2,1
"Hogares privados con servicio doméstico (173)",1,,,,1,,,,
"Actividad economica no especificada (175)",14,1,,5,4,,3,1,
"Mujeres (176)",3655,964,7,1766,780,38,26,23,51
"Agric., ganadería, caza y silvicultura (177)",2433,758,5,1227,409,15,10,5,4
"Explotación de minas y canteras (179)",2,,,2,,,,,
"Industrias manufactureras (180)",806,172,2,403,219,4,3,,3
"Construcción (182)",8,,,3,4,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",181,10,,74,80,9,2,3,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,2,1,,,,
"Comercio al por mayor (185)",7,1,,1,5,,,,
"Comercio al por menor (186)",171,9,,71,74,9,2,3,3
"Hoteles y restaurantes (187)",64,7,,27,26,,,3,1
"Trans., almac. y comunicaciones (188)",8,,,2,6,,,,
"Intermediación financiera (189)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (190)",5,,,1,,,,2,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,,,,3,2,,2,1
"Enseñanza (192)",55,,,,8,4,6,4,33
"Servicios sociales y de salud (193)",4,,,,,1,2,,1
"Otras activ. serv.comun.soc y personales (194)",22,3,,5,10,,1,1,2
"Hogares privados con servicio doméstico (195)",29,5,,10,10,2,,2,
"Actividad economica no especificada (197)",29,9,,12,5,1,1,,1
