"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,1,1,,
"Ocupación no especificada (035)",342,1,87,113,104,37
,,,,,,
"URBANA (036)",6326,171,1794,2234,1644,483
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",24,,2,13,8,1
"Profes., científicos e intelectuales (038)",460,,132,208,115,5
"Técnicos de nivel medio y trab. asimilados (039)",198,2,87,76,27,6
"Jefes y empleados de oficina (040)",163,,63,61,37,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1149,22,322,442,284,79
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1424,15,209,451,498,251
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",442,4,177,152,92,17
"Obreros construc., conf., papel, fab., instr. (044)",760,7,226,331,181,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1475,120,515,414,344,82
"Otra (046)",48,,14,26,8,
"Ocupación no especificada (047)",183,1,47,60,50,25
"Hombres (048)",4090,117,1105,1430,1111,327
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",21,,2,11,7,1
"Profes., científicos e intelectuales (050)",235,,47,98,85,5
"Técnicos de nivel medio y trab. asimilados (051)",120,1,51,43,20,5
"Jefes y empleados de oficina (052)",107,,30,45,31,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",310,12,105,111,68,14
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1213,13,170,389,415,226
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",372,3,146,128,81,14
"Obreros construc., conf., papel, fab., instr. (056)",736,5,210,326,181,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",869,82,317,231,202,37
"Otra (058)",46,,13,25,8,
"Ocupación no especificada (059)",61,1,14,23,13,10
"Mujeres (060)",2236,54,689,804,533,156
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,2,1,
"Profes., científicos e intelectuales (062)",225,,85,110,30,
"Técnicos de nivel medio y trab. asimilados (063)",78,1,36,33,7,1
"Jefes y empleados de oficina (064)",56,,33,16,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",839,10,217,331,216,65
"Agricult. trabaj. calif.agrop. y pesqueros (066)",211,2,39,62,83,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",70,1,31,24,11,3
"Obreros construc., conf., papel, fab., instr. (068)",24,2,16,5,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",606,38,198,183,142,45
"Otra (070)",2,,1,1,,
"Ocupación no especificada (071)",122,,33,37,37,15
,,,,,,
"RURAL (072)",10331,193,2829,3312,2942,1055
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,1,3,5,
"Profes., científicos e intelectuales (074)",180,,71,74,34,1
"Técnicos de nivel medio y trab. asimilados (075)",93,,51,21,19,2
"Jefes y empleados de oficina (076)",93,,49,24,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",450,6,154,159,113,18
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5500,16,873,1850,1931,830
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",282,1,174,62,37,8
"Obreros construc., conf., papel, fab., instr. (080)",643,4,227,250,151,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2794,164,1152,767,555,156
"Otra (082)",5,,,5,,
"Ocupación no especificada (083)",282,2,77,97,77,29
"Hombres (084)",8127,139,2128,2654,2346,860
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,1,2,3,
"Profes., científicos e intelectuales (086)",92,,26,42,23,1
"Técnicos de nivel medio y trab. asimilados (087)",56,,25,17,12,2
"Jefes y empleados de oficina (088)",61,,29,17,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",157,2,65,53,32,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5036,12,783,1732,1757,752
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",240,1,149,52,33,5
"Obreros construc., conf., papel, fab., instr. (092)",624,2,220,244,147,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1788,121,807,469,314,77
"Otra (094)",5,,,5,,
"Ocupación no especificada (095)",62,1,23,21,10,7
"Mujeres (096)",2204,54,701,658,596,195
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,1,2,
"Profes., científicos e intelectuales (098)",88,,45,32,11,
"Técnicos de nivel medio y trab. asimilados (099)",37,,26,4,7,
"Jefes y empleados de oficina (100)",32,,20,7,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",293,4,89,106,81,13
"Agricult. trabaj. calif.agrop. y pesqueros (102)",464,4,90,118,174,78
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",42,,25,10,4,3
"Obreros construc., conf., papel, fab., instr. (104)",19,2,7,6,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1006,43,345,298,241,79
"Ocupación no especificada (107)",220,1,54,76,67,22
