"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",51,49,1,22,19,6,1,,,,2,82
"De 30 a 34 años (025)",41,40,3,11,17,3,6,,,,1,79
"De 35 a 39 años (026)",48,48,1,5,16,13,10,2,,1,,140
"De 40 a 44 años (027)",44,43,,3,10,13,13,3,1,,1,147
"De 45 a 49 años (028)",29,29,,4,7,4,7,7,,,,110
"De 50 y más años (029)",101,101,1,4,4,11,20,27,21,13,,647
"Casado(a) (030)",4454,4412,94,373,731,730,1028,641,443,372,42,20691
"De 12 a 14 años (031)",5,2,1,,1,,,,,,3,2
"De 15 a 19 años (032)",109,99,21,57,17,1,3,,,,10,106
"De 20 a 24 años (033)",318,309,19,106,124,44,16,,,,9,555
"De 25 a 29 años (034)",463,462,12,79,155,118,86,11,1,,1,1198
"De 30 a 34 años (035)",533,528,8,43,148,130,156,29,11,3,5,1734
"De 35 a 39 años (036)",590,588,8,29,102,157,189,72,23,8,2,2279
"De 40 a 44 años (037)",604,600,5,17,83,114,203,108,43,27,4,2778
"De 45 a 49 años (038)",486,484,6,14,43,86,122,104,72,37,2,2573
"De 50 y más años (039)",1346,1340,14,28,58,80,253,317,293,297,6,9466
"Viudo(a) (040)",595,586,7,16,29,43,96,146,103,146,9,4126
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",1,1,,,1,,,,,,,2
"De 25 a 29 años (044)",7,7,,1,5,1,,,,,,14
"De 30 a 34 años (045)",9,9,,3,1,2,3,,,,,23
"De 35 a 39 años (046)",13,12,,,,5,4,2,1,,1,53
"De 40 a 44 años (047)",26,26,1,3,5,4,5,4,4,,,104
"De 45 a 49 años (048)",31,29,,,,4,11,11,2,1,2,164
"De 50 y más años (049)",507,501,6,8,17,27,73,129,96,145,6,3765
"Divorciado(a) (050)",25,21,2,4,5,1,3,3,1,2,4,80
"De 20 a 24 años (053)",2,2,2,,,,,,,,,
"De 25 a 29 años (054)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (055)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (056)",1,1,,,,,1,,,,,4
"De 40 a 44 años (057)",1,1,,,1,,,,,,,2
"De 45 a 49 años (058)",6,3,,,2,,1,,,,3,9
"De 50 y más años (059)",10,9,,1,1,1,,3,1,2,1,56
"Soltero(a) (060)",3876,3759,3223,332,118,53,33,,,,117,859
"De 12 a 14 años (061)",1648,1646,1640,6,,,,,,,2,6
"De 15 a 19 años (062)",1321,1321,1226,83,11,1,,,,,,108
"De 20 a 24 años (063)",396,345,217,106,17,5,,,,,51,155
"De 25 a 29 años (064)",193,157,59,69,17,7,5,,,,36,144
"De 30 a 34 años (065)",93,83,30,24,19,6,4,,,,10,96
"De 35 a 39 años (066)",57,52,17,7,14,7,7,,,,5,84
"De 40 a 44 años (067)",52,46,10,12,12,9,3,,,,6,75
"De 45 a 49 años (068)",31,31,5,10,9,3,4,,,,,53
"De 50 y más años (069)",85,78,19,15,19,15,10,,,,7,138
,,,,,,,,,,,,
"URBANA (080)",9374,9199,2378,1357,1458,1177,1371,739,411,308,175,25618
"De 12 a 14 años (081)",976,969,962,7,,,,,,,7,7
"De 15 a 19 años (082)",1293,1260,939,270,46,4,1,,,,33,378
"De 20 a 24 años (083)",1107,1057,253,465,254,69,15,1,,,50,1253
"De 25 a 29 años (084)",1025,990,91,286,322,198,89,3,1,,35,1924
"De 30 a 34 años (085)",1014,999,47,136,342,235,215,21,3,,15,2609
"De 35 a 39 años (086)",925,920,30,69,206,252,272,81,8,2,5,3049
"De 40 a 44 años (087)",775,763,16,40,113,167,262,117,38,10,12,3112
"De 45 a 49 años (088)",600,594,12,33,74,111,173,116,60,15,6,2707
"De 50 y más años (089)",1659,1647,28,51,101,141,344,400,301,281,12,10579
"Conviviente (090)",3574,3512,250,789,804,589,617,269,128,66,62,10435
"De 12 a 14 años (091)",17,11,5,6,,,,,,,6,6
"De 15 a 19 años (092)",333,307,102,168,33,3,1,,,,26,247
"De 20 a 24 años (093)",631,621,64,314,182,48,12,1,,,10,883
"De 25 a 29 años (094)",616,608,32,162,214,137,61,1,1,,8,1267
"De 30 a 34 años (095)",600,596,20,71,207,147,132,17,2,,4,1617
"De 35 a 39 años (096)",481,480,16,38,97,124,155,47,1,2,1,1625
"De 40 a 44 años (097)",317,312,5,10,29,69,111,60,24,4,5,1401
"De 45 a 49 años (098)",224,223,4,8,23,30,68,53,31,6,1,1110
"De 50 y más años (099)",355,354,2,12,19,31,77,90,69,54,1,2279
"Separado(a) (100)",292,285,4,85,72,41,36,26,12,9,7,887
"De 15 a 19 años (102)",26,23,1,20,2,,,,,,3,24
"De 20 a 24 años (103)",36,35,,20,13,2,,,,,1,52
"De 25 a 29 años (104)",42,41,1,20,16,4,,,,,1,64
"De 30 a 34 años (105)",32,31,,10,14,2,5,,,,1,65
"De 35 a 39 años (106)",34,34,1,4,12,10,5,2,,,,92
"De 40 a 44 años (107)",32,31,,3,7,10,8,2,1,,1,103
"De 45 a 49 años (108)",22,22,,4,5,3,6,4,,,,78
"De 50 y más años (109)",68,68,1,4,3,10,12,18,11,9,,409
"Casado(a) (110)",2538,2517,42,216,459,475,617,357,199,152,21,11015
"De 15 a 19 años (112)",27,23,4,16,3,,,,,,4,22
"De 20 a 24 años (113)",134,129,9,55,47,15,3,,,,5,206
"De 25 a 29 años (114)",209,208,7,47,74,52,26,2,,,1,477
"De 30 a 34 años (115)",304,300,6,36,102,80,71,4,1,,4,824
"De 35 a 39 años (116)",357,356,2,21,85,107,103,31,7,,1,1227
"De 40 a 44 años (117)",367,366,3,14,62,79,138,52,12,6,1,1491
"De 45 a 49 años (118)",307,305,3,12,38,74,87,56,27,8,2,1382
"De 50 y más años (119)",833,830,8,15,48,68,189,212,152,138,3,5386
"Viudo(a) (120)",381,378,2,11,23,29,74,87,71,81,3,2578
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",6,6,,,5,1,,,,,,13
"De 30 a 34 años (125)",6,6,,2,1,1,2,,,,,15
"De 35 a 39 años (126)",9,8,,,,4,3,1,,,1,30
"De 40 a 44 años (127)",15,15,,2,4,2,3,3,1,,,55
"De 45 a 49 años (128)",15,15,,,,2,7,3,2,1,,85
"De 50 y más años (129)",329,327,2,6,13,19,59,80,68,80,2,2379
"Divorciado(a) (130)",15,12,2,4,3,,2,,1,,3,28
"De 20 a 24 años (133)",2,2,2,,,,,,,,,
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 45 a 49 años (138)",5,2,,,1,,1,,,,3,7
"De 50 y más años (139)",3,3,,1,1,,,,1,,,12
"Soltero(a) (140)",2574,2495,2078,252,97,43,25,,,,79,675
"De 12 a 14 años (141)",959,958,957,1,,,,,,,1,1
"De 15 a 19 años (142)",906,906,832,65,8,1,,,,,,84
"De 20 a 24 años (143)",304,270,178,76,12,4,,,,,34,112
"De 25 a 29 años (144)",150,125,51,55,13,4,2,,,,25,101
"De 30 a 34 años (145)",70,64,21,16,18,5,4,,,,6,83
"De 35 a 39 años (146)",44,42,11,6,12,7,6,,,,2,75
"De 40 a 44 años (147)",43,38,8,11,10,7,2,,,,5,60
"De 45 a 49 años (148)",27,27,5,9,7,2,4,,,,,45
"De 50 y más años (149)",71,65,15,13,17,13,7,,,,6,114
,,,,,,,,,,,,
"RURAL (160)",6506,6354,1463,874,924,725,990,617,385,376,152,20736
"De 12 a 14 años (161)",739,724,710,11,3,,,,,,15,17
"De 15 a 19 años (162)",969,922,535,304,74,6,3,,,,47,482
"De 20 a 24 años (163)",922,882,113,313,303,124,28,1,,,40,1415
"De 25 a 29 años (164)",865,846,33,139,280,208,167,17,2,,19,2160
"De 30 a 34 años (165)",664,658,21,39,135,151,227,69,12,4,6,2340
"De 35 a 39 años (166)",578,574,18,23,53,109,218,109,33,11,4,2504
"De 40 a 44 años (167)",466,460,12,8,37,63,145,105,59,31,6,2418
"De 45 a 49 años (168)",347,345,3,10,14,27,78,89,72,52,2,2206
"De 50 y más años (169)",956,943,18,27,25,37,124,227,207,278,13,7194
"Conviviente (170)",2954,2871,258,614,599,433,526,258,99,84,83,8845
"De 12 a 14 años (171)",45,34,26,6,2,,,,,,11,10
"De 15 a 19 años (172)",465,424,124,238,57,5,,,,,41,367
"De 20 a 24 años (173)",626,609,64,225,212,93,14,1,,,17,991
"De 25 a 29 años (174)",557,550,20,90,191,137,103,8,1,,7,1375
"De 30 a 34 años (175)",400,399,7,22,85,98,140,44,2,1,1,1395
"De 35 a 39 años (176)",313,313,6,13,30,55,124,67,16,2,,1368
"De 40 a 44 años (177)",197,195,7,3,10,21,72,47,25,10,2,1023
"De 45 a 49 años (178)",140,140,,7,4,11,38,30,27,23,,894
"De 50 y más años (179)",211,207,4,10,8,13,35,61,28,48,4,1422
"Separado(a) (180)",110,107,3,18,24,12,22,13,10,5,3,431
"De 15 a 19 años (182)",7,7,,7,,,,,,,,7
"De 20 a 24 años (183)",19,17,,7,8,1,1,,,,2,30
"De 25 a 29 años (184)",9,8,,2,3,2,1,,,,1,18
"De 30 a 34 años (185)",9,9,3,1,3,1,1,,,,,14
"De 35 a 39 años (186)",14,14,,1,4,3,5,,,1,,48
"De 40 a 44 años (187)",12,12,,,3,3,5,1,,,,44
"De 45 a 49 años (188)",7,7,,,2,1,1,3,,,,32
"De 50 y más años (189)",33,33,,,1,1,8,9,10,4,,238
"Casado(a) (190)",1916,1895,52,157,272,255,411,284,244,220,21,9676
"De 12 a 14 años (191)",5,2,1,,1,,,,,,3,2
"De 15 a 19 años (192)",82,76,17,41,14,1,3,,,,6,84
"De 20 a 24 años (193)",184,180,10,51,77,29,13,,,,4,349
"De 25 a 29 años (194)",254,254,5,32,81,66,60,9,1,,,721
"De 30 a 34 años (195)",229,228,2,7,46,50,85,25,10,3,1,910
"De 35 a 39 años (196)",233,232,6,8,17,50,86,41,16,8,1,1052
"De 40 a 44 años (197)",237,234,2,3,21,35,65,56,31,21,3,1287
"De 45 a 49 años (198)",179,179,3,2,5,12,35,48,45,29,,1191
"De 50 y más años (199)",513,510,6,13,10,12,64,105,141,159,3,4080
"Viudo(a) (200)",214,208,5,5,6,14,22,59,32,65,6,1548
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (206)",4,4,,,,1,1,1,1,,,23
"De 40 a 44 años (207)",11,11,1,1,1,2,2,1,3,,,49
"De 45 a 49 años (208)",16,14,,,,2,4,8,,,2,79
"De 50 y más años (209)",178,174,4,2,4,8,14,49,28,65,4,1386
"Divorciado(a) (210)",10,9,,,2,1,1,3,,2,1,52
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",7,6,,,,1,,3,,2,1,44
"Soltero(a) (220)",1302,1264,1145,80,21,10,8,,,,38,184
"De 12 a 14 años (221)",689,688,683,5,,,,,,,1,5
"De 15 a 19 años (222)",415,415,394,18,3,,,,,,,24
"De 20 a 24 años (223)",92,75,39,30,5,1,,,,,17,43
"De 25 a 29 años (224)",43,32,8,14,4,3,3,,,,11,43
"De 30 a 34 años (225)",23,19,9,8,1,1,,,,,4,13
"De 35 a 39 años (226)",13,10,6,1,2,,1,,,,3,9
"De 40 a 44 años (227)",9,8,2,1,2,2,1,,,,1,15
"De 45 a 49 años (228)",4,4,,1,2,1,,,,,,8
"De 50 y más años (229)",14,13,4,2,2,2,3,,,,1,24
