"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Soltero(a) (060)",207,1,1,4,4,17,60,120
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",28,,,,,,14,14
"De 20 a 24 años (063)",45,,,,,,16,29
"De 25 a 29 años (064)",34,,,,,4,13,17
"De 30 a 34 años (065)",20,,,,,,7,13
"De 35 a 39 años (066)",21,,,,,4,6,11
"De 40 a 44 años (067)",12,,,,,4,4,4
"De 45 a 49 años (068)",12,,,1,2,3,,6
"De 50 y más años (069)",32,1,1,3,2,2,,23
,,,,,,,,
"URBANA (080)",2105,22,74,157,215,395,717,525
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",39,,,,,,23,16
"De 20 a 24 años (083)",154,,,,,,97,57
"De 25 a 29 años (084)",233,,,,,13,168,52
"De 30 a 34 años (085)",243,,,,,25,176,42
"De 35 a 39 años (086)",226,,,,1,62,124,39
"De 40 a 44 años (087)",216,,,,3,93,96,24
"De 45 a 49 años (088)",149,,,,13,74,30,32
"De 50 y más años (089)",841,22,74,157,198,128,3,259
"Conviviente (090)",458,,2,2,15,48,289,102
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",21,,,,,,14,7
"De 20 a 24 años (093)",97,,,,,,69,28
"De 25 a 29 años (094)",125,,,,,3,95,27
"De 30 a 34 años (095)",79,,,,,9,59,11
"De 35 a 39 años (096)",45,,,,,10,30,5
"De 40 a 44 años (097)",32,,,,,12,17,3
"De 45 a 49 años (098)",19,,,,1,8,5,5
"De 50 y más años (099)",37,,2,2,14,6,,13
"Separado(a) (100)",84,,,7,10,23,29,15
"De 15 a 19 años (102)",3,,,,,,2,1
"De 20 a 24 años (103)",8,,,,,,6,2
"De 25 a 29 años (104)",7,,,,,2,5,
"De 30 a 34 años (105)",10,,,,,1,9,
"De 35 a 39 años (106)",5,,,,,,3,2
"De 40 a 44 años (107)",8,,,,1,4,3,
"De 45 a 49 años (108)",8,,,,,7,,1
"De 50 y más años (109)",35,,,7,9,9,1,9
"Casado(a) (110)",1093,4,26,82,136,277,349,219
"De 15 a 19 años (112)",5,,,,,,,5
"De 20 a 24 años (113)",21,,,,,,13,8
"De 25 a 29 años (114)",75,,,,,4,56,15
"De 30 a 34 años (115)",137,,,,,15,100,22
"De 35 a 39 años (116)",149,,,,1,45,83,20
"De 40 a 44 años (117)",159,,,,2,69,71,17
"De 45 a 49 años (118)",103,,,,12,49,24,18
"De 50 y más años (119)",444,4,26,82,121,95,2,114
"Viudo(a) (120)",333,16,46,64,50,32,8,117
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",2,,,,,,2,
"De 35 a 39 años (126)",8,,,,,3,2,3
"De 40 a 44 años (127)",8,,,,,4,2,2
"De 45 a 49 años (128)",13,,,,,9,1,3
"De 50 y más años (129)",301,16,46,64,50,16,,109
"Divorciado(a) (130)",7,1,,,2,,,4
"De 45 a 49 años (138)",1,,,,,,,1
"De 50 y más años (139)",6,1,,,2,,,3
"Soltero(a) (140)",130,1,,2,2,15,42,68
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",10,,,,,,7,3
"De 20 a 24 años (143)",28,,,,,,9,19
"De 25 a 29 años (144)",25,,,,,4,11,10
"De 30 a 34 años (145)",15,,,,,,6,9
"De 35 a 39 años (146)",19,,,,,4,6,9
"De 40 a 44 años (147)",9,,,,,4,3,2
"De 45 a 49 años (148)",5,,,,,1,,4
"De 50 y más años (149)",18,1,,2,2,2,,11
,,,,,,,,
"RURAL (160)",1409,10,27,115,132,229,446,450
"De 12 a 14 años (161)",10,,,,,,,10
"De 15 a 19 años (162)",65,,,,,,35,30
"De 20 a 24 años (163)",119,,,,,,78,41
"De 25 a 29 años (164)",109,,,,,2,79,28
"De 30 a 34 años (165)",105,,,,,11,76,18
"De 35 a 39 años (166)",116,,,,,16,88,12
"De 40 a 44 años (167)",125,,,,2,41,55,27
"De 45 a 49 años (168)",117,,,1,10,51,29,26
"De 50 y más años (169)",643,10,27,114,120,108,6,258
"Conviviente (170)",285,,1,3,7,32,159,83
"De 12 a 14 años (171)",6,,,,,,,6
"De 15 a 19 años (172)",38,,,,,,22,16
"De 20 a 24 años (173)",73,,,,,,52,21
"De 25 a 29 años (174)",58,,,,,1,45,12
"De 30 a 34 años (175)",24,,,,,4,17,3
"De 35 a 39 años (176)",21,,,,,1,14,6
"De 40 a 44 años (177)",16,,,,,7,6,3
"De 45 a 49 años (178)",15,,,,2,7,3,3
"De 50 y más años (179)",34,,1,3,5,12,,13
"Separado(a) (180)",41,,1,1,,7,15,17
"De 15 a 19 años (182)",3,,,,,,2,1
"De 20 a 24 años (183)",8,,,,,,4,4
"De 25 a 29 años (184)",3,,,,,1,2,
"De 30 a 34 años (185)",4,,,,,,2,2
"De 35 a 39 años (186)",4,,,,,,3,1
"De 40 a 44 años (187)",7,,,,,4,2,1
"De 45 a 49 años (188)",2,,,,,,,2
"De 50 y más años (189)",10,,1,1,,2,,6
"Casado(a) (190)",781,3,9,67,88,168,243,203
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",5,,,,,,3,2
"De 20 a 24 años (193)",21,,,,,,15,6
"De 25 a 29 años (194)",38,,,,,,30,8
"De 30 a 34 años (195)",68,,,,,6,54,8
"De 35 a 39 años (196)",87,,,,,14,70,3
"De 40 a 44 años (197)",86,,,,2,30,40,14
"De 45 a 49 años (198)",83,,,,5,37,25,16
"De 50 y más años (199)",391,3,9,67,81,81,6,144
"Viudo(a) (200)",224,7,15,42,35,19,11,95
"De 15 a 19 años (202)",1,,,,,,1,
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",4,,,,,1,2,1
"De 35 a 39 años (206)",2,,,,,1,1,
"De 40 a 44 años (207)",13,,,,,,6,7
"De 45 a 49 años (208)",10,,,,1,5,1,3
"De 50 y más años (209)",193,7,15,42,34,12,,83
"Divorciado(a) (210)",1,,,,,1,,
"De 50 y más años (219)",1,,,,,1,,
"Soltero(a) (220)",77,,1,2,2,2,18,52
"De 12 a 14 años (221)",2,,,,,,,2
"De 15 a 19 años (222)",18,,,,,,7,11
"De 20 a 24 años (223)",17,,,,,,7,10
"De 25 a 29 años (224)",9,,,,,,2,7
"De 30 a 34 años (225)",5,,,,,,1,4
"De 35 a 39 años (226)",2,,,,,,,2
"De 40 a 44 años (227)",3,,,,,,1,2
"De 45 a 49 años (228)",7,,,1,2,2,,2
"De 50 y más años (229)",14,,1,1,,,,12
