"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (126)",6937,7,52,216,246,4111,,7,2,2296,,,
"Trans., almac. y comunicaciones (127)",1241,2,60,258,355,17,,7,179,363,,,
"Intermediación financiera (128)",804,1,80,220,492,,,,,11,,,
"Activid.inmobil., empres. y alquileres (129)",3989,2,983,1082,1351,31,,13,60,467,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",2548,18,384,222,1353,45,,1,45,362,118,,
"Enseñanza (131)",9169,115,8379,125,481,,,1,,68,,,
"Servicios sociales y de salud (132)",3258,,1060,1623,290,132,,3,,150,,,
"Otras activ. serv.comun.soc y personales (133)",3190,1,177,276,351,711,,9,3,1662,,,
"Hogares privados con servicio doméstico (134)",7169,,,41,,17,,,,7111,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",2891,,23,96,447,,,,,7,,2318,
"Desocupado (137)",3629,,,,,,,,,,,,3629
,,,,,,,,,,,,,
"RURAL (138)",29265,10,371,158,93,1002,8041,390,854,16156,9,791,1390
"Agric., ganadería, caza y silvicultura (139)",22961,,13,24,2,,8022,3,8,14889,,,
"Pesca (140)",57,,,,,,19,,4,34,,,
"Explotación de minas y canteras (141)",30,,1,3,1,,,7,,18,,,
"Industrias manufactureras (142)",358,,4,6,6,4,,293,8,37,,,
"Suministro de electricidad, gas y agua (143)",11,,,,,,,1,2,8,,,
"Construcción (144)",251,,,3,,,,8,173,67,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1395,,3,14,3,838,,66,24,447,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",77,,,1,1,14,,54,4,3,,,
"Comercio al por mayor (147)",50,,1,,,31,,,14,4,,,
"Comercio al por menor (148)",1268,,2,13,2,793,,12,6,440,,,
"Hoteles y restaurantes (149)",225,,,2,3,103,,,1,116,,,
"Trans., almac. y comunicaciones (150)",680,,1,3,4,,,2,626,44,,,
"Intermediación financiera (151)",4,,,1,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",161,,15,23,22,33,,4,8,56,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",79,8,3,7,27,8,,4,,13,9,,
"Enseñanza (154)",318,1,311,2,1,,,,,3,,,
"Servicios sociales y de salud (155)",84,,13,55,5,7,,,,4,,,
"Otras activ. serv.comun.soc y personales (156)",133,1,7,15,6,9,,2,,93,,,
"Hogares privados con servicio doméstico (157)",327,,,,,,,,,327,,,
"Organiz. y organos extraterritoriales (158)",1,,,,1,,,,,,,,
"Actividad economica no especificada (159)",800,,,,9,,,,,,,791,
"Desocupado (160)",1390,,,,,,,,,,,,1390
"Hombres (161)",26248,7,182,96,55,544,7862,304,849,14835,9,300,1205
"Agric., ganadería, caza y silvicultura (162)",22013,,13,22,2,,7844,3,8,14121,,,
"Pesca (163)",55,,,,,,18,,4,33,,,
"Explotación de minas y canteras (164)",29,,1,2,1,,,7,,18,,,
"Industrias manufactureras (165)",264,,3,5,5,3,,207,7,34,,,
"Suministro de electricidad, gas y agua (166)",10,,,,,,,1,2,7,,,
"Construcción (167)",247,,,2,,,,8,171,66,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",941,,1,9,2,479,,66,24,360,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",75,,,1,1,12,,54,4,3,,,
"Comercio al por mayor (170)",35,,,,,17,,,14,4,,,
"Comercio al por menor (171)",831,,1,8,1,450,,12,6,353,,,
"Hoteles y restaurantes (172)",30,,,,2,19,,,1,8,,,
"Trans., almac. y comunicaciones (173)",668,,1,1,2,,,2,624,38,,,
"Intermediación financiera (174)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",140,,12,18,14,32,,4,8,52,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",60,5,2,4,18,8,,4,,10,9,,
"Enseñanza (177)",146,1,142,,,,,,,3,,,
"Servicios sociales y de salud (178)",27,,4,19,1,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",96,1,3,14,3,1,,2,,72,,,
"Hogares privados con servicio doméstico (180)",12,,,,,,,,,12,,,
"Organiz. y organos extraterritoriales (181)",1,,,,1,,,,,,,,
"Actividad economica no especificada (182)",301,,,,1,,,,,,,300,
"Desocupado (183)",1205,,,,,,,,,,,,1205
"Mujeres (184)",3017,3,189,62,38,458,179,86,5,1321,,491,185
"Agric., ganadería, caza y silvicultura (185)",948,,,2,,,178,,,768,,,
"Pesca (186)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (187)",1,,,1,,,,,,,,,
"Industrias manufactureras (188)",94,,1,1,1,1,,86,1,3,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",4,,,1,,,,,2,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",454,,2,5,1,359,,,,87,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",15,,1,,,14,,,,,,,
"Comercio al por menor (194)",437,,1,5,1,343,,,,87,,,
"Hoteles y restaurantes (195)",195,,,2,1,84,,,,108,,,
"Trans., almac. y comunicaciones (196)",12,,,2,2,,,,2,6,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",21,,3,5,8,1,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,3,1,3,9,,,,,3,,,
"Enseñanza (200)",172,,169,2,1,,,,,,,,
"Servicios sociales y de salud (201)",57,,9,36,4,5,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",37,,4,1,3,8,,,,21,,,
"Hogares privados con servicio doméstico (203)",315,,,,,,,,,315,,,
"Actividad economica no especificada (205)",499,,,,8,,,,,,,491,
"Desocupado (206)",185,,,,,,,,,,,,185
