"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (105)",2738,1834,167,655,76,6,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",1785,1620,165,,,,,
"Enseñanza (107)",3037,2805,6,214,6,6,,
"Servicios sociales y de salud (108)",775,592,6,163,13,1,,
"Otras activ. serv.comun.soc y personales (109)",1670,997,320,318,24,11,,
"Hogares privados con servicio doméstico (110)",90,,,,,,90,
"Organiz. y organos extraterritoriales (111)",4,4,,,,,,
"Actividad economica no especificada (112)",2616,1516,250,671,101,78,,
"Desocupado (113)",2287,,,,,,,2287
"Mujeres (114)",26047,12503,719,7310,491,1100,2764,1160
"Agric., ganadería, caza y silvicultura (115)",534,25,115,254,12,128,,
"Pesca (116)",1,,,,,1,,
"Explotación de minas y canteras (117)",194,139,41,6,8,,,
"Industrias manufactureras (118)",970,89,177,610,50,44,,
"Suministro de electricidad, gas y agua (119)",21,19,2,,,,,
"Construcción (120)",237,104,72,44,13,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",6097,1596,20,3643,189,649,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",135,67,17,31,7,13,,
"Comercio al por mayor (123)",275,163,,82,4,26,,
"Comercio al por menor (124)",5687,1366,3,3530,178,610,,
"Hoteles y restaurantes (125)",2117,970,59,931,80,77,,
"Trans., almac. y comunicaciones (126)",569,444,17,85,13,10,,
"Intermediación financiera (127)",230,230,,,,,,
"Activid.inmobil., empres. y alquileres (128)",1276,1017,33,189,29,8,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",782,735,47,,,,,
"Enseñanza (130)",4246,3856,2,364,13,11,,
"Servicios sociales y de salud (131)",1285,1176,12,86,8,3,,
"Otras activ. serv.comun.soc y personales (132)",1231,712,66,418,18,17,,
"Hogares privados con servicio doméstico (133)",2764,,,,,,2764,
"Organiz. y organos extraterritoriales (134)",2,2,,,,,,
"Actividad economica no especificada (135)",2331,1389,56,680,58,148,,
,,,,,,,,
"RURAL (136)",42464,3049,10142,19547,563,5420,836,2907
"Agric., ganadería, caza y silvicultura (137)",23788,34,3217,15224,391,4922,,
"Pesca (138)",8,,8,,,,,
"Explotación de minas y canteras (139)",2204,490,1677,25,11,1,,
"Industrias manufactureras (140)",2430,24,1026,1253,51,76,,
"Suministro de electricidad, gas y agua (141)",81,14,57,10,,,,
"Construcción (142)",3769,65,3166,438,37,63,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1756,285,172,1190,16,93,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",313,55,137,119,2,,,
"Comercio al por mayor (145)",79,29,8,41,1,,,
"Comercio al por menor (146)",1364,201,27,1030,13,93,,
"Hoteles y restaurantes (147)",487,282,30,142,10,23,,
"Trans., almac. y comunicaciones (148)",1435,391,280,726,23,15,,
"Intermediación financiera (149)",11,9,2,,,,,
"Activid.inmobil., empres. y alquileres (150)",326,252,44,25,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",436,206,230,,,,,
"Enseñanza (152)",477,426,2,47,2,,,
"Servicios sociales y de salud (153)",215,184,2,24,5,,,
"Otras activ. serv.comun.soc y personales (154)",444,184,101,154,2,3,,
"Hogares privados con servicio doméstico (155)",836,,,,,,836,
"Actividad economica no especificada (157)",854,203,128,289,11,223,,
"Desocupado (158)",2907,,,,,,,2907
"Hombres (159)",35210,2180,9376,17141,505,3494,19,2495
"Agric., ganadería, caza y silvicultura (160)",20589,32,2803,14136,353,3265,,
"Pesca (161)",8,,8,,,,,
"Explotación de minas y canteras (162)",2075,454,1585,24,11,1,,
"Industrias manufactureras (163)",2052,15,945,998,46,48,,
"Suministro de electricidad, gas y agua (164)",75,13,56,6,,,,
"Construcción (165)",3693,60,3104,430,37,62,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",992,193,171,576,11,41,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",303,48,136,117,2,,,
"Comercio al por mayor (168)",59,19,8,31,1,,,
"Comercio al por menor (169)",630,126,27,428,8,41,,
"Hoteles y restaurantes (170)",188,130,15,33,6,4,,
"Trans., almac. y comunicaciones (171)",1403,372,277,720,23,11,,
"Intermediación financiera (172)",8,7,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",262,202,36,20,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",370,167,203,,,,,
"Enseñanza (175)",255,231,1,23,,,,
"Servicios sociales y de salud (176)",92,67,1,20,4,,,
"Otras activ. serv.comun.soc y personales (177)",271,131,88,50,2,,,
"Hogares privados con servicio doméstico (178)",19,,,,,,19,
"Actividad economica no especificada (180)",363,106,82,105,8,62,,
"Desocupado (181)",2495,,,,,,,2495
"Mujeres (182)",7254,869,766,2406,58,1926,817,412
"Agric., ganadería, caza y silvicultura (183)",3199,2,414,1088,38,1657,,
"Explotación de minas y canteras (185)",129,36,92,1,,,,
"Industrias manufactureras (186)",378,9,81,255,5,28,,
"Suministro de electricidad, gas y agua (187)",6,1,1,4,,,,
"Construcción (188)",76,5,62,8,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",764,92,1,614,5,52,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",10,7,1,2,,,,
"Comercio al por mayor (191)",20,10,,10,,,,
"Comercio al por menor (192)",734,75,,602,5,52,,
"Hoteles y restaurantes (193)",299,152,15,109,4,19,,
"Trans., almac. y comunicaciones (194)",32,19,3,6,,4,,
"Intermediación financiera (195)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",64,50,8,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",66,39,27,,,,,
"Enseñanza (198)",222,195,1,24,2,,,
"Servicios sociales y de salud (199)",123,117,1,4,1,,,
"Otras activ. serv.comun.soc y personales (200)",173,53,13,104,,3,,
"Hogares privados con servicio doméstico (201)",817,,,,,,817,
"Actividad economica no especificada (203)",491,97,46,184,3,161,,
