"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",49,49,2,24,21,,2,,,,,75
"De 30 a 34 años (025)",61,60,1,23,14,13,9,,,,1,130
"De 35 a 39 años (026)",81,80,,27,21,18,9,4,,1,1,199
"De 40 a 44 años (027)",79,77,1,13,21,15,20,4,3,,2,240
"De 45 a 49 años (028)",62,62,1,8,12,9,19,9,4,,,237
"De 50 y más años (029)",143,143,9,30,22,20,27,18,11,6,,532
"Casado(a) (030)",3368,3345,123,261,451,453,794,580,387,296,23,16493
"De 12 a 14 años (031)",4,2,1,,1,,,,,,2,2
"De 15 a 19 años (032)",15,12,5,4,3,,,,,,3,10
"De 20 a 24 años (033)",63,59,11,24,16,4,4,,,,4,85
"De 25 a 29 años (034)",171,169,18,53,53,28,15,2,,,2,317
"De 30 a 34 años (035)",242,239,8,31,84,60,48,7,1,,3,643
"De 35 a 39 años (036)",385,382,16,41,76,87,107,43,11,1,3,1307
"De 40 a 44 años (037)",416,414,7,28,64,74,132,70,31,8,2,1771
"De 45 a 49 años (038)",446,443,8,25,36,63,131,93,62,25,3,2268
"De 50 y más años (039)",1626,1625,49,55,118,137,357,365,282,262,1,10090
"Viudo(a) (040)",1126,1116,43,66,82,110,260,245,178,132,10,6310
"De 15 a 19 años (042)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (043)",6,6,1,4,,1,,,,,,7
"De 25 a 29 años (044)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (045)",16,15,1,3,4,3,3,,1,,1,40
"De 35 a 39 años (046)",28,27,1,6,2,9,7,2,,,1,79
"De 40 a 44 años (047)",58,58,4,6,8,7,17,11,2,3,,237
"De 45 a 49 años (048)",72,70,1,3,10,10,30,10,5,1,2,303
"De 50 y más años (049)",941,935,33,42,57,80,203,222,170,128,6,5640
"Divorciado(a) (050)",41,41,1,4,8,6,12,5,4,1,,174
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",1,1,,,1,,,,,,,2
"De 35 a 39 años (056)",6,6,1,1,2,,2,,,,,13
"De 40 a 44 años (057)",3,3,,2,1,,,,,,,4
"De 45 a 49 años (058)",7,7,,,1,2,2,1,1,,,32
"De 50 y más años (059)",22,22,,,2,4,8,4,3,1,,120
"Soltero(a) (060)",4431,4066,3388,388,169,76,45,,,,365,1134
"De 12 a 14 años (061)",1141,1141,1138,1,2,,,,,,,5
"De 15 a 19 años (062)",1371,1371,1345,25,1,,,,,,,27
"De 20 a 24 años (063)",700,555,459,78,14,4,,,,,145,118
"De 25 a 29 años (064)",332,243,170,45,21,4,3,,,,89,111
"De 30 a 34 años (065)",194,136,62,43,19,9,3,,,,58,120
"De 35 a 39 años (066)",166,139,47,39,32,12,9,,,,27,175
"De 40 a 44 años (067)",127,112,41,45,17,8,1,,,,15,107
"De 45 a 49 años (068)",114,104,34,38,16,8,8,,,,10,126
"De 50 y más años (069)",286,265,92,74,47,31,21,,,,21,345
,,,,,,,,,,,,
"URBANA (080)",8799,8445,2898,1138,1054,815,1153,675,422,290,354,22018
"De 12 a 14 años (081)",852,848,844,1,3,,,,,,4,7
"De 15 a 19 años (082)",1197,1180,1104,71,5,,,,,,17,81
"De 20 a 24 años (083)",906,784,416,243,100,21,4,,,,122,523
"De 25 a 29 años (084)",780,710,199,232,176,64,34,4,1,,70,954
"De 30 a 34 años (085)",719,660,69,143,201,128,106,10,2,1,59,1476
"De 35 a 39 años (086)",768,738,54,123,168,160,168,55,8,2,30,2107
"De 40 a 44 años (087)",723,706,46,93,129,134,186,81,30,7,17,2422
"De 45 a 49 años (088)",634,620,36,64,81,91,180,98,53,17,14,2565
"De 50 y más años (089)",2220,2199,130,168,191,217,475,427,328,263,21,11883
"Conviviente (090)",1815,1777,181,458,415,274,288,104,37,20,38,4567
"De 12 a 14 años (091)",4,2,2,,,,,,,,2,
"De 15 a 19 años (092)",121,108,58,45,5,,,,,,13,55
"De 20 a 24 años (093)",285,275,42,146,73,13,1,,,,10,335
"De 25 a 29 años (094)",358,354,36,137,107,47,23,3,1,,4,619
"De 30 a 34 años (095)",317,313,15,57,100,66,66,7,1,1,4,805
"De 35 a 39 años (096)",253,251,7,33,57,61,68,22,2,1,2,788
"De 40 a 44 años (097)",217,215,9,19,39,49,61,27,9,2,2,779
"De 45 a 49 años (098)",117,117,4,9,19,21,31,20,10,3,,498
"De 50 y más años (099)",143,142,8,12,15,17,38,25,14,13,1,688
"Separado(a) (100)",435,426,16,137,97,62,69,28,12,5,9,1167
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",9,7,1,6,,,,,,,2,6
"De 20 a 24 años (103)",32,29,2,21,6,,,,,,3,33
"De 25 a 29 años (104)",40,40,2,21,16,,1,,,,,57
"De 30 a 34 años (105)",48,47,1,20,11,9,6,,,,1,96
"De 35 a 39 años (106)",68,67,,22,18,15,8,3,,1,1,169
"De 40 a 44 años (107)",63,62,1,12,18,12,15,3,1,,1,177
"De 45 a 49 años (108)",55,55,,7,11,9,16,8,4,,,215
"De 50 y más años (109)",119,119,9,28,17,17,23,14,7,4,,414
"Casado(a) (110)",2347,2326,88,202,342,340,564,370,243,177,21,10882
"De 12 a 14 años (111)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (112)",9,7,5,2,,,,,,,2,2
"De 20 a 24 años (113)",48,44,9,17,12,3,3,,,,4,63
"De 25 a 29 años (114)",117,115,14,43,35,15,7,1,,,2,193
"De 30 a 34 años (115)",184,181,7,26,72,44,29,3,,,3,444
"De 35 a 39 años (116)",283,280,9,29,62,68,78,28,6,,3,931
"De 40 a 44 años (117)",299,297,5,19,50,64,95,42,18,4,2,1202
"De 45 a 49 años (118)",323,320,7,20,32,47,103,64,34,13,3,1521
"De 50 y más años (119)",1081,1080,31,46,78,99,249,232,185,160,1,6524
"Viudo(a) (120)",804,797,30,50,65,81,189,169,126,87,7,4413
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",4,4,1,2,,1,,,,,,5
"De 25 a 29 años (124)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (125)",13,12,1,3,3,2,2,,1,,1,31
"De 35 a 39 años (126)",25,24,1,5,2,8,6,2,,,1,71
"De 40 a 44 años (127)",44,44,2,4,7,5,14,9,2,1,,179
"De 45 a 49 años (128)",52,50,,3,8,6,23,5,4,1,2,216
"De 50 y más años (129)",662,659,24,31,44,59,144,153,119,85,3,3907
"Divorciado(a) (130)",33,33,,2,7,4,11,4,4,1,,154
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",1,1,,,1,,,,,,,2
"De 35 a 39 años (136)",3,3,,,2,,1,,,,,8
"De 40 a 44 años (137)",3,3,,2,1,,,,,,,4
"De 45 a 49 años (138)",7,7,,,1,2,2,1,1,,,32
"De 50 y más años (139)",18,18,,,1,2,8,3,3,1,,106
"Soltero(a) (140)",3365,3086,2583,289,128,54,32,,,,279,835
"De 12 a 14 años (141)",844,844,841,1,2,,,,,,,5
"De 15 a 19 años (142)",1057,1057,1040,17,,,,,,,,17
"De 20 a 24 años (143)",537,432,362,57,9,4,,,,,105,87
"De 25 a 29 años (144)",261,197,146,30,16,2,3,,,,64,80
"De 30 a 34 años (145)",156,106,45,37,14,7,3,,,,50,98
"De 35 a 39 años (146)",136,113,37,34,27,8,7,,,,23,140
"De 40 a 44 años (147)",97,85,29,37,14,4,1,,,,12,81
"De 45 a 49 años (148)",80,71,25,25,10,6,5,,,,9,83
"De 50 y más años (149)",197,181,58,51,36,23,13,,,,16,244
,,,,,,,,,,,,
"RURAL (160)",3297,3193,941,356,345,304,472,366,231,178,104,10426
"De 12 a 14 años (161)",302,301,300,1,,,,,,,1,1
"De 15 a 19 años (162)",379,373,331,34,7,1,,,,,6,51
"De 20 a 24 años (163)",348,306,118,100,60,24,4,,,,42,309
"De 25 a 29 años (164)",265,239,41,56,70,41,27,4,,,26,457
"De 30 a 34 años (165)",229,220,23,30,43,52,57,11,4,,9,631
"De 35 a 39 años (166)",280,276,23,36,42,50,74,40,10,1,4,944
"De 40 a 44 años (167)",248,243,19,26,27,30,64,49,20,8,5,1026
"De 45 a 49 años (168)",225,224,14,25,18,27,47,45,34,14,1,1088
"De 50 y más años (169)",1021,1011,72,48,78,79,199,217,163,155,10,5919
"Conviviente (170)",786,774,86,157,153,125,140,72,29,12,12,2298
"De 12 a 14 años (171)",4,4,3,1,,,,,,,,1
"De 15 a 19 años (172)",57,52,25,23,3,1,,,,,5,32
"De 20 a 24 años (173)",156,154,19,62,47,23,3,,,,2,238
"De 25 a 29 años (174)",131,130,13,28,42,26,18,3,,,1,284
"De 30 a 34 años (175)",117,116,5,16,22,29,34,7,3,,1,367
"De 35 a 39 años (176)",129,129,5,12,20,23,40,24,5,,,490
"De 40 a 44 años (177)",71,70,3,6,6,11,19,18,5,2,1,310
"De 45 a 49 años (178)",41,41,2,6,5,5,6,10,5,2,,189
"De 50 y más años (179)",80,78,11,3,8,7,20,10,11,8,2,387
"Separado(a) (180)",94,93,1,23,24,13,17,7,6,2,1,301
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",11,11,,7,4,,,,,,,15
"De 25 a 29 años (184)",9,9,,3,5,,1,,,,,18
"De 30 a 34 años (185)",13,13,,3,3,4,3,,,,,34
"De 35 a 39 años (186)",13,13,,5,3,3,1,1,,,,30
"De 40 a 44 años (187)",16,15,,1,3,3,5,1,2,,1,63
"De 45 a 49 años (188)",7,7,1,1,1,,3,1,,,,22
"De 50 y más años (189)",24,24,,2,5,3,4,4,4,2,,118
"Casado(a) (190)",1021,1019,35,59,109,113,230,210,144,119,2,5611
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",6,5,,2,3,,,,,,1,8
"De 20 a 24 años (193)",15,15,2,7,4,1,1,,,,,22
"De 25 a 29 años (194)",54,54,4,10,18,13,8,1,,,,124
"De 30 a 34 años (195)",58,58,1,5,12,16,19,4,1,,,199
"De 35 a 39 años (196)",102,102,7,12,14,19,29,15,5,1,,376
"De 40 a 44 años (197)",117,117,2,9,14,10,37,28,13,4,,569
"De 45 a 49 años (198)",123,123,1,5,4,16,28,29,28,12,,747
"De 50 y más años (199)",545,545,18,9,40,38,108,133,97,102,,3566
"Viudo(a) (200)",322,319,13,16,17,29,71,76,52,45,3,1897
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",2,2,,2,,,,,,,,2
"De 30 a 34 años (205)",3,3,,,1,1,1,,,,,9
"De 35 a 39 años (206)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (207)",14,14,2,2,1,2,3,2,,2,,58
"De 45 a 49 años (208)",20,20,1,,2,4,7,5,1,,,87
"De 50 y más años (209)",279,276,9,11,13,21,59,69,51,43,3,1733
"Divorciado(a) (210)",8,8,1,2,1,2,1,1,,,,20
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",3,3,1,1,,,1,,,,,5
"De 50 y más años (219)",4,4,,,1,2,,1,,,,14
"Soltero(a) (220)",1066,980,805,99,41,22,13,,,,86,299
"De 12 a 14 años (221)",297,297,297,,,,,,,,,
"De 15 a 19 años (222)",314,314,305,8,1,,,,,,,10
"De 20 a 24 años (223)",163,123,97,21,5,,,,,,40,31
"De 25 a 29 años (224)",71,46,24,15,5,2,,,,,25,31
"De 30 a 34 años (225)",38,30,17,6,5,2,,,,,8,22
"De 35 a 39 años (226)",30,26,10,5,5,4,2,,,,4,35
"De 40 a 44 años (227)",30,27,12,8,3,4,,,,,3,26
"De 45 a 49 años (228)",34,33,9,13,6,2,3,,,,1,43
"De 50 y más años (229)",89,84,34,23,11,8,8,,,,5,101
