"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",16,16,,4,5,2,4,1,,,,44
"De 35 a 39 años (026)",14,13,,,1,3,5,4,,,1,60
"De 40 a 44 años (027)",24,23,1,2,2,2,4,10,2,,1,110
"De 45 a 49 años (028)",22,22,,3,3,2,2,6,5,1,,114
"De 50 y más años (029)",75,74,2,,5,11,19,10,16,11,1,452
"Casado(a) (030)",1168,1159,22,52,131,149,279,238,162,126,9,6338
"De 15 a 19 años (032)",13,11,5,4,1,1,,,,,2,9
"De 20 a 24 años (033)",37,36,3,11,13,6,3,,,,1,67
"De 25 a 29 años (034)",81,81,,9,32,23,17,,,,,216
"De 30 a 34 años (035)",128,127,3,9,25,38,35,13,4,,1,443
"De 35 a 39 años (036)",157,157,1,6,22,27,56,34,6,5,,699
"De 40 a 44 años (037)",151,151,1,2,13,17,45,42,20,11,,835
"De 45 a 49 años (038)",148,148,1,3,9,12,37,40,30,16,,912
"De 50 y más años (039)",453,448,8,8,16,25,86,109,102,94,5,3157
"Viudo(a) (040)",322,317,8,10,12,21,57,76,63,70,5,2172
"De 20 a 24 años (043)",3,3,,1,1,,,1,,,,10
"De 25 a 29 años (044)",4,4,,1,1,,1,,1,,,16
"De 30 a 34 años (045)",8,6,,1,,,4,1,,,2,24
"De 35 a 39 años (046)",12,12,,1,1,2,3,4,1,,,57
"De 40 a 44 años (047)",22,21,1,,2,1,6,5,4,2,1,119
"De 45 a 49 años (048)",16,15,,,,2,4,3,1,5,1,108
"De 50 y más años (049)",257,256,7,6,7,16,39,62,56,63,1,1838
"Divorciado(a) (050)",17,17,,4,2,1,1,4,4,1,,85
"De 20 a 24 años (053)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (056)",3,3,,1,2,,,,,,,5
"De 40 a 44 años (057)",1,1,,,,,1,,,,,5
"De 45 a 49 años (058)",2,2,,,,,,1,1,,,14
"De 50 y más años (059)",7,7,,,,,,3,3,1,,55
"Soltero(a) (060)",1662,1580,1405,91,48,25,11,,,,82,306
"De 12 a 14 años (061)",692,692,691,1,,,,,,,,1
"De 15 a 19 años (062)",599,599,576,22,1,,,,,,,24
"De 20 a 24 años (063)",139,110,80,22,8,,,,,,29,38
"De 25 a 29 años (064)",77,57,25,11,14,5,2,,,,20,62
"De 30 a 34 años (065)",42,32,12,13,4,2,1,,,,10,31
"De 35 a 39 años (066)",27,25,6,7,6,4,2,,,,2,39
"De 40 a 44 años (067)",25,18,5,3,4,3,3,,,,7,32
"De 45 a 49 años (068)",15,13,1,6,4,2,,,,,2,20
"De 50 y más años (069)",46,34,9,6,7,9,3,,,,12,59
,,,,,,,,,,,,
"URBANA (080)",2051,2005,622,185,256,223,292,196,128,103,46,6166
"De 12 a 14 años (081)",274,274,273,1,,,,,,,,1
"De 15 a 19 años (082)",289,283,254,23,5,1,,,,,6,36
"De 20 a 24 años (083)",155,141,37,55,35,11,2,1,,,14,173
"De 25 a 29 años (084)",183,173,16,37,67,43,9,1,,,10,343
"De 30 a 34 años (085)",177,173,10,33,49,43,32,5,1,,4,436
"De 35 a 39 años (086)",183,181,8,11,41,42,59,16,4,,2,620
"De 40 a 44 años (087)",180,177,3,7,22,27,57,41,10,10,3,829
"De 45 a 49 años (088)",159,158,2,10,11,20,45,32,25,13,1,854
"De 50 y más años (089)",451,445,19,8,26,36,88,100,88,80,6,2874
"Conviviente (090)",645,635,33,85,143,102,132,71,36,33,10,2383
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",32,27,11,12,4,,,,,,5,20
"De 20 a 24 años (093)",69,68,4,28,25,8,2,1,,,1,117
"De 25 a 29 años (094)",102,102,4,20,45,27,5,1,,,,218
"De 30 a 34 años (095)",89,89,2,14,30,22,18,3,,,,235
"De 35 a 39 años (096)",97,96,3,4,21,21,35,9,3,,1,348
"De 40 a 44 años (097)",89,89,1,2,6,12,33,22,4,9,,464
"De 45 a 49 años (098)",61,60,1,5,2,7,19,12,10,4,1,323
"De 50 y más años (099)",105,103,6,,10,5,20,23,19,20,2,658
"Separado(a) (100)",89,89,2,15,14,16,18,6,14,4,,376
"De 15 a 19 años (102)",2,2,,2,,,,,,,,2
"De 20 a 24 años (103)",8,8,,4,1,3,,,,,,15
"De 25 a 29 años (104)",10,10,,2,4,3,1,,,,,23
"De 30 a 34 años (105)",9,9,,3,3,1,1,1,,,,23
"De 35 a 39 años (106)",4,4,,,,1,1,2,,,,21
"De 40 a 44 años (107)",9,9,1,2,1,1,2,,2,,,32
"De 45 a 49 años (108)",13,13,,2,1,2,1,2,4,1,,71
"De 50 y más años (109)",34,34,1,,4,5,12,1,8,3,,189
"Casado(a) (110)",493,490,12,29,72,82,117,83,56,39,3,2393
"De 15 a 19 años (112)",5,4,2,1,,1,,,,,1,4
"De 20 a 24 años (113)",14,13,2,8,3,,,,,,1,14
"De 25 a 29 años (114)",31,31,,6,14,9,2,,,,,69
"De 30 a 34 años (115)",54,53,2,6,15,18,11,,1,,1,146
"De 35 a 39 años (116)",64,64,1,3,15,18,22,4,1,,,221
"De 40 a 44 años (117)",68,68,,1,12,13,20,17,4,1,,301
"De 45 a 49 años (118)",76,76,1,2,6,9,23,18,11,6,,418
"De 50 y más años (119)",181,181,4,2,7,14,39,44,39,32,,1220
"Viudo(a) (120)",120,120,3,4,1,6,21,36,22,27,,842
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",4,4,,1,,,2,1,,,,15
"De 35 a 39 años (126)",1,1,,,,,,1,,,,6
"De 40 a 44 años (127)",3,3,,,,,1,2,,,,16
"De 45 a 49 años (128)",5,5,,,,1,2,,,2,,34
"De 50 y más años (129)",106,106,3,2,1,5,16,32,22,25,,770
"Divorciado(a) (130)",5,5,,2,2,,1,,,,,11
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,2,,,,,,,4
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"Soltero(a) (140)",699,666,572,50,24,17,3,,,,33,161
"De 12 a 14 años (141)",273,273,272,1,,,,,,,,1
"De 15 a 19 años (142)",250,250,241,8,1,,,,,,,10
"De 20 a 24 años (143)",63,51,31,14,6,,,,,,12,26
"De 25 a 29 años (144)",39,29,12,8,4,4,1,,,,10,32
"De 30 a 34 años (145)",20,17,6,8,1,2,,,,,3,16
"De 35 a 39 años (146)",15,14,4,4,3,2,1,,,,1,20
"De 40 a 44 años (147)",10,7,1,2,3,1,,,,,3,11
"De 45 a 49 años (148)",4,4,,1,2,1,,,,,,8
"De 50 y más años (149)",25,21,5,4,4,7,1,,,,4,37
,,,,,,,,,,,,
"RURAL (160)",3280,3186,906,291,299,278,495,420,277,220,94,11420
"De 12 a 14 años (161)",428,425,424,1,,,,,,,3,1
"De 15 a 19 años (162)",456,447,358,75,10,4,,,,,9,107
"De 20 a 24 años (163)",351,325,63,100,93,48,20,1,,,26,520
"De 25 a 29 años (164)",321,306,18,46,82,70,79,8,3,,15,841
"De 30 a 34 años (165)",302,293,12,19,44,54,95,61,7,1,9,1143
"De 35 a 39 años (166)",294,292,2,14,20,40,86,89,30,11,2,1483
"De 40 a 44 años (167)",257,251,10,6,8,14,70,70,47,26,6,1505
"De 45 a 49 años (168)",198,192,3,10,10,13,33,53,45,25,6,1215
"De 50 y más años (169)",673,655,16,20,32,35,112,138,145,157,18,4605
"Conviviente (170)",1292,1264,57,186,186,170,271,196,117,81,28,5402
"De 12 a 14 años (171)",9,6,5,1,,,,,,,3,1
"De 15 a 19 años (172)",84,78,20,46,8,4,,,,,6,74
"De 20 a 24 años (173)",228,220,13,77,73,40,17,,,,8,414
"De 25 a 29 años (174)",211,206,5,31,49,50,61,8,2,,5,613
"De 30 a 34 años (175)",194,194,5,10,29,32,65,48,4,1,,798
"De 35 a 39 años (176)",167,167,,6,8,25,44,54,24,6,,895
"De 40 a 44 años (177)",125,125,4,4,3,6,35,32,27,14,,769
"De 45 a 49 años (178)",93,90,2,3,3,8,16,23,23,12,3,578
"De 50 y más años (179)",181,178,3,8,13,5,33,31,37,48,3,1260
"Separado(a) (180)",136,130,1,33,19,17,18,25,9,8,6,524
"De 15 a 19 años (182)",15,13,,12,1,,,,,,2,14
"De 20 a 24 años (183)",20,19,,10,7,2,,,,,1,30
"De 25 a 29 años (184)",19,19,,9,4,5,1,,,,,36
"De 30 a 34 años (185)",7,7,,1,2,1,3,,,,,21
"De 35 a 39 años (186)",10,9,,,1,2,4,2,,,1,39
"De 40 a 44 años (187)",15,14,,,1,1,2,10,,,1,78
"De 45 a 49 años (188)",9,9,,1,2,,1,4,1,,,43
"De 50 y más años (189)",41,40,1,,1,6,7,9,8,8,1,263
"Casado(a) (190)",675,669,10,23,59,67,162,155,106,87,6,3945
"De 15 a 19 años (192)",8,7,3,3,1,,,,,,1,5
"De 20 a 24 años (193)",23,23,1,3,10,6,3,,,,,53
"De 25 a 29 años (194)",50,50,,3,18,14,15,,,,,147
"De 30 a 34 años (195)",74,74,1,3,10,20,24,13,3,,,297
"De 35 a 39 años (196)",93,93,,3,7,9,34,30,5,5,,478
"De 40 a 44 años (197)",83,83,1,1,1,4,25,25,16,10,,534
"De 45 a 49 años (198)",72,72,,1,3,3,14,22,19,10,,494
"De 50 y más años (199)",272,267,4,6,9,11,47,65,63,62,5,1937
"Viudo(a) (200)",202,197,5,6,11,15,36,40,41,43,5,1330
"De 20 a 24 años (203)",3,3,,1,1,,,1,,,,10
"De 25 a 29 años (204)",3,3,,,1,,1,,1,,,15
"De 30 a 34 años (205)",4,2,,,,,2,,,,2,9
"De 35 a 39 años (206)",11,11,,1,1,2,3,3,1,,,51
"De 40 a 44 años (207)",19,18,1,,2,1,5,3,4,2,1,103
"De 45 a 49 años (208)",11,10,,,,1,2,3,1,3,1,74
"De 50 y más años (209)",151,150,4,4,6,11,23,30,34,38,1,1068
"Divorciado(a) (210)",12,12,,2,,1,,4,4,1,,74
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",2,2,,,,,,1,1,,,14
"De 50 y más años (219)",7,7,,,,,,3,3,1,,55
"Soltero(a) (220)",963,914,833,41,24,8,8,,,,49,145
"De 12 a 14 años (221)",419,419,419,,,,,,,,,
"De 15 a 19 años (222)",349,349,335,14,,,,,,,,14
"De 20 a 24 años (223)",76,59,49,8,2,,,,,,17,12
"De 25 a 29 años (224)",38,28,13,3,10,1,1,,,,10,30
"De 30 a 34 años (225)",22,15,6,5,3,,1,,,,7,15
"De 35 a 39 años (226)",12,11,2,3,3,2,1,,,,1,19
"De 40 a 44 años (227)",15,11,4,1,1,2,3,,,,4,21
"De 45 a 49 años (228)",11,9,1,5,2,1,,,,,2,12
"De 50 y más años (229)",21,13,4,2,3,2,2,,,,8,22
