"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia MOYOBAMBA (000)",115389,59829,55560,68406,34452,33954,46983,25377,21606
"Menores de 1 año (001)",2684,1386,1298,1330,689,641,1354,697,657
"Menores de 1 mes (002)",186,96,90,91,44,47,95,52,43
"De 1 a 11 meses (003)",2498,1290,1208,1239,645,594,1259,645,614
"De 1 a 4 años (004)",11237,5775,5462,5690,2918,2772,5547,2857,2690
"1 año (005)",2653,1359,1294,1293,633,660,1360,726,634
"2 años (006)",2970,1498,1472,1550,805,745,1420,693,727
"3 años (007)",2940,1515,1425,1490,774,716,1450,741,709
"4 años (008)",2674,1403,1271,1357,706,651,1317,697,620
"De 5 a 9 años (009)",13705,7078,6627,7050,3623,3427,6655,3455,3200
"5 años (010)",2550,1345,1205,1301,682,619,1249,663,586
"6 años (011)",2483,1294,1189,1260,648,612,1223,646,577
"7 años (012)",2878,1477,1401,1429,728,701,1449,749,700
"8 años (013)",2877,1458,1419,1504,777,727,1373,681,692
"9 años (014)",2917,1504,1413,1556,788,768,1361,716,645
"De 10 a 14 años (015)",14676,7456,7220,8455,4250,4205,6221,3206,3015
"10 años (016)",2968,1480,1488,1580,803,777,1388,677,711
"11 años (017)",2895,1450,1445,1596,768,828,1299,682,617
"12 años (018)",3086,1564,1522,1776,868,908,1310,696,614
"13 años (019)",2802,1437,1365,1690,867,823,1112,570,542
"14 años (020)",2925,1525,1400,1813,944,869,1112,581,531
"De 15 a 19 años (021)",12353,6366,5987,7450,3679,3771,4903,2687,2216
"15 años (022)",2787,1403,1384,1732,834,898,1055,569,486
"16 años (023)",2663,1431,1232,1660,879,781,1003,552,451
"17 años (024)",2373,1197,1176,1380,661,719,993,536,457
"18 años (025)",2349,1235,1114,1391,678,713,958,557,401
"19 años (026)",2181,1100,1081,1287,627,660,894,473,421
"De 20 a 24 años (027)",10449,5400,5049,5858,2870,2988,4591,2530,2061
"20 años (028)",2254,1173,1081,1263,621,642,991,552,439
"21 años (029)",1820,919,901,1030,512,518,790,407,383
"22 años (030)",2166,1117,1049,1196,564,632,970,553,417
"23 años (031)",2118,1096,1022,1190,594,596,928,502,426
"24 años (032)",2091,1095,996,1179,579,600,912,516,396
"De 25 a 29 años (033)",9598,4868,4730,5588,2708,2880,4010,2160,1850
"25 años (034)",2055,1050,1005,1172,562,610,883,488,395
"26 años (035)",1800,884,916,1016,481,535,784,403,381
"27 años (036)",2020,1039,981,1178,584,594,842,455,387
"28 años (037)",2002,1014,988,1195,590,605,807,424,383
"29 años (038)",1721,881,840,1027,491,536,694,390,304
"De 30 a 34 años (039)",8533,4401,4132,5380,2614,2766,3153,1787,1366
"30 años (040)",2268,1193,1075,1341,665,676,927,528,399
