"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",156,152,3,112,29,7,1,,,,4,195
"De 25 a 29 años (024)",152,151,1,75,45,21,8,1,,,1,270
"De 30 a 34 años (025)",154,149,1,54,40,29,20,4,1,,5,338
"De 35 a 39 años (026)",142,140,2,29,41,22,28,15,2,1,2,421
"De 40 a 44 años (027)",120,120,1,15,25,18,30,19,9,3,,488
"De 45 a 49 años (028)",88,86,,16,14,13,15,11,12,5,2,373
"De 50 y más años (029)",251,249,12,24,28,27,56,53,33,16,2,1220
"Casado(a) (030)",13352,13274,277,795,1454,1647,3199,2710,1844,1348,78,70983
"De 12 a 14 años (031)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (032)",95,86,11,50,19,6,,,,,9,106
"De 20 a 24 años (033)",578,558,22,195,202,94,40,5,,,20,1085
"De 25 a 29 años (034)",1203,1195,25,165,382,320,261,38,4,,8,3281
"De 30 a 34 años (035)",1624,1615,16,88,280,383,590,221,32,5,9,6120
"De 35 a 39 años (036)",1891,1887,16,60,196,290,669,437,165,54,4,9075
"De 40 a 44 años (037)",1855,1850,23,35,114,177,511,511,332,147,5,10793
"De 45 a 49 años (038)",1662,1659,17,38,80,122,365,452,362,223,3,10679
"De 50 y más años (039)",4437,4422,147,163,180,255,763,1046,949,919,15,29841
"Viudo(a) (040)",3318,3280,128,158,230,275,775,750,525,439,38,19169
"De 15 a 19 años (042)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (043)",18,18,1,10,4,3,,,,,,27
"De 25 a 29 años (044)",29,28,,7,8,8,5,,,,1,69
"De 30 a 34 años (045)",67,64,3,9,9,15,22,4,2,,3,213
"De 35 a 39 años (046)",111,109,2,9,19,13,38,21,6,1,2,448
"De 40 a 44 años (047)",176,175,6,5,18,24,46,34,27,15,1,920
"De 45 a 49 años (048)",215,215,9,6,19,20,49,67,24,21,,1201
"De 50 y más años (049)",2697,2667,107,109,152,192,615,624,466,402,30,16286
"Divorciado(a) (050)",173,168,13,27,20,26,33,31,11,7,5,655
"De 15 a 19 años (052)",4,3,1,2,,,,,,,1,2
"De 20 a 24 años (053)",15,13,2,8,2,1,,,,,2,15
"De 25 a 29 años (054)",12,11,,2,4,3,2,,,,1,28
"De 30 a 34 años (055)",8,8,,5,,,3,,,,,17
"De 35 a 39 años (056)",21,20,1,,6,6,2,4,1,,1,71
"De 40 a 44 años (057)",19,19,1,2,,3,4,7,,2,,94
"De 45 a 49 años (058)",22,22,3,3,4,3,3,4,2,,,76
"De 50 y más años (059)",72,72,5,5,4,10,19,16,8,5,,352
"Soltero(a) (060)",11466,10575,9576,641,205,96,57,,,,891,1567
"De 12 a 14 años (061)",4337,4334,4328,6,,,,,,,3,6
"De 15 a 19 años (062)",3991,3989,3891,93,4,1,,,,,2,104
"De 20 a 24 años (063)",1382,1053,828,190,32,3,,,,,329,263
"De 25 a 29 años (064)",614,361,195,110,38,15,3,,,,253,243
"De 30 a 34 años (065)",331,212,91,58,41,16,6,,,,119,212
"De 35 a 39 años (066)",249,164,69,53,26,11,5,,,,85,158
"De 40 a 44 años (067)",147,125,37,38,23,14,13,,,,22,178
"De 45 a 49 años (068)",105,81,27,21,15,9,9,,,,24,114
"De 50 y más años (069)",310,256,110,72,26,27,21,,,,54,289
,,,,,,,,,,,,
"URBANA (080)",9367,8998,2794,1078,1059,925,1315,983,526,318,369,26130
"De 12 a 14 años (081)",1077,1061,1055,5,1,,,,,,16,7
"De 15 a 19 años (082)",1265,1250,1124,106,15,1,4,,,,15,155
"De 20 a 24 años (083)",987,860,317,353,139,41,8,2,,,127,802
"De 25 a 29 años (084)",882,791,90,222,244,162,63,9,1,,91,1531
"De 30 a 34 años (085)",852,805,36,129,231,189,183,34,2,1,47,2185
"De 35 a 39 años (086)",869,840,34,81,168,170,243,106,31,7,29,3016
"De 40 a 44 años (087)",762,751,20,39,97,114,222,168,77,14,11,3424
"De 45 a 49 años (088)",620,611,24,27,54,74,156,154,84,38,9,3175
"De 50 y más años (089)",2053,2029,94,116,110,174,436,510,331,258,24,11835
"Conviviente (090)",1689,1631,122,480,391,253,224,96,44,21,58,4209
"De 12 a 14 años (091)",18,6,3,3,,,,,,,12,3
"De 15 a 19 años (092)",130,117,38,63,12,,4,,,,13,103
"De 20 a 24 años (093)",388,367,47,208,86,22,3,1,,,21,465
"De 25 a 29 años (094)",366,359,14,100,128,85,27,4,1,,7,757
"De 30 a 34 años (095)",281,277,5,54,78,68,62,9,,1,4,746
"De 35 a 39 años (096)",208,208,6,29,49,42,53,21,6,2,,696
"De 40 a 44 años (097)",127,126,1,6,17,21,40,26,13,2,1,574
"De 45 a 49 años (098)",65,65,3,3,11,6,13,9,14,6,,341
"De 50 y más años (099)",106,106,5,14,10,9,22,26,10,10,,524
"Separado(a) (100)",362,356,4,114,77,51,47,38,19,6,6,1104
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",15,14,,13,1,,,,,,1,15
"De 20 a 24 años (103)",34,32,1,24,7,,,,,,2,38
"De 25 a 29 años (104)",49,48,,26,12,7,3,,,,1,85
"De 30 a 34 años (105)",53,53,,23,17,8,4,1,,,,104
"De 35 a 39 años (106)",46,46,,9,14,11,11,1,,,,123
"De 40 a 44 años (107)",49,49,,7,10,11,10,7,3,1,,187
"De 45 a 49 años (108)",35,34,,6,5,6,4,6,6,1,1,151
"De 50 y más años (109)",80,80,3,6,11,8,15,23,10,4,,401
"Casado(a) (110)",3319,3300,76,230,470,494,816,649,349,216,19,15808
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",16,16,3,10,2,1,,,,,,17
"De 20 a 24 años (113)",122,117,10,48,35,18,5,1,,,5,201
"De 25 a 29 años (114)",254,251,4,56,92,62,32,5,,,3,596
"De 30 a 34 años (115)",403,402,6,33,120,106,111,24,2,,1,1237
"De 35 a 39 años (116)",500,497,4,19,91,103,169,81,25,5,3,2040
"De 40 a 44 años (117)",486,485,7,16,55,70,150,122,55,10,1,2352
"De 45 a 49 años (118)",421,420,4,11,31,51,117,117,59,30,1,2334
"De 50 y más años (119)",1115,1111,38,37,43,83,232,299,208,171,4,7029
"Viudo(a) (120)",767,762,16,41,51,85,195,190,111,73,5,4278
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",10,10,,6,3,1,,,,,,15
"De 25 a 29 años (124)",5,5,,1,2,2,,,,,,11
"De 30 a 34 años (125)",18,17,,3,3,6,5,,,,1,49
"De 35 a 39 años (126)",21,21,,2,3,4,10,2,,,,77
"De 40 a 44 años (127)",43,42,,1,5,6,14,9,6,1,1,207
"De 45 a 49 años (128)",55,55,4,1,2,7,16,21,3,1,,272
"De 50 y más años (129)",614,611,12,26,33,59,150,158,102,71,3,3646
"Divorciado(a) (130)",55,55,4,8,6,8,14,10,3,2,,220
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",3,3,,3,,,,,,,,3
"De 25 a 29 años (134)",4,4,,1,1,1,1,,,,,11
"De 30 a 34 años (135)",2,2,,2,,,,,,,,2
"De 35 a 39 años (136)",7,7,1,,2,3,,1,,,,19
"De 40 a 44 años (137)",7,7,,,,1,2,4,,,,36
"De 45 a 49 años (138)",8,8,2,,1,,2,1,2,,,35
"De 50 y más años (139)",23,23,1,1,2,3,9,4,1,2,,113
"Soltero(a) (140)",3175,2894,2572,205,64,34,19,,,,281,511
"De 12 a 14 años (141)",1056,1054,1052,2,,,,,,,2,2
"De 15 a 19 años (142)",1102,1101,1083,18,,,,,,,1,18
"De 20 a 24 años (143)",430,331,259,64,8,,,,,,99,80
"De 25 a 29 años (144)",204,124,72,38,9,5,,,,,80,71
"De 30 a 34 años (145)",95,54,25,14,13,1,1,,,,41,47
"De 35 a 39 años (146)",87,61,23,22,9,7,,,,,26,61
"De 40 a 44 años (147)",50,42,12,9,10,5,6,,,,8,68
"De 45 a 49 años (148)",36,29,11,6,4,4,4,,,,7,42
"De 50 y más años (149)",115,98,35,32,11,12,8,,,,17,122
,,,,,,,,,,,,
"RURAL (160)",26883,25993,7732,2655,2665,2282,3946,3024,2084,1605,890,87388
"De 12 a 14 años (161)",3326,3295,3286,9,,,,,,,31,9
"De 15 a 19 años (162)",3643,3561,2964,484,96,16,1,,,,82,728
"De 20 a 24 años (163)",3008,2709,697,963,701,261,82,5,,,299,3532
"De 25 a 29 años (164)",2674,2481,201,446,740,594,442,51,7,,193,5966
"De 30 a 34 años (165)",2289,2189,99,201,357,476,750,263,37,6,100,7694
"De 35 a 39 años (166)",2200,2133,76,119,225,280,719,482,177,55,67,9779
"De 40 a 44 años (167)",1929,1910,59,75,131,175,488,482,334,166,19,10799
"De 45 a 49 años (168)",1703,1682,41,67,104,120,345,423,357,225,21,10446
"De 50 y más años (169)",6111,6033,309,291,311,360,1119,1318,1172,1153,78,38435
"Conviviente (170)",5092,4937,382,1241,1197,773,815,317,129,83,155,13554
"De 12 a 14 años (171)",34,11,8,3,,,,,,,23,3
"De 15 a 19 años (172)",593,536,141,314,70,10,1,,,,57,488
"De 20 a 24 años (173)",1458,1408,111,593,485,172,46,1,,,50,2284
"De 25 a 29 años (174)",1180,1167,56,209,379,304,199,17,3,,13,2849
"De 30 a 34 años (175)",676,669,19,62,140,154,230,59,4,1,7,2233
"De 35 a 39 años (176)",447,445,14,20,56,66,167,90,28,4,2,1926
"De 40 a 44 años (177)",247,246,10,13,31,32,66,53,30,11,1,1176
"De 45 a 49 años (178)",166,165,6,7,15,21,47,34,27,8,1,837
"De 50 y más años (179)",291,290,17,20,21,14,59,63,37,59,1,1758
"Separado(a) (180)",798,770,24,277,150,86,111,65,38,19,28,2277
"De 12 a 14 años (181)",6,3,2,1,,,,,,,3,1
"De 15 a 19 años (182)",75,62,6,52,4,,,,,,13,60
"De 20 a 24 años (183)",122,120,2,88,22,7,1,,,,2,157
"De 25 a 29 años (184)",103,103,1,49,33,14,5,1,,,,185
"De 30 a 34 años (185)",101,96,1,31,23,21,16,3,1,,5,234
"De 35 a 39 años (186)",96,94,2,20,27,11,17,14,2,1,2,298
"De 40 a 44 años (187)",71,71,1,8,15,7,20,12,6,2,,301
"De 45 a 49 años (188)",53,52,,10,9,7,11,5,6,4,1,222
"De 50 y más años (189)",171,169,9,18,17,19,41,30,23,12,2,819
"Casado(a) (190)",10033,9974,201,565,984,1153,2383,2061,1495,1132,59,55175
"De 12 a 14 años (191)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (192)",79,70,8,40,17,5,,,,,9,89
"De 20 a 24 años (193)",456,441,12,147,167,76,35,4,,,15,884
"De 25 a 29 años (194)",949,944,21,109,290,258,229,33,4,,5,2685
"De 30 a 34 años (195)",1221,1213,10,55,160,277,479,197,30,5,8,4883
"De 35 a 39 años (196)",1391,1390,12,41,105,187,500,356,140,49,1,7035
"De 40 a 44 años (197)",1369,1365,16,19,59,107,361,389,277,137,4,8441
"De 45 a 49 años (198)",1241,1239,13,27,49,71,248,335,303,193,2,8345
"De 50 y más años (199)",3322,3311,109,126,137,172,531,747,741,748,11,22812
"Viudo(a) (200)",2551,2518,112,117,179,190,580,560,414,366,33,14891
"De 15 a 19 años (202)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (203)",8,8,1,4,1,2,,,,,,12
"De 25 a 29 años (204)",24,23,,6,6,6,5,,,,1,58
"De 30 a 34 años (205)",49,47,3,6,6,9,17,4,2,,2,164
"De 35 a 39 años (206)",90,88,2,7,16,9,28,19,6,1,2,371
"De 40 a 44 años (207)",133,133,6,4,13,18,32,25,21,14,,713
"De 45 a 49 años (208)",160,160,5,5,17,13,33,46,21,20,,929
"De 50 y más años (209)",2083,2056,95,83,119,133,465,466,364,331,27,12640
"Divorciado(a) (210)",118,113,9,19,14,18,19,21,8,5,5,435
"De 15 a 19 años (212)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (213)",12,10,2,5,2,1,,,,,2,12
"De 25 a 29 años (214)",8,7,,1,3,2,1,,,,1,17
"De 30 a 34 años (215)",6,6,,3,,,3,,,,,15
"De 35 a 39 años (216)",14,13,,,4,3,2,3,1,,1,52
"De 40 a 44 años (217)",12,12,1,2,,2,2,3,,2,,58
"De 45 a 49 años (218)",14,14,1,3,3,3,1,3,,,,41
"De 50 y más años (219)",49,49,4,4,2,7,10,12,7,3,,239
"Soltero(a) (220)",8291,7681,7004,436,141,62,38,,,,610,1056
"De 12 a 14 años (221)",3281,3280,3276,4,,,,,,,1,4
"De 15 a 19 años (222)",2889,2888,2808,75,4,1,,,,,1,86
"De 20 a 24 años (223)",952,722,569,126,24,3,,,,,230,183
"De 25 a 29 años (224)",410,237,123,72,29,10,3,,,,173,172
"De 30 a 34 años (225)",236,158,66,44,28,15,5,,,,78,165
"De 35 a 39 años (226)",162,103,46,31,17,4,5,,,,59,97
"De 40 a 44 años (227)",97,83,25,29,13,9,7,,,,14,110
"De 45 a 49 años (228)",69,52,16,15,11,5,5,,,,17,72
"De 50 y más años (229)",195,158,75,40,15,15,13,,,,37,167
