"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. completa (060)",88,,1,4,2,17,41,23
"De 20 a 24 años (063)",2,,,,,,2,
"De 25 a 29 años (064)",10,,,,,,5,5
"De 30 a 34 años (065)",20,,,,,,16,4
"De 35 a 39 años (066)",23,,,,,6,11,6
"De 40 a 44 años (067)",11,,,,1,2,6,2
"De 45 a 49 años (068)",8,,,,,6,1,1
"De 50 y más años (069)",14,,1,4,1,3,,5
"Sup. Univ. incompleta (070)",38,1,1,3,5,10,12,6
"De 20 a 24 años (073)",5,,,,,,3,2
"De 25 a 29 años (074)",2,,,,,,,2
"De 30 a 34 años (075)",4,,,,,,4,
"De 35 a 39 años (076)",6,,,,,6,,
"De 40 a 44 años (077)",9,,,,3,3,3,
"De 45 a 49 años (078)",3,,,,,1,1,1
"De 50 y más años (079)",9,1,1,3,2,,1,1
"Sup. Univ. completa (080)",65,,2,4,3,14,18,24
"De 20 a 24 años (083)",1,,,,,,,1
"De 25 a 29 años (084)",7,,,,,,2,5
"De 30 a 34 años (085)",20,,,,,2,8,10
"De 35 a 39 años (086)",9,,,,,1,5,3
"De 40 a 44 años (087)",9,,,,,5,3,1
"De 45 a 49 años (088)",4,,,,,4,,
"De 50 y más años (089)",15,,2,4,3,2,,4
,,,,,,,,
"URBANA (100)",1172,15,47,116,157,215,318,304
"De 15 a 19 años (102)",24,,,,,,14,10
"De 20 a 24 años (103)",79,,,,,,42,37
"De 25 a 29 años (104)",106,,,,,2,70,34
"De 30 a 34 años (105)",112,,,,,13,68,31
"De 35 a 39 años (106)",127,,,,4,43,58,22
"De 40 a 44 años (107)",114,,,,12,38,45,19
"De 45 a 49 años (108)",111,,,,19,55,15,22
"De 50 y más años (109)",499,15,47,116,122,64,6,129
"Sin nivel (110)",251,4,21,57,44,25,25,75
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",6,,,,,,2,4
"De 25 a 29 años (114)",3,,,,,,3,
"De 30 a 34 años (115)",3,,,,,,3,
"De 35 a 39 años (116)",13,,,,1,3,8,1
"De 40 a 44 años (117)",14,,,,1,4,8,1
"De 45 a 49 años (118)",12,,,,3,6,1,2
"De 50 y más años (119)",199,4,21,57,39,12,,66
"Primaria (130)",485,9,20,37,77,117,135,90
"De 15 a 19 años (132)",6,,,,,,3,3
"De 20 a 24 años (133)",23,,,,,,13,10
"De 25 a 29 años (134)",39,,,,,,31,8
"De 30 a 34 años (135)",41,,,,,8,26,7
"De 35 a 39 años (136)",60,,,,3,19,31,7
"De 40 a 44 años (137)",44,,,,3,18,17,6
"De 45 a 49 años (138)",56,,,,8,30,9,9
"De 50 y más años (139)",216,9,20,37,63,42,5,40
"Secundaria (140)",225,1,2,12,21,29,85,75
"De 15 a 19 años (142)",17,,,,,,11,6
"De 20 a 24 años (143)",38,,,,,,21,17
"De 25 a 29 años (144)",36,,,,,1,24,11
"De 30 a 34 años (145)",27,,,,,2,14,11
"De 35 a 39 años (146)",22,,,,,8,8,6
"De 40 a 44 años (147)",20,,,,3,8,4,5
"De 45 a 49 años (148)",22,,,,6,6,3,7
"De 50 y más años (149)",43,1,2,12,12,4,,12
"Sup. no Univ. incompleta (150)",48,,,1,5,9,18,15
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",11,,,,,1,6,4
"De 30 a 34 años (155)",6,,,,,1,4,1
"De 35 a 39 años (156)",4,,,,,2,2,
"De 40 a 44 años (157)",9,,,,1,,4,4
"De 45 a 49 años (158)",7,,,,2,3,,2
"De 50 y más años (159)",6,,,1,2,2,,1
"Sup. no Univ. completa (160)",73,,1,4,2,16,28,22
"De 20 a 24 años (163)",2,,,,,,2,
"De 25 a 29 años (164)",9,,,,,,4,5
"De 30 a 34 años (165)",14,,,,,,10,4
"De 35 a 39 años (166)",16,,,,,6,5,5
"De 40 a 44 años (167)",10,,,,1,1,6,2
"De 45 a 49 años (168)",8,,,,,6,1,1
"De 50 y más años (169)",14,,1,4,1,3,,5
"Sup. Univ. incompleta (170)",33,1,1,1,5,8,11,6
"De 20 a 24 años (173)",4,,,,,,2,2
"De 25 a 29 años (174)",2,,,,,,,2
"De 30 a 34 años (175)",4,,,,,,4,
"De 35 a 39 años (176)",4,,,,,4,,
"De 40 a 44 años (177)",9,,,,3,3,3,
"De 45 a 49 años (178)",3,,,,,1,1,1
"De 50 y más años (179)",7,1,1,1,2,,1,1
"Sup. Univ. completa (180)",57,,2,4,3,11,16,21
"De 20 a 24 años (183)",1,,,,,,,1
"De 25 a 29 años (184)",6,,,,,,2,4
"De 30 a 34 años (185)",17,,,,,2,7,8
"De 35 a 39 años (186)",8,,,,,1,4,3
"De 40 a 44 años (187)",8,,,,,4,3,1
"De 45 a 49 años (188)",3,,,,,3,,
"De 50 y más años (189)",14,,2,4,3,1,,4
,,,,,,,,
"RURAL (200)",1024,5,22,57,112,236,401,191
"De 12 a 14 años (201)",2,,,,,,,2
"De 15 a 19 años (202)",28,,,,,,20,8
"De 20 a 24 años (203)",96,,,,,,68,28
"De 25 a 29 años (204)",115,,,,,2,87,26
"De 30 a 34 años (205)",118,,,,,12,93,13
"De 35 a 39 años (206)",130,,,,1,44,74,11
"De 40 a 44 años (207)",103,,,,3,49,42,9
"De 45 a 49 años (208)",76,,,,9,52,8,7
"De 50 y más años (209)",356,5,22,57,99,77,9,87
"Sin nivel (210)",329,4,20,39,67,72,54,73
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",10,,,,,,6,4
"De 25 a 29 años (214)",7,,,,,,6,1
"De 30 a 34 años (215)",18,,,,,3,13,2
"De 35 a 39 años (216)",22,,,,,7,14,1
"De 40 a 44 años (217)",26,,,,1,14,9,2
"De 45 a 49 años (218)",23,,,,3,15,2,3
"De 50 y más años (219)",222,4,20,39,63,33,4,59
"Educacion Inicial (220)",2,,,,,,1,1
"De 20 a 24 años (223)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,,1
"Primaria (230)",498,1,2,15,41,143,222,74
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",12,,,,,,10,2
"De 20 a 24 años (233)",34,,,,,,27,7
"De 25 a 29 años (234)",62,,,,,2,45,15
"De 30 a 34 años (235)",65,,,,,6,54,5
"De 35 a 39 años (236)",84,,,,,29,48,7
"De 40 a 44 años (237)",66,,,,2,31,27,6
"De 45 a 49 años (238)",50,,,,6,34,6,4
"De 50 y más años (239)",123,1,2,15,33,41,5,26
"Secundaria (240)",158,,,1,4,15,103,35
"De 15 a 19 años (242)",15,,,,,,10,5
"De 20 a 24 años (243)",48,,,,,,33,15
"De 25 a 29 años (244)",40,,,,,,31,9
"De 30 a 34 años (245)",23,,,,,3,18,2
"De 35 a 39 años (246)",13,,,,1,6,5,1
"De 40 a 44 años (247)",9,,,,,2,6,1
"De 45 a 49 años (248)",2,,,,,2,,
"De 50 y más años (249)",8,,,1,3,2,,2
"Sup. no Univ. incompleta (250)",9,,,,,,5,4
"De 20 a 24 años (253)",2,,,,,,,2
"De 25 a 29 años (254)",4,,,,,,4,
"De 30 a 34 años (255)",2,,,,,,1,1
"De 35 a 39 años (256)",1,,,,,,,1
"Sup. no Univ. completa (260)",15,,,,,1,13,1
"De 25 a 29 años (264)",1,,,,,,1,
"De 30 a 34 años (265)",6,,,,,,6,
"De 35 a 39 años (266)",7,,,,,,6,1
"De 40 a 44 años (267)",1,,,,,1,,
"Sup. Univ. incompleta (270)",5,,,2,,2,1,
"De 20 a 24 años (273)",1,,,,,,1,
"De 35 a 39 años (276)",2,,,,,2,,
"De 50 y más años (279)",2,,,2,,,,
"Sup. Univ. completa (280)",8,,,,,3,2,3
"De 25 a 29 años (284)",1,,,,,,,1
"De 30 a 34 años (285)",3,,,,,,1,2
"De 35 a 39 años (286)",1,,,,,,1,
"De 40 a 44 años (287)",1,,,,,1,,
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",1,,,,,1,,
