"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Ocupación no especificada (095)",13,2,2,7,,2,
"Mujeres (096)",3591,100,151,1889,12,1411,28
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,3,,,,,
"Profes., científicos e intelectuales (098)",45,39,,6,,,
"Técnicos de nivel medio y trab. asimilados (099)",10,6,,4,,,
"Jefes y empleados de oficina (100)",24,23,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",148,9,6,111,4,18,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",1150,,,1143,7,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",786,,52,519,,215,
"Obreros construc.,conf., papel, fab., instr. (104)",4,,1,3,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1394,17,92,85,,1172,28
"Ocupación no especificada (107)",27,3,,17,1,6,
