"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",5794,439,1900,2708,52,466,12,217
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,2,,,1,,,
"Profes., científicos e intelectuales (093)",63,48,,11,4,,,
"Técnicos de nivel medio y trab. asimilados (094)",79,40,,32,4,3,,
"Jefes y empleados de oficina (095)",47,46,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",204,89,2,101,2,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2117,4,25,2058,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",430,,280,137,8,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",623,93,247,279,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1960,93,1327,85,,443,12,
"Otra (101)",11,11,,,,,,
"Ocupación no especificada (102)",40,13,19,5,,3,,
"Desocupado (103)",217,,,,,,,217
"Mujeres (104)",1568,301,228,574,14,155,240,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,3,,,1,,,
"Profes., científicos e intelectuales (106)",82,71,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",40,33,,4,3,,,
"Jefes y empleados de oficina (108)",54,53,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",388,92,3,253,3,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",138,,1,131,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",87,,63,23,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",17,,5,11,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",649,39,146,114,,110,240,
"Otra (114)",2,2,,,,,,
"Ocupación no especificada (115)",51,8,10,27,1,5,,
"Desocupado (116)",56,,,,,,,56
