"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",69,2,,16,44,2,1,3,1
"Organiz. y organos extraterritoriales (042)",4,,,,1,1,1,,1
"Actividad economica no especificada (043)",761,22,2,155,405,54,44,30,49
"Mujeres (044)",22447,1487,33,5406,8221,1442,2239,1144,2475
"Agric., ganadería, caza y silvicultura (045)",5142,899,15,2241,1530,167,132,72,86
"Pesca (046)",14,1,,3,4,1,2,,3
"Explotación de minas y canteras (047)",10,,,2,3,,,1,4
"Industrias manufactureras (048)",1090,37,1,187,520,81,134,44,86
"Suministro de electricidad, gas y agua (049)",19,,,1,1,,4,3,10
"Construcción (050)",45,1,,4,23,4,8,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",6252,294,7,1495,2875,439,585,258,299
"Venta, mant.y rep. veh.autom.y motoc. (052)",87,,,7,43,7,21,5,4
"Comercio al por mayor (053)",359,8,1,66,161,18,49,33,23
"Comercio al por menor (054)",5806,286,6,1422,2671,414,515,220,272
"Hoteles y restaurantes (055)",2058,109,5,557,1012,127,128,65,55
"Trans., almac. y comunicaciones (056)",369,5,1,26,156,52,61,35,33
"Intermediación financiera (057)",109,,,,14,18,25,12,40
"Activid.inmobil., empres. y de alquiler (058)",729,5,,27,174,77,170,96,180
"Admin.pub. y defensa; p. segur.soc.afil (059)",563,3,,23,86,43,134,96,178
"Enseñanza (060)",2045,,,,148,148,378,217,1154
"Servicios sociales y de salud (061)",631,,1,6,57,62,185,103,217
"Otras activ. serv.comun.soc y personales (062)",925,36,1,145,398,82,143,65,55
"Hogares privados con servicio doméstico (063)",1765,66,2,500,953,100,71,48,25
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,
"Actividad economica no especificada (065)",680,31,,189,266,41,79,27,47
,,,,,,,,,
"URBANA (066)",54274,1588,56,11906,25692,3394,4128,2556,4954
"Agric., ganadería, caza y silvicultura (067)",12771,816,17,4778,5863,422,342,242,291
"Pesca (068)",672,18,2,149,359,36,54,19,35
"Explotación de minas y canteras (069)",245,4,,42,129,19,20,7,24
"Industrias manufactureras (070)",3861,57,5,634,2208,265,314,154,224
"Suministro de electricidad, gas y agua (071)",241,,,33,104,30,29,10,35
"Construcción (072)",2798,37,3,625,1664,158,142,72,97
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",11880,311,11,2543,6086,850,956,515,608
"Venta, mant.y rep. veh.autom.y motoc. (074)",1128,3,,137,646,83,151,47,61
"Comercio al por mayor (075)",868,9,2,117,481,50,80,64,65
"Comercio al por menor (076)",9884,299,9,2289,4959,717,725,404,482
"Hoteles y restaurantes (077)",2824,111,6,691,1476,169,166,119,86
"Trans., almac. y comunicaciones (078)",5676,59,6,991,3583,337,272,241,187
"Intermediación financiera (079)",221,1,,,43,28,37,29,83
"Activid.inmobil., empres. y de alquiler (080)",2576,14,,168,943,270,351,296,534
"Admin.pub. y defensa; p. segur.soc.afil (081)",1423,16,,77,350,98,321,183,378
"Enseñanza (082)",3038,,,3,225,203,520,300,1787
"Servicios sociales y de salud (083)",863,1,1,11,94,92,222,117,325
"Otras activ. serv.comun.soc y personales (084)",2275,50,2,395,1068,243,214,159,144
"Hogares privados con servicio doméstico (085)",1598,52,1,449,888,86,57,43,22
"Organiz. y organos extraterritoriales (086)",5,,,,2,1,1,,1
"Actividad economica no especificada (087)",1307,41,2,317,607,87,110,50,93
"Hombres (088)",34955,599,31,7520,18408,2115,2126,1518,2638
"Agric., ganadería, caza y silvicultura (089)",9519,328,9,3320,4841,322,274,200,225
"Pesca (090)",658,17,2,146,355,35,52,19,32
"Explotación de minas y canteras (091)",236,4,,40,126,19,20,6,21
"Industrias manufactureras (092)",2854,26,4,454,1731,193,192,113,141
"Suministro de electricidad, gas y agua (093)",224,,,32,103,30,26,8,25
"Construcción (094)",2754,36,3,621,1641,154,135,70,94
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",6032,58,4,1144,3360,435,423,280,328
"Venta, mant.y rep. veh.autom.y motoc. (096)",1048,3,,131,604,77,133,43,57
"Comercio al por mayor (097)",537,2,1,57,326,32,39,36,44
"Comercio al por menor (098)",4447,53,3,956,2430,326,251,201,227
"Hoteles y restaurantes (099)",916,18,1,176,526,52,47,59,37
"Trans., almac. y comunicaciones (100)",5333,56,5,966,3437,290,217,206,156
"Intermediación financiera (101)",118,1,,,30,12,12,17,46
"Activid.inmobil., empres. y de alquiler (102)",1887,10,,142,775,197,192,205,366
"Admin.pub. y defensa; p. segur.soc.afil (103)",891,13,,56,272,57,195,92,206
"Enseñanza (104)",1117,,,3,84,70,167,96,697
"Servicios sociales y de salud (105)",282,1,,6,40,33,53,26,123
"Otras activ. serv.comun.soc y personales (106)",1399,15,1,261,690,164,81,95,92
"Hogares privados con servicio doméstico (107)",56,1,,11,39,2,,2,1
"Organiz. y organos extraterritoriales (108)",4,,,,1,1,1,,1
"Actividad economica no especificada (109)",675,15,2,142,357,49,39,24,47
"Mujeres (110)",19319,989,25,4386,7284,1279,2002,1038,2316
"Agric., ganadería, caza y silvicultura (111)",3252,488,8,1458,1022,100,68,42,66
"Pesca (112)",14,1,,3,4,1,2,,3
"Explotación de minas y canteras (113)",9,,,2,3,,,1,3
"Industrias manufactureras (114)",1007,31,1,180,477,72,122,41,83
"Suministro de electricidad, gas y agua (115)",17,,,1,1,,3,2,10
"Construcción (116)",44,1,,4,23,4,7,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",5848,253,7,1399,2726,415,533,235,280
"Venta, mant.y rep. veh.autom.y motoc. (118)",80,,,6,42,6,18,4,4
"Comercio al por mayor (119)",331,7,1,60,155,18,41,28,21
"Comercio al por menor (120)",5437,246,6,1333,2529,391,474,203,255
"Hoteles y restaurantes (121)",1908,93,5,515,950,117,119,60,49
"Trans., almac. y comunicaciones (122)",343,3,1,25,146,47,55,35,31
"Intermediación financiera (123)",103,,,,13,16,25,12,37
"Activid.inmobil., empres. y de alquiler (124)",689,4,,26,168,73,159,91,168
"Admin.pub. y defensa; p. segur.soc.afil (125)",532,3,,21,78,41,126,91,172
"Enseñanza (126)",1921,,,,141,133,353,204,1090
"Servicios sociales y de salud (127)",581,,1,5,54,59,169,91,202
"Otras activ. serv.comun.soc y personales (128)",876,35,1,134,378,79,133,64,52
"Hogares privados con servicio doméstico (129)",1542,51,1,438,849,84,57,41,21
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,
"Actividad economica no especificada (131)",632,26,,175,250,38,71,26,46
,,,,,,,,,
"RURAL (132)",11584,1085,17,3696,4875,477,598,355,481
"Agric., ganadería, caza y silvicultura (133)",8081,920,13,3044,3242,240,269,167,186
"Pesca (134)",28,2,,10,14,,,1,1
"Explotación de minas y canteras (135)",16,1,,4,8,,,1,2
"Industrias manufactureras (136)",450,21,1,71,248,33,37,21,18
"Suministro de electricidad, gas y agua (137)",18,,,2,6,4,3,2,1
"Construcción (138)",230,10,,63,119,14,10,1,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",784,48,1,172,355,53,89,36,30
"Venta, mant.y rep. veh.autom.y motoc. (140)",78,2,,9,37,5,18,4,3
"Comercio al por mayor (141)",88,1,,17,42,4,12,8,4
"Comercio al por menor (142)",618,45,1,146,276,44,59,24,23
"Hoteles y restaurantes (143)",231,23,,63,104,14,13,8,6
"Trans., almac. y comunicaciones (144)",527,17,1,96,318,31,22,28,14
"Intermediación financiera (145)",13,,,,2,3,,1,7
"Activid.inmobil., empres. y de alquiler (146)",180,6,,13,66,15,27,18,35
"Admin.pub. y defensa; p. segur.soc.afil (147)",224,4,,23,106,10,35,20,26
"Enseñanza (148)",203,,,,24,19,32,18,110
"Servicios sociales y de salud (149)",61,,,1,4,6,19,13,18
"Otras activ. serv.comun.soc y personales (150)",168,5,,40,86,11,14,5,7
"Hogares privados con servicio doméstico (151)",236,16,1,67,109,16,15,8,4
"Actividad economica no especificada (153)",134,12,,27,64,8,13,7,3
"Hombres (154)",8456,587,9,2676,3938,314,361,249,322
"Agric., ganadería, caza y silvicultura (155)",6191,509,6,2261,2734,173,205,137,166
"Pesca (156)",28,2,,10,14,,,1,1
"Explotación de minas y canteras (157)",15,1,,4,8,,,1,1
"Industrias manufactureras (158)",367,15,1,64,205,24,25,18,15
"Suministro de electricidad, gas y agua (159)",16,,,2,6,4,2,1,1
"Construcción (160)",229,10,,63,119,14,9,1,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",380,7,1,76,206,29,37,13,11
"Venta, mant.y rep. veh.autom.y motoc. (162)",71,2,,8,36,4,15,3,3
"Comercio al por mayor (163)",60,,,11,36,4,4,3,2
"Comercio al por menor (164)",249,5,1,57,134,21,18,7,6
"Hoteles y restaurantes (165)",81,7,,21,42,4,4,3,
"Trans., almac. y comunicaciones (166)",501,15,1,95,308,26,16,28,12
"Intermediación financiera (167)",7,,,,1,1,,1,4
"Activid.inmobil., empres. y de alquiler (168)",140,5,,12,60,11,16,13,23
"Admin.pub. y defensa; p. segur.soc.afil (169)",193,4,,21,98,8,27,15,20
"Enseñanza (170)",79,,,,17,4,7,5,46
"Servicios sociales y de salud (171)",11,,,,1,3,3,1,3
"Otras activ. serv.comun.soc y personales (172)",119,4,,29,66,8,4,4,4
"Hogares privados con servicio doméstico (173)",13,1,,5,5,,1,1,
"Actividad economica no especificada (175)",86,7,,13,48,5,5,6,2
"Mujeres (176)",3128,498,8,1020,937,163,237,106,159
"Agric., ganadería, caza y silvicultura (177)",1890,411,7,783,508,67,64,30,20
"Explotación de minas y canteras (179)",1,,,,,,,,1
"Industrias manufactureras (180)",83,6,,7,43,9,12,3,3
"Suministro de electricidad, gas y agua (181)",2,,,,,,1,1,
"Construcción (182)",1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",404,41,,96,149,24,52,23,19
"Venta, mant.y rep. veh.autom.y motoc. (184)",7,,,1,1,1,3,1,
"Comercio al por mayor (185)",28,1,,6,6,,8,5,2
"Comercio al por menor (186)",369,40,,89,142,23,41,17,17
"Hoteles y restaurantes (187)",150,16,,42,62,10,9,5,6
"Trans., almac. y comunicaciones (188)",26,2,,1,10,5,6,,2
"Intermediación financiera (189)",6,,,,1,2,,,3
"Activid.inmobil., empres. y de alquiler (190)",40,1,,1,6,4,11,5,12
"Admin.pub. y defensa; p. segur.soc.afil (191)",31,,,2,8,2,8,5,6
"Enseñanza (192)",124,,,,7,15,25,13,64
"Servicios sociales y de salud (193)",50,,,1,3,3,16,12,15
"Otras activ. serv.comun.soc y personales (194)",49,1,,11,20,3,10,1,3
"Hogares privados con servicio doméstico (195)",223,15,1,62,104,16,14,7,4
"Actividad economica no especificada (197)",48,5,,14,16,3,8,1,1
