"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia TAMBOPATA (000)",78523,41431,37092,65444,33713,31731,13079,7718,5361
"Menores de 1 año (001)",1808,912,896,1514,760,754,294,152,142
"Menores de 1 mes (002)",124,79,45,113,71,42,11,8,3
"De 1 a 11 meses (003)",1684,833,851,1401,689,712,283,144,139
"De 1 a 4 años (004)",7363,3743,3620,6049,3115,2934,1314,628,686
"1 año (005)",1779,903,876,1471,763,708,308,140,168
"2 años (006)",1994,1049,945,1628,865,763,366,184,182
"3 años (007)",1907,941,966,1557,786,771,350,155,195
"4 años (008)",1683,850,833,1393,701,692,290,149,141
"De 5 a 9 años (009)",7819,4001,3818,6640,3413,3227,1179,588,591
"5 años (010)",1503,765,738,1274,646,628,229,119,110
"6 años (011)",1562,794,768,1353,699,654,209,95,114
"7 años (012)",1555,807,748,1314,685,629,241,122,119
"8 años (013)",1653,857,796,1390,722,668,263,135,128
"9 años (014)",1546,778,768,1309,661,648,237,117,120
"De 10 a 14 años (015)",8386,4236,4150,7198,3618,3580,1188,618,570
"10 años (016)",1593,786,807,1367,670,697,226,116,110
"11 años (017)",1701,845,856,1448,732,716,253,113,140
"12 años (018)",1817,934,883,1566,791,775,251,143,108
"13 años (019)",1641,856,785,1397,731,666,244,125,119
"14 años (020)",1634,815,819,1420,694,726,214,121,93
"De 15 a 19 años (021)",8444,4103,4341,7196,3400,3796,1248,703,545
"15 años (022)",1704,807,897,1477,684,793,227,123,104
"16 años (023)",1542,739,803,1322,624,698,220,115,105
"17 años (024)",1680,844,836,1439,699,740,241,145,96
"18 años (025)",1803,915,888,1474,722,752,329,193,136
"19 años (026)",1715,798,917,1484,671,813,231,127,104
"De 20 a 24 años (027)",8506,4338,4168,7052,3482,3570,1454,856,598
"20 años (028)",1850,929,921,1521,732,789,329,197,132
"21 años (029)",1575,799,776,1294,641,653,281,158,123
"22 años (030)",1738,897,841,1474,743,731,264,154,110
"23 años (031)",1662,825,837,1357,653,704,305,172,133
"24 años (032)",1681,888,793,1406,713,693,275,175,100
"De 25 a 29 años (033)",7444,3803,3641,6127,3005,3122,1317,798,519
"25 años (034)",1675,818,857,1401,658,743,274,160,114
"26 años (035)",1437,718,719,1143,539,604,294,179,115
"27 años (036)",1695,896,799,1386,703,683,309,193,116
"28 años (037)",1391,730,661,1145,582,563,246,148,98
"29 años (038)",1246,641,605,1052,523,529,194,118,76
"De 30 a 34 años (039)",6284,3271,3013,5252,2623,2629,1032,648,384
"30 años (040)",1560,815,745,1280,639,641,280,176,104
"31 años (041)",1048,532,516,881,418,463,167,114,53
"32 años (042)",1271,632,639,1058,510,548,213,122,91
"33 años (043)",1212,678,534,1031,567,464,181,111,70
