"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Venta, mant.y rep. veh.autom.y motoc. (030)",128,,,8,,20,,96,4,,,
"Comercio al por mayor (031)",36,,,3,1,29,,,,3,,
"Comercio al por menor (032)",654,,2,10,,541,,27,3,71,,
"Hoteles y restaurantes (033)",157,,3,9,10,94,,1,,40,,
"Trans., almac. y comunicaciones (034)",848,,3,12,15,35,,,505,278,,
"Intermediación financiera (035)",4,,,1,3,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",219,1,69,63,14,16,,2,20,34,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",340,21,26,15,73,12,,2,14,104,73,
"Enseñanza (038)",393,7,363,6,3,,,,,14,,
"Servicios sociales y de salud (039)",55,1,17,20,5,2,,3,4,3,,
"Otras activ. serv.comun.soc y personales (040)",158,1,18,44,7,10,,4,22,52,,
"Hogares privados con servicio doméstico (041)",47,,,,,,,,,47,,
"Actividad economica no especificada (043)",339,,4,8,8,,,,,,,319
"Mujeres (044)",6505,7,574,165,97,1648,854,333,222,2291,1,313
"Agric., ganadería, caza y silvicultura (045)",2451,,1,3,,,854,,,1593,,
"Industrias manufactureras (048)",542,,3,5,1,3,,331,199,,,
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,,,,
"Construcción (050)",38,,2,,2,,,,12,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1382,1,2,9,2,1216,,1,,151,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,,,4,,,,,,
"Comercio al por mayor (053)",26,1,,2,1,22,,,,,,
"Comercio al por menor (054)",1352,,2,7,1,1190,,1,,151,,
"Hoteles y restaurantes (055)",627,,4,28,6,391,,,,198,,
"Trans., almac. y comunicaciones (056)",71,,4,17,7,13,,,10,20,,
"Intermediación financiera (057)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",81,,37,27,9,,,,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",60,5,4,5,28,2,,1,,14,1,
"Enseñanza (060)",487,1,476,4,5,,,,,1,,
"Servicios sociales y de salud (061)",115,,35,53,6,4,,,,17,,
"Otras activ. serv.comun.soc y personales (062)",104,,5,12,7,19,,,1,60,,
"Hogares privados con servicio doméstico (063)",207,,,,,,,,,207,,
"Actividad economica no especificada (065)",337,,1,2,21,,,,,,,313
,,,,,,,,,,,,
"URBANA (066)",8622,29,895,345,213,2014,1416,612,1208,1607,70,213
"Agric., ganadería, caza y silvicultura (067)",2002,,6,22,1,,1416,3,7,547,,
"Explotación de minas y canteras (069)",10,,,1,1,,,3,,5,,
"Industrias manufactureras (070)",853,,7,16,3,4,,473,348,2,,
"Suministro de electricidad, gas y agua (071)",12,,1,1,5,,,1,,4,,
"Construcción (072)",635,,15,8,7,,,24,401,180,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1849,1,3,25,3,1548,,96,7,166,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",108,,,8,,23,,73,4,,,
"Comercio al por mayor (075)",49,1,,2,2,41,,,,3,,
"Comercio al por menor (076)",1692,,3,15,1,1484,,23,3,163,,
"Hoteles y restaurantes (077)",635,,7,29,12,386,,1,,200,,
"Trans., almac. y comunicaciones (078)",582,,4,27,16,30,,,400,105,,
"Intermediación financiera (079)",5,,,1,4,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",240,1,95,76,20,9,,2,10,27,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",326,19,29,20,85,11,,3,12,77,70,
"Enseñanza (082)",694,6,658,9,8,,,,,13,,
"Servicios sociales y de salud (083)",137,1,47,57,9,2,,3,4,14,,
"Otras activ. serv.comun.soc y personales (084)",209,1,19,44,14,24,,3,19,85,,
"Hogares privados con servicio doméstico (085)",182,,,,,,,,,182,,
"Actividad economica no especificada (087)",251,,4,9,25,,,,,,,213
"Hombres (088)",5256,24,426,215,128,643,1214,470,1044,906,69,117
"Agric., ganadería, caza y silvicultura (089)",1650,,5,20,1,,1214,3,7,400,,
"Explotación de minas y canteras (091)",10,,,1,1,,,3,,5,,
"Industrias manufactureras (092)",553,,4,12,2,1,,332,200,2,,
"Suministro de electricidad, gas y agua (093)",11,,1,1,4,,,1,,4,,
"Construcción (094)",602,,13,8,5,,,24,393,159,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",694,,1,18,1,516,,96,7,55,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",104,,,8,,19,,73,4,,,
"Comercio al por mayor (097)",29,,,1,1,24,,,,3,,
"Comercio al por menor (098)",561,,1,9,,473,,23,3,52,,
"Hoteles y restaurantes (099)",125,,3,6,8,74,,1,,33,,
"Trans., almac. y comunicaciones (100)",526,,2,11,11,22,,,393,87,,
"Intermediación financiera (101)",3,,,1,2,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",168,1,60,55,11,9,,2,10,20,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",273,15,25,15,61,10,,2,12,64,69,
"Enseñanza (104)",306,6,279,5,3,,,,,13,,
"Servicios sociales y de salud (105)",47,1,14,18,4,1,,3,4,2,,
"Otras activ. serv.comun.soc y personales (106)",124,1,15,37,7,10,,3,18,33,,
"Hogares privados con servicio doméstico (107)",29,,,,,,,,,29,,
"Actividad economica no especificada (109)",135,,4,7,7,,,,,,,117
"Mujeres (110)",3366,5,469,130,85,1371,202,142,164,701,1,96
"Agric., ganadería, caza y silvicultura (111)",352,,1,2,,,202,,,147,,
"Industrias manufactureras (114)",300,,3,4,1,3,,141,148,,,
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,,,,
"Construcción (116)",33,,2,,2,,,,8,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1155,1,2,7,2,1032,,,,111,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,,4,,,,,,
"Comercio al por mayor (119)",20,1,,1,1,17,,,,,,
"Comercio al por menor (120)",1131,,2,6,1,1011,,,,111,,
"Hoteles y restaurantes (121)",510,,4,23,4,312,,,,167,,
"Trans., almac. y comunicaciones (122)",56,,2,16,5,8,,,7,18,,
"Intermediación financiera (123)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",72,,35,21,9,,,,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",53,4,4,5,24,1,,1,,13,1,
"Enseñanza (126)",388,,379,4,5,,,,,,,
"Servicios sociales y de salud (127)",90,,33,39,5,1,,,,12,,
"Otras activ. serv.comun.soc y personales (128)",85,,4,7,7,14,,,1,52,,
"Hogares privados con servicio doméstico (129)",153,,,,,,,,,153,,
"Actividad economica no especificada (131)",116,,,2,18,,,,,,,96
,,,,,,,,,,,,
"RURAL (132)",12713,9,212,71,37,394,6618,363,547,4039,4,419
"Agric., ganadería, caza y silvicultura (133)",10022,,3,8,,,6612,,20,3379,,
"Pesca (134)",6,,,,,,6,,,,,
"Explotación de minas y canteras (135)",28,,,,,,,13,1,14,,
"Industrias manufactureras (136)",439,,1,2,,,,317,117,2,,
"Suministro de electricidad, gas y agua (137)",4,,,,1,,,2,,1,,
"Construcción (138)",473,,1,2,,,,2,278,190,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",351,,1,5,,258,,28,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",24,,,,,1,,23,,,,
"Comercio al por mayor (141)",13,,,3,,10,,,,,,
"Comercio al por menor (142)",314,,1,2,,247,,5,,59,,
"Hoteles y restaurantes (143)",149,,,8,4,99,,,,38,,
"Trans., almac. y comunicaciones (144)",337,,3,2,6,18,,,115,193,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",60,,11,14,3,7,,,10,15,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",74,7,1,,16,3,,,2,41,4,
"Enseñanza (148)",186,2,181,1,,,,,,2,,
"Servicios sociales y de salud (149)",33,,5,16,2,4,,,,6,,
"Otras activ. serv.comun.soc y personales (150)",53,,4,12,,5,,1,4,27,,
"Hogares privados con servicio doméstico (151)",72,,,,,,,,,72,,
"Actividad economica no especificada (153)",425,,1,1,4,,,,,,,419
"Hombres (154)",9574,7,107,36,25,117,5966,172,489,2449,4,202
"Agric., ganadería, caza y silvicultura (155)",7923,,3,7,,,5960,,20,1933,,
"Pesca (156)",6,,,,,,6,,,,,
"Explotación de minas y canteras (157)",28,,,,,,,13,1,14,,
"Industrias manufactureras (158)",197,,1,1,,,,127,66,2,,
"Suministro de electricidad, gas y agua (159)",4,,,,1,,,2,,1,,
"Construcción (160)",468,,1,2,,,,2,274,189,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",124,,1,3,,74,,27,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",24,,,,,1,,23,,,,
"Comercio al por mayor (163)",7,,,2,,5,,,,,,
"Comercio al por menor (164)",93,,1,1,,68,,4,,19,,
"Hoteles y restaurantes (165)",32,,,3,2,20,,,,7,,
"Trans., almac. y comunicaciones (166)",322,,1,1,4,13,,,112,191,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",51,,9,8,3,7,,,10,14,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",67,6,1,,12,2,,,2,40,4,
"Enseñanza (170)",87,1,84,1,,,,,,1,,
"Servicios sociales y de salud (171)",8,,3,2,1,1,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",34,,3,7,,,,1,4,19,,
"Hogares privados con servicio doméstico (173)",18,,,,,,,,,18,,
"Actividad economica no especificada (175)",204,,,1,1,,,,,,,202
"Mujeres (176)",3139,2,105,35,12,277,652,191,58,1590,,217
"Agric., ganadería, caza y silvicultura (177)",2099,,,1,,,652,,,1446,,
"Industrias manufactureras (180)",242,,,1,,,,190,51,,,
"Construcción (182)",5,,,,,,,,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",227,,,2,,184,,1,,40,,
"Comercio al por mayor (185)",6,,,1,,5,,,,,,
"Comercio al por menor (186)",221,,,1,,179,,1,,40,,
"Hoteles y restaurantes (187)",117,,,5,2,79,,,,31,,
"Trans., almac. y comunicaciones (188)",15,,2,1,2,5,,,3,2,,
"Activid.inmobil., empres. y alquileres (190)",9,,2,6,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,1,,,4,1,,,,1,,
"Enseñanza (192)",99,1,97,,,,,,,1,,
"Servicios sociales y de salud (193)",25,,2,14,1,3,,,,5,,
"Otras activ. serv.comun.soc y personales (194)",19,,1,5,,5,,,,8,,
"Hogares privados con servicio doméstico (195)",54,,,,,,,,,54,,
"Actividad economica no especificada (197)",221,,1,,3,,,,,,,217
