"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4034,4,1821,28,,2148,33,
"Ocupación no especificada (102)",37,4,6,21,,6,,
"Desocupado (103)",424,,,,,,,424
"Mujeres (104)",1676,116,115,729,9,431,70,206
"Profes., científicos e intelectuales (106)",49,48,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,13,,3,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",169,14,5,130,3,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",333,,,329,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",110,,5,98,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",575,12,96,36,,361,70,
"Ocupación no especificada (115)",207,19,9,131,,48,,
"Desocupado (116)",206,,,,,,,206
