"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",5010,3285,494,489,742
"Otra (034)",26,,,,26
"Ocupación no especificada (035)",387,271,36,35,45
,,,,,
"URBANA (036)",39923,21982,4925,4795,8221
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",102,9,28,28,37
"Profes., científicos e intelectuales (038)",3100,702,526,1101,771
"Técnicos de nivel medio y trab. asimilados (039)",2098,813,238,327,720
"Jefes y empleados de oficina (040)",1604,319,217,304,764
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5525,4614,439,251,221
"Agricult.trabaj.calif.agrop.y pesqueros (042)",3089,2411,583,55,40
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",5031,1969,482,688,1892
"Obreros construc.,conf.,papel, fab., instr. (044)",5788,3934,633,461,760
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",11833,6706,1657,1463,2007
"Otra (046)",802,,,,802
"Ocupación no especificada (047)",951,505,122,117,207
"Hombres (048)",27584,14846,3615,3130,5993
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",69,4,15,25,25
"Profes., científicos e intelectuales (050)",1318,340,192,390,396
"Técnicos de nivel medio y trab. asimilados (051)",1442,580,160,226,476
"Jefes y empleados de oficina (052)",871,133,109,163,466
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2463,1819,262,196,186
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2753,2156,519,47,31
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",4119,1729,429,534,1427
"Obreros construc.,conf.,papel, fab., instr. (056)",5652,3869,621,439,723
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",7503,3932,1219,1028,1324
"Otra (058)",776,,,,776
"Ocupación no especificada (059)",618,284,89,82,163
"Mujeres (060)",12339,7136,1310,1665,2228
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",33,5,13,3,12
"Profes., científicos e intelectuales (062)",1782,362,334,711,375
"Técnicos de nivel medio y trab. asimilados (063)",656,233,78,101,244
"Jefes y empleados de oficina (064)",733,186,108,141,298
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3062,2795,177,55,35
"Agricult.trabaj.calif.agrop.y pesqueros (066)",336,255,64,8,9
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",912,240,53,154,465
"Obreros construc.,conf.,papel, fab., instr. (068)",136,65,12,22,37
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",4330,2774,438,435,683
"Otra (070)",26,,,,26
"Ocupación no especificada (071)",333,221,33,35,44
,,,,,
"RURAL (072)",5792,4571,410,302,509
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",6,,,1,5
"Profes., científicos e intelectuales (074)",133,57,26,28,22
"Técnicos de nivel medio y trab. asimilados (075)",105,44,7,10,44
"Jefes y empleados de oficina (076)",71,8,2,6,55
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",308,208,37,28,35
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1803,1725,73,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",206,85,20,27,74
"Obreros construc.,conf.,papel, fab., instr. (080)",335,233,36,20,46
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2711,2132,205,177,197
"Otra (082)",28,,,,28
"Ocupación no especificada (083)",86,79,4,,3
"Hombres (084)",4548,3636,324,224,364
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",3,,,1,2
"Profes., científicos e intelectuales (086)",60,21,14,17,8
"Técnicos de nivel medio y trab. asimilados (087)",82,32,7,9,34
"Jefes y empleados de oficina (088)",40,2,2,4,32
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",178,93,31,26,28
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1606,1534,67,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",159,74,17,20,48
"Obreros construc.,conf.,papel, fab., instr. (092)",329,230,36,19,44
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2031,1621,149,123,138
"Otra (094)",28,,,,28
"Ocupación no especificada (095)",32,29,1,,2
"Mujeres (096)",1244,935,86,78,145
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,,,3
"Profes., científicos e intelectuales (098)",73,36,12,11,14
"Técnicos de nivel medio y trab. asimilados (099)",23,12,,1,10
"Jefes y empleados de oficina (100)",31,6,,2,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",130,115,6,2,7
"Agricult.trabaj.calif.agrop.y pesqueros (102)",197,191,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",47,11,3,7,26
"Obreros construc.,conf.,papel, fab., instr. (104)",6,3,,1,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",680,511,56,54,59
"Ocupación no especificada (107)",54,50,3,,1
