"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",69,,21,27,14,7
,,,,,,
"URBANA (036)",4857,80,1715,1715,1185,162
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",18,,2,7,7,2
"Profes., científicos e intelectuales (038)",327,,52,168,106,1
"Técnicos de nivel medio y trab. asimilados (039)",176,2,59,74,36,5
"Jefes y empleados de oficina (040)",217,,90,67,59,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",709,15,201,262,193,38
"Agricult. trabaj. calif.agrop. y pesqueros (042)",714,11,298,235,144,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",233,7,78,72,60,16
"Obreros construc., conf., papel, fab., instr. (044)",627,4,224,222,167,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1700,41,663,562,376,58
"Otra (046)",36,,8,18,10,
"Ocupación no especificada (047)",100,,40,28,27,5
"Hombres (048)",3586,59,1300,1204,897,126
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",11,,1,4,5,1
"Profes., científicos e intelectuales (050)",158,,25,70,63,
"Técnicos de nivel medio y trab. asimilados (051)",109,1,39,42,24,3
"Jefes y empleados de oficina (052)",115,,40,34,40,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",341,8,97,113,98,25
"Agricult. trabaj. calif.agrop. y pesqueros (054)",703,11,294,233,140,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",192,5,64,58,49,16
"Obreros construc., conf., papel, fab., instr. (056)",595,4,209,215,157,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1272,30,501,404,293,44
"Otra (058)",35,,7,18,10,
"Ocupación no especificada (059)",55,,23,13,18,1
"Mujeres (060)",1271,21,415,511,288,36
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,1,3,2,1
"Profes., científicos e intelectuales (062)",169,,27,98,43,1
"Técnicos de nivel medio y trab. asimilados (063)",67,1,20,32,12,2
"Jefes y empleados de oficina (064)",102,,50,33,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",368,7,104,149,95,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",11,,4,2,4,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",41,2,14,14,11,
"Obreros construc., conf., papel, fab., instr. (068)",32,,15,7,10,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",428,11,162,158,83,14
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",45,,17,15,9,4
,,,,,,
"RURAL (072)",1258,2,344,446,340,126
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,,2,1,
"Profes., científicos e intelectuales (074)",73,,11,39,23,
"Técnicos de nivel medio y trab. asimilados (075)",21,,5,10,4,2
"Jefes y empleados de oficina (076)",43,,15,22,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",59,,12,21,20,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",329,,46,92,120,71
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",23,,6,10,5,2
"Obreros construc., conf., papel, fab., instr. (080)",122,,46,42,31,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",533,2,189,189,118,35
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",51,,14,18,12,7
"Hombres (084)",1062,2,290,362,294,114
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,2,1,
"Profes., científicos e intelectuales (086)",34,,3,14,17,
"Técnicos de nivel medio y trab. asimilados (087)",13,,3,5,3,2
"Jefes y empleados de oficina (088)",22,,2,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",38,,9,13,12,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",306,,42,85,112,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",23,,6,10,5,2
"Obreros construc., conf., papel, fab., instr. (092)",120,,45,41,31,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",475,2,170,171,100,32
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",27,,10,6,7,4
"Mujeres (096)",196,,54,84,46,12
"Profes., científicos e intelectuales (098)",39,,8,25,6,
"Técnicos de nivel medio y trab. asimilados (099)",8,,2,5,1,
"Jefes y empleados de oficina (100)",21,,13,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",21,,3,8,8,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",23,,4,7,8,4
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",58,,19,18,18,3
"Ocupación no especificada (107)",24,,4,12,5,3
