"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",66,4,,12,28,4,6,6,6
"Organiz. y organos extraterritoriales (042)",6,,,,,1,1,,4
"Actividad economica no especificada (043)",644,19,,107,248,36,46,60,128
"Mujeres (044)",41294,5449,30,11327,11758,1503,3559,1571,6097
"Agric., ganadería, caza y silvicultura (045)",15127,4300,15,6503,3975,107,117,45,65
"Pesca (046)",201,18,,116,51,2,8,2,4
"Explotación de minas y canteras (047)",21,,,6,6,,1,1,7
"Industrias manufactureras (048)",4544,319,5,1568,1968,178,230,118,158
"Suministro de electricidad, gas y agua (049)",38,,,,,2,9,5,22
"Construcción (050)",104,4,,25,29,3,4,6,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",7729,492,4,1921,2906,484,743,478,701
"Venta, mant.y rep. veh.autom.y motoc. (052)",104,1,,10,49,5,7,10,22
"Comercio al por mayor (053)",215,10,,29,74,14,31,13,44
"Comercio al por menor (054)",7410,481,4,1882,2783,465,705,455,635
"Hoteles y restaurantes (055)",2188,88,2,489,966,161,175,141,166
"Trans., almac. y comunicaciones (056)",912,4,,38,249,74,184,107,256
"Intermediación financiera (057)",214,,,,9,6,26,33,140
"Activid.inmobil., empres. y de alquiler (058)",828,3,,13,83,58,122,91,458
"Admin.pub. y defensa; p. segur.soc.afil (059)",1492,9,,46,162,88,248,178,761
"Enseñanza (060)",3710,,,1,152,112,1197,154,2094
"Servicios sociales y de salud (061)",1454,2,,11,100,46,286,84,925
"Otras activ. serv.comun.soc y personales (062)",972,54,1,155,333,77,102,80,170
"Hogares privados con servicio doméstico (063)",964,35,2,224,555,70,31,22,25
"Organiz. y organos extraterritoriales (064)",4,,,,,,1,,3
"Actividad economica no especificada (065)",792,121,1,211,214,35,75,26,109
,,,,,,,,,
"URBANA (066)",53800,1302,26,6615,16438,3112,7197,4420,14690
"Agric., ganadería, caza y silvicultura (067)",3803,433,4,1355,1488,99,137,90,197
"Pesca (068)",88,7,,14,28,4,9,7,19
"Explotación de minas y canteras (069)",255,,,17,120,11,15,14,78
"Industrias manufactureras (070)",4393,123,5,813,2017,288,411,335,401
"Suministro de electricidad, gas y agua (071)",219,1,,8,36,9,55,21,89
"Construcción (072)",3509,36,1,577,1750,217,267,227,434
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",10632,417,9,2102,4056,733,1149,916,1250
"Venta, mant.y rep. veh.autom.y motoc. (074)",763,3,,61,341,70,117,73,98
"Comercio al por mayor (075)",370,8,,29,118,29,48,37,101
"Comercio al por menor (076)",9499,406,9,2012,3597,634,984,806,1051
"Hoteles y restaurantes (077)",3227,89,1,555,1401,259,294,307,321
"Trans., almac. y comunicaciones (078)",5366,29,2,481,2445,401,664,555,789
"Intermediación financiera (079)",483,,,,31,15,53,84,300
"Activid.inmobil., empres. y de alquiler (080)",2835,4,,40,378,195,341,393,1484
"Admin.pub. y defensa; p. segur.soc.afil (081)",5225,11,,86,835,276,919,620,2478
"Enseñanza (082)",7729,2,,8,288,224,2160,367,4680
"Servicios sociales y de salud (083)",2295,5,,16,169,84,391,146,1484
"Otras activ. serv.comun.soc y personales (084)",1815,56,2,199,558,161,187,233,419
"Hogares privados con servicio doméstico (085)",911,29,2,194,523,72,35,25,31
"Organiz. y organos extraterritoriales (086)",10,,,,,1,2,,7
"Actividad economica no especificada (087)",1005,60,,150,315,63,108,80,229
"Hombres (088)",30155,272,13,2856,9746,1771,3865,2915,8717
"Agric., ganadería, caza y silvicultura (089)",2222,116,3,711,992,65,101,70,164
"Pesca (090)",55,4,,7,18,3,3,5,15
"Explotación de minas y canteras (091)",242,,,15,117,11,14,13,72
"Industrias manufactureras (092)",2222,32,1,299,1046,151,214,226,253
"Suministro de electricidad, gas y agua (093)",181,1,,8,36,7,46,16,67
"Construcción (094)",3424,32,1,560,1731,214,263,222,401
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3579,28,5,467,1381,264,430,445,559
"Venta, mant.y rep. veh.autom.y motoc. (096)",667,2,,54,295,65,110,63,78
"Comercio al por mayor (097)",180,1,,9,55,16,18,24,57
"Comercio al por menor (098)",2732,25,5,404,1031,183,302,358,424
"Hoteles y restaurantes (099)",1180,7,,118,509,100,121,169,156
"Trans., almac. y comunicaciones (100)",4489,28,2,452,2209,330,483,449,536
"Intermediación financiera (101)",269,,,,22,9,27,51,160
"Activid.inmobil., empres. y de alquiler (102)",2025,1,,30,297,139,220,304,1034
"Admin.pub. y defensa; p. segur.soc.afil (103)",3838,4,,54,708,194,696,446,1736
"Enseñanza (104)",4126,2,,7,167,124,995,222,2609
"Servicios sociales y de salud (105)",880,3,,9,77,39,119,62,571
"Otras activ. serv.comun.soc y personales (106)",882,5,1,53,242,84,89,155,253
"Hogares privados con servicio doméstico (107)",53,2,,9,22,4,5,5,6
"Organiz. y organos extraterritoriales (108)",6,,,,,1,1,,4
"Actividad economica no especificada (109)",482,7,,57,172,32,38,55,121
"Mujeres (110)",23645,1030,13,3759,6692,1341,3332,1505,5973
"Agric., ganadería, caza y silvicultura (111)",1581,317,1,644,496,34,36,20,33
"Pesca (112)",33,3,,7,10,1,6,2,4
"Explotación de minas y canteras (113)",13,,,2,3,,1,1,6
"Industrias manufactureras (114)",2171,91,4,514,971,137,197,109,148
"Suministro de electricidad, gas y agua (115)",38,,,,,2,9,5,22
"Construcción (116)",85,4,,17,19,3,4,5,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7053,389,4,1635,2675,469,719,471,691
"Venta, mant.y rep. veh.autom.y motoc. (118)",96,1,,7,46,5,7,10,20
"Comercio al por mayor (119)",190,7,,20,63,13,30,13,44
"Comercio al por menor (120)",6767,381,4,1608,2566,451,682,448,627
"Hoteles y restaurantes (121)",2047,82,1,437,892,159,173,138,165
"Trans., almac. y comunicaciones (122)",877,1,,29,236,71,181,106,253
"Intermediación financiera (123)",214,,,,9,6,26,33,140
"Activid.inmobil., empres. y de alquiler (124)",810,3,,10,81,56,121,89,450
"Admin.pub. y defensa; p. segur.soc.afil (125)",1387,7,,32,127,82,223,174,742
"Enseñanza (126)",3603,,,1,121,100,1165,145,2071
"Servicios sociales y de salud (127)",1415,2,,7,92,45,272,84,913
"Otras activ. serv.comun.soc y personales (128)",933,51,1,146,316,77,98,78,166
"Hogares privados con servicio doméstico (129)",858,27,2,185,501,68,30,20,25
"Organiz. y organos extraterritoriales (130)",4,,,,,,1,,3
"Actividad economica no especificada (131)",523,53,,93,143,31,70,25,108
,,,,,,,,,
"RURAL (132)",39880,6096,28,16500,14742,628,911,332,643
"Agric., ganadería, caza y silvicultura (133)",30191,5551,24,13346,10233,299,390,146,202
"Pesca (134)",687,34,,348,278,9,12,2,4
"Explotación de minas y canteras (135)",246,2,,56,167,6,6,5,4
"Industrias manufactureras (136)",3325,264,1,1428,1436,78,62,28,28
"Suministro de electricidad, gas y agua (137)",9,,,1,1,2,1,2,2
"Construcción (138)",1190,16,,336,733,38,27,20,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1141,110,,419,476,41,57,15,23
"Venta, mant.y rep. veh.autom.y motoc. (140)",103,,,11,56,9,18,1,8
"Comercio al por mayor (141)",56,3,,19,27,3,2,,2
"Comercio al por menor (142)",982,107,,389,393,29,37,14,13
"Hoteles y restaurantes (143)",225,6,1,69,130,5,3,6,5
"Trans., almac. y comunicaciones (144)",840,10,1,171,547,27,39,25,20
"Intermediación financiera (145)",3,,,,1,1,,,1
"Activid.inmobil., empres. y de alquiler (146)",132,,,16,50,18,11,9,28
"Admin.pub. y defensa; p. segur.soc.afil (147)",575,7,,61,254,40,96,27,90
"Enseñanza (148)",489,,,6,105,31,150,24,173
"Servicios sociales y de salud (149)",93,,,9,24,8,29,3,20
"Otras activ. serv.comun.soc y personales (150)",184,6,,24,100,15,13,11,15
"Hogares privados con servicio doméstico (151)",119,10,,42,60,2,2,3,
"Actividad economica no especificada (153)",431,80,1,168,147,8,13,6,8
"Hombres (154)",22231,1677,11,8932,9676,466,684,266,519
"Agric., ganadería, caza y silvicultura (155)",16645,1568,10,7487,6754,226,309,121,170
"Pesca (156)",519,19,,239,237,8,10,2,4
"Explotación de minas y canteras (157)",238,2,,52,164,6,6,5,3
"Industrias manufactureras (158)",952,36,,374,439,37,29,19,18
"Suministro de electricidad, gas y agua (159)",9,,,1,1,2,1,2,2
"Construcción (160)",1171,16,,328,723,38,27,19,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",465,7,,133,245,26,33,8,13
"Venta, mant.y rep. veh.autom.y motoc. (162)",95,,,8,53,9,18,1,6
"Comercio al por mayor (163)",31,,,10,16,2,1,,2
"Comercio al por menor (164)",339,7,,115,176,15,14,7,5
"Hoteles y restaurantes (165)",84,,,17,56,3,1,3,4
"Trans., almac. y comunicaciones (166)",805,7,1,162,534,24,36,24,17
"Intermediación financiera (167)",3,,,,1,1,,,1
"Activid.inmobil., empres. y de alquiler (168)",114,,,13,48,16,10,7,20
"Admin.pub. y defensa; p. segur.soc.afil (169)",470,5,,47,219,34,71,23,71
"Enseñanza (170)",382,,,6,74,19,118,15,150
"Servicios sociales y de salud (171)",54,,,5,16,7,15,3,8
"Otras activ. serv.comun.soc y personales (172)",145,3,,15,83,15,9,9,11
"Hogares privados con servicio doméstico (173)",13,2,,3,6,,1,1,
"Actividad economica no especificada (175)",162,12,,50,76,4,8,5,7
"Mujeres (176)",17649,4419,17,7568,5066,162,227,66,124
"Agric., ganadería, caza y silvicultura (177)",13546,3983,14,5859,3479,73,81,25,32
"Pesca (178)",168,15,,109,41,1,2,,
"Explotación de minas y canteras (179)",8,,,4,3,,,,1
"Industrias manufactureras (180)",2373,228,1,1054,997,41,33,9,10
"Construcción (182)",19,,,8,10,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",676,103,,286,231,15,24,7,10
"Venta, mant.y rep. veh.autom.y motoc. (184)",8,,,3,3,,,,2
"Comercio al por mayor (185)",25,3,,9,11,1,1,,
"Comercio al por menor (186)",643,100,,274,217,14,23,7,8
"Hoteles y restaurantes (187)",141,6,1,52,74,2,2,3,1
"Trans., almac. y comunicaciones (188)",35,3,,9,13,3,3,1,3
"Activid.inmobil., empres. y de alquiler (190)",18,,,3,2,2,1,2,8
"Admin.pub. y defensa; p. segur.soc.afil (191)",105,2,,14,35,6,25,4,19
"Enseñanza (192)",107,,,,31,12,32,9,23
"Servicios sociales y de salud (193)",39,,,4,8,1,14,,12
"Otras activ. serv.comun.soc y personales (194)",39,3,,9,17,,4,2,4
"Hogares privados con servicio doméstico (195)",106,8,,39,54,2,1,2,
"Actividad economica no especificada (197)",269,68,1,118,71,4,5,1,1
