"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",576,304,272,518,271,247,58,33,25
"36 años (047)",538,306,232,494,274,220,44,32,12
"37 años (048)",653,324,329,602,293,309,51,31,20
"38 años (049)",551,279,272,511,256,255,40,23,17
"39 años (050)",548,291,257,503,267,236,45,24,21
"De 40 a 44 años (051)",2516,1371,1145,2309,1251,1058,207,120,87
"40 años (052)",656,344,312,598,309,289,58,35,23
"41 años (053)",392,223,169,371,212,159,21,11,10
"42 años (054)",565,308,257,514,274,240,51,34,17
"43 años (055)",448,249,199,405,226,179,43,23,20
"44 años (056)",455,247,208,421,230,191,34,17,17
"De 45 a 49 años (057)",1957,1083,874,1805,996,809,152,87,65
"45 años (058)",422,230,192,395,214,181,27,16,11
"46 años (059)",381,210,171,344,191,153,37,19,18
"47 años (060)",427,240,187,398,221,177,29,19,10
"48 años (061)",382,213,169,347,194,153,35,19,16
"49 años (062)",345,190,155,321,176,145,24,14,10
"De 50 a 54 años (063)",1512,831,681,1376,756,620,136,75,61
"50 años (064)",411,228,183,378,211,167,33,17,16
"51 años (065)",238,125,113,227,122,105,11,3,8
"52 años (066)",322,188,134,297,171,126,25,17,8
"53 años (067)",265,147,118,228,126,102,37,21,16
"54 años (068)",276,143,133,246,126,120,30,17,13
"De 55 a 59 años (069)",1024,606,418,914,531,383,110,75,35
"55 años (070)",228,143,85,204,127,77,24,16,8
"56 años (071)",220,136,84,189,113,76,31,23,8
"57 años (072)",236,136,100,209,117,92,27,19,8
"58 años (073)",194,113,81,177,103,74,17,10,7
"59 años (074)",146,78,68,135,71,64,11,7,4
"De 60 a 64 años (075)",736,405,331,637,351,286,99,54,45
"60 años (076)",223,140,83,191,124,67,32,16,16
"61 años (077)",91,51,40,80,47,33,11,4,7
"62 años (078)",154,85,69,131,68,63,23,17,6
"63 años (079)",136,68,68,125,62,63,11,6,5
"64 años (080)",132,61,71,110,50,60,22,11,11
"De 65 y más años (081)",1444,804,640,1243,675,568,201,129,72
"65 años (082)",126,73,53,108,61,47,18,12,6
"66 años (083)",118,68,50,102,57,45,16,11,5
"67 años (084)",97,55,42,84,49,35,13,6,7
"68 años (085)",86,38,48,79,34,45,7,4,3
"69 años (086)",79,48,31,71,42,29,8,6,2
"70 años (087)",105,57,48,93,47,46,12,10,2
"71 años (088)",50,32,18,43,27,16,7,5,2
"72 años (089)",77,46,31,65,40,25,12,6,6
"73 años (090)",67,40,27,55,32,23,12,8,4
"74 años (091)",72,37,35,57,31,26,15,6,9
"75 años (092)",84,47,37,73,39,34,11,8,3
"76 años (093)",43,20,23,39,20,19,4,,4
"77 años (094)",62,34,28,53,25,28,9,9,
"78 años (095)",54,35,19,45,29,16,9,6,3
"79 años (096)",27,14,13,24,12,12,3,2,1
"80 años (097)",52,28,24,41,20,21,11,8,3
"81 años (098)",19,12,7,16,10,6,3,2,1
"82 años (099)",31,14,17,29,13,16,2,1,1
"83 años (100)",18,12,6,12,8,4,6,4,2
"84 años (101)",25,16,9,22,14,8,3,2,1
"85 años (102)",27,11,16,24,10,14,3,1,2
"86 años (103)",28,14,14,21,7,14,7,7,
"87 años (104)",18,14,4,16,12,4,2,2,
"88 años (105)",14,7,7,12,7,5,2,,2
"89 años (106)",13,4,9,12,4,8,1,,1
"90 años (107)",11,5,6,11,5,6,,,
"91 años (108)",7,4,3,7,4,3,,,
"92 años (109)",6,3,3,5,2,3,1,1,
"93 años (110)",4,4,,4,4,,,,
"94 años (111)",6,2,4,5,2,3,1,,1
"95 años (112)",6,4,2,5,3,2,1,1,
"96 años (113)",3,1,2,3,1,2,,,
"97 años (114)",3,1,2,2,,2,1,1,
"98 y más años (115)",6,4,2,5,4,1,1,,1
