"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia EL COLLAO (000)",32999,2585,1247,19938,140,7075,111,1903
"Agric., ganadería, caza y silvicultura (001)",21296,14,480,14337,57,6408,,
"Pesca (002)",165,1,19,69,1,75,,
"Explotación de minas y canteras (003)",18,4,11,3,,,,
"Industrias manufactureras (004)",691,18,80,550,9,34,,
"Suministro de electricidad, gas y agua (005)",21,8,13,,,,,
"Construcción (006)",625,16,410,175,3,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3571,110,32,2995,38,396,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",242,8,27,192,8,7,,
"Comercio al por mayor (009)",71,8,,54,2,7,,
"Comercio al por menor (010)",3258,94,5,2749,28,382,,
"Hoteles y restaurantes (011)",485,69,4,362,10,40,,
"Trans., almac. y comunicaciones (012)",876,121,50,675,9,21,,
"Intermediación financiera (013)",10,8,,2,,,,
"Activid.inmobil., empres. y alquileres (014)",197,114,8,70,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",735,692,43,,,,,
"Enseñanza (016)",1092,1036,,49,3,4,,
"Servicios sociales y de salud (017)",207,188,,18,,1,,
"Otras activ. serv.comun.soc y personales (018)",177,55,14,100,,8,,
"Hogares privados con servicio doméstico (019)",111,,,,,,111,
"Actividad economica no especificada (021)",819,131,83,533,6,66,,
"Desocupado (022)",1903,,,,,,,1903
"Hombres (023)",19994,1916,1064,13300,107,2174,15,1418
"Agric., ganadería, caza y silvicultura (024)",12752,10,351,10424,48,1919,,
"Pesca (025)",136,1,18,54,1,62,,
"Explotación de minas y canteras (026)",16,3,10,3,,,,
"Industrias manufactureras (027)",371,13,70,264,8,16,,
"Suministro de electricidad, gas y agua (028)",19,6,13,,,,,
"Construcción (029)",614,15,406,170,3,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1410,55,32,1215,24,84,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",219,6,27,177,8,1,,
"Comercio al por mayor (032)",34,7,,25,1,1,,
"Comercio al por menor (033)",1157,42,5,1013,15,82,,
"Hoteles y restaurantes (034)",140,30,3,88,5,14,,
"Trans., almac. y comunicaciones (035)",839,103,49,662,9,16,,
"Intermediación financiera (036)",7,6,,1,,,,
"Activid.inmobil., empres. y alquileres (037)",159,87,7,63,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",625,593,32,,,,,
"Enseñanza (039)",796,755,,35,3,3,,
"Servicios sociales y de salud (040)",119,101,,17,,1,,
"Otras activ. serv.comun.soc y personales (041)",136,45,11,74,,6,,
"Hogares privados con servicio doméstico (042)",15,,,,,,15,
"Actividad economica no especificada (044)",422,93,62,230,4,33,,
"Desocupado (045)",1418,,,,,,,1418
"Mujeres (046)",13005,669,183,6638,33,4901,96,485
"Agric., ganadería, caza y silvicultura (047)",8544,4,129,3913,9,4489,,
"Pesca (048)",29,,1,15,,13,,
"Explotación de minas y canteras (049)",2,1,1,,,,,
"Industrias manufactureras (050)",320,5,10,286,1,18,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",11,1,4,5,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2161,55,,1780,14,312,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",23,2,,15,,6,,
"Comercio al por mayor (055)",37,1,,29,1,6,,
"Comercio al por menor (056)",2101,52,,1736,13,300,,
"Hoteles y restaurantes (057)",345,39,1,274,5,26,,
"Trans., almac. y comunicaciones (058)",37,18,1,13,,5,,
"Intermediación financiera (059)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",38,27,1,7,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",110,99,11,,,,,
"Enseñanza (062)",296,281,,14,,1,,
"Servicios sociales y de salud (063)",88,87,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",41,10,3,26,,2,,
"Hogares privados con servicio doméstico (065)",96,,,,,,96,
"Actividad economica no especificada (067)",397,38,21,303,2,33,,
,,,,,,,,
"URBANA (068)",9737,2044,659,5277,89,878,70,720
"Agric., ganadería, caza y silvicultura (069)",1995,7,169,1363,23,433,,
"Pesca (070)",8,1,,5,,2,,
"Explotación de minas y canteras (071)",9,2,6,1,,,,
"Industrias manufactureras (072)",395,18,62,294,6,15,,
"Suministro de electricidad, gas y agua (073)",19,8,11,,,,,
"Construcción (074)",325,13,232,69,,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",2859,98,19,2377,33,332,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",181,8,16,145,6,6,,
"Comercio al por mayor (077)",63,8,,48,1,6,,
"Comercio al por menor (078)",2615,82,3,2184,26,320,,
"Hoteles y restaurantes (079)",409,63,3,303,9,31,,
"Trans., almac. y comunicaciones (080)",632,98,34,483,6,11,,
"Intermediación financiera (081)",10,8,,2,,,,
"Activid.inmobil., empres. y alquileres (082)",145,76,8,57,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",590,555,35,,,,,
"Enseñanza (084)",828,788,,35,3,2,,
"Servicios sociales y de salud (085)",166,150,,15,,1,,
"Otras activ. serv.comun.soc y personales (086)",151,49,13,84,,5,,
"Hogares privados con servicio doméstico (087)",70,,,,,,70,
"Actividad economica no especificada (089)",406,110,67,189,5,35,,
"Desocupado (090)",720,,,,,,,720
"Hombres (091)",5753,1458,552,2919,65,282,13,464
"Agric., ganadería, caza y silvicultura (092)",1225,5,108,942,21,149,,
"Pesca (093)",8,1,,5,,2,,
"Explotación de minas y canteras (094)",7,1,5,1,,,,
"Industrias manufactureras (095)",262,13,56,179,6,8,,
"Suministro de electricidad, gas y agua (096)",17,6,11,,,,,
"Construcción (097)",316,12,229,65,,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",1101,49,19,947,19,67,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",159,6,16,130,6,1,,
"Comercio al por mayor (100)",27,7,,20,,,,
"Comercio al por menor (101)",915,36,3,797,13,66,,
"Hoteles y restaurantes (102)",119,29,2,72,4,12,,
"Trans., almac. y comunicaciones (103)",599,80,33,473,6,7,,
"Intermediación financiera (104)",7,6,,1,,,,
"Activid.inmobil., empres. y alquileres (105)",113,53,7,51,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",491,466,25,,,,,
"Enseñanza (107)",574,545,,25,3,1,,
"Servicios sociales y de salud (108)",89,73,,15,,1,,
"Otras activ. serv.comun.soc y personales (109)",112,39,10,59,,4,,
"Hogares privados con servicio doméstico (110)",13,,,,,,13,
"Actividad economica no especificada (112)",236,80,47,84,4,21,,
"Desocupado (113)",464,,,,,,,464
"Mujeres (114)",3984,586,107,2358,24,596,57,256
"Agric., ganadería, caza y silvicultura (115)",770,2,61,421,2,284,,
"Explotación de minas y canteras (117)",2,1,1,,,,,
