"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",2042,17,4,360,921,278,166,162,134
"Hogares privados con servicio doméstico (041)",250,5,,67,144,19,10,4,1
"Organiz. y organos extraterritoriales (042)",8,,,,3,,,,5
"Actividad economica no especificada (043)",3358,47,,792,1709,243,200,163,204
"Mujeres (044)",41001,923,43,10601,16406,2911,4589,1776,3752
"Agric., ganadería, caza y silvicultura (045)",4542,389,14,2632,1290,71,71,31,44
"Pesca (046)",66,1,,34,30,,1,,
"Explotación de minas y canteras (047)",26,1,,6,12,1,1,2,3
"Industrias manufactureras (048)",2536,69,1,712,1187,177,193,94,103
"Suministro de electricidad, gas y agua (049)",31,,,6,10,1,6,2,6
"Construcción (050)",222,2,1,45,117,13,19,8,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",11749,191,12,3163,5912,860,764,430,417
"Venta, mant.y rep. veh.autom.y motoc. (052)",306,3,,30,137,41,42,27,26
"Comercio al por mayor (053)",371,2,,59,159,42,47,33,29
"Comercio al por menor (054)",11072,186,12,3074,5616,777,675,370,362
"Hoteles y restaurantes (055)",5237,85,2,1568,2768,323,234,158,99
"Trans., almac. y comunicaciones (056)",613,2,1,40,259,75,100,63,73
"Intermediación financiera (057)",157,,,1,29,13,35,32,47
"Activid.inmobil., empres. y de alquiler (058)",1796,4,,41,396,273,376,242,464
"Admin.pub. y defensa; p. segur.soc.afil (059)",1297,1,,104,327,130,290,153,292
"Enseñanza (060)",3972,,,6,191,352,1745,246,1432
"Servicios sociales y de salud (061)",1273,,1,53,175,110,319,109,506
"Otras activ. serv.comun.soc y personales (062)",1558,31,3,374,746,137,110,80,77
"Hogares privados con servicio doméstico (063)",3609,82,3,1200,1999,187,87,34,17
"Organiz. y organos extraterritoriales (064)",2,,,,,,,,2
"Actividad economica no especificada (065)",2315,65,5,616,958,188,238,92,153
,,,,,,,,,
"URBANA (066)",103090,959,91,20226,48928,7992,10014,5387,9493
"Agric., ganadería, caza y silvicultura (067)",8382,245,20,3601,3563,289,236,177,251
"Pesca (068)",956,11,1,427,478,12,9,5,13
"Explotación de minas y canteras (069)",218,,,16,93,19,24,16,50
"Industrias manufactureras (070)",10836,91,7,2302,6377,722,558,404,375
"Suministro de electricidad, gas y agua (071)",284,2,,58,93,17,46,16,52
"Construcción (072)",5313,18,4,971,3206,379,321,162,252
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",25855,249,20,5851,13342,2067,1863,1234,1229
"Venta, mant.y rep. veh.autom.y motoc. (074)",3153,11,,326,1562,401,452,177,224
"Comercio al por mayor (075)",1337,3,1,162,668,138,116,121,128
"Comercio al por menor (076)",21365,235,19,5363,11112,1528,1295,936,877
"Hoteles y restaurantes (077)",6887,89,6,1819,3727,477,322,276,171
"Trans., almac. y comunicaciones (078)",13502,55,17,1841,8584,1150,762,646,447
"Intermediación financiera (079)",414,,,3,66,34,79,87,145
"Activid.inmobil., empres. y de alquiler (080)",5452,14,,200,1499,683,828,739,1489
"Admin.pub. y defensa; p. segur.soc.afil (081)",4045,5,,182,1104,374,937,476,967
"Enseñanza (082)",6764,,,19,376,568,2786,430,2585
"Servicios sociales y de salud (083)",2078,2,1,80,286,177,458,190,884
"Otras activ. serv.comun.soc y personales (084)",3523,47,7,706,1643,405,269,240,206
"Hogares privados con servicio doméstico (085)",3628,68,3,1142,2063,206,91,37,18
"Organiz. y organos extraterritoriales (086)",10,,,,3,,,,7
"Actividad economica no especificada (087)",4943,63,5,1008,2425,413,425,252,352
"Hombres (088)",66575,416,57,12145,33848,5157,5520,3634,5798
"Agric., ganadería, caza y silvicultura (089)",6766,140,15,2748,3087,240,179,150,207
"Pesca (090)",894,10,1,397,448,12,8,5,13
"Explotación de minas y canteras (091)",201,,,13,86,18,23,14,47
"Industrias manufactureras (092)",8669,53,6,1798,5312,549,368,311,272
"Suministro de electricidad, gas y agua (093)",253,2,,52,83,16,40,14,46
"Construcción (094)",5092,16,3,927,3089,366,302,154,235
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",14372,71,8,2803,7556,1213,1103,806,812
"Venta, mant.y rep. veh.autom.y motoc. (096)",2848,8,,296,1426,360,410,150,198
"Comercio al por mayor (097)",970,1,1,105,511,96,69,88,99
"Comercio al por menor (098)",10554,62,7,2402,5619,757,624,568,515
"Hoteles y restaurantes (099)",1814,15,4,325,1030,160,89,119,72
"Trans., almac. y comunicaciones (100)",12893,53,16,1803,8327,1075,662,583,374
"Intermediación financiera (101)",257,,,2,37,21,44,55,98
"Activid.inmobil., empres. y de alquiler (102)",3665,10,,159,1108,410,455,497,1026
"Admin.pub. y defensa; p. segur.soc.afil (103)",2757,4,,80,780,247,648,323,675
"Enseñanza (104)",2936,,,13,199,245,1092,191,1196
"Servicios sociales y de salud (105)",839,2,,33,114,69,146,88,387
"Otras activ. serv.comun.soc y personales (106)",1984,16,4,339,902,270,160,161,132
"Hogares privados con servicio doméstico (107)",224,1,,56,136,19,8,3,1
"Organiz. y organos extraterritoriales (108)",8,,,,3,,,,5
"Actividad economica no especificada (109)",2951,23,,597,1551,227,193,160,200
"Mujeres (110)",36515,543,34,8081,15080,2835,4494,1753,3695
"Agric., ganadería, caza y silvicultura (111)",1616,105,5,853,476,49,57,27,44
"Pesca (112)",62,1,,30,30,,1,,
"Explotación de minas y canteras (113)",17,,,3,7,1,1,2,3
"Industrias manufactureras (114)",2167,38,1,504,1065,173,190,93,103
"Suministro de electricidad, gas y agua (115)",31,,,6,10,1,6,2,6
"Construcción (116)",221,2,1,44,117,13,19,8,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",11483,178,12,3048,5786,854,760,428,417
"Venta, mant.y rep. veh.autom.y motoc. (118)",305,3,,30,136,41,42,27,26
"Comercio al por mayor (119)",367,2,,57,157,42,47,33,29
"Comercio al por menor (120)",10811,173,12,2961,5493,771,671,368,362
"Hoteles y restaurantes (121)",5073,74,2,1494,2697,317,233,157,99
"Trans., almac. y comunicaciones (122)",609,2,1,38,257,75,100,63,73
"Intermediación financiera (123)",157,,,1,29,13,35,32,47
"Activid.inmobil., empres. y de alquiler (124)",1787,4,,41,391,273,373,242,463
"Admin.pub. y defensa; p. segur.soc.afil (125)",1288,1,,102,324,127,289,153,292
"Enseñanza (126)",3828,,,6,177,323,1694,239,1389
"Servicios sociales y de salud (127)",1239,,1,47,172,108,312,102,497
"Otras activ. serv.comun.soc y personales (128)",1539,31,3,367,741,135,109,79,74
"Hogares privados con servicio doméstico (129)",3404,67,3,1086,1927,187,83,34,17
"Organiz. y organos extraterritoriales (130)",2,,,,,,,,2
"Actividad economica no especificada (131)",1992,40,5,411,874,186,232,92,152
,,,,,,,,,
"RURAL (132)",18012,928,19,9113,6833,406,391,108,214
"Agric., ganadería, caza y silvicultura (133)",14299,781,18,7703,5364,230,127,35,41
"Pesca (134)",200,8,,98,90,4,,,
"Explotación de minas y canteras (135)",47,1,,13,32,,,1,
"Industrias manufactureras (136)",734,36,,342,322,10,10,7,7
"Suministro de electricidad, gas y agua (137)",2,,,,,,,2,
"Construcción (138)",139,,,28,80,16,12,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",573,20,1,229,276,17,18,5,7
"Venta, mant.y rep. veh.autom.y motoc. (140)",31,,,4,15,1,7,1,3
"Comercio al por mayor (141)",17,,,7,9,1,,,
"Comercio al por menor (142)",525,20,1,218,252,15,11,4,4
"Hoteles y restaurantes (143)",191,11,,82,87,7,1,3,
"Trans., almac. y comunicaciones (144)",207,2,,47,136,11,7,4,
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",54,,,3,30,3,6,8,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",87,,,6,33,12,17,10,9
"Enseñanza (148)",375,,,,28,62,152,14,119
"Servicios sociales y de salud (149)",65,,,9,9,6,14,10,17
"Otras activ. serv.comun.soc y personales (150)",77,1,,28,24,10,7,2,5
"Hogares privados con servicio doméstico (151)",231,19,,125,80,,6,1,
"Actividad economica no especificada (153)",730,49,,400,242,18,13,3,5
"Hombres (154)",13526,548,10,6593,5507,330,296,85,157
"Agric., ganadería, caza y silvicultura (155)",11373,497,9,5924,4550,208,113,31,41
"Pesca (156)",196,8,,94,90,4,,,
"Explotación de minas y canteras (157)",38,,,10,27,,,1,
"Industrias manufactureras (158)",365,5,,134,200,6,7,6,7
"Suministro de electricidad, gas y agua (159)",2,,,,,,,2,
"Construcción (160)",138,,,27,80,16,12,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",307,7,1,114,150,11,14,3,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",30,,,4,14,1,7,1,3
"Comercio al por mayor (163)",13,,,5,7,1,,,
"Comercio al por menor (164)",264,7,1,105,129,9,7,2,4
"Hoteles y restaurantes (165)",27,,,8,16,1,,2,
"Trans., almac. y comunicaciones (166)",203,2,,45,134,11,7,4,
"Intermediación financiera (167)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",45,,,3,25,3,3,8,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",78,,,4,30,9,16,10,9
"Enseñanza (170)",231,,,,14,33,101,7,76
"Servicios sociales y de salud (171)",31,,,3,6,4,7,3,8
"Otras activ. serv.comun.soc y personales (172)",58,1,,21,19,8,6,1,2
"Hogares privados con servicio doméstico (173)",26,4,,11,8,,2,1,
"Actividad economica no especificada (175)",407,24,,195,158,16,7,3,4
"Mujeres (176)",4486,380,9,2520,1326,76,95,23,57
"Agric., ganadería, caza y silvicultura (177)",2926,284,9,1779,814,22,14,4,
"Pesca (178)",4,,,4,,,,,
"Explotación de minas y canteras (179)",9,1,,3,5,,,,
"Industrias manufactureras (180)",369,31,,208,122,4,3,1,
"Construcción (182)",1,,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",266,13,,115,126,6,4,2,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",4,,,2,2,,,,
"Comercio al por menor (186)",261,13,,113,123,6,4,2,
"Hoteles y restaurantes (187)",164,11,,74,71,6,1,1,
"Trans., almac. y comunicaciones (188)",4,,,2,2,,,,
"Activid.inmobil., empres. y de alquiler (190)",9,,,,5,,3,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,,,2,3,3,1,,
"Enseñanza (192)",144,,,,14,29,51,7,43
"Servicios sociales y de salud (193)",34,,,6,3,2,7,7,9
"Otras activ. serv.comun.soc y personales (194)",19,,,7,5,2,1,1,3
"Hogares privados con servicio doméstico (195)",205,15,,114,72,,4,,
"Actividad economica no especificada (197)",323,25,,205,84,2,6,,1
