"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1422,47,177,354,370,152,3,319
"Divorciado(a) (050)",64,,2,4,10,15,10,23
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",5,,,,,,1,4
"De 25 a 29 años (054)",2,,,,,,1,1
"De 30 a 34 años (055)",4,,,,,,2,2
"De 35 a 39 años (056)",8,,,,,4,2,2
"De 40 a 44 años (057)",7,,,,,2,2,3
"De 45 a 49 años (058)",8,,,,4,2,1,1
"De 50 y más años (059)",28,,2,4,6,7,,9
"Soltero(a) (060)",1103,2,7,13,50,121,393,517
"De 12 a 14 años (061)",5,,,,,,1,4
"De 15 a 19 años (062)",108,,,,,,81,27
"De 20 a 24 años (063)",290,,,,,1,115,174
"De 25 a 29 años (064)",214,,,,,16,85,113
"De 30 a 34 años (065)",141,,,,,28,60,53
"De 35 a 39 años (066)",103,,,,3,28,33,39
"De 40 a 44 años (067)",66,,,,4,22,11,29
"De 45 a 49 años (068)",48,,,,9,16,4,19
"De 50 y más años (069)",128,2,7,13,34,10,3,59
,,,,,,,,
"URBANA (080)",4726,27,98,241,416,1083,1811,1050
"De 12 a 14 años (081)",12,,,,,,,12
"De 15 a 19 años (082)",142,,,,,,87,55
"De 20 a 24 años (083)",489,,,,,1,293,195
"De 25 a 29 años (084)",572,,,,,39,386,147
"De 30 a 34 años (085)",566,,,,,107,345,114
"De 35 a 39 años (086)",618,,,,8,163,351,96
"De 40 a 44 años (087)",549,,,,21,241,216,71
"De 45 a 49 años (088)",430,,,,42,222,111,55
"De 50 y más años (089)",1348,27,98,241,345,310,22,305
"Conviviente (090)",1625,1,3,12,47,279,906,377
"De 12 a 14 años (091)",10,,,,,,,10
"De 15 a 19 años (092)",88,,,,,,49,39
"De 20 a 24 años (093)",310,,,,,,211,99
"De 25 a 29 años (094)",334,,,,,19,247,68
"De 30 a 34 años (095)",265,,,,,43,167,55
"De 35 a 39 años (096)",248,,,,2,55,148,43
"De 40 a 44 años (097)",148,,,,2,66,57,23
"De 45 a 49 años (098)",112,,,,14,60,25,13
"De 50 y más años (099)",110,1,3,12,29,36,2,27
"Separado(a) (100)",328,1,6,20,40,90,113,58
"De 15 a 19 años (102)",7,,,,,,4,3
"De 20 a 24 años (103)",34,,,,,,21,13
"De 25 a 29 años (104)",35,,,,,5,25,5
"De 30 a 34 años (105)",41,,,,,11,25,5
"De 35 a 39 años (106)",52,,,,1,20,24,7
"De 40 a 44 años (107)",34,,,,4,20,9,1
"De 45 a 49 años (108)",30,,,,2,16,4,8
"De 50 y más años (109)",95,1,6,20,33,18,1,16
"Casado(a) (110)",1878,6,29,103,212,584,653,291
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",9,,,,,,6,3
"De 20 a 24 años (113)",47,,,,,,30,17
"De 25 a 29 años (114)",114,,,,,7,88,19
"De 30 a 34 años (115)",204,,,,,38,132,34
"De 35 a 39 años (116)",270,,,,4,71,166,29
"De 40 a 44 años (117)",322,,,,10,138,141,33
"De 45 a 49 años (118)",236,,,,18,120,74,24
"De 50 y más años (119)",674,6,29,103,180,210,16,130
"Viudo(a) (120)",498,19,56,100,97,80,25,121
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",5,,,,,1,3,1
"De 30 a 34 años (125)",12,,,,,4,5,3
"De 35 a 39 años (126)",8,,,,,5,1,2
"De 40 a 44 años (127)",23,,,,3,11,7,2
"De 45 a 49 años (128)",30,,,,2,18,6,4
"De 50 y más años (129)",417,19,56,100,92,41,2,107
"Divorciado(a) (130)",24,,1,1,5,7,3,7
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",2,,,,,,,2
"De 35 a 39 años (136)",6,,,,,3,1,2
"De 40 a 44 años (137)",2,,,,,,1,1
"De 45 a 49 años (138)",4,,,,3,1,,
"De 50 y más años (139)",7,,1,1,2,3,,
"Soltero(a) (140)",373,,3,5,15,43,111,196
"De 15 a 19 años (142)",37,,,,,,28,9
"De 20 a 24 años (143)",94,,,,,1,29,64
"De 25 a 29 años (144)",83,,,,,7,23,53
"De 30 a 34 años (145)",42,,,,,11,16,15
"De 35 a 39 años (146)",34,,,,1,9,11,13
"De 40 a 44 años (147)",20,,,,2,6,1,11
"De 45 a 49 años (148)",18,,,,3,7,2,6
"De 50 y más años (149)",45,,3,5,9,2,1,25
,,,,,,,,
"RURAL (160)",11023,45,204,566,1032,2281,4982,1913
"De 12 a 14 años (161)",24,,,,,,3,21
"De 15 a 19 años (162)",456,,,,,,304,152
"De 20 a 24 años (163)",1333,,,,,6,933,394
"De 25 a 29 años (164)",1358,,,,,85,1008,265
"De 30 a 34 años (165)",1236,,,,,181,890,165
"De 35 a 39 años (166)",1284,,,,4,299,857,124
"De 40 a 44 años (167)",1160,,,,29,398,628,105
"De 45 a 49 años (168)",897,,,1,56,449,290,101
"De 50 y más años (169)",3275,45,204,565,943,863,69,586
"Conviviente (170)",4625,3,18,47,129,746,2884,798
"De 12 a 14 años (171)",17,,,,,,1,16
"De 15 a 19 años (172)",319,,,,,,213,106
"De 20 a 24 años (173)",922,,,,,4,694,224
"De 25 a 29 años (174)",901,,,,,53,692,156
"De 30 a 34 años (175)",699,,,,,108,509,82
"De 35 a 39 años (176)",609,,,,,133,423,53
"De 40 a 44 años (177)",471,,,,6,166,261,38
"De 45 a 49 años (178)",240,,,1,13,122,77,27
"De 50 y más años (179)",447,3,18,46,110,160,14,96
"Separado(a) (180)",638,3,12,24,50,132,301,116
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",39,,,,,,27,12
"De 20 a 24 años (183)",91,,,,,1,66,24
"De 25 a 29 años (184)",97,,,,,7,75,15
"De 30 a 34 años (185)",73,,,,,17,39,17
"De 35 a 39 años (186)",76,,,,1,22,46,7
"De 40 a 44 años (187)",58,,,,2,18,31,7
"De 45 a 49 años (188)",54,,,,4,28,14,8
"De 50 y más años (189)",149,3,12,24,43,39,2,26
"Casado(a) (190)",3773,9,48,230,521,1125,1422,418
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",23,,,,,,8,15
"De 20 a 24 años (193)",112,,,,,1,80,31
"De 25 a 29 años (194)",216,,,,,15,169,32
"De 30 a 34 años (195)",346,,,,,37,282,27
"De 35 a 39 años (196)",492,,,,1,114,344,33
"De 40 a 44 años (197)",524,,,,14,172,308,30
"De 45 a 49 años (198)",489,,,,23,245,181,40
"De 50 y más años (199)",1570,9,48,230,483,541,50,209
"Viudo(a) (200)",1217,28,121,254,292,192,86,244
"De 15 a 19 años (202)",2,,,,,,2,
"De 20 a 24 años (203)",9,,,,,,7,2
"De 25 a 29 años (204)",12,,,,,1,9,2
"De 30 a 34 años (205)",17,,,,,2,14,1
"De 35 a 39 años (206)",36,,,,,10,21,5
"De 40 a 44 años (207)",56,,,,5,24,17,10
"De 45 a 49 años (208)",80,,,,9,44,15,12
"De 50 y más años (209)",1005,28,121,254,278,111,1,212
"Divorciado(a) (210)",40,,1,3,5,8,7,16
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",3,,,,,,,3
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",5,,,,,2,1,2
"De 45 a 49 años (218)",4,,,,1,1,1,1
"De 50 y más años (219)",21,,1,3,4,4,,9
"Soltero(a) (220)",730,2,4,8,35,78,282,321
"De 12 a 14 años (221)",5,,,,,,1,4
"De 15 a 19 años (222)",71,,,,,,53,18
"De 20 a 24 años (223)",196,,,,,,86,110
"De 25 a 29 años (224)",131,,,,,9,62,60
"De 30 a 34 años (225)",99,,,,,17,44,38
"De 35 a 39 años (226)",69,,,,2,19,22,26
"De 40 a 44 años (227)",46,,,,2,16,10,18
"De 45 a 49 años (228)",30,,,,6,9,2,13
"De 50 y más años (229)",83,2,4,8,25,8,2,34
