"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",1836,37,982,485,280,52
"Sin nivel (031)",58,2,15,12,19,10
"Educación inicial (032)",4,,3,1,,
"Primaria (033)",430,27,166,102,107,28
"Secundaria (034)",757,8,457,185,99,8
"Superior no univ. incompleta (035)",129,,84,35,9,1
"Superior no univ. completa (036)",208,,122,65,18,3
"Superior univ. incompleta (037)",72,,44,20,7,1
"Superior univ. completa (038)",178,,91,65,21,1
"No PEA (040)",55592,21025,15503,7039,6402,5623
"Sin nivel (041)",4663,410,251,545,1288,2169
"Educación inicial (042)",1310,1285,20,5,,
"Primaria (043)",26079,15236,2459,2882,3083,2419
"Secundaria (044)",17371,4094,9140,2297,1276,564
"Superior no univ. incompleta (045)",2273,,1743,319,143,68
"Superior no univ. completa (046)",1379,,481,471,263,164
"Superior univ. incompleta (047)",1383,,1092,149,91,51
"Superior univ. completa (048)",1134,,317,371,258,188
,,,,,,
"URBANA (060)",65098,13591,19071,14958,11655,5823
"Sin nivel (061)",3564,215,219,511,1104,1515
"Educación inicial (062)",883,847,29,7,,
"Primaria (063)",22299,9526,2120,3408,4410,2835
"Secundaria (064)",23004,3003,10503,5481,3221,796
"Superior no univ. incompleta (065)",3939,,2307,1035,498,99
"Superior no univ. completa (066)",4362,,1373,1887,881,221
"Superior univ. incompleta (067)",2553,,1500,613,360,80
"Superior univ. completa (068)",4494,,1020,2016,1181,277
"PEA (070)",29297,405,8783,10525,7538,2046
"Sin nivel (071)",1173,4,90,239,481,359
"Educación inicial (072)",29,11,11,7,,
"Primaria (073)",7332,239,1176,2077,2655,1185
"Secundaria (074)",10854,151,4354,3857,2204,288
"Superior no univ. incompleta (075)",2050,,911,748,360,31
"Superior no univ. completa (076)",3124,,968,1459,636,61
"Superior univ. incompleta (077)",1311,,540,469,273,29
"Superior univ. completa (078)",3424,,733,1669,929,93
"Ocupada (080)",27818,384,8007,10112,7307,2008
"Sin nivel (081)",1131,2,77,230,469,353
"Educación inicial (082)",25,11,8,6,,
"Primaria (083)",7045,227,1074,2003,2575,1166
"Secundaria (084)",10253,144,4007,3703,2118,281
"Superior no univ. incompleta (085)",1933,,837,715,351,30
"Superior no univ. completa (086)",2935,,857,1401,619,58
"Superior univ. incompleta (087)",1242,,499,449,266,28
"Superior univ. completa (088)",3254,,648,1605,909,92
"Desocupada (090)",1479,21,776,413,231,38
"Sin nivel (091)",42,2,13,9,12,6
"Educación inicial (092)",4,,3,1,,
"Primaria (093)",287,12,102,74,80,19
"Secundaria (094)",601,7,347,154,86,7
"Superior no univ. incompleta (095)",117,,74,33,9,1
"Superior no univ. completa (096)",189,,111,58,17,3
"Superior univ. incompleta (097)",69,,41,20,7,1
"Superior univ. completa (098)",170,,85,64,20,1
"No PEA (100)",35801,13186,10288,4433,4117,3777
"Sin nivel (101)",2391,211,129,272,623,1156
"Educación inicial (102)",854,836,18,,,
"Primaria (103)",14967,9287,944,1331,1755,1650
"Secundaria (104)",12150,2852,6149,1624,1017,508
"Superior no univ. incompleta (105)",1889,,1396,287,138,68
"Superior no univ. completa (106)",1238,,405,428,245,160
"Superior univ. incompleta (107)",1242,,960,144,87,51
"Superior univ. completa (108)",1070,,287,347,252,184
,,,,,,
"RURAL (120)",35155,8132,10364,7168,6183,3308
"Sin nivel (121)",3401,209,191,448,1124,1429
"Educación inicial (122)",459,450,2,7,,
"Primaria (123)",18924,6174,3479,3760,3787,1724
"Secundaria (124)",10712,1299,5733,2453,1088,139
"Superior no univ. incompleta (125)",657,,488,127,37,5
"Superior no univ. completa (126)",454,,202,186,61,5
"Superior univ. incompleta (127)",265,,172,61,31,1
"Superior univ. completa (128)",283,,97,126,55,5
"PEA (130)",15364,293,5149,4562,3898,1462
"Sin nivel (131)",1129,10,69,175,459,416
"Educación inicial (132)",3,1,,2,,
"Primaria (133)",7812,225,1964,2209,2459,955
"Secundaria (134)",5491,57,2742,1780,829,83
"Superior no univ. incompleta (135)",273,,141,95,32,5
"Superior no univ. completa (136)",313,,126,143,43,1
"Superior univ. incompleta (137)",124,,40,56,27,1
"Superior univ. completa (138)",219,,67,102,49,1
"Ocupada (140)",15007,277,4943,4490,3849,1448
"Sin nivel (141)",1113,10,67,172,452,412
"Educación inicial (142)",3,1,,2,,
"Primaria (143)",7669,210,1900,2181,2432,946
"Secundaria (144)",5335,56,2632,1749,816,82
"Superior no univ. incompleta (145)",261,,131,93,32,5
"Superior no univ. completa (146)",294,,115,136,42,1
"Superior univ. incompleta (147)",121,,37,56,27,1
"Superior univ. completa (148)",211,,61,101,48,1
"Desocupada (150)",357,16,206,72,49,14
"Sin nivel (151)",16,,2,3,7,4
"Primaria (153)",143,15,64,28,27,9
"Secundaria (154)",156,1,110,31,13,1
"Superior no univ. incompleta (155)",12,,10,2,,
"Superior no univ. completa (156)",19,,11,7,1,
"Superior univ. incompleta (157)",3,,3,,,
"Superior univ. completa (158)",8,,6,1,1,
"No PEA (160)",19791,7839,5215,2606,2285,1846
"Sin nivel (161)",2272,199,122,273,665,1013
"Educación inicial (162)",456,449,2,5,,
"Primaria (163)",11112,5949,1515,1551,1328,769
"Secundaria (164)",5221,1242,2991,673,259,56
"Superior no univ. incompleta (165)",384,,347,32,5,
"Superior no univ. completa (166)",141,,76,43,18,4
"Superior univ. incompleta (167)",141,,132,5,4,
"Superior univ. completa (168)",64,,30,24,6,4
