"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",68,2,3,13,15,14,6,15
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",2,,,,,,1,1
"De 35 a 39 años (056)",9,,,,1,5,2,1
"De 40 a 44 años (057)",8,,,,1,2,1,4
"De 45 a 49 años (058)",9,,,1,3,3,,2
"De 50 y más años (059)",38,2,3,12,10,4,1,6
"Soltero(a) (060)",881,2,14,15,27,114,264,445
"De 12 a 14 años (061)",11,,,,,,4,7
"De 15 a 19 años (062)",87,,,,,,55,32
"De 20 a 24 años (063)",233,,,,,2,96,135
"De 25 a 29 años (064)",176,,,,,11,55,110
"De 30 a 34 años (065)",103,,,,,23,32,48
"De 35 a 39 años (066)",87,,,,2,28,16,41
"De 40 a 44 años (067)",69,,,,6,29,6,28
"De 45 a 49 años (068)",35,,,,11,14,,10
"De 50 y más años (069)",80,2,14,15,8,7,,34
,,,,,,,,
"URBANA (080)",8380,53,191,470,858,1839,2931,2038
"De 12 a 14 años (081)",26,,,,,,4,22
"De 15 a 19 años (082)",357,,,,,,214,143
"De 20 a 24 años (083)",890,,,,,4,544,342
"De 25 a 29 años (084)",1080,,,,,77,680,323
"De 30 a 34 años (085)",1077,,,,,197,631,249
"De 35 a 39 años (086)",1111,,,,14,403,498,196
"De 40 a 44 años (087)",932,,,,86,410,270,166
"De 45 a 49 años (088)",759,,,9,157,398,77,118
"De 50 y más años (089)",2148,53,191,461,601,350,13,479
"Conviviente (090)",3752,2,12,67,219,791,1814,847
"De 12 a 14 años (091)",16,,,,,,2,14
"De 15 a 19 años (092)",240,,,,,,139,101
"De 20 a 24 años (093)",558,,,,,,379,179
"De 25 a 29 años (094)",661,,,,,45,456,160
"De 30 a 34 años (095)",615,,,,,116,370,129
"De 35 a 39 años (096)",550,,,,6,180,285,79
"De 40 a 44 años (097)",384,,,,30,169,133,52
"De 45 a 49 años (098)",279,,,4,35,151,44,45
"De 50 y más años (099)",449,2,12,63,148,130,6,88
"Separado(a) (100)",453,1,8,21,73,130,119,101
"De 15 a 19 años (102)",15,,,,,,13,2
"De 20 a 24 años (103)",39,,,,,,26,13
"De 25 a 29 años (104)",40,,,,,7,23,10
"De 30 a 34 años (105)",45,,,,,11,23,11
"De 35 a 39 años (106)",73,,,,,34,23,16
"De 40 a 44 años (107)",52,,,,2,28,9,13
"De 45 a 49 años (108)",47,,,,12,27,2,6
"De 50 y más años (109)",142,1,8,21,59,23,,30
"Casado(a) (110)",2842,6,67,241,451,748,774,555
"De 12 a 14 años (111)",3,,,,,,1,2
"De 15 a 19 años (112)",39,,,,,,21,18
"De 20 a 24 años (113)",101,,,,,2,61,38
"De 25 a 29 años (114)",217,,,,,13,153,51
"De 30 a 34 años (115)",323,,,,,50,208,65
"De 35 a 39 años (116)",393,,,,4,154,174,61
"De 40 a 44 años (117)",411,,,,46,179,120,66
"De 45 a 49 años (118)",366,,,4,92,189,30,51
"De 50 y más años (119)",989,6,67,237,309,161,6,203
"Viudo(a) (120)",535,40,90,116,77,57,14,141
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",4,,,,,,4,
"De 25 a 29 años (124)",5,,,,,1,4,
"De 30 a 34 años (125)",6,,,,,3,1,2
"De 35 a 39 años (126)",14,,,,1,6,2,5
"De 40 a 44 años (127)",13,,,,1,5,2,5
"De 45 a 49 años (128)",25,,,,6,14,1,4
"De 50 y más años (129)",467,40,90,116,69,28,,124
"Divorciado(a) (130)",59,2,3,11,13,12,5,13
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",2,,,,,,1,1
"De 35 a 39 años (136)",9,,,,1,5,2,1
"De 40 a 44 años (137)",7,,,,1,2,,4
"De 45 a 49 años (138)",8,,,1,2,3,,2
"De 50 y más años (139)",31,2,3,10,9,2,1,4
"Soltero(a) (140)",739,2,11,14,25,101,205,381
"De 12 a 14 años (141)",7,,,,,,1,6
"De 15 a 19 años (142)",62,,,,,,41,21
"De 20 a 24 años (143)",187,,,,,2,74,111
"De 25 a 29 años (144)",156,,,,,11,43,102
"De 30 a 34 años (145)",86,,,,,17,28,41
"De 35 a 39 años (146)",72,,,,2,24,12,34
"De 40 a 44 años (147)",65,,,,6,27,6,26
"De 45 a 49 años (148)",34,,,,10,14,,10
"De 50 y más años (149)",70,2,11,14,7,6,,30
,,,,,,,,
"RURAL (160)",4320,6,44,155,305,892,2112,806
"De 12 a 14 años (161)",12,,,,,,5,7
"De 15 a 19 años (162)",363,,,,,,225,138
"De 20 a 24 años (163)",649,,,,,1,465,183
"De 25 a 29 años (164)",644,,,,,40,495,109
"De 30 a 34 años (165)",587,,,,,110,412,65
"De 35 a 39 años (166)",490,,,,4,160,280,46
"De 40 a 44 años (167)",407,,,,5,198,156,48
"De 45 a 49 años (168)",317,,,2,43,176,64,32
"De 50 y más años (169)",851,6,44,153,253,207,10,178
"Conviviente (170)",2573,,9,37,109,458,1487,473
"De 12 a 14 años (171)",8,,,,,,2,6
"De 15 a 19 años (172)",295,,,,,,181,114
"De 20 a 24 años (173)",491,,,,,1,358,132
"De 25 a 29 años (174)",461,,,,,25,368,68
"De 30 a 34 años (175)",374,,,,,64,275,35
"De 35 a 39 años (176)",286,,,,4,82,174,26
"De 40 a 44 años (177)",237,,,,3,121,86,27
"De 45 a 49 años (178)",160,,,,20,86,39,15
"De 50 y más años (179)",261,,9,37,82,79,4,50
"Separado(a) (180)",117,,2,6,9,31,39,30
"De 15 a 19 años (182)",12,,,,,,7,5
"De 20 a 24 años (183)",12,,,,,,7,5
"De 25 a 29 años (184)",11,,,,,1,5,5
"De 30 a 34 años (185)",18,,,,,6,11,1
"De 35 a 39 años (186)",9,,,,,6,3,
"De 40 a 44 años (187)",11,,,,,5,3,3
"De 45 a 49 años (188)",9,,,,,4,3,2
"De 50 y más años (189)",35,,2,6,9,9,,9
"Casado(a) (190)",1279,3,11,59,139,368,521,178
"De 15 a 19 años (192)",30,,,,,,23,7
"De 20 a 24 años (193)",98,,,,,,78,20
"De 25 a 29 años (194)",151,,,,,14,110,27
"De 30 a 34 años (195)",174,,,,,33,119,22
"De 35 a 39 años (196)",172,,,,,64,97,11
"De 40 a 44 años (197)",151,,,,2,69,66,14
"De 45 a 49 años (198)",137,,,1,20,81,22,13
"De 50 y más años (199)",366,3,11,58,117,107,6,64
"Viudo(a) (200)",200,3,19,50,44,20,5,59
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",2,,,,,,,2
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",4,,,,,1,3,
"De 35 a 39 años (206)",8,,,,,4,2,2
"De 40 a 44 años (207)",3,,,,,1,,2
"De 45 a 49 años (208)",9,,,1,1,5,,2
"De 50 y más años (209)",172,3,19,49,43,9,,49
"Divorciado(a) (210)",9,,,2,2,2,1,2
"De 40 a 44 años (217)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,1,,,
"De 50 y más años (219)",7,,,2,1,2,,2
"Soltero(a) (220)",142,,3,1,2,13,59,64
"De 12 a 14 años (221)",4,,,,,,3,1
"De 15 a 19 años (222)",25,,,,,,14,11
"De 20 a 24 años (223)",46,,,,,,22,24
"De 25 a 29 años (224)",20,,,,,,12,8
"De 30 a 34 años (225)",17,,,,,6,4,7
"De 35 a 39 años (226)",15,,,,,4,4,7
"De 40 a 44 años (227)",4,,,,,2,,2
"De 45 a 49 años (228)",1,,,,1,,,
"De 50 y más años (229)",10,,3,1,1,1,,4
