"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",162,164,164,22,100,13.4,
"De 25 a 29 años (044)",103,184,183,7,99.5,3.8,
"De 30 a 34 años (045)",66,138,135,8,97.8,5.8,
"De 35 a 39 años (046)",71,230,225,5,97.8,2.2,
"De 40 a 44 años (047)",43,168,155,1,92.3,0.6,
"De 45 a 49 años (048)",40,175,167,,95.4,,
"De 50 y más años (049)",39,201,186,,92.5,,
"Sup. no Univ. incompleta (050)",76,125,122,4,97.6,3.2,
"De 15 a 19 años (052)",5,,,,,,
"De 20 a 24 años (053)",22,8,8,3,100,37.5,
"De 25 a 29 años (054)",20,23,23,,100,,
"De 30 a 34 años (055)",11,26,26,1,100,3.8,
"De 35 a 39 años (056)",10,31,30,,96.8,,
"De 40 a 44 años (057)",2,5,5,,100,,
"De 45 a 49 años (058)",2,12,10,,83.3,,
"De 50 y más años (059)",4,20,20,,100,,
"Sup. no Univ. completa (060)",162,257,239,10,93,3.9,
"De 20 a 24 años (063)",21,11,11,3,100,27.3,
"De 25 a 29 años (064)",36,31,29,3,93.5,9.7,
"De 30 a 34 años (065)",43,62,60,4,96.8,6.5,
"De 35 a 39 años (066)",27,47,45,,95.7,,
"De 40 a 44 años (067)",14,35,33,,94.3,,
"De 45 a 49 años (068)",11,23,23,,100,,
"De 50 y más años (069)",10,48,38,,79.2,,
"Sup. Univ. incompleta (070)",23,34,31,1,91.2,2.9,
"De 15 a 19 años (072)",4,,,,,,
"De 20 a 24 años (073)",7,1,1,,100,,
"De 25 a 29 años (074)",2,2,2,,100,,
"De 30 a 34 años (075)",2,3,3,,100,,
"De 35 a 39 años (076)",2,5,5,,100,,
"De 40 a 44 años (077)",2,6,6,1,100,16.7,
"De 45 a 49 años (078)",2,6,5,,83.3,,
"De 50 y más años (079)",2,11,9,,81.8,,
"Sup. Univ. completa (080)",84,110,107,3,97.3,2.7,
"De 20 a 24 años (083)",3,1,1,,100,,
"De 25 a 29 años (084)",18,8,8,,100,,
"De 30 a 34 años (085)",21,23,23,1,100,4.3,
"De 35 a 39 años (086)",16,24,22,1,91.7,4.2,
"De 40 a 44 años (087)",11,24,24,1,100,4.2,
"De 45 a 49 años (088)",8,21,20,,95.2,,
"De 50 y más años (089)",7,9,9,,100,,
,,,,,,,
"URBANA (100)",2715,8447,7331,112,86.8,1.3,
"De 12 a 14 años (101)",277,3,3,,100,,
"De 15 a 19 años (102)",278,33,33,12,100,36.4,
"De 20 a 24 años (103)",232,244,242,33,99.2,13.5,
"De 25 a 29 años (104)",230,381,371,17,97.4,4.5,
"De 30 a 34 años (105)",236,534,513,23,96.1,4.3,
"De 35 a 39 años (106)",254,847,818,20,96.6,2.4,
"De 40 a 44 años (107)",219,871,812,7,93.2,0.8,
"De 45 a 49 años (108)",199,957,872,,91.1,,
"De 50 y más años (109)",790,4577,3667,,80.1,,
"Sin nivel (110)",479,2597,2076,5,79.9,0.2,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",4,1,1,,100,,
"De 20 a 24 años (113)",6,12,12,1,100,8.3,
"De 25 a 29 años (114)",7,7,7,,100,,
"De 30 a 34 años (115)",15,24,21,2,87.5,8.3,
"De 35 a 39 años (116)",14,55,54,2,98.2,3.6,
"De 40 a 44 años (117)",36,163,150,,92,,
"De 45 a 49 años (118)",38,193,174,,90.2,,
"De 50 y más años (119)",358,2142,1657,,77.4,,
"Educacion Inicial (120)",7,12,12,,100,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",2,5,5,,100,,
"De 30 a 34 años (125)",1,1,1,,100,,
"De 35 a 39 años (126)",1,5,5,,100,,
"Primaria (130)",1172,4250,3718,48,87.5,1.1,
"De 12 a 14 años (131)",163,3,3,,100,,
"De 15 a 19 años (132)",55,14,14,3,100,21.4,
"De 20 a 24 años (133)",67,92,90,11,97.8,12,
"De 25 a 29 años (134)",74,164,155,10,94.5,6.1,
"De 30 a 34 años (135)",95,283,270,7,95.4,2.5,
"De 35 a 39 años (136)",121,477,458,13,96,2.7,
"De 40 a 44 años (137)",117,495,461,4,93.1,0.8,
"De 45 a 49 años (138)",101,540,484,,89.6,,
"De 50 y más años (139)",379,2182,1783,,81.7,,
"Secundaria (140)",746,1105,1065,42,96.4,3.8,
"De 12 a 14 años (141)",112,,,,,,
"De 15 a 19 años (142)",209,18,18,9,100,50,
"De 20 a 24 años (143)",113,120,120,15,100,12.5,
"De 25 a 29 años (144)",82,149,148,5,99.3,3.4,
"De 30 a 34 años (145)",55,121,118,8,97.5,6.6,
"De 35 a 39 años (146)",66,210,206,4,98.1,1.9,
"De 40 a 44 años (147)",37,143,133,1,93,0.7,
"De 45 a 49 años (148)",38,170,162,,95.3,,
"De 50 y más años (149)",34,174,160,,92,,
"Sup. no Univ. incompleta (150)",66,101,100,4,99,4,
"De 15 a 19 años (152)",5,,,,,,
"De 20 a 24 años (153)",21,7,7,3,100,42.9,
"De 25 a 29 años (154)",16,21,21,,100,,
"De 30 a 34 años (155)",9,22,22,1,100,4.5,
"De 35 a 39 años (156)",10,31,30,,96.8,,
"De 40 a 44 años (157)",2,5,5,,100,,
"De 45 a 49 años (158)",1,4,4,,100,,
"De 50 y más años (159)",2,11,11,,100,,
"Sup. no Univ. completa (160)",151,246,230,9,93.5,3.7,
"De 20 a 24 años (163)",18,11,11,3,100,27.3,
"De 25 a 29 años (164)",31,27,27,2,100,7.4,
"De 30 a 34 años (165)",41,59,57,4,96.6,6.8,
"De 35 a 39 años (166)",26,43,41,,95.3,,
"De 40 a 44 años (167)",14,35,33,,94.3,,
"De 45 a 49 años (168)",11,23,23,,100,,
"De 50 y más años (169)",10,48,38,,79.2,,
"Sup. Univ. incompleta (170)",17,31,28,1,90.3,3.2,
"De 15 a 19 años (172)",4,,,,,,
"De 20 a 24 años (173)",3,,,,,,
"De 30 a 34 años (175)",2,3,3,,100,,
"De 35 a 39 años (176)",2,5,5,,100,,
"De 40 a 44 años (177)",2,6,6,1,100,16.7,
"De 45 a 49 años (178)",2,6,5,,83.3,,
"De 50 y más años (179)",2,11,9,,81.8,,
"Sup. Univ. completa (180)",77,105,102,3,97.1,2.9,
"De 20 a 24 años (183)",3,1,1,,100,,
"De 25 a 29 años (184)",18,8,8,,100,,
"De 30 a 34 años (185)",18,21,21,1,100,4.8,
"De 35 a 39 años (186)",14,21,19,1,90.5,4.8,
"De 40 a 44 años (187)",11,24,24,1,100,4.2,
"De 45 a 49 años (188)",8,21,20,,95.2,,
"De 50 y más años (189)",5,9,9,,100,,
,,,,,,,
"RURAL (200)",1312,4331,3568,62,82.4,1.4,
"De 12 a 14 años (201)",112,,,,,,
"De 15 a 19 años (202)",135,19,19,5,100,26.3,
"De 20 a 24 años (203)",132,113,112,14,99.1,12.4,
"De 25 a 29 años (204)",119,215,204,21,94.9,9.8,
"De 30 a 34 años (205)",103,270,257,10,95.2,3.7,
"De 35 a 39 años (206)",105,396,365,8,92.2,2,
"De 40 a 44 años (207)",119,550,474,1,86.2,0.2,
"De 45 a 49 años (208)",84,433,365,3,84.3,0.7,
"De 50 y más años (209)",403,2335,1772,,75.9,,
"Sin nivel (210)",456,2410,1856,13,77,0.5,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",8,6,6,1,100,16.7,
"De 25 a 29 años (214)",15,38,36,6,94.7,15.8,
"De 30 a 34 años (215)",22,66,63,1,95.5,1.5,
"De 35 a 39 años (216)",30,106,101,2,95.3,1.9,
"De 40 a 44 años (217)",46,216,189,1,87.5,0.5,
"De 45 a 49 años (218)",43,241,190,2,78.8,0.8,
"De 50 y más años (219)",290,1737,1271,,73.2,,
"Educacion Inicial (220)",3,4,3,,75,,
"De 25 a 29 años (224)",1,3,3,,100,,
"De 30 a 34 años (225)",2,1,,,,,
"Primaria (230)",610,1692,1493,37,88.2,2.2,
"De 12 a 14 años (231)",84,,,,,,
"De 15 a 19 años (232)",51,10,10,3,100,30,
"De 20 a 24 años (233)",67,61,60,7,98.4,11.5,
"De 25 a 29 años (234)",71,131,124,12,94.7,9.2,
"De 30 a 34 años (235)",61,177,168,9,94.9,5.1,
"De 35 a 39 años (236)",67,263,238,5,90.5,1.9,
"De 40 a 44 años (237)",67,309,263,,85.1,,
"De 45 a 49 años (238)",38,179,164,1,91.6,0.6,
"De 50 y más años (239)",104,562,466,,82.9,,
"Secundaria (240)",209,182,177,11,97.3,6,
"De 12 a 14 años (241)",27,,,,,,
"De 15 a 19 años (242)",83,9,9,2,100,22.2,
"De 20 a 24 años (243)",49,44,44,6,100,13.6,
"De 25 a 29 años (244)",21,35,35,2,100,5.7,
"De 30 a 34 años (245)",11,17,17,,100,,
"De 35 a 39 años (246)",5,20,19,1,95,5,
"De 40 a 44 años (247)",6,25,22,,88,,
"De 45 a 49 años (248)",2,5,5,,100,,
"De 50 y más años (249)",5,27,26,,96.3,,
"Sup. no Univ. incompleta (250)",10,24,22,,91.7,,
"De 20 a 24 años (253)",1,1,1,,100,,
"De 25 a 29 años (254)",4,2,2,,100,,
"De 30 a 34 años (255)",2,4,4,,100,,
"De 45 a 49 años (258)",1,8,6,,75,,
"De 50 y más años (259)",2,9,9,,100,,
"Sup. no Univ. completa (260)",11,11,9,1,81.8,9.1,
"De 20 a 24 años (263)",3,,,,,,
"De 25 a 29 años (264)",5,4,2,1,50,25,
"De 30 a 34 años (265)",2,3,3,,100,,
"De 35 a 39 años (266)",1,4,4,,100,,
"Sup. Univ. incompleta (270)",6,3,3,,100,,
"De 20 a 24 años (273)",4,1,1,,100,,
"De 25 a 29 años (274)",2,2,2,,100,,
"Sup. Univ. completa (280)",7,5,5,,100,,
"De 30 a 34 años (285)",3,2,2,,100,,
"De 35 a 39 años (286)",2,3,3,,100,,
"De 50 y más años (289)",2,,,,,,
