"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",31,30,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",201,89,8,88,3,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6339,4,,6081,254,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",239,,118,115,4,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",656,97,134,413,7,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3531,41,1808,69,1,1607,5,
"Otra (101)",3,3,,,,,,
"Ocupaciñn no especificada (102)",80,11,20,41,1,7,,
"Desocupado (103)",236,,,,,,,236
"Mujeres (104)",3836,183,580,1547,34,1274,97,121
"Profes., científicos e intelectuales (106)",92,82,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",34,13,,17,3,1,,
"Jefes y empleados de oficina (108)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",314,35,3,248,3,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1005,,,982,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",47,,18,26,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",10,,3,6,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2018,24,543,136,1,1217,97,
"Otra (114)",2,2,,,,,,
"Ocupaciñn no especificada (115)",173,7,13,122,1,30,,
"Desocupado (116)",121,,,,,,,121
