"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (125)",60,7,8,44,1,,,
"Trans., almac. y comunicaciones (126)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",9,8,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",39,34,5,,,,,
"Enseñanza (130)",151,137,,14,,,,
"Servicios sociales y de salud (131)",35,34,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",10,4,,3,,3,,
"Hogares privados con servicio doméstico (133)",40,,,,,,40,
"Actividad economica no especificada (135)",37,5,2,15,2,13,,
,,,,,,,,
"RURAL (136)",6016,442,1748,2436,33,1105,26,226
"Agric., ganadería, caza y silvicultura (137)",3460,,347,2024,21,1068,,
"Pesca (138)",1,,,1,,,,
"Explotación de minas y canteras (139)",1027,71,943,9,4,,,
"Industrias manufactureras (140)",61,2,19,38,1,1,,
"Suministro de electricidad, gas y agua (141)",6,1,5,,,,,
"Construcción (142)",281,12,236,28,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",204,4,21,163,1,15,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",26,1,20,5,,,,
"Comercio al por mayor (145)",7,,,6,,1,,
"Comercio al por menor (146)",171,3,1,152,1,14,,
"Hoteles y restaurantes (147)",83,14,27,38,1,3,,
"Trans., almac. y comunicaciones (148)",78,14,34,30,,,,
"Intermediación financiera (149)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (150)",68,61,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",104,41,63,,,,,
"Enseñanza (152)",182,162,,20,,,,
"Servicios sociales y de salud (153)",31,29,,2,,,,
"Otras activ. serv.comun.soc y personales (154)",24,11,2,11,,,,
"Hogares privados con servicio doméstico (155)",26,,,,,,26,
"Actividad economica no especificada (157)",151,18,46,69,1,17,,
"Desocupado (158)",226,,,,,,,226
"Hombres (159)",4499,289,1624,1810,23,559,4,190
"Agric., ganadería, caza y silvicultura (160)",2370,,262,1550,14,544,,
"Pesca (161)",1,,,1,,,,
"Explotación de minas y canteras (162)",1011,63,935,9,4,,,
"Industrias manufactureras (163)",54,2,17,34,1,,,
"Suministro de electricidad, gas y agua (164)",6,1,5,,,,,
"Construcción (165)",277,12,232,28,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",120,2,21,92,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",26,1,20,5,,,,
"Comercio al por mayor (168)",5,,,5,,,,
"Comercio al por menor (169)",89,1,1,82,,5,,
"Hoteles y restaurantes (170)",27,6,10,10,,1,,
"Trans., almac. y comunicaciones (171)",75,12,33,30,,,,
"Intermediación financiera (172)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",59,52,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",91,31,60,,,,,
"Enseñanza (175)",83,75,,8,,,,
"Servicios sociales y de salud (176)",11,9,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",19,10,1,8,,,,
"Hogares privados con servicio doméstico (178)",4,,,,,,4,
"Actividad economica no especificada (180)",99,13,43,35,,8,,
"Desocupado (181)",190,,,,,,,190
"Mujeres (182)",1517,153,124,626,10,546,22,36
"Agric., ganadería, caza y silvicultura (183)",1090,,85,474,7,524,,
"Explotación de minas y canteras (185)",16,8,8,,,,,
"Industrias manufactureras (186)",7,,2,4,,1,,
"Construcción (188)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",84,2,,71,1,10,,
"Comercio al por mayor (191)",2,,,1,,1,,
"Comercio al por menor (192)",82,2,,70,1,9,,
"Hoteles y restaurantes (193)",56,8,17,28,1,2,,
"Trans., almac. y comunicaciones (194)",3,2,1,,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",9,9,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",13,10,3,,,,,
"Enseñanza (198)",99,87,,12,,,,
"Servicios sociales y de salud (199)",20,20,,,,,,
"Otras activ. serv.comun.soc y personales (200)",5,1,1,3,,,,
"Hogares privados con servicio doméstico (201)",22,,,,,,22,
"Actividad economica no especificada (203)",52,5,3,34,1,9,,
