"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",69,7,31,30,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1419,3,853,8,,551,4,
"Ocupación no especificada (102)",78,10,7,56,1,4,,
"Desocupado (103)",33,,,,,,,33
"Mujeres (104)",828,44,108,242,9,356,55,14
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",21,21,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",2,2,,,,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",58,4,,32,3,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",171,,,166,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,2,6,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",489,,101,6,,327,55,
"Ocupación no especificada (115)",55,8,5,32,1,9,,
"Desocupado (116)",14,,,,,,,14
