"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (133)",524,1,22,54,43,146,,,2,256,,,
"Hogares privados con servicio doméstico (134)",1115,,,1,,,,,,1114,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",840,,20,37,193,,,,,2,,588,
"Desocupado (137)",730,,,,,,,,,,,,730
,,,,,,,,,,,,,
"RURAL (138)",39885,19,391,313,154,1234,7027,2371,2045,23258,26,549,2498
"Agric., ganadería, caza y silvicultura (139)",28070,,18,19,5,,6988,3,50,20987,,,
"Pesca (140)",233,,,,,,39,,2,192,,,
"Explotación de minas y canteras (141)",101,,,1,,,,10,6,84,,,
"Industrias manufactureras (142)",2357,,5,14,5,5,,2149,78,101,,,
"Suministro de electricidad, gas y agua (143)",25,,,2,,,,1,2,20,,,
"Construcción (144)",661,,2,3,3,,,30,380,243,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1701,1,2,16,7,965,,168,34,508,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",200,,,1,1,26,,140,28,4,,,
"Comercio al por mayor (147)",81,1,,3,2,66,,,2,7,,,
"Comercio al por menor (148)",1420,,2,12,4,873,,28,4,497,,,
"Hoteles y restaurantes (149)",226,,,22,1,125,,,,78,,,
"Trans., almac. y comunicaciones (150)",1739,,,12,7,,,4,1467,249,,,
"Intermediación financiera (151)",6,,2,,2,,,,,2,,,
"Activid.inmobil., empres. y alquileres (152)",176,,16,28,10,63,,1,4,54,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",176,12,3,18,66,3,,2,12,34,26,,
"Enseñanza (154)",333,4,310,,7,,,,1,11,,,
"Servicios sociales y de salud (155)",157,,24,109,3,8,,3,1,9,,,
"Otras activ. serv.comun.soc y personales (156)",290,2,9,55,7,65,,,7,145,,,
"Hogares privados con servicio doméstico (157)",542,,,1,,,,,,541,,,
"Actividad economica no especificada (159)",594,,,13,31,,,,1,,,549,
"Desocupado (160)",2498,,,,,,,,,,,,2498
"Hombres (161)",34298,12,197,197,80,597,6650,1833,2024,20434,26,204,2044
"Agric., ganadería, caza y silvicultura (162)",25709,,16,18,5,,6612,3,49,19006,,,
"Pesca (163)",232,,,,,,38,,2,192,,,
"Explotación de minas y canteras (164)",98,,,1,,,,10,6,81,,,
"Industrias manufactureras (165)",1789,,5,11,2,3,,1611,72,85,,,
"Suministro de electricidad, gas y agua (166)",23,,,2,,,,1,2,18,,,
"Construcción (167)",652,,2,3,3,,,30,374,240,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",1052,1,2,10,4,471,,168,34,362,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",193,,,1,1,19,,140,28,4,,,
"Comercio al por mayor (170)",54,1,,1,,43,,,2,7,,,
"Comercio al por menor (171)",805,,2,8,3,409,,28,4,351,,,
"Hoteles y restaurantes (172)",53,,,5,,29,,,,19,,,
"Trans., almac. y comunicaciones (173)",1717,,,8,4,,,4,1461,240,,,
"Intermediación financiera (174)",5,,2,,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (175)",146,,10,22,4,63,,1,4,42,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",134,7,2,17,35,3,,2,11,31,26,,
"Enseñanza (177)",155,3,139,,3,,,,1,9,,,
"Servicios sociales y de salud (178)",66,,12,43,1,,,3,1,6,,,
"Otras activ. serv.comun.soc y personales (179)",181,1,7,49,4,28,,,6,86,,,
"Hogares privados con servicio doméstico (180)",15,,,,,,,,,15,,,
"Actividad economica no especificada (182)",227,,,8,14,,,,1,,,204,
"Desocupado (183)",2044,,,,,,,,,,,,2044
"Mujeres (184)",5587,7,194,116,74,637,377,538,21,2824,,345,454
"Agric., ganadería, caza y silvicultura (185)",2361,,2,1,,,376,,1,1981,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",3,,,,,,,,,3,,,
"Industrias manufactureras (188)",568,,,3,3,2,,538,6,16,,,
"Suministro de electricidad, gas y agua (189)",2,,,,,,,,,2,,,
"Construcción (190)",9,,,,,,,,6,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",649,,,6,3,494,,,,146,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,,,,,7,,,,,,,
"Comercio al por mayor (193)",27,,,2,2,23,,,,,,,
"Comercio al por menor (194)",615,,,4,1,464,,,,146,,,
"Hoteles y restaurantes (195)",173,,,17,1,96,,,,59,,,
"Trans., almac. y comunicaciones (196)",22,,,4,3,,,,6,9,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",30,,6,6,6,,,,,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",42,5,1,1,31,,,,1,3,,,
"Enseñanza (200)",178,1,171,,4,,,,,2,,,
"Servicios sociales y de salud (201)",91,,12,66,2,8,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",109,1,2,6,3,37,,,1,59,,,
"Hogares privados con servicio doméstico (203)",527,,,1,,,,,,526,,,
"Actividad economica no especificada (205)",367,,,5,17,,,,,,,345,
"Desocupado (206)",454,,,,,,,,,,,,454
