"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Secundaria (034)",119308,,,14625,25031,25549,22183,28011,3909
"Superior no univ. incompleto (035)",18367,,,,3005,6317,4043,4380,622
"Superior no univ. completo (036)",22880,,,,,6039,6797,8856,1188
"Superior univ. incompleto (037)",26593,,,,5299,12077,4310,4254,653
"Superior univ. completo (038)",32912,,,,,7922,10347,12702,1941
"Hombres (040)",173978,6445,16379,19097,18401,31829,27536,41287,13004
"Sin nivel (041)",11043,6445,1022,205,178,312,531,1177,1173
"Educación inicial (042)",4890,,4615,135,47,68,25,,
"Primaria (043)",45142,,10742,11508,1478,2652,3110,9272,6380
"Secundaria (044)",62724,,,7249,12833,13144,11638,15223,2637
"Superior no univ. incompleto (045)",9543,,,,1589,3219,1976,2360,399
"Superior no univ. completo (046)",11215,,,,,3314,3150,4018,733
"Superior univ. incompleto (047)",13128,,,,2276,5704,2228,2486,434
"Superior univ. completo (048)",16293,,,,,3416,4878,6751,1248
"Mujeres (050)",177080,6087,15928,18765,18265,32455,29169,44223,12188
"Sin nivel (051)",17660,6087,904,163,247,411,1257,4454,4137
"Educación inicial (052)",4722,,4430,134,43,65,50,,
"Primaria (053)",47541,,10594,11092,1338,2872,4052,12404,5189
"Secundaria (054)",56584,,,7376,12198,12405,10545,12788,1272
"Superior no univ. incompleto (055)",8824,,,,1416,3098,2067,2020,223
"Superior no univ. completo (056)",11665,,,,,2725,3647,4838,455
"Superior univ. incompleto (057)",13465,,,,3023,6373,2082,1768,219
"Superior univ. completo (058)",16619,,,,,4506,5469,5951,693
,,,,,,,,,
"RURAL (060)",24372,1097,2715,3169,2541,4183,3391,5247,2029
"Sin nivel (061)",4181,1097,424,56,48,157,367,1104,928
"Educación inicial (062)",631,,593,8,5,14,11,,
"Primaria (063)",11577,,1698,2301,657,1568,1543,2856,954
"Secundaria (064)",6824,,,804,1722,1974,1197,1025,102
"Superior no univ. incompleto (065)",325,,,,48,157,57,54,9
"Superior no univ. completo (066)",301,,,,,133,73,85,10
"Superior univ. incompleto (067)",294,,,,61,116,54,50,13
"Superior univ. completo (068)",239,,,,,64,89,73,13
"Hombres (070)",13084,570,1461,1671,1400,2224,1828,2866,1064
"Sin nivel (071)",1630,570,215,29,21,55,119,328,293
"Educación inicial (072)",354,,334,4,3,8,5,,
"Primaria (073)",6390,,912,1218,365,791,791,1647,666
"Secundaria (074)",4085,,,420,963,1127,749,744,82
"Superior no univ. incompleto (075)",171,,,,26,74,30,35,6
"Superior no univ. completo (076)",166,,,,,75,49,38,4
"Superior univ. incompleto (077)",134,,,,22,60,24,24,4
"Superior univ. completo (078)",154,,,,,34,61,50,9
"Mujeres (080)",11288,527,1254,1498,1141,1959,1563,2381,965
"Sin nivel (081)",2551,527,209,27,27,102,248,776,635
"Educación inicial (082)",277,,259,4,2,6,6,,
"Primaria (083)",5187,,786,1083,292,777,752,1209,288
"Secundaria (084)",2739,,,384,759,847,448,281,20
"Superior no univ. incompleto (085)",154,,,,22,83,27,19,3
"Superior no univ. completo (086)",135,,,,,58,24,47,6
"Superior univ. incompleto (087)",160,,,,39,56,30,26,9
"Superior univ. completo (088)",85,,,,,30,28,23,4
