"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",4876,12118,11878,295,98,2.4,
"De 40 a 44 años (037)",5162,15152,14715,108,97.1,0.7,
"De 45 a 49 años (038)",4665,15772,15159,13,96.1,0.1,
"De 50 y más años (039)",16067,79244,72584,,91.6,,
"Viudo(a) (040)",6859,37468,33046,15,88.2,,
"De 15 a 19 años (042)",8,8,8,,100,,
"De 20 a 24 años (043)",17,31,31,,100,,
"De 25 a 29 años (044)",47,88,88,4,100,4.5,
"De 30 a 34 años (045)",77,168,165,3,98.2,1.8,
"De 35 a 39 años (046)",129,379,368,5,97.1,1.3,
"De 40 a 44 años (047)",221,734,701,3,95.5,0.4,
"De 45 a 49 años (048)",296,1052,1005,,95.5,,
"De 50 y más años (049)",6064,35008,30680,,87.6,,
"Divorciado(a) (050)",845,2516,2395,7,95.2,0.3,
"De 15 a 19 años (052)",4,,,,,,
"De 20 a 24 años (053)",14,3,3,,100,,
"De 25 a 29 años (054)",27,36,35,,97.2,,
"De 30 a 34 años (055)",50,71,70,2,98.6,2.8,
"De 35 a 39 años (056)",98,192,189,2,98.4,1,
"De 40 a 44 años (057)",98,239,234,3,97.9,1.3,
"De 45 a 49 años (058)",123,350,343,,98,,
"De 50 y más años (059)",431,1625,1521,,93.6,,
"Soltero(a) (060)",46691,10845,10603,381,97.8,3.5,
"De 12 a 14 años (061)",9142,19,18,3,94.7,15.8,
"De 15 a 19 años (062)",13892,285,283,76,99.3,26.7,
"De 20 a 24 años (063)",8661,1032,1021,131,98.9,12.7,
"De 25 a 29 años (064)",4707,1360,1346,74,99,5.4,
"De 30 a 34 años (065)",2670,1458,1443,50,99,3.4,
"De 35 a 39 años (066)",1954,1558,1531,37,98.3,2.4,
"De 40 a 44 años (067)",1419,1248,1231,8,98.6,0.6,
"De 45 a 49 años (068)",1175,1103,1073,2,97.3,0.2,
"De 50 y más años (069)",3071,2782,2657,,95.5,,
,,,,,,,
"URBANA (080)",119346,248223,233871,4486,94.2,1.8,
"De 12 a 14 años (081)",8506,42,39,8,92.9,19,
"De 15 a 19 años (082)",14971,1632,1614,503,98.9,30.8,
"De 20 a 24 años (083)",14709,8274,8175,1154,98.8,13.9,
"De 25 a 29 años (084)",12749,14296,14141,1057,98.9,7.4,
"De 30 a 34 años (085)",11656,20298,20028,950,98.7,4.7,
"De 35 a 39 años (086)",10865,24441,23953,596,98,2.4,
"De 40 a 44 años (087)",9609,25997,25247,190,97.1,0.7,
"De 45 a 49 años (088)",8148,24927,23992,28,96.2,0.1,
"De 50 y más años (089)",28133,128316,116682,,90.9,,
"Conviviente (090)",26263,59520,57497,2562,96.6,4.3,
"De 12 a 14 años (091)",80,16,14,4,87.5,25,
"De 15 a 19 años (092)",1755,1099,1088,362,99,32.9,
"De 20 a 24 años (093)",4978,5448,5378,748,98.7,13.7,
"De 25 a 29 años (094)",5129,8207,8112,653,98.8,8,
"De 30 a 34 años (095)",4447,9591,9448,460,98.5,4.8,
"De 35 a 39 años (096)",3441,9285,9082,257,97.8,2.8,
"De 40 a 44 años (097)",2311,7559,7314,68,96.8,0.9,
"De 45 a 49 años (098)",1577,5836,5602,10,96,0.2,
"De 50 y más años (099)",2545,12479,11459,,91.8,,
"Separado(a) (100)",6762,19228,18248,222,94.9,1.2,
"De 12 a 14 años (101)",6,4,4,,100,,
"De 15 a 19 años (102)",144,116,116,35,100,30.2,
"De 20 a 24 años (103)",512,616,608,58,98.7,9.4,
"De 25 a 29 años (104)",701,1055,1044,44,99,4.2,
"De 30 a 34 años (105)",842,1614,1576,45,97.6,2.8,
"De 35 a 39 años (106)",864,2007,1978,30,98.6,1.5,
"De 40 a 44 años (107)",890,2479,2420,7,97.6,0.3,
"De 45 a 49 años (108)",732,2318,2224,3,95.9,0.1,
"De 50 y más años (109)",2071,9019,8278,,91.8,,
"Casado(a) (110)",35888,122929,115836,1324,94.2,1.1,
"De 12 a 14 años (111)",7,3,3,1,100,33.3,
"De 15 a 19 años (112)",189,138,133,36,96.4,26.1,
"De 20 a 24 años (113)",1140,1211,1200,223,99.1,18.4,
"De 25 a 29 años (114)",2445,3650,3614,286,99,7.8,
"De 30 a 34 años (115)",3753,7500,7427,393,99,5.2,
"De 35 a 39 años (116)",4522,11143,10924,270,98,2.4,
"De 40 a 44 años (117)",4806,13926,13529,102,97.1,0.7,
"De 45 a 49 años (118)",4339,14409,13882,13,96.3,0.1,
"De 50 y más años (119)",14687,70949,65124,,91.8,,
"Viudo(a) (120)",6278,33909,29992,12,88.4,,
"De 15 a 19 años (122)",8,8,8,,100,,
"De 20 a 24 años (123)",16,30,30,,100,,
"De 25 a 29 años (124)",42,79,79,4,100,5.1,
"De 30 a 34 años (125)",66,144,142,1,98.6,0.7,
"De 35 a 39 años (126)",121,364,353,5,97,1.4,
"De 40 a 44 años (127)",198,643,613,2,95.3,0.3,
"De 45 a 49 años (128)",274,981,936,,95.4,,
"De 50 y más años (129)",5553,31660,27831,,87.9,,
"Divorciado(a) (130)",824,2440,2324,7,95.2,0.3,
"De 15 a 19 años (132)",3,,,,,,
"De 20 a 24 años (133)",14,3,3,,100,,
"De 25 a 29 años (134)",25,34,33,,97.1,,
"De 30 a 34 años (135)",50,71,70,2,98.6,2.8,
"De 35 a 39 años (136)",96,189,186,2,98.4,1.1,
"De 40 a 44 años (137)",94,222,219,3,98.6,1.4,
"De 45 a 49 años (138)",118,334,327,,97.9,,
"De 50 y más años (139)",424,1587,1486,,93.6,,
"Soltero(a) (140)",43331,10197,9974,359,97.8,3.5,
"De 12 a 14 años (141)",8413,19,18,3,94.7,15.8,
"De 15 a 19 años (142)",12872,271,269,70,99.3,25.8,
"De 20 a 24 años (143)",8049,966,956,125,99,12.9,
"De 25 a 29 años (144)",4407,1271,1259,70,99.1,5.5,
"De 30 a 34 años (145)",2498,1378,1365,49,99.1,3.6,
"De 35 a 39 años (146)",1821,1453,1430,32,98.4,2.2,
"De 40 a 44 años (147)",1310,1168,1152,8,98.6,0.7,
"De 45 a 49 años (148)",1108,1049,1021,2,97.3,0.2,
"De 50 y más años (149)",2853,2622,2504,,95.5,,
,,,,,,,
"RURAL (160)",10533,26324,24376,482,92.6,1.8,
"De 12 a 14 años (161)",738,2,2,,100,,
"De 15 a 19 años (162)",1277,193,191,59,99,30.6,
"De 20 a 24 años (163)",1382,933,914,133,98,14.3,
"De 25 a 29 años (164)",1159,1521,1495,107,98.3,7,
"De 30 a 34 años (165)",1001,1904,1873,99,98.4,5.2,
"De 35 a 39 años (166)",910,2252,2201,64,97.7,2.8,
"De 40 a 44 años (167)",797,2516,2429,20,96.5,0.8,
"De 45 a 49 años (168)",628,2401,2268,,94.5,,
"De 50 y más años (169)",2641,14602,13003,,89,,
"Conviviente (170)",2851,7176,6849,314,95.4,4.4,
"De 12 a 14 años (171)",6,,,,,,
"De 15 a 19 años (172)",218,138,136,41,98.6,29.7,
"De 20 a 24 años (173)",592,665,649,100,97.6,15,
"De 25 a 29 años (174)",545,921,908,72,98.6,7.8,
"De 30 a 34 años (175)",436,1010,993,55,98.3,5.4,
"De 35 a 39 años (176)",346,1014,991,33,97.7,3.3,
"De 40 a 44 años (177)",232,881,849,13,96.4,1.5,
"De 45 a 49 años (178)",148,657,627,,95.4,,
"De 50 y más años (179)",328,1890,1696,,89.7,,
"Separado(a) (180)",617,1794,1706,24,95.1,1.3,
"De 15 a 19 años (182)",14,14,14,6,100,42.9,
"De 20 a 24 años (183)",52,56,55,5,98.2,8.9,
"De 25 a 29 años (184)",72,106,106,5,100,4.7,
"De 30 a 34 años (185)",82,146,145,7,99.3,4.8,
"De 35 a 39 años (186)",67,140,137,1,97.9,0.7,
"De 40 a 44 años (187)",73,221,212,,95.9,,
"De 45 a 49 años (188)",60,240,227,,94.6,,
"De 50 y más años (189)",197,871,810,,93,,
"Casado(a) (190)",3103,13071,12067,119,92.3,0.9,
"De 12 a 14 años (191)",3,2,2,,100,,
"De 15 a 19 años (192)",24,27,27,6,100,22.2,
"De 20 a 24 años (193)",125,145,144,22,99.3,15.2,
"De 25 a 29 años (194)",235,394,383,26,97.2,6.6,
"De 30 a 34 años (195)",300,644,634,34,98.4,5.3,
"De 35 a 39 años (196)",354,975,954,25,97.8,2.6,
"De 40 a 44 años (197)",356,1226,1186,6,96.7,0.5,
"De 45 a 49 años (198)",326,1363,1277,,93.7,,
"De 50 y más años (199)",1380,8295,7460,,89.9,,
"Viudo(a) (200)",581,3559,3054,3,85.8,0.1,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 25 a 29 años (204)",5,9,9,,100,,
"De 30 a 34 años (205)",11,24,23,2,95.8,8.3,
"De 35 a 39 años (206)",8,15,15,,100,,
"De 40 a 44 años (207)",23,91,88,1,96.7,1.1,
"De 45 a 49 años (208)",22,71,69,,97.2,,
"De 50 y más años (209)",511,3348,2849,,85.1,,
"Divorciado(a) (210)",21,76,71,,93.4,,
"De 15 a 19 años (212)",1,,,,,,
"De 25 a 29 años (214)",2,2,2,,100,,
"De 35 a 39 años (216)",2,3,3,,100,,
"De 40 a 44 años (217)",4,17,15,,88.2,,
"De 45 a 49 años (218)",5,16,16,,100,,
"De 50 y más años (219)",7,38,35,,92.1,,
"Soltero(a) (220)",3360,648,629,22,97.1,3.4,
"De 12 a 14 años (221)",729,,,,,,
"De 15 a 19 años (222)",1020,14,14,6,100,42.9,
"De 20 a 24 años (223)",612,66,65,6,98.5,9.1,
"De 25 a 29 años (224)",300,89,87,4,97.8,4.5,
"De 30 a 34 años (225)",172,80,78,1,97.5,1.3,
"De 35 a 39 años (226)",133,105,101,5,96.2,4.8,
"De 40 a 44 años (227)",109,80,79,,98.8,,
"De 45 a 49 años (228)",67,54,52,,96.3,,
"De 50 y más años (229)",218,160,153,,95.6,,
